,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
22,22,4,214,"Kyobo is a chain, so there are stores all over Seoul, but the Gwanghwamun location is my favorite. They sell books and CDs, which reminds me of what the States used to have in the Borders chains, along with even more stuff. There are cafes and restaurants inside, too. There are sections for foreign languages and, depending on your language, there are likely specialty shops elsewhere that will better serve you. The English section is small, but has great editions, like Oxfords World’s Classics, at cheap prices. The literary selection tends to be canonical, but the staff also has a large section devoted to best-sellers and newly published material, most of which is non-fiction, that is a sort of Korean-American cultural filter. There are always lots of families here and people milling about, reading, gathering books, enmeshed in the written word and the real world. Take some time here, slow down, observe, read something, think a few connected thoughts, have something to eat or drink...and enjoy.  Over the past five or six years, there has been lots of renovation in the areas adjacent, particularly with high end restaurants and shops behind Kyobo and to the left. Jongno has remained the same and the Gwanghwamun Gwangjang is historical. Several years ago the Korean people protested then President Park Geun-Hye with candlelight vigils and songs on the square, every Saturday, for months. These protests began with small numbers that grew into the thousands, and arguably millions. These protests were part of the success in the removal of Park (December, 2016) and were amazing representations of the civil, non-violent assemblage of people for a cause. Democracies around the world would do well to follow in these Korean footsteps.",22,number,"교보는 체인점이라 서울 곳곳에 매장이 있지만 저는 광화문점을 가장 좋아합니다. 그들은 책과 CD를 팔고 있는데, 이는 미국이 국경 사슬에서 가지고 있던 것을 생각나게 하고 더 많은 물건과 함께합니다. 내부에는 카페와 레스토랑도 있습니다. 외국어에 대한 섹션이 있으며 귀하의 언어에 따라 더 나은 서비스를 제공할 전문 상점이 있을 수 있습니다. 영어 섹션은 작지만 Oxfords World 's Classics와 같은 훌륭한 에디션을 저렴한 가격으로 제공합니다. 문학적 선택은 정경적인 경향이 있지만 스태프는 베스트셀러와 새로 출판된 자료에 대한 많은 섹션을 가지고 있으며 대부분이 논픽션이며 일종의 한국계 미국인 문화 필터입니다. 이곳에는 항상 많은 가족들이 있고, 사람들이 방황하고, 읽고, 책을 모으고, 글과 현실 세계에 얽매여 있습니다. 여기에서 시간을 좀 들이고, 속도를 늦추고, 관찰하고, 무언가를 읽고, 연결된 몇 가지 생각을 생각하고, 먹거나 마실 것을... 그리고 즐기십시오. 지난 5~6년 동안 인접 지역, 특히 교보의 뒤편과 왼쪽에 고급 레스토랑과 상점이 들어서면서 많은 보수 공사가 있었습니다. 종로는 그대로이고 광화문광장은 역사적이다. 몇 년 전 한국 사람들은 몇 달 동안 매주 토요일 광장에서 촛불집회와 노래로 박근혜 당시 대통령에 항의했습니다. 이 시위는 수천, 아마도 수백만으로 성장한 소수에서 시작되었습니다. 이러한 시위는 박근혜 퇴진(2016년 12월)의 성공의 일부였으며 대의를 위한 시민, 비폭력 집회의 놀라운 표현이었습니다. 전 세계의 민주주의 국가들이 이러한 한국의 발자취를 따르는 것이 좋을 것입니다."
23,23,5,216,"Kyobo bookstore in Jongno-gu (near Gwanghwamun station) is a must-visit for anyone with a passion for books and simply spending time in bookstores. This particular branch (there are others dotted around the city) is, I believe, the largest. It has a vast collection of books in Korean, and sections for a number of other languages, with quite a good selection of books in English. The store also has a stationery section, puzzles and a cafe, and is surrounded by a number of other shops. Unlike so many bookstores these days, Kyobo allows you to spend time simply sitting on the provided comfortable benches, and reading. You'll find the store in the basement, accessible from the station.",23,number,"종로구 교보문고(광화문역 인근)는 책을 좋아하고 책방에서 시간을 보내는 사람이라면 꼭 가봐야 할 곳이다. 이 특정 지점(도시 곳곳에 다른 지점이 있음)이 가장 큰 것 같습니다. 한국어로 된 방대한 양의 책과 여러 다른 언어로 된 섹션이 있으며 영어로 된 책도 꽤 많습니다. 가게에는 문구 코너, 퍼즐, 카페도 있으며, 주변에는 다른 여러 가게가 있습니다. 요즘 많은 서점들과 달리 교보는 제공되는 편안한 벤치에 앉아서 책을 읽는 것만으로도 시간을 보낼 수 있습니다. 역에서 접근할 수 있는 지하에 매장이 있습니다."
24,24,6,225,"Lovely bookstore - you can just find almost anything you need. I went there for a TOPIK book. But also there is an unspeakable number and shape of post it and other sorts of stickers which I also find amazing along with the kids. Staff is friendly and helpful. There is a restaurant there, if you get hungry after having browsed all the stuff. Every time I come to Korea I visit the bookstore, I like it this much.",24,number,사랑스러운 서점 - 필요한 거의 모든 것을 찾을 수 있습니다. 나는 TOPIK 책을 위해 거기에 갔다. 그러나 또한 포스트잇과 다른 종류의 스티커가 아이들과 함께 놀랍습니다. 직원들은 친절하고 도움이 됩니다. 모든 물건을 둘러본 후 배가 고프면 레스토랑이 있습니다. 한국에 올 때마다 서점을 방문할 때마다 이곳이 너무 좋아요.
25,25,0,14, Thank you for the book you want to purchase However I had already scanned the barcode with the kiosk and paid but I was a little dissatisfied with the system in which purchasing a kiosk was meaningless ,25,little,구매하고 싶은 책 감사합니다 하지만 이미 키오스크에서 바코드를 스캔하고 지불했지만 키오스크 구매가 의미없는 시스템에 약간 불만이있었습니다
26,26,1,84, I recently visited Kyobo Bookstore Its a little different from before but it seems to be getting better Not only books but also stationery are available in a wider variety than before so it was nice to see a lot ,26,little,최근에 교보문고에 다녀왔습니다 예전과는 조금 다르지만 점점 좋아지는 것 같아요 책 뿐만 아니라 문구류도 예전보다 더 다양하게 구비되어 있어서 많이 볼 수 있어서 좋았어요
27,27,2,138, A place where reading a book reminds me that Im going a little further ,27,little,책을 읽으면 내가 조금 더 나아가고 있음을 일깨워주는 곳
28,28,3,160, Childrens Corner It would be nice if an older man could speak a little more kindly ,28,little,어린이 코너 나이든 남자가 조금 더 친절하게 이야기 할 수 있다면 좋을 것입니다.
29,29,4,190, Its my favorite space It would be nice if the types of books were a little more diverse but there must be physical limitations ,29,little,내가 제일 좋아하는 공간 책의 종류가 좀 더 다양했으면 좋겠지만 물리적인 제약이 있을텐데
30,30,5,199, There are many types of books but old books feel a lot of touch so I am a little reluctant to buy them ,30,little,책의 종류는 많지만 오래된 책은 촉감이 너무 좋아서 구매하기가 조금 꺼려집니다.
31,31,6,235,"This place is more than a book store. It is more like a mini-shopping center where you can find not only stationery, books, electrical appliances, gadgets but also toys and bags (Hottracks is inside too). They provide small benches here and there for customers who like to linger around for a little bit. If you are hungry, there is a food court.  The store is definitely an excellent place to fend off the afternoon heat and torrential rains. It could get really crowded because of that and also the fact that it is connected to the subway. I have also been to the one in Daegu, too. The Daegu store is smaller and not as crowded.  If you decide to do some serious shopping there, make sure that you bring your passport with you for the instant tax returns / credits (spending 30000 won at one time). It would be nice if they have a coffee shop there, just like the one in Barnes and Noble.",31,little,"이곳은 서점 그 이상입니다. 문구류, 책, 전자 제품, 가제트뿐만 아니라 장난감과 가방도 찾을 수 있는 미니 쇼핑 센터와 비슷합니다(Hottracks도 내부에 있음). 이곳저곳에서 잠시 머물고 싶은 고객들을 위해 이곳저곳에 작은 벤치를 제공합니다. 배가 고프면 푸드 코트가 있습니다. 상점은 확실히 오후의 더위와 폭우를 피할 수 있는 훌륭한 장소입니다. 그 때문에 지하철과 연결되어 있기 때문에 정말 혼잡 할 수 있습니다. 저도 대구에 다녀왔습니다. 대구점은 규모가 작고 붐비지 않습니다. 그곳에서 진지하게 쇼핑을 하기로 결정했다면 즉시 세금 환급/공제(한 번에 30,000원 ??지출)를 위해 여권을 반드시 지참하십시오. Barnes and Noble에 있는 것과 같은 커피숍이 있으면 좋을 것입니다."
32,32,7,250,"That's a great place to spend hours and hours. They have tons of books of all areas, korean, japanese, chinese, english and even other languages. They also have a great magazine section. There's also right around there - this is not Kyobo, but it's right in there, I even got lost in the boundaries lol- a great stationary shop, i guess my favorite in Seoul; a CD/DVD store in case you are interested in some films or some kpop stuff; some small electronic shop (i bought instant films there); a cosmetic store... it's all there! Restrooms and water fonts are clean and big - as they usually are in Seoul, actually. And, what surprised me the most, there's a quite small food court, but very efficient, with a little more than a dozen choices of dishes, my friend and I tried some of them and they were all delicious! There's also a baskin robbins for some dessert, a dunkin' donuts and some coffee shop I don't remember which. It's all set for you to spend all day drowned in books, or even if you are coming for any of the attractions in gwanghwamun and decided to take a time off to chill a little bit.",32,little,"그것은 몇 시간과 몇 시간을 보낼 수있는 좋은 장소입니다. 그들은 한국어, 일본어, 중국어, 영어 및 기타 언어까지 모든 영역의 수많은 책을 보유하고 있습니다. 그들은 또한 훌륭한 잡지 섹션을 가지고 있습니다. 바로 그 주변에 있습니다. - 여기는 교보가 아니라 바로 안에 있어요. 심지어 경계에서 길을 잃었어요. lol- 멋진 문구점, 제가 서울에서 제일 좋아하는 것 같아요. 영화나 케이팝에 관심이 있는 경우를 대비하여 CD/DVD 매장; 작은 전자상가(나는 그곳에서 즉석 필름을 샀다); 화장품 가게... 다 있어요! 화장실과 물 글꼴은 실제로 서울에 있는 것처럼 깨끗하고 큽니다. 그리고 나를 가장 놀라게 한 것은 아주 작은 푸드 코트가 있지만 매우 효율적이며 12가지가 조금 넘는 요리를 선택할 수 있다는 것입니다. 제 친구와 저는 그 중 일부를 시도했는데 모두 맛있었습니다! 디저트를 위한 baskin robbins, 던킨 도너츠, 그리고 기억나지 않는 커피숍도 있습니다. 하루 종일 책에 푹 빠져 지내거나, 광화문 관광명소에 들렀다가 잠시 휴식을 취하기로 결정한 당신을 위한 모든 준비가 되어 있습니다."
33,33,8,253,"I love wandering through this book store. The have a decent section of English books and around the outside you can find anything from pens and notebooks to candles, watches, and cool little knickknacks.",33,little,"나는 이 서점을 돌아다니는 것을 좋아합니다. 영어 책의 적절한 섹션이 있으며 외부에는 펜과 공책에서 양초, 시계 및 멋진 작은 장식품에 이르기까지 무엇이든 찾을 수 있습니다."
34,34,9,255,so love..this place....many many books and also other little stalls inside the book store. More korean language book as well. A huge area just for stationeries as well...,34,little,so love..이 곳....많은 책과 서점 내부의 다른 작은 포장 마차. 더 많은 한국어 책도. 문구류만을 위한 넓은 공간...
35,35,0,23, Not much has changed since I was a kid I felt like it was smaller than I expected In the past it felt like collecting and selling luxurious brands but now I feel like Im just bringing in miscellaneous things and ,35,much,어렸을때랑 별반 달라진게 없는데 생각보다 작다는 느낌이 들었습니다 예전에는 고급 브랜드를 모아서 파는 느낌이었는데 지금은 그냥 잡다한 것들만 가져와서 파는 느낌이에요
36,36,1,33, After much effort I went to Gwanghwamun and stopped by Kyobo Bookstore to shop for books while waiting for my appointment time Books and people are overflowing ,36,much,고심끝에 광화문에 들렀다가 약속시간을 기다리며 교보문고에 들러 책과 사람들이 넘쳐
37,37,2,63,Huge bookstore offers a wide variety of literature on pretty much categories even on foreign material Unfortunately literature about cycling is not available  take care its a bit cold down there,37,much,거대한 서점은 외국 자료에 대해서도 거의 범주에 대한 다양한 문헌을 제공합니다. 불행히도 사이클링에 대한 문헌은 구할 수 없습니다. 그곳은 약간 춥습니다.
38,38,3,99,Nice place but the air refresher is too much to handle,38,much,좋은 곳이지만 공기 정화기는 처리하기에는 너무 많습니다.
39,39,4,220,"There is a huge variety of books here, in fact same as similar shops everywhere in the world. Possible to find books in English, one good plus. For stationary materials, it is better and cheaper to enter smaller shops specific for stationary. You will lose much less time. Same is valid for other goods such as souvenirs, wallets, bags, toys, etc. If you want to buy only book and have specific list, enter and buy. Otherwise you can become crazy in crowd. As a summary, other than huge variety of books, nothing special.",39,much,"이곳에는 엄청나게 다양한 책이 있으며, 사실 전 세계 어디에서나 비슷한 상점이 있습니다. 영어로 된 책을 찾을 수 있다는 장점이 있습니다. 고정 재료의 경우 고정 전용 작은 상점에 들어가는 것이 더 좋고 저렴합니다. 훨씬 적은 시간을 잃게 됩니다. 기념품, 지갑, 가방, 장난감 등 다른 상품도 마찬가지입니다. 책만 구매하고 특정 목록이 있는 경우 입장하여 구매하세요. 그렇지 않으면 군중 속에서 미쳐버릴 수 있습니다. 요약하자면 엄청나게 다양한 책을 제외하고는 특별한 것은 없습니다."
40,40,5,224,"This bookstore could give Taipei’s Eslite a run for its money. It’s really big with everything from books and stationery to music and lifestyle items and gadgets. Quite a wide selection of English books too. But it was really really crowded on a Sunday afternoon. Great place for browsing and buying, but not so much for hanging out and reading.",40,much,"이 서점은 타이페이의 Eslite에게 돈을 벌 수 있습니다. 책과 문구류부터 음악, 생활용품, 가제트에 이르기까지 모든 것이 정말 큽니다. 영어 책도 꽤 다양합니다. 하지만 일요일 오후에는 정말 사람들로 붐볐습니다. 둘러보고 구매하기에는 좋은 곳이지만 어울리고 책을 읽기에는 그다지 적합하지 않습니다."
41,41,6,225,"Lovely bookstore - you can just find almost anything you need. I went there for a TOPIK book. But also there is an unspeakable number and shape of post it and other sorts of stickers which I also find amazing along with the kids. Staff is friendly and helpful. There is a restaurant there, if you get hungry after having browsed all the stuff. Every time I come to Korea I visit the bookstore, I like it this much.",41,much,사랑스러운 서점 - 필요한 거의 모든 것을 찾을 수 있습니다. 나는 TOPIK 책을 위해 거기에 갔다. 그러나 또한 포스트잇과 다른 종류의 스티커가 아이들과 함께 놀랍습니다. 직원들은 친절하고 도움이 됩니다. 모든 물건을 둘러본 후 배가 고프면 레스토랑이 있습니다. 한국에 올 때마다 서점을 방문할 때마다 이곳이 너무 좋아요.
42,42,7,226,"I made it a point to go there each time I visit Seoul. One of the main reasons was to buy the same book in Singapore, it cost almost three times as much as the amount I paid in Korea. I usually get the Korean language books such as the ones published by TTLK books as they sell it online in USD excluding shipping cost. I also like to look at the various merchandise ranging from stationery to audio accessories and sometimes, you may get good buys.",42,much,서울에 갈 때마다 꼭 가보고 싶은 곳입니다. 가장 큰 이유 중 하나는 같은 책을 싱가포르에서 사서 한국에서 지불한 금액의 거의 세 배에 달하는 가격이었습니다. 저는 보통 TTLK 도서에서 출판된 것과 같은 한국어 도서를 온라인에서 배송비를 제외하고 USD로 판매하기 때문에 구입합니다. 문구류부터 오디오 악세서리까지 다양한 굿즈 구경하는 것도 좋아하는데 가끔 좋은 물건을 살 수도 있어요.
43,43,8,228,"For me as a book lover, this place is a must visit regardless if they mostly have Korean books, it;s just a MUST VISIT. They even have Japanese selection of books! Though the English section was I guess not that big but there is! You can see almost everything in this huge bookstore, they got the record bar and gadget section and so on, the place is not much of an English friendly place though, but we managed by talking to some customers they are very helpful when it comes to speaking English.",43,much,책을 좋아하는 저에게 이 곳은 대부분 한국 책이 있더라도 꼭 방문해야 할 곳입니다. 그들은 심지어 일본 책을 가지고 있습니다! 영어 섹션이 그렇게 크지는 않았지만 있습니다! 이 거대한 서점에서 거의 모든 것을 볼 수 있습니다. 레코드 바와 가제트 섹션 등이 있습니다. 장소는 영어 친화적 인 장소는 아니지만 일부 고객과 이야기하여 관리 할 때 매우 도움이됩니다. 영어 말하기.
44,44,9,232,So much to choose from Great feel Huge wooden table to read at Lots of variety and English books available too,44,much,선택할 수있는 것이 너무 많습니다. 좋은 느낌 거대한 나무 테이블에서 읽을 수있는 다양한 종류와 영어 책도 많이 있습니다.
45,45,10,240,"Who doesn't love a good bookstore? The Kyobo Bookstore has been around since . . .well, forever, it seems, and it still pulls me in every time I visit Seoul. The selection of books in Korean is vast, but there is also a very good selection of books in English, both fiction and non-fiction. I never have any difficulty finding something. But even if you are not in the mood to buy, this is an excellent place to kill some time.  They have increased the floor space devoted to things like stationery and gifts over the years, but books are still at the heart of what they offer. The stationery section is substantial, and anyone should be able to find something here, from Moleskine notebooks to cutesy pens to everything in between. There is also a mini food court in the corner where I had a surprisingly good bowl of bibimbap (stainless steel bowl, sadly, not stone).  There are lots of places to sit in the book area, and pretty much every one one of them was filled with someone reading a book (or doing something on their phone). I can't say how many books were being bought (except the ones I bought), but there was certainly a lot of reading activity going on. The vibe in the Kyobo Bookstore is always a lively one. It has a good feel, a good selection of books and other merchandise, and a good location. Check it out.",45,much,"누가 좋은 서점을 좋아하지 않습니까? 교보문고는 그때부터 존재해 왔습니다. . .글쎄요, 영원히 그럴 것 같고, 여전히 서울을 방문할 때마다 저를 끌어당깁니다. 한국어로 된 책의 선택은 방대하지만 픽션과 논픽션 모두에서 영어로 된 책도 아주 잘 선택되어 있습니다. 나는 무언가를 찾는 데 어려움이 전혀 없습니다. 그러나 구매할 기분이 아니더라도 시간을 보내기에 좋은 곳입니다. 그들은 수년에 걸쳐 편지지와 선물과 같은 물건을 위한 공간을 늘렸지만 여전히 책은 그들이 제공하는 것의 중심에 있습니다. 문구류 섹션은 상당하며 Moleskine 노트북에서 귀여운 펜에 이르기까지 모든 사람이 여기에서 무언가를 찾을 수 있습니다. 의외로 좋은 비빔밥 한그릇(슬프게도 돌이 아닌 스테인레스 그릇)을 먹었던 모퉁이에 미니 푸드코트도 있습니다. 책 구역에는 앉을 수 있는 장소가 많이 있으며 거의 ??모든 공간이 책을 읽고 있는(또는 휴대전화로 무언가를 하는) 사람으로 가득 차 있습니다. 나는 얼마나 많은 책을 (내가 산 책을 제외하고) 사게 되었는지 말할 수 없지만 확실히 많은 독서 활동이 진행되고 있었다. 교보문고의 분위기는 언제나 활기차다. 그것은 좋은 느낌, 좋은 책 및 기타 상품 선택, 좋은 위치를 가지고 있습니다. 확인 해봐."
46,46,11,247,"It is the place to see how much people in Seoul love to read! Many cute stationery and gifts to buy, too.",46,much,서울 사람들이 얼마나 책을 좋아하는지 알 수 있는 곳! 귀여운 문구류와 선물도 많이 구매하세요.
