,이름,별점,리뷰,날짜
27,오영옥,5,"(Translated by Google) If you are in Sangam-dong, the representative is Sky Park~^^ It is famous for pampas grass and pink muhly. There are plenty of things to see, such as sunflowers and daisies. Since last year, the flower called Yago, which is parasitic on pampas grass, is the trend~^^ There are several sheds where you can rest, so you don't have to bring a mat.  (Original) 상암동하면 대표가 하늘공원~^^ 억새나 핑크뮬리로 유명한데 사이사이 해바라기나 댑싸리같은 볼거리가 풍성하고 작년부턴 억새에 기생하는 야고라는 꽃이 대세~^^ 쉴수 있는 원두막도 여러개라 돗자리 안가져오셔도 되요~",3 months ago
28,집에서도 운동할수있어서 감사합니다수정,5,(Translated by Google) A good place for a spring outing  (Original) 봄나들이하기  좋은곳입니다,3 months ago
29,너구리,5,"(Translated by Google) It is located next to the World Cup Stadium in Sangam-dong and is one of the many parks representing Seoul. It is located on the top of a man-made mountain. Decades ago, it smelled a lot. It has now been transformed into a completely nature-friendly park. The view overlooking the Han River is the best.  (Original) 상암동 월드컵 경기장 옆에있고 서울을 대표하는 여러 공원중 하나 인공적으로 만들어진 산꼭대기에 있고 수십년전에는 냄새가 많이 났지만 지금은 완전 자연친화적 공원으로 변신함 산책과 한강을 내려다보는 전망이 최고 수준이다",3 months ago
30,유서연,5,,3 months ago
31,라이프한,5,"(Translated by Google) I went to Sky Park. It's a great place to go for a walk with the family. Since it's Seoul, it's easy to access and walking around, is this Seoul? If you find it difficult to walk, there are tourist cars, so you can wait for different times. For your information, it is running from 10 o'clock and you have to take a round trip and depart from the parking lot and there are stops everywhere. I think the little ones will love it ^^  (Original) 하늘공원에 다녀왔습니다. 가족단위로 함께 산책하기 좋은곳입니다. 서울이라 접근성도 좋고 걷다보니 이곳이 서울인가?  이런생각도 들더군요 걷기힘드시면 관광차있으니 시간대별로 기다렸다 탈수도있습니다 참고로10시부터 운행중이며 왕복끊으셔서 주차장에서 출발해 곳곳에 정류장있으니 그곳 둘러보고 시간에 맞춰 다시탑승해서 둘러보시면된답니다. 어린아이들이 너무 좋아할거같습니다 ^^",3 months ago
32,김상태,5,(Translated by Google) Please come~~  (Original) 꼭 와보세요~~,3 months ago
33,Choi dae eun,5,,3 months ago
34,KI B,5,,3 months ago
35,김현아,5,,3 months ago
36,안병철,4,(Translated by Google) ferocious train  (Original) 맹꽁이기차,4 months ago
37,방화,5,,4 months ago
38,김도윤TV,5,,4 months ago
39,Ulli (employer),4,,4 months ago
40,Sergio Gabriel,5,(Translated by Google) It is an excellent park to see during all seasons.  (Original) É um parque excelente para ver durante todas as estações do ano.,4 months ago
41,Junpyo Park,5,"(Translated by Google) On a clear day, you can see all of Seoul's east, west, south, and north.  (Original) 날이 맑은날 오면 서울 동서남북을 모두 조망할 수 있어요",4 months ago
42,happy happy,4,"(Translated by Google) It's winter, so all the pampas grass was cut down, but if you go up on a fine evening, the sunset will be great. The fog is too thick today.  (Original) 겨울이여서 억새는 다 베어버렸지만 날 좋은 저녁때 올라가면 노을이 멋질 듯 오늘은 안개가 넘 짙어서 ㅠㅠ",5 months ago
43,Nelson Mcdance,5,"Hanuel Park,..Sky or Heaven Park at Mapo ...beautiful  site seeing of hangang river ,bridges and buildings of seoul,a small valley or man man mountain turn into park good place to walking exercise  and relaxation...",5 months ago
44,st c,5,,5 months ago
45,Ju-Yong Choi,5,"(Translated by Google) 220301 visit.  No, is there such a place in Seoul? It was an ambiguous season, so there was no Pink Mullini to go to, but it's so good that I wondered if there was a place like this on the floor of Seoul. Well, it's not very high, so on a nice day, even if it's a little awkward, it's good to come on a date, and I think it's good to go out with the family.  It was so good that it made me want to come back again.  (Original) 220301 방문.  아니 서울에 이런 곳이 있다구요? 애매한 계절이라 갈대니 핑크뮬리니 없었지만 서울바닥에 이런 곳이 있나 싶을정도로 좋네요. 뭐 크게 높지 않으니 날좋을 땐 조금 어색한 사이라도 데이트하러 오기도 좋아 보이고 가족끼리 나들이 오시기도 좋을 듯 싶네요.  생각나면 또 찾아올 생각이 들 정도로 괜찮았습니다.",5 months ago
46,jong kuk Kim,5,"(Translated by Google) Be sure to visit it on a day when the weather is nice or when the sunset looks good... The mini train round trip costs 3,000 won and the parking fee is also very cheap.  (Original) 날씨 좋은날에 혹은 석양빛이 좋을것 같은 날에 꼭한번은 가 보시길... 미니열차 왕복 3,000원에 주차료도 아주 저렴한 편입니다.",5 months ago
47,신장휴,5,(Translated by Google) Sunrise  (Original) 일출,5 months ago
48,아머드고릴라,5,(Translated by Google) It's okay to go in winter. It's good to go with family or lovers when the days are a little warmer. Blind Shuttle Bus? The drivers are also very friendly.  (Original) 겨울엔 가도 별건 없어요 날이 좀 풀리고나하면 가족이나 연인이 같이 가면 좋을거같네요 맹꽁이셔틀버스? 기사님들도 너무 친절하셔요,5 months ago
49,youngjoon lee,4,"(Translated by Google) The park is spacious and always nice, but I wish the parking fee could be lowered as a human being... I think everyone will agree.  (Original) 공원은 넓구 항상 좋은데 인간적으로 주차비나 좀 내렸으면함...누구나 공감할꺼같에요",5 months ago
50,권중산,5,(Translated by Google) It was fun to eat the coffee at the canteen as well. I'm waiting for a sunny spring I want to go again  (Original) 매점 커피도 맛나게 먹고 즐거웠습니다 화창한 봄이 기다려지네요 또 가고 싶어쇼,6 months ago
51,林吟品,5,(Translated by Google) The season of bobo grass is beautiful  (Original) 波波草的季節很美,6 months ago
52,Patrick Lee,5,,6 months ago
53,아프리,5,"I spent one day exploring this park, took a lot of pictures with my friend, we had fun. Went there in Autumn Season and still wondering the Spring Season view here. I wish I could come back here again soon.",6 months ago
54,황주리,5,,6 months ago
55,ch.달해,5,,6 months ago
56,Kim Seung-woo,5,(Translated by Google) Let's go play in spring!  (Original) 봄에 놀러 가보세요!,6 months ago
57,lu pin,5,"(Translated by Google) In order to go up to Seoul Sky Park, we climb up to the entrance near Korea District Heating Corporation out of several courses. I feel whenever I come to Sky Park, but there are not many people looking for the size, so it is calm and I can see Mt. There is a flexible entrance and departure every month, and the night view is good.  (Original) 서울 하늘공원 올라가기 위해 몇 여러곳의 코스 중 한국지역난방공사 부근에 있는 입구로 오르는데 계단수가 400개가 넘어 나름 등산효과도 있음.  하늘공원 올때마다 느끼지만 규모에 비해 찾는 사람들이 그리 많지 않아 평온하여 좋고 멀리 남산, 북한산, 관악산 등이 보이고 햇빛을 담은 한강을 보는 뷰어도 좋음. 월마다 유동적으로 입퇴장시간이 있는데 야경도 보기 좋다.",6 months ago
58,LENA KARSEN,4,,6 months ago
59,재국,5,(Translated by Google) Winter Sky Park is a bit lonely  (Original) 겨울 하늘공원은 좀 쓸쓸해요,6 months ago
60,조재은,5,,6 months ago
61,이운정,5,,6 months ago
62,한동민,4,,6 months ago
63,Junhyuk Ko,5,(Translated by Google) I like to practice uphill. Bicycles are only accessible on weekdays.  (Original) 업힐 연습하게 좋아요. 자전거는 평일에만 출입이 가능합니다.,6 months ago
64,백상훈,3,(Translated by Google) The Winter Sky Park personally reflects! It would be good to use it with a summer night view or late autumn reeds.  (Original) 겨울 하늘 공원은 개인적으로 비추! 여름 야경이나 늦가을 갈대와 함께함이 좋을듯.,6 months ago
65,류제창,4,,6 months ago
66,강딜런,4,(Translated by Google) Good except hard  (Original) 힘든거 빼고 좋음,6 months ago
67,심윤광,4,,7 months ago
68,Nadya Irene,5,,7 months ago
69,yj l,5,,7 months ago
70,hyunsu park,5,,7 months ago
71,poongjun,5,(Translated by Google) good so good  (Original) 좋다 너무좋다,7 months ago
72,이미숙,4,(Translated by Google) Great place for a walk!! In the forest in the city center  (Original) 산책하기 좋은곳입니다!! 도심속의 숲속~,8 months ago
73,남기천,5,,8 months ago
74,kyohyeok yu,5,"(Translated by Google) I always walk up without an elephant. Every time I go there, it's a mountain made of trash, but it's spacious and worth visiting.  (Original) 코끼리안타고 늘 걸어 올라감 갈때마다 쓰레기로 만든 산이지만 넓고 가볼만함",8 months ago
75,Yonu Ki,5,,8 months ago
76,백진욱,5,,8 months ago
77,Ark p,4,(Translated by Google) like  (Original) 좋아요,8 months ago
78,Saanu grg,5,,8 months ago
79,HOON HYUNG LEE,4,"(Translated by Google) If you go in December, there is not a single pampas grass. But the view of the Han River is nice.  (Original) 12월에 가면 억새 풀 하나도 없어요. 그런데 한강 뷰는 좋아요",8 months ago
80,김준영,5,(Translated by Google) I went to Sky Park in December.  (Original) 12월 에 하늘공원 갔다,8 months ago
81,NAyOUn LEE,4,,8 months ago
82,김진수,4,(Translated by Google) Literally a place where you can only see the sky ᆢ? Sky Park where the reed bay is lush on the plain  (Original) 말그대로 하늘만 보이는곳 ᆢ? 벌판에 갈대만 무성한그곳 하늘공원,8 months ago
83,권영원,2,(Translated by Google) season end. I was very disappointed that all the silver grass was cut down.  (Original) 시즌종료. 억새 다 베어놔서 실망이 컸습니다.,8 months ago
84,Hong Yick Ang,2,Went there but land was empty. All the reeds were cut,8 months ago
85,ddbb,4,,8 months ago
86,안석환,3,,8 months ago
87,윤00,3,(Translated by Google) Haneul Park's hair is shaved off  (Original) 하늘공원 머리에 억세가 삭발당함,8 months ago
88,황예찬,5,,8 months ago
89,pistachio,5,"(Translated by Google) A great place to go in the fall When I went in mid-November, most of the reeds were lying there..  (Original) 가을에 가면 정말 좋을 장소 11월 중순에 가니 억세나 갈대가 대부분 누워있던..",8 months ago
90,YOOSOON YIM,4,"(Translated by Google) Pampas grass is cut down a lot, but I visited with my dog during the week, so it was not crowded and I was healed.  (Original) 억새는 많이 베어져 있지만 주중에 애견과 방문하니 사람도 붐비지않고 힐링하고 왔습니다",8 months ago
91,Azalea P Elmo,4,Nice,8 months ago
92,shine twinkle,4,"(Translated by Google) Moderate temperature, gentle wind  (Original) 적당한 기온, 무난한 바람",8 months ago
93,정현우,5,,8 months ago
94,서정묵,5,(Translated by Google) very good  (Original) 넘좋아요,8 months ago
95,들꽃,4,,8 months ago
96,K Dragon 7,5,,8 months ago
97,지니,4,"(Translated by Google) It was really pretty when I planted Pink Muhly in the fall, but it's a pity that there aren't many this time.  (Original) 가을철 핑크뮬리 심었을때가 진짜이쁘지만 이번엔 별로없어서 아쉬움",8 months ago
98,jc park (Evelyn pa),5,(Translated by Google) like  (Original) 좋아요,8 months ago
99,천사지니,4,,8 months ago
100,이예빈,4,,8 months ago
101,윤재용,5,,8 months ago
102,성민임,5,,8 months ago
103,Niang San Lun,4,,8 months ago
104,이성희,5,(Translated by Google) Nice place for a walk.  (Original) 산책하기 좋은 곳이요.,8 months ago
105,신광균,5,"(Translated by Google) It is a park located in Sangam-dong, Mapo-gu, around the World Cup Stadium, Mapo Cultural Park, and Mapo Agricultural and Fisheries Market for food. If you climb Haneul Park, it is undoubtedly a great walking course, and the scenery toward the Han River is also very good, and when the setting sun goes down, it is very pretty. There are too many to list, so I'll skip this one. Please check it yourself ~~ No regrets  (Original) 마포구 상암동에 위치한 공원으로 주위에는 월드컵 경기장이 있고 마포 문화공원이 있으며 먹거리로는 마포 농수산물시장이 있네요~~ 하늘 공원을 오르면 산책코스로는 두말할 것 없이 넘 좋으며 한강쪽으로의 경치도넘 좋으며 석양이 질때는 배가되게 너무 이쁨~~ 나열할것이 넘 많아서 이만 생략~~ 직접 확인 하세요 ~~ 후회 않함~즐~~~~~",8 months ago
106,곽응규,5,"(Translated by Google) A must visit place every fall! A great place to spend time in the middle of Seoul. The photos are good, walking is good, and the scenery of Seoul is good.. The kids are very excited about going up on the paddle train from the parking lot.  (Original) 매해 가을에 꼭 한번은 가는 곳! 서울 한복판에 하릴없이 시간 보내기 좋은곳. 사진도 잘 나오고 걷기도 좋고 서울 풍경도 좋고.. 주차장에서 맹꽁이 전동차 타고 올라가면 아이들이 엄청 재밌어 합니다.",8 months ago
107,kk k,4,(Translated by Google) just hold on I have to go in the fall.  (Original) 그냥 머 굳.  가을엔  다녀와야죠,8 months ago
108,따라따라All,5,(Translated by Google) I found peace of mind at the Haneul Park I visited after a long time.  (Original) 오랫만에 찾은 하늘공원에서 마음의 평화를 찾았어요.,8 months ago
109,Saramon Yuenchon,5,,8 months ago
110,이종욱,5,,8 months ago
111,배가온,5,,8 months ago
112,최광수,3,,8 months ago
113,이근만,5,(Translated by Google) I liked that the silver grass was pretty  (Original) 억새가 이뻐서 좋았어요,8 months ago
114,문양집,5,"(Translated by Google) I went up to the top on foot, but I was proud of it, but I couldn't enjoy the outside scenery because of the fine dust.  (Original) 걸어서 정상까지 올라갔는데 뿌듯했지만 미세먼지로 외부경치는 만끽할수가 없었네요",8 months ago
115,박박채희,5,,8 months ago
116,하나노코코로,5,"(Translated by Google) It was a little difficult, but it's a good place to take pictures.  (Original) 좀 힘들었지만 사진찍기 좋은 장소네여",8 months ago
117,Lucy Bae,5,,8 months ago
118,송진호,1,(Translated by Google) The silver grass is nice.  (Original) 억새가 멋집니다.,8 months ago
119,김종섭,4,(Translated by Google) There is no better place to feel autumn than this.  (Original) 가을 느끼기에 이만한곳이 없네요.,8 months ago
120,우성한,5,(Translated by Google) A very pretty place with a lot of silver grass. A place that many people will like  (Original) 아주이쁘고많은억세풀이있는곳.많은사람들이좋아할만한곳,8 months ago
121,고은자 (고쌤),5,(Translated by Google) Reed Field Observatory Pink Muhly Good for a date Good conversation with a couple A good place to walk with friends  (Original) 갈대밭 전망대 핑크뮬리 데이트하기에 좋구 부부와 대화하기 좋구 친구와 걷기도 좋은곳,8 months ago
122,Steve Sunlae Kim,5,,8 months ago
123,윤배김,5,,8 months ago
124,긍정아재,5,"(Translated by Google) I went after a while, but the reeds were pretty and the surrounding facilities were very good.  (Original) 간만에 갔는데 갈대도 이쁘고 주변 시설 너무 잘 되어 있어 좋았다.",9 months ago
125,Miso Park,5,,9 months ago
126,한기범,4,,9 months ago
127,곽희주,5,"(Translated by Google) We went on an autumn picnic at our badminton club. I went for the first time and it was really good. We took pictures together, talked and had fun. Next time I have time, I want to go again.  (Original) 저희 배드민턴 클럽에서 가을 소풍을 갔다왔어요 전 처음 가봤는데 참 좋더라구요 다같이 사진도 찍고 얘기도 하고 즐겁게 놀다 왔어요 다음에 시간이 있으면 한 번 더 가고 싶어요.",9 months ago
128,조남직,5,(Translated by Google) I can see the horizon!  (Original) 지평선이 보려요!,9 months ago
129,뽀로롱,5,(Translated by Google) Although it was hard to climb (there is an easy way) Memories and climb 292 stairs But I forgot about the atmosphere It was really great scenery. I would have loved it more if I had waited for the sunset Challenge the wall!!!  (Original) 힘들게올라갔지만 (쉽게올라가는방법도있어요) 추억이지하고 292계단올라가기 하지만 분위기에 잊었어요 진짜 대박 풍경이였슴 노을기다렸음 더 반했을텐데 담에 도전!!!,9 months ago
130,여상기,4,(Translated by Google) It is the best natural garden in the city.  (Original) 도심내 자연정원으로 최고에요.,9 months ago
131,김지은,5,,9 months ago
132,중복투자방지위원회,4,(Translated by Google) All Pink Muhly  (Original) 핑크뮬리 다뽑힘,9 months ago
133,정우영,3,,9 months ago
134,Kil Sung Sung,4,,9 months ago
135,Kevin Kim,5,,9 months ago
136,김중희,5,(Translated by Google) It wasn't like before still Sky Park was nice.  (Original) 예전만큼은아니었지만 그래도 하늘공원은좋았어요,9 months ago
137,임국진,4,,9 months ago
138,Kang민스맘,5,(Translated by Google) I came to see the Han River and heal with the cool pampas grass.  (Original) 시원한 억새풀과 함께 한강 보고 힐링하고 왔습니다.,9 months ago
139,j.phillips park (꿈꾸는 혁명가),4,(Translated by Google) Engan  (Original) 엥간,9 months ago
140,Park박지애,5,(Translated by Google) Sky Park is love  (Original) 하늘공원은 사랑입니다,9 months ago
141,YUNA K,5,"(Translated by Google) The name Hanul Park makes the sky look really beautiful, so I would like to recommend it to all humankind!  I went there around 5 o'clock on October 17, but I enjoyed the autumn scenery with pink muley and pampas grass spreading all over. The sunset is beautiful, so it is recommended around the evening. The Han River also looks beautiful.  All photos are unprocessed with the basic iPhone camera.  (Original) ハヌル公園という名前だけあって空がほんっっっとうにきれいに見えるので全人類におすすめしたいです！  行ったのは10月17日の5時頃でしたがピンクミューリーとススキが一面に広がっていて、秋の風景を楽しめました。夕焼けが綺麗なので夕方頃がおすすめです。漢江もきれいに見えます。  写真は全部iPhoneの基本カメラで加工なしです。",9 months ago
142,"Pablo, Chanwoo Park",5,(Translated by Google) I am so grateful to have a space like this in the city center. It's a great park to play with the kids.  (Original) 도심에 이런 공간이 있다는게 참 감사하네요. 애들이랑 놀러가기 너무 좋은 공원이에요 ㅎ,9 months ago
143,draqon,5,(Translated by Google) Best for a two-hour walk along the Sycamore Path  (Original) 플라타너스길과 함께 두어시간 산책하기에 최고,9 months ago
144,Taro Kim,4,,9 months ago
145,justin96 kim,5,,9 months ago
146,자유로sunset,5,,9 months ago
147,김도영,5,,9 months ago
148,승찬TV(잠실찜),5,(Translated by Google) It is right across the World Cup Bridge.  (Original) 월드컵대교 건너 바로 있습니다.,9 months ago
149,김양수,4,,9 months ago
150,Jongwoo Min,5,,9 months ago
151,미르미르,5,(Translated by Google) The silver grass forest is very cool and pretty~ It’s perfect to visit now~^^  (Original) 억새풀숲 굉장히 멋있고 예쁘네요~ 지금 가보기 딱 좋아요~^^,9 months ago
152,Paul son,5,(Translated by Google) It's a nice place for a walk.  (Original) 산책하기좋은 장소예요.,9 months ago
153,박진경,5,,9 months ago
154,Yeonwook Chu,5,,9 months ago
155,eujkim,5,,9 months ago
156,박준규,5,,9 months ago
157,홍장희,5,(Translated by Google) I've been feeling autumn  (Original) 가을을 한가듯 느끼고 왔습니다,9 months ago
158,joonho lee,4,,9 months ago
159,하수진,5,(Translated by Google) always good  (Original) 늘~좋음,9 months ago
160,박명화,4,"(Translated by Google) It was a little late, so I was upset that the pampas grass and the Pink Muhly were not pretty.  (Original) 좀늦게가서그런가  억새도  핑크뮬리도 예쁘지가않아서 속상했어요",9 months ago
161,진진영팔,1,(Translated by Google) I was disappointed because there was not much to see.  (Original) 볼게너무없어서실망했어요,9 months ago
162,송진한,5,,9 months ago
163,권정호,5,,9 months ago
164,K Jurng,5,,9 months ago
165,Yushik Lee,5,"(Translated by Google) You don't have to go far to see the reed fields, you can see enough reeds here.  (Original) 갈대밭 보러 멀리갈 필요없습니다,이곳에서 충분이 갈대 구경할 수있습니다.",9 months ago
166,Karla Mandujano,5,,9 months ago
167,박서준,5,,9 months ago
168,이미숙,5,(Translated by Google) Be sure to go before autumn leaves I fall into ecstasy at sunset into autumn  (Original) 가을이 떠나기전 꼭 가보세요 저녁노을 질때 황홀경에 빠집니다 가을속으로,9 months ago
169,임정국,3,"(Translated by Google) This is a park I haven't been to in a long time. It's close to my house, so I didn't come here often just thinking that I could come anytime. I liked it so much that I took my wife and children to the weekend. There were a lot of people and it was crowded because there was a festival of Eoksei at the same time. When I came home from Ttareungi, I heard the World Cup Homepage and walked back.  (Original) 정말 오랜만에 찾은 공원입니다. 집 근처에 있어서 언제든 올 수 있다는 생각만 가지고 자주 오진 않았습니다. 맘 먹고 주말에 아내와 아이를 대리고 가게 되었네요. 때마침 억세 축제를 하고 있어서 사람들도 많고 북적였네요. 따릉이 타고 갔다가 집에 올 때는 월드컵 홈플 들렸다가 걸어왔네요.",9 months ago
170,김회기,5,,9 months ago
171,이정윤,5,(Translated by Google) It was good to take the train and go there a lot.  (Original) 열차도 타고  갈대도 많쿠 좋았어요,9 months ago
172,이수연,4,"(Translated by Google) The child wanted to ride the bullet train, so I rode it, and the child liked it, and it was comfortable and cool. I took off one star because the female staff of the train was not friendly. Sky Park itself is good.  (Original) 아이가 맹꽁이기차 타고싶대서 타고 갔는데 아이가 너무  좋아했고 편했고 시원했다. 맹꽁이기차 여직원들이 친절하지 않아서 별한개뺌. 하늘공원 자체는 좋음.",9 months ago
173,절약 (천천히),5,,9 months ago
174,王文魁,5,,9 months ago
175,이재덕,3,(Translated by Google) Atmosphere is good but monotonous  (Original) 분위기가 좋은데 단조로워,9 months ago
176,Redstone68,5,(Translated by Google) A scenic park with a view that is easy to climb due to its low height. There is a shuttle bus to and from the summit  (Original) 높이 낮아서 쉽게 올라갈 수 있는 전망과 경치 좋은 공원. 정상 오르내리는 셔틀버스 있음,9 months ago
177,Youl Barista,4,(Translated by Google) This year is the world of pampas grass.. Pink Muhly is sparse... I'm sorry  (Original) 올해는 억새세상 이네요..핑크뮬리는 듬성듬성...아쉬워요,9 months ago
178,조두환,4,(Translated by Google) like  (Original) 좋아요,9 months ago
179,김종윤,5,(Translated by Google) Sky Park in late autumn is the truth  (Original) 늦가을 하늘공원은 진리,9 months ago
180,Hwanil Yoo (니르),5,"(Translated by Google) Good luck. To go to Haneul Park, you have to pay money to get on the train or walk, but there is a hill, so you have to wear comfortable clothes.  (Original) 억새풀굿. 하늘공원가려면 돈내고 전동차를 타고 올라가거나 걸어가야 하는데 언덕이 있으니 편한신반 신고가야함",9 months ago
181,초지일관,5,,9 months ago
182,최철민,5,,9 months ago
183,송해수,5,,9 months ago
184,박준혁,5,(Translated by Google) I recommend the morning and evening walks.  (Original) 아침 저녁 산책로 추천드려요,9 months ago
185,서현미,5,(Translated by Google) Nice scenery and good for a walk  (Original) 풍경 멋지고 산책하기 좋음,9 months ago
186,왕십리비디오,4,(Translated by Google) Where you can heal  (Original) 힐링할수 있는 곳,9 months ago
187,김영옥,5,,9 months ago
188,이혜영,5,"(Translated by Google) If you go early in the morning, parking is spacious and it's great for a walk~~^^ Sky Park is the best in autumn!!  (Original) 아침 일찍 가면 주차도 널럴하고 산책하기 너무좋아요~~^^ 하늘공원은 가을에 정말 최고!!",9 months ago
189,Ni Joi,5,(Translated by Google) The scenery is more beautiful  (Original) 풍경이 더무 아름다워요,9 months ago
190,이하용,4,,9 months ago
191,김여행,4,"(Translated by Google) There were a lot of people, the pampas grass, the sky, and the scenery were all good.  (Original) 사람들도 많고 억새풀,하늘,풍경 다 좋았어요",9 months ago
