,이름,별점,리뷰,날짜
10,Eater P,5,(Translated by Google) I was drawn to the charm of a gothic cathedral and held a mass for the first time since I was born. It was a holy time. ^^  (Original) 고딕성당의 매력에 끌려 태어나서 처음으로 미사도 드렸네요~ 홀리한 시간이었습니다. ^^,6 days ago
11,SW Jang,4,,a week ago
12,Jennifer Dudek,5,,a week ago
13,권기숙,5,(Translated by Google) Sunday Mass and a light outing while enjoying tea time nearby  (Original) 일요일 미사드리고 가까이서 티타임즐기며 가벼운 나들이,a week ago
14,Eunju Cho,5,"(Translated by Google) Myeongdong Cathedral A historically valuable and dignified cathedral Even if you are not a Catholic, you will like it if you visit it.  (Original) 명동성당 역사적 가치있고 품위있는 성당 카톨릭 신자 아니라도 방문하면 좋아할것같네요~",a week ago
15,이상원,4,,a week ago
16,HYO WON KIM,5,,a week ago
17,happyon,4,"(Translated by Google) When I came on a weekday during the day, Myeongdong Cathedral was holy and quiet. Take a deep breath and go into meditation  (Original) 평일 낮에 오니 명동성당은 거룩하고 조용했어요. 잠깐 심호흡하고 명상속으로^^",a week ago
18,더키,5,"(Translated by Google) Seoul, Korea representative holy site and cathedral  (Original) 한국 서울 대표성지이자 성당",a week ago
19,박Monica,5,(Translated by Google) A place to find serenity wherever you go... the warmth of the Gothic style itself and the tall bell tower. Gorgeous appearance as if the interior was splendid. The bride's gracious words. Fantastic.  (Original) 갈 때마다 평온을 찾는 곳... 고딕 양식자체에서 오는 따뜻함과 높은 종탑. 내부의 화려한 듯 수려한 자태 .신부님의 은혜로운 말씀.환상적이다,a week ago
20,최효숙,5,(Translated by Google) Myeongdong Cathedral always go It is the most sacred place can know to the left of the stairs There is a statue of the Virgin Mary come back upstairs there is a cathedral  (Original) 명동성당은 언제나가도 최고에성지임을 알수있습니다 계단왼쪽으로 성모마리아상이있고 돌아나와윗쪽에 성당이있습니다,2 weeks ago
21,2mins 2mins,5,,2 weeks ago
22,안내형 (ahnian/자광),5,,2 weeks ago
23,하은(쌈장),5,(Translated by Google) I came to Myeongdong to see Seoul~^^😊 I came to the cathedral to take a walk~😇 I saw a very unusual and pretty Coleus flower that is neatly and stylishly arranged 🌸 (It is not actually a flower) It is a good place to take a walk~♡^^♡  (Original) 서울 구경하려 명동쪽을 왔어요~^^😊 산책을 하기 위해서 대성당을 왔어요~😇 깔끔하고 세련하게 정리되어 있고 엄청 특이하고 예쁜 콜레우스 꽃을 봤어요🌸(이게 실제로 꽃에 모양이지 않지만) 산책하기 좋은 곳입니딘~♡^^♡,2 weeks ago
24,즐풍목우,5,,2 weeks ago
25,adrina,5,,2 weeks ago
26,손정호,5,,2 weeks ago
27,Jong su Rim (White Eagle),4,(Translated by Google) God will be with you.  (Original) 하느님께서 함께 할 것이다.,2 weeks ago
28,Birgit Koch,5,"(Translated by Google) A beautiful cathedral that conveys the history of Christianity in Korea.  (Original) Eine wunderschöne Kathedrale, die die Geschichte des Christentums in Korea vermittelt.",2 weeks ago
29,Richard Jurasek,3,"Nothing that will blow your mind, but it is interesting to see a European style church in the middle of modern Seoul. They kind of trap you at the top courtyard and it's hard to find the way out however.",2 weeks ago
30,Tan12F18 Indo,5,,2 weeks ago
31,Nomiko Battulga,5,,2 weeks ago
32,DK Yoo,5,(Translated by Google) A place not to be missed in Myeongdong  (Original) 명동에서 절대 그냥 지나칠 수 없는 곳,3 weeks ago
33,박준기,5,,3 weeks ago
34,조우주,5,(Translated by Google) The symbol of Catholicism in Korea.  (Original) 한국 천주교의 상징.,3 weeks ago
35,M E,5,,3 weeks ago
36,Martin,5,"(Translated by Google) The recorded Christian music is a bit strange and the church loses authenticity as a result. Apart from that, it's not a must-see place for Europeans  (Original) Die eingespielte, christliche Musik ist etwas sehr befremdlich und dadurch verliert die Kirche Authentizität. Abgesehen davon, ist es kein Ort, den man als Europäer unbedingt gesehen haben muss",4 weeks ago
37,한승범,5,(Translated by Google) A good place to go anytime  (Original) 언제가도좋은곳,4 weeks ago
38,veliana,5,,4 weeks ago
39,Hyunwoo Lee,5,,4 weeks ago
40,Sketch travel,4,"(Translated by Google) Myeongdong Cathedral, a representative cathedral in Korea It is so beautiful that you can visit Myeongdong Cathedral, the representative cathedral of Korea, without going abroad to find a cathedral. There are many famous restaurants in Myeong-dong, and if you have never seen it, Come to Myeongdong Cathedral  (Original) 대한민국 대표적인 성당이죠 명동성당 해외 나가서 성당 찾지 말고 대한민국 대표 성당 명동성당 보로와도 될정도로 아름답습니다 명동 유명한 맛집들도 많고 한번도 못보신 분들은 명동성당 보로오세요",a month ago
41,Dongsoo Kang,5,,a month ago
42,이영란,5,,a month ago
43,이정석,4,(Translated by Google) Attend Mass at 6pm every day  (Original) 매일 오후 6시미사에 참례합니다,a month ago
44,츄츄츄츄잉껌,5,,a month ago
45,AIRHA,4,,a month ago
46,이현주 바올리나,5,"(Translated by Google) I stayed for a while, but it's a very comfortable place ^^  (Original) 잠깐 머물렀지만 참 편안한 곳입니다^^",a month ago
47,손철한,5,,a month ago
48,gihyeonson,5,,a month ago
49,이상훈,5,,a month ago
50,김윤경,5,,a month ago
51,김재경,5,"(Translated by Google) You can have a comfortable mind in the city center, and you will have a sober mind about religion.  (Original) 도심속의 편안한 마음을 가질수 있고 종교라는 숙연한 마음이 생김니다",a month ago
52,Maphil Philip,5,,a month ago
53,김세실,5,"(Translated by Google) It is a cathedral that can represent Korea. It has a heavy gothic building and there are many marble columns inside, so the sound is very good.  (Original) 우리나라를 대표할수있는 성당으로 고딕식 건물이 중후하며 내부에는 대리석 기둥이 많아 울림은 넘 좋으나 관객입장에서는 기둥들이 가로막혀 무대위 연주모습을 관람하기 어렵다 모니터가 있어서 그나마 다행이다",a month ago
54,불지옥반도,5,,a month ago
55,Lisa,3,"(Translated by Google) There is a very big church in the center of Myeongdong! There are quite a lot of sites, and it seems that there are various facilities. It was said that only believers should enter the shrine. disappointing…  (Original) 明洞という中心街にとても大きな教会が! 敷地もかなりあり、様々な施設があるようです。 聖堂の中には信者以外は入らないで下さいとありました。残念…",a month ago
56,Sora Rhee,5,,a month ago
57,Muntita Suksawang,5,,a month ago
58,Hungry Shimson,4,(Translated by Google) Various cultural spaces lower the walls of religious facilities.  (Original) 다양한 문화공간이 종교시설의 벽을 낮춰줍니다.,a month ago
59,tv윤이,5,,a month ago
60,안후랭크,5,"(Translated by Google) Every time I cry, I go to Somehow I feel at ease. A place you want to go to often. Myeongdong Cathedral.  (Original) 울쩍할때마다 찿아가면 왠지 마음이 편해요. 자주 가고픈곳. 명동성당이지요.",a month ago
61,Jeongho CHO,4,,a month ago
62,Shay,5,Beautiful church and experience. Be respectful and quiet when visiting as people are praying. Go to Taj(Indian restaurant) across the street for a meal after.,a month ago
63,Doricom,5,"(Translated by Google) It is the representative church of Catholicism in Korea. There is also a permanent confession service, so you can make a confession at any time on weekdays.  (Original) 한국 천주교를 대표하는 성당입니다. 상설고해소도 있어서 평일에 언제든 고해성사도 가능합니다.",a month ago
64,Sang-Hee Lee,5,"(Translated by Google) Although it is not comparable to other foreign countries, it is a representative cathedral of Korea and a place where the quiet and reverent atmosphere heals the heart.  (Original) 외국에 비할바는 아니지만 우리나라를 대표하는 성당이고 조용하고 경건한 분위기가 맘을 치료해 주는 곳",a month ago
65,윤휘돈,5,,a month ago
66,이제성,5,,a month ago
67,박정한,5,(Translated by Google) holy space  (Original) 거룩한공간,a month ago
68,정성민,4,,a month ago
69,윤인수,5,,a month ago
70,네코또랑이,5,,2 months ago
71,Marcela Botan Salles,5,,2 months ago
72,Cyril Rodriguez,5,"We heard anticipated Sunday Mass at 6pm Saturday evening. The mass was solemn. But most importantly, the choir sang beautifully during the mass. Everyone was required to wear face masks while inside the church.",2 months ago
73,변주완,5,,2 months ago
74,Namyong Kwon,5,(Translated by Google) Myeongdong Cathedral  (Original) 명동성당,2 months ago
75,Sun Hong,5,대한민국 천주교의 상징! 명동성당이라는 이름만으로도 충분히 성스럽다.,2 months ago
76,Hyunmi Kim,5,,2 months ago
77,신영섭,5,(Translated by Google) good ^^  (Original) 굿^^,2 months ago
78,박소연,5,편안하고 경건한 분위기였어요,2 months ago
79,David Rhee,5,"운치, 음악, 센치, 연인들",2 months ago
80,Kayleigh Allen,5,Stunning cathedral!,2 months ago
81,Soohyeon Nam,3,,2 months ago
82,라이프한,5,성지 다녀왔습니다. 모든 시설을 다보진 못했지만 엄마가 많이 좋아하셨습니다. 미사도 하고왔답니다.,2 months ago
83,Ginetto Lombardi,5,,2 months ago
84,송원준,4,,2 months ago
85,하늘님,5,,2 months ago
86,Khan Kim (Dreamerian),5,"명동의 상징이자 대한민국 천주교교회의 상징.  한국 초기의 벽돌조 성당, 순수한 고딕양식 구조로 사적 제258호로 지정되어 있는 성전이기에 그 건물 양식으로도 하나의 교회사적, 역사적 의미를 지닌다. 성당의 높이는 23m, 종탑의 높이는 46.7m이며, 장식적 요소를 배제한 순수 고딕 양식으로 지어졌다. 1970,80년대 근현대사의 격동기에 한국사회 인권 신장및 민주화의 성지로서의 역할을 했으며, 기도라고 선교하는 공동체로 세상을 향해 나아가고 있다.",2 months ago
87,jeongtae lee,4,(Translated by Google) Corona is over and this place seems to be crowded with believers and citizens again.  (Original) 코로나도 끝나가고 이곳이 다시 신자들과 시민들로 붐비는것 같다.,2 months ago
88,Hyo Hwang,5,,2 months ago
89,jiiH KIM,5,,2 months ago
90,김승균,5,,2 months ago
91,양근석,4,(Translated by Google) It is said that Mary and Jesus had communication with the priest and Joseph.  (Original) 마리아와 예수님 요셉과의 신부님과의 소통교통 했음 합니다 별하나 아쉬워요,2 months ago
92,JACK SONG,5,"(Translated by Google) Just in time, the sun is hanging on the cross.  (Original) 마침 해가 십자가에 걸려있어 한컷.",2 months ago
93,Giu Se,5,(Translated by Google) The church looks very beautiful and splendid  (Original) Nhà thờ nhìn rất đẹp và lộng lẫy,2 months ago
94,PS,5,"Truly devoted parishioners and pilgrims. They seem like they live their faith to the scriptures. Parishioners and some visitors seem they go with faith and hope and when they come from the church, they look like transformed in a very positive way. They seem faithfully committed. The place is simple but it makes it majestical. Bus and train accessible. Lots of stairs for the one who come by the front.  Wheelchair accessible by the side of church.  Small Chapelle on the basement. The best part is that Jesus Christ is present if you listen carefully with your heart 💓.  Point yourself towards the Altar. English language Mass on Sundays. Nuns and priests are welcoming. Confession in English available every day.",2 months ago
95,Johny Anthony Bangera,4,,2 months ago
96,박一河IRA,5,"(Translated by Google) A space for healing and relaxation in the city center - I have been going for over 30 years and I have been inside for the first time, and it is much more spacious than I thought, and my heart feels open.  (Original) 도심 속의 치유 휴식의 공간ㅡ 30여년이 가깝게 다니면서 안에는 처음 들어와 봤는데, 생각보다 되게 광활하여 가슴이 뻥 뚫린 느낌",2 months ago
97,오승원,5,Largest cathedral in Korea,2 months ago
98,Seungwon Oh,5,,2 months ago
99,방세영,5,(Translated by Google) The beauty of the church that increases with time A good place to take a break even if you are not a Catholic  (Original) 시간을 더해가는 성당의 멋 천주교인이 아니라도 잠시 쉬다가 가기 좋은 곳,2 months ago
100,김미경,5,(Translated by Google) It is a place that really puts your mind at ease. I came with a candle lit and it must be burning well No religion but just a good place for no reason.  (Original) 마음이 정말 편안해지는 장소입니다. 촛불 켜 놓고 왔는데 잘 타고 있겠죠 종교는 없지만 그냥 이유없이 좋은 곳입니다.,2 months ago
101,채후추,5,,2 months ago
102,우정학,1,직장 동료 자제분 결혼식이 명동성당에서 있었습니다,2 months ago
103,Paul,5,(Translated by Google) It is a beautiful and reverent church.  (Original) 아름답고 경건한 성당 입니다,2 months ago
104,보경김,5,,2 months ago
105,kihun Park,5,,2 months ago
106,정도미니코다니엘,5,,2 months ago
107,이형태 (셀마),5,(Translated by Google) Myeongdong Cathedral on a fine afternoon  (Original) 날씨 좋은 오후 명동대성당,2 months ago
108,노해숙,5,,2 months ago
109,Oogii Channel,3,,2 months ago
110,Bongjun KO,5,,2 months ago
111,유영석,5,,2 months ago
112,Vivi Niu (vvNiu),5,,2 months ago
113,김민서,5,,2 months ago
114,Alex kim,5,,2 months ago
115,홍윤수,5,,2 months ago
116,Jongsung Choi,5,,2 months ago
117,Amit Talwaria,5,,2 months ago
118,임병철,5,(Translated by Google) it's all over  (Original) 끝네줍니다   모든것이,2 months ago
119,김김석범,5,Holy danctuary,2 months ago
120,태천배,5,"(Translated by Google) Rather than a cathedral, I think it is a place of protection for the democratization movement. It is recognized that it is important in the history of Korea. I think of it as a place that played a role.  In a symbolic place called Myeong-dong, You can enjoy the panoramic view There is also a feeling of space.  (Original) 저는 성당보다는 민주화 운동의 보호장소로 인식하고 있어 한국의 역사에서 중요한 역할한 장소로 생각하고 있습니다.  명동이라는 상징적인 장소에서 한적함과 탁트인 경관을 볼 수 있어 휴식같은 공간의 느낌도 있습니다.",2 months ago
121,수성산티아고,5,,2 months ago
122,yunee Jeong,5,"(Translated by Google) I like to give Mass, pray, and buy holy things. It's easy to shop at the arcade.  (Original) 미사도 드리고 기도하고 성물구매하기도좋아요 아케이드에서 쇼핑하기도 편해요",2 months ago
123,김정원,4,"(Translated by Google) It's so beautiful inside and out, so many people come. Quite crowded even on weekdays  (Original) 밖에내부도예쁘고또멋져서사람들이많이와서그런지 평일에도꽤사람많있음",2 months ago
124,Ryan “Shinsanity” Shin,5,,2 months ago
125,Macoya Lee,5,,2 months ago
126,송송,4,,2 months ago
127,김윤숙,5,,2 months ago
128,보통사람,5,감히 명동성당을 어떻게 평가....도심에 있어서 점심시간에 잠깐 들려 조용히 명상하기 좋은 곳,2 months ago
129,박민규,5,"(Translated by Google) I went to a friend's wedding mass, it's grand and wonderful  (Original) 친구결혼미사로 다녀옴 웅장하고 멋져요",2 months ago
130,Jake Lindqvist,4,,2 months ago
131,Riova Lim,5,(Translated by Google) I hope we can get back to Kobe soon.  (Original) 빨리 코비 전으로 돌아 갈수 있길  기도 함니다,2 months ago
132,Φιλία Νομικού,5,,2 months ago
133,tae wha Lee,5,(Translated by Google) Best shrine  (Original) 최고의성지,2 months ago
134,권혁진,5,(Translated by Google) A place to put your mind at ease  (Original) 마음이 편안해지는 곳입니다,2 months ago
135,Jamoliddin Nazarov,5,,2 months ago
136,지코애니송,2,(Translated by Google) Is it delicious...  (Original) 맛있는지...,2 months ago
137,H F,5,,2 months ago
138,JiHwan Park,5,,2 months ago
139,Hyejin Lee,5,"(Translated by Google) The infrastructure around the cathedral was well established, and there were a lot of sacred places, souvenir shops, and neat cafes where you can take a break. ♥  (Original) 성당 주변에 인프라가 잘 구축돼 있고 성물방과 기념품 가게 및 쉬어 갈 수 있는 깔끔한 카페들도 많았어요~만남의 장소로 굿굿굿!!!^^👍👍👍👍👍♥♥♥♥♥♥♥♥♥♥",2 months ago
140,정현진,5,,2 months ago
141,이은영,5,,2 months ago
142,Stan kim,5,,2 months ago
143,Gloria Gonzalez,5,,2 months ago
144,장덕규,4,"(Translated by Google) Long time no see Visit ""Myeongdong Cathedral"" Is Myeongdong Cathedral the correct expression? Catholic Church Seoul Archdiocese of Myeongdong Cathedral I'm not sure which one is the correct expression It is simply called Myeongdong Cathedral.  As time goes on, it becomes more convenient Although refurbished Even places that have existed before are often seen for the first time today. new things, new things, Thank you everyone.  wherever you go I can't see it now later you see  that I don't think the way we spend our time is changing.  (Original) 오랜만에 찾아간  ""명동성당"" 명동대성당이올바른표현인지, 천주교서울대교구주교좌명동대성당 어떤것이 올바른표현인지는 모르겠지만 그냥 자연스럽게 명동성당이라한다.  시간이지날수록 편리해지고 새롭게 단장되기도 하지만 이제까지 존재하고 있었든 곳 조차 오늘 처음 보이곤 한다. 새로운것,새롭게 보는것, 모두가 감사하다.  어디를가도 지금은 보이지 않지만 나중에는 보인다.  그것은 시간을 보내는 방식이달라지는것이 아닌가 생각한다.",2 months ago
145,조민경,5,(Translated by Google) so pretty  (Original) 넘이뻐요~,2 months ago
146,유Alice,5,(Translated by Google) The building is elegant and nice  (Original) 건물이 운치있고 멋져요 미사도 드리면 더 좋고요,2 months ago
147,TY J,5,,3 months ago
148,Na Na (NaNa),4,,3 months ago
149,Kit San Siu,5,,3 months ago
150,이길수,5,,3 months ago
151,Yongjoo Kim,5,(Translated by Google) The church is grand and beautiful.  (Original) 성당이 웅장하고 멋지네요,3 months ago
152,Big_dragon AMG,5,(Translated by Google) be at peace  (Original) 평안하시길,3 months ago
153,Seonghui Lee,5,,3 months ago
154,Jay Lee,5,(Translated by Google) One of the few western architectural style buildings remaining in Korea  (Original) 한국에 남아있는 몇 없는 서양 건축스타일 건물,3 months ago
155,신지영,5,,3 months ago
156,문영채,4,,3 months ago
157,Sound Hill,5,,3 months ago
158,Mary lee,5,(Translated by Google) It is a place where you can feel comfortable when you find it.  (Original) 찾으면 마음이 편해지는 장소입니다,3 months ago
159,MunHwan CHOI,5,,3 months ago
160,Freerk Tuinstra,4,"(Translated by Google) The time of the opening of the Grote Kerk is not well indicated, unfortunately. We have now been to small chapel. Out of respect for the others no pictures were taken  (Original) Tijdstip van de opening van de Grote kerk is niet goed aangegeven   jammer.   Wij zijn nu in kleine kapel geweest.  Uit respect voor de anderen geen foto's gemaakt",3 months ago
161,Yoon John,4,,3 months ago
162,AndreasHD KIM,5,,3 months ago
163,Jun Hee Kang,5,"(Translated by Google) I arrived around 8pm. The weather is so nice these days and the corona has calmed down to some extent, so there are quite a few people on outings and sightseeing. It seems to be the best place to heal late at night in Seoul!!!  (Original) 저녁8시경에 도착했는데 요즘 날씨도 너무 좋고 코로나도 어느정도 진정되어서인지 나들이 및 관광오신분들이 꽤 있네요 서울에서 늦은밤 힐링하기엔 최고의 장소인듯!!!",3 months ago
164,유혁근,5,"(Translated by Google) When you want to rest your body and mind, do not hesitate to visit us.  (Original) 몸과 마음이 쉬고 싶을때 망설이지 말고 찾아 가세요.",3 months ago
165,웃음꽃(Smile Flower),5,,3 months ago
166,정영수,5,,3 months ago
167,Yean Pj,5,,3 months ago
168,相由心生,5,,3 months ago
169,고은하짱,5,"(Translated by Google) Although other churches have meanings everywhere, it is truly the best church in Korea.  (Original) 다른 성당도 곳곳이 의미 있지만 가히 우리나라 최고의 성당",3 months ago
170,JW K (Andreas),5,"(Translated by Google) If you are a couple, please visit at least once. photo restaurant  (Original) 커플이시면 한번쯤은 가보시길 바랍니다. 사진맛집 ㅋㅋ",3 months ago
171,편웅재,4,,3 months ago
172,smart nch,5,(Translated by Google) Shelter spirits  (Original) 영혼의 쉼터,3 months ago
173,류제석Michael J. Ryu,5,(Translated by Google) It is a place of healing where you can feel godly energy.  (Original) 경건한  기운이  느껴지는  힐링의  장소입니다,3 months ago
174,부자집주인,4,(Translated by Google) Myeongdong Cathedral  (Original) 명동성당,3 months ago
175,JH K,5,(Translated by Google) We stopped by the statue of Martyr Dae-Gon Kim and the Virgin Mary to say a prayer of thanks. thank you so much. I will live hard.  (Original) 김대건 순교자님과 성모마리아 동상을 들러 감사의 기도를 드리고 왔습니다. 너무 고맙습니다. 열심히 살겠습니다.,3 months ago
176,ohkun kwon,5,(Translated by Google) Hometown of heart  (Original) 마음의 고향,3 months ago
177,Martin Dendis,5,Peaceful and quiet place in a busy city. Beautiful cathedral and surroundings. Recommended to visit.,3 months ago
178,youngah chung,5,"(Translated by Google) Anytime is fine. It is a place of peace of mind.. It is also historically significant, so I recommend it to everyone to visit.  (Original) 언제 가도 좋습니다.  마음이 평온해지고.. 역사적으로도 의미잇는 곳이므로 모든 사람들이 방문하길 권장합니다",3 months ago
179,Younghoon Yang,5,"(Translated by Google) Even if you are not a Catholic, it is a sacred place you should visit once in Myeong-dong. This chapel has already become a national treasure ^^  (Original) 꼭 카톡릭 신자가 아니더라도 명동에 가면 한번씩 가보게되는 성스러운 장소입니다. 이미 이곳은 국보가 된 예배당^^",3 months ago
180,M.S. Kim,5,(Translated by Google) There is ample parking space as well  (Original) 주차 공간도 넉넉하고 좋아요,3 months ago
181,류지현,5,(Translated by Google) Pray in Our Lady's Garden. With the cool wind and birdsong  (Original) 성모동산에서 기도를. 시원한 바람과 새소리와 함께,3 months ago
182,Marc DUPUY,4,"(Translated by Google) MyeongDong Cathedral is a real haven of peace in the heart of Seoul, a bustling city par excellence! And the presbytery will give the impression of being in the middle of Europe, and not in Seoul! An architecture that clashes, but that soothes!  (Original) La Cathédrale de MyeongDong est un véritable havre de paix en plein Séoul, ville trépidante par excellence ! Et le presbytère donnera l'impression de se retrouver en pleine Europe, et non pas à Séoul ! Une architecture qui détonne, mais qui apaise !",3 months ago
