,이름,별점,리뷰,날짜
51,안성준,5,,2 weeks ago
52,조혜경,4,,2 weeks ago
53,김재윤,5,(Translated by Google) You will feel patriotism and you will be reminded of the spirit of independence.  (Original) 애국심이 들고 독립정신을 되새기게 됩니다,2 weeks ago
54,전영권,5,,2 weeks ago
55,송정훈,5,,2 weeks ago
56,Jeemin LEE,5,,2 weeks ago
57,hwang인호 (힘든세상),3,"(Translated by Google) I think it's just hard work, kids don't like it too much  (Original) 그냥 고생만한것 같아요 애들도 별루 좋아하지 안네요",2 weeks ago
58,GaBin “까비” Kim,5,"(Translated by Google) Although it is hot in summer, you can feel the traces of Korean history.  (Original) 여름이라 덥긴하지만 우리나라 역사의 흔적을 느낄 수 있어요",2 weeks ago
59,Seowon Kim,3,"It’s a great museum explaining the history of Korea from the Japanese occupation until the 1970s. The descriptions and the explanations of different groups and people who were imprisoned are very well done in Korean.  However, the english translation was poorly done, and very often completely missing in many sections throughout the museum. It was a big shame that those who cannot read Korean could not have the same great experience of learning about the history of Korea at that time, which is also often misrepresented in other sources.  I also found that the music added to the video presentations of interviews with the survivors of the prison was unnecessary and lessened the their effect.",2 weeks ago
60,김진수,5,,2 weeks ago
61,임욱빈,5,(Translated by Google) A place where you can feel the development of history  (Original) 역사의 발전과정을 느낄 수 있는곳,2 weeks ago
62,김태양,5,"(Translated by Google) A place that reveals the atrocities of the Japanese imperialism. Once again, I respect those who fought for independence.  (Original) 일제의 만행에 대해 적나라하게 보여주는 장소. 독립운동 하시는 분들을 다시 한 번 존경하게 됨.",2 weeks ago
63,송동열,5,(Translated by Google) long live the independence of Korea  (Original) 대한 독립 만세,2 weeks ago
64,Sam Kim,5,"(Translated by Google) If you are a Korean citizen, you must visit It is a historical museum that must be preserved.  (Original) 대한민국 국민이라면 견학 해야죠 무조건 보존해야 할 역사관 입니다",2 weeks ago
65,박상회,4,(Translated by Google) It is a MUST place where you can know the history and be educational.  (Original) 역사를 알 수 있고 교육적이어서 꼭 가야할 MUST place 입니다,2 weeks ago
66,권오현,2,"(Translated by Google) Despite the paid admission, the air conditioner did not turn on in hot summer weather, so the discomfort index went up a lot during the tour.  (Original) 유료입장인데 불구하고 더운 여름날씨에 에어컨이 안틀어져서 투어 하는데 불쾌지수 많이 올라 갔습니다.",2 weeks ago
67,혜원희원TV,5,(Translated by Google) Explanation is good Children are also satisfied  (Original) 설명사분 설명좋구 아이들도 만족합니다,2 weeks ago
68,Alex,4,"(Translated by Google) Interesting. Too bad that there was little / no information about the liberation (by whom?) and some other details.  (Original) Interessant. Schade, dass es doch wenige / keine Informationen gab zur Befreiung (durch wen?) und manch andere Details.",2 weeks ago
69,봉숭아TV,5,"(Translated by Google) Okay, I went with my son and saw the history~ It's good to read, but I think it would be good to experience a lot  (Original) 좋아요 아들이랑 가서 역사를 보았네요~ 읽는 것도 좋지만 체험하는 것도 많으면 좋을 것 같아요",2 weeks ago
70,Hyo P,5,,3 weeks ago
71,정소윤,5,"(Translated by Google) It was a precious time to learn the meaning of the doctors, martyrs, and governors of our country through historical tours and to recall the efforts and sacrifices of those who fought for independence.  (Original) 역사 탐방을 통해 우리나라의 의사, 열사, 지사의 의미를 알게 되고 자주 독립을 위해 순국하신 분들의 노력과 희생을 다시 한번 되내이는 소중한 시간이었습니다.",3 weeks ago
72,우꽁빵숭,5,,3 weeks ago
73,서동욱,5,,3 weeks ago
74,박영태,5,(Translated by Google) I am so angry at Japan's terrible atrocities. May the spirit of the patriotic hero who sacrificed for his country rest in peace now...  (Original) 일본의 끔찍한 만행에 너무 화가 났습니다. 조국을 위해 몸바친 호국영령의 넋이 부디 이제라도 편히 쉬시길...,3 weeks ago
75,Gun-Oh Kim,5,(Translated by Google) It is a place that helps you not to forget history.  (Original) 역사를 잊지 않도록  도와주는 장소에요,3 weeks ago
76,Charles Stuart,5,,3 weeks ago
77,김재욱,5,(Translated by Google) Preview  (Original) 관람,3 weeks ago
78,taes lee,3,"(Translated by Google) Seodaemun Prison History Museum After the #Sukju #Lee Sangryong Memorial Ceremony, the scenes where the Japanese imprisoned and brutally tortured independence activists are terrible~!! 📷Shooting: 2022.6.11  (Original) 석주 #이상룡추모식 끝나고 서대문형무소 역사박물관 일본이 독립운동가들 가둬놓고 잔인하게 고문했던 현장들 끔찍하구만~!! 📷촬영:2022.6.11",3 weeks ago
79,오성진,3,,3 weeks ago
80,김재춘,5,(Translated by Google) it was good  (Original) 좋았어요,3 weeks ago
81,吉澤聡,3,,3 weeks ago
82,JJ Lee,5,,3 weeks ago
83,YOO CEE,5,(Translated by Google) It is a precious place where you can feel the spirit and breath of those who sacrificed for the country.  (Original) 나라를 위해 희생하신 분들의 얼과 숨결을 느낄 수 있는 소중한 곳입니다.,3 weeks ago
84,이소영,5,,3 weeks ago
85,낭만후디에,5,,3 weeks ago
86,노승민,5,"(Translated by Google) A good introduction to our history. Martyrs Yu Gwan-sun and Doctor Ahn Jung-geun, that is, the anti-Japanese movement, were explained in detail. In particular, the one who is finally imprisoned in the torture chamber, long live the Korean independence! I cried when I saw you shouting (video).  (Original) 우리역사를 잘 소개했다. 유관순열사, 안중근의사등의 분들, 즉 항일운동을 자세히 알려주었다. 특히, 고문장에서 마지막에 감옥에 같혀 계신 한 분이 대한독립만세! (영상)이라 외치신 것을 보고 울컥했다.",3 weeks ago
87,Anton Fauser,5,(Translated by Google) Good for a Sunday walk. Much can be learned about the freedom fighters in Japan-occupied Korea. Many atrocities were committed here and many people were tortured very harshly.  (Original) Gut für einen Sonntagsspaziergang. Man kann viel über die Freiheitskämpfer in dem durch Japan besetzten Korea lernen. Viele Gräueltaten wurden hier begangen und viele Menschen sehr hart gefoltert.,3 weeks ago
88,김동숙,5,(Translated by Google) It breaks my heart to see a part of the painful history. It is amazing to think about how hard it must have been for our martyrs.  (Original) 아픈 역사의 한부분을 보니  마음이 짠해지내요ㆍ 우리 순국열사들이 얼마나 힘들었을지ㆍㆍ생각만해도 대단하네요.,3 weeks ago
89,최대영,5,,4 weeks ago
90,단단,4,,4 weeks ago
91,QC,5,"(Translated by Google) It is a place that reminds us of the heartbreaking history of Korea. If we visit at least once, our lives seem to be filled with more gratitude.  (Original) 가슴아픈 한국의 역사를 다시 기억하게 하는 곳입니다. 한번쯤은 가보면, 우리의 삶이 더 감사함으로 채워질듯 합니다.",a month ago
92,Grace Kim,5,,a month ago
93,오드리의블링블링,5,(Translated by Google) A place where you can feel the energy of 100 years ago  (Original) 100년전 기운을 느낄 수 있는 곳,a month ago
94,이영수,5,(Translated by Google) It was a place where children can see and feel and think.  (Original) 아이들이 잘보고 느끼고 생각하는 그런장소 였읍니다,a month ago
95,munk라미앙,5,,a month ago
96,알고it거든,5,"(Translated by Google) In Seodaemun Prison, the independence activists saw the types of torture and atrocities of Japan, saw the lives of various independence activists, and saw their lifestyle.  (Original) 서대문형무소에서 독립운동가분들이 힘든 고문들의 종류와 일본들의 만행들을 보았고 여러 독립운동가의 일생들을 보았으며 생활모습을 볼수 있으며 코스가 잘 짜여져 있어서 관람하기 편했다",a month ago
97,김수영,5,,a month ago
98,김동규,5,,a month ago
99,권범주,5,(Translated by Google) Yu Gwan-sun's older sister  (Original) 유관순 누나,a month ago
100,안혜인,5,,a month ago
101,Art C,5,"A very sad history of the Koreans during the Japanese colonial days. You'll see many of the torture chambers, cells, execution chamber and many other buildings - some in their original or restored conditions.  A lot of explanations in English, German, Japanese and Chinese.  Worth the 3000krw entrance fees.",a month ago
102,Sinkyu Lee,4,,a month ago
103,Chae Young Lyu,5,,a month ago
104,장수진,5,(Translated by Google) You portrayed the painful past well. It's educationally good.  (Original) 아픈 과거를 잘 표현해두었습니다. 교육적으로 참 좋습니다.,a month ago
105,법무법인바를정,5,"(Translated by Google) It is a good place to experience history and educate children.  (Original) 역사체험, 아이들 교육에 좋은 곳입니다.",a month ago
106,양승기,3,,a month ago
107,나도너도,5,"(Translated by Google) It is a place where you can see every detail of the atrocities of the old Japanese Empire. Many children came to study history, and there were many college students and foreign groups.  (Original) 옛 일제의 만행을 낱낱이 볼 수 있는 곳입니다. 아이들 역사공부 많이 하러 오고 대학생, 외국인 단체도 많이 보였습니다.",a month ago
108,Heng Jackson,5,,a month ago
109,비밀낚시광,5,"(Translated by Google) don't forget history Always grateful to those who gave their lives,  (Original) 역사를 잊지말고 목숨바친분들에게 항상 감사하는 마음,,",a month ago
110,Marine Lecomte,5,,a month ago
111,brenda kim,5,,a month ago
112,신영희,3,(Translated by Google) Always the same place  (Original) 항상 같은 곳,a month ago
113,김윤건,5,,a month ago
114,유영승,5,(Translated by Google) A place that makes you rethink the tragedy of modern history. A nation that has forgotten its history has no future.  (Original) 현대사의 비극을 다시 생각하게 하는 곳. 역사를 잊은 민족에겐 미래가 없다.,a month ago
115,유홍철,5,(Translated by Google) had a good experience  (Original) 좋은 경험 있었어요,a month ago
116,sj choi,5,"(Translated by Google) Please visit with your parents and children.  (Original) 부모님, 자녀분과 함께 꼭 방문해보세요~~^^",a month ago
117,엄인순,5,(Translated by Google) A must visit place for Koreans  (Original) 한국인이라면 꼭 가봐야할 곳~,a month ago
118,노수선,5,(Translated by Google) I came here to offer a small prayer for the rest of the forefathers who gave their lives for the country at a place in a very heartbreaking history.  (Original) 너무나 가슴 아픈 역사의 한 장소에서 나라를 위해 목숨을 아끼지 않은 선열들의 영면을 위한 작은 기도를 드리고 왔어요.,a month ago
119,전지혜,5,(Translated by Google) A must visit place for all Koreans  (Original) 대한민국 사람 이라면 꼭 가봐야 할 곳,a month ago
120,이석재,5,,a month ago
121,Yujin Lee,5,,a month ago
122,Mihyun Kim,5,(Translated by Google) A space to be immersed. Great place to go with kids. educational place.  (Original) 숙연해지는 공간. 아이와 함께 하기 좋은 곳. 교육적인 장소.,a month ago
123,Pirate Broadcast A-76,3,(Translated by Google) A place where the pain of history remains intact.  (Original) 역사의 아픔이 고스란히 남아있는 곳.,a month ago
124,Zedd Kim,5,(Translated by Google) A place to know history  (Original) 역사를 알수있던곳,a month ago
125,Jason King Lee,5,,a month ago
126,나나,5,,a month ago
127,Pamela Yeo,4,A sad period of Korean history during the Japanese rule from 1894 to 1945 - appreciated how history has shaped the present day South Korea.,a month ago
128,송송용덕,4,우리나라 위해서 독립만세 하신 분들을 기억하고 알수 있었어요 좋습니다,a month ago
129,Ji Woong Ko,5,(Translated by Google) A must visit place. You can feel the battle that sacrificed the lives of the independence activists.  (Original) 꼭 가서 봐야할 곳. 독립운동가들의 목숨을 바친 싸움을 느낄 수 있다.,a month ago
130,알콩달콩맘,4,,2 months ago
131,신현석,5,,2 months ago
132,Lijiang Yoon,5,꼭 봐야 함,2 months ago
133,남용우,5,우리의 아픈 역사의 흔적,2 months ago
134,Melvin Marcos,5,"It was an incredible experience thanks to FunDayKorea.com, with a concert, actors telling the history of the place, it was really incredible day.  But of course, the places is awesome and you can visit by your own, and have a great experience.",2 months ago
135,바람,4,"(Translated by Google) I was avoiding it because it was a trace of painful history, so I looked for it on a stamp tour. Especially recommended for homes with children.  (Original) 아픈역사의 흔적이라 피해다니다 스탬프 투어로 찾아봤는데 한번쯤 가시면 좋을듯 특히 어린이 있는집들 추천합니다",2 months ago
136,정진권,5,(Translated by Google) We need to know history  (Original) 역사를 알아야 합니다,2 months ago
137,bomi Lee,5,,2 months ago
138,임상우,5,경험상  가볼만한곳 그닥 그렇게볼거리는없지만  데이트코스로는 별로,2 months ago
139,홍은정,5,Ebs역사체험^^,2 months ago
140,Mikaela Lee,5,,2 months ago
141,popo love,5,역사를 뒤돌아 보며.. 미래를 꿈꿀 수 있는 계기가..,2 months ago
142,네모난버스,5,,2 months ago
143,진국인 남자,3,아이들과 다녀오기 좋아요!!,2 months ago
144,수현,5,,2 months ago
145,강PM,3,도슨트 예약하세요 열정 넘치는 선생님 만나 2시간 듣고 왔어요. 기념품샵에서 태극기 구입,2 months ago
146,쁘티아,5,,2 months ago
147,이민영,5,잔혹했던 일제의 과거 역사를 자세히 알 수 있는 유의미한 시간이였습니다.,2 months ago
148,Ryan Bae,5,,2 months ago
149,강윤희,5,,2 months ago
150,문형수,5,,2 months ago
151,YJ K,5,,2 months ago
152,jiiH KIM,5,,2 months ago
153,바나나킥,5,(Translated by Google) I made good memories with my children  (Original) 아이들과 좋은 추억 만들고 왔어요,2 months ago
154,Jin-sung Ju,4,"일제 시대의 침략자들이 가장 악랄하게 활용한 공간이다보니 분노와 슬픔이 공존하는 곳입니다. 일본에서는 반일 박물관으로 알려져 있지만 일본을 좋아하는 사람이라도, 아니 일본인이어도 한 번쯤은 가서 봐야 한다고 생각합니다.  이성을 잃고 폭주하는 욕심이 개인을 넘어 국가 차원에서 부려지면 얼마나 많은 이들이 피를 흘려야 하는지 여실히 알 수 있습니다.  천천히 훑어봐도 제법 시간이 걸렸습니다. 그러나 반나절 정도 보낼 생각을 하고 시설과 앞서 싸운 위대한 이들의 이야기를 들어보는 것도 나쁘지 않다고 생각합니다.",2 months ago
155,김민성1602,4,,2 months ago
156,우쭐쭐,5,,2 months ago
157,Rowhyun Narm,5,이 곳을 다녀온 후로 일제 강점기에 독립운동을 한다는 것이 목숨을 넘어 육체적 정신적 극한 고통까지 이겨내야 하는것임을 조금이나마 느낄 수 있었습니다. 그 당시의 나라면 감히 독립운동 하겠다고 함부로 말할 수 있을까 싶습니다. 왜적들과 싸우신 독립투사 모든 분들게 경의를 표하며 감사의 말씀을 드립니다.,2 months ago
158,정철승,5,(Translated by Google) A dazzlingly dazzling sadness ㅠㅠ  (Original) 눈이 부시도록 찬란한 슬픔ㅠㅠㅠ,2 months ago
159,송수민,3,(Translated by Google) It was inconvenient to carry a stroller. It would be nice if it was more convenient. A meaningful place to teach history to children.  (Original) 유모차 끌고 다니기 불편했습니다. 편리성을 좀더 해주시면 좋을거같더군요. 아이들한테 역사를 알려줄수 있는 뜻깊은곳..,2 months ago
160,yk lee,5,(Translated by Google) I learned a lot of things I didn't know and realized once again that many people sacrificed their lives to take back the country under the Japanese colonial rule.  (Original) 내가 몰랐던 사실도 많이 알고 일제하에 많은사람들이 나라를 되찾으려고 목숨바쳤다는 사실을 다시한번 깨달았다,2 months ago
161,Kim도경아빠,4,,2 months ago
162,C Jo,5,"Excellent war/imperialist history exhibit. If you're an English speaker, I recommend downloading the app to listen to more information about the exprience of the prisoners.",2 months ago
163,홍승우,5,(Translated by Google) It is a past that should not be forgotten. Thank you to those who have made Korea what it is today.  (Original) 잊어서는 안되는 과거입니다. 다시금 지금의 대한민국이 있게해준 분들께 감사드립니다.,2 months ago
164,정경아,5,(Translated by Google) It was good to tell the history to the children.  (Original) 아이들에게 역사를 알리기좋았어요,2 months ago
165,min ki,5,"(Translated by Google) If you are a Korean citizen, let's go at least once~  (Original) 대한민국 국민이면 꼭 한번씩은 가봅시다~",2 months ago
166,송현욱,5,,2 months ago
167,나바디짱,5,(Translated by Google) It was good haha  (Original) 좋았어요 ㅎㅎ,2 months ago
168,Bokkyu Lee,5,,2 months ago
169,이재현,5,"(Translated by Google) It is sad to see our country's difficult and sad history, and in the meantime, the spirit of sacrifice of the martyrs for our country is so heartbreaking.  (Original) 우리나라의 어렵고 슬픈 역사를 보는게 안타깝기도 하고 그 와중에 우리나라를 위한 순국선열의 희생정신이 너무나 가슴아픕니다 그 후손들이 잘 살수 있도록 정부의 보살핌이 가득하기를 바랍니다",2 months ago
170,Sani “SANI TV” Choi,5,(Translated by Google) A museum where you can see the traces of Korean independence fighters and patriots A place where you can directly see the brutal scenes of the Japanese colonial period  (Original) 대한민국 독립투사 및 애국자들의 흔적을 볼 수 있는 박물관 일제강점기의 잔혹했던 현장을 직접 볼 수 있는 곳,2 months ago
171,문 치현moonchihyun,3,잘 정리 되어있어 우리의 아픔을 느낄수 있었지만 ㅠㅠ 관리직원들의 안내에 대한 교육을 좀 ~~~,2 months ago
172,유진기,5,,2 months ago
173,舞蹈大师,4,"(Translated by Google) Recommend to visit! The venue is huge and there are many buildings to visit. The sun is shining, the buildings are grand, and Japanese architecture has a sense of beauty. If we talk about the shortcomings, the wooden prison on the second floor is not open, and the other is that there is too much light in the building, which makes the interior of the building very bright, without the dark and gloomy feeling of the prison under Japanese rule, haha.  (Original) 推荐来参观！场地很大，有很多可以参观的建筑。阳光灿烂，建筑宏伟，日本的建筑有一种美感。如果说缺点，二楼的木质监狱没有开放，另外就是光线在建筑里太多，让建筑内部很明亮，没有了日本统治下监狱的那种黑暗阴森的感觉，哈哈。",2 months ago
174,이상민,5,,2 months ago
175,김무석,4,,2 months ago
176,김도윤TV,5,,2 months ago
177,Sunny Choi,5,,2 months ago
178,최미선,5,(Translated by Google) The guide is well laid out so you can experience the history of the independence movement firsthand.  (Original) 독립운동의 역사를 직접 체험할수 있도록 안내가 잘 되어있어요,2 months ago
179,Amy Lee,5,,2 months ago
180,whrudtn whrudtn,5,"This is not a comfortable museum to visit. The experience is sometimes disgusting, sometimes horrifying. It's the perfect reality check for people who have forgotten what cruelties humans are capable of.",2 months ago
181,김중석,5,"(Translated by Google) It's a historical space. This place was built in 1908 by Japan to imprison and torture Korean independence soldiers. It is a place where our dark history, where many democratic fighters suffered hardships after liberation, resides. It's a really nice thing to have preserved it without tearing it down.  (Original) 역사적인 공간이에요. 1908년 일본이 우리 독립군들을 가두고 고문하기 위해 만든 이곳. 해방후에는 많은 민주 투사들이 고초를 겪었던 우리의 어두운 역사가 깃들어 있는 곳입니다. 헐지 않고 보존한 것은 정말 잘한 일입니다.",2 months ago
182,dmz train,4,(Translated by Google) It is good to come with children  (Original) 아이들과 오기 좋습니다,2 months ago
183,정윤,4,(Translated by Google) I ate a lot. Unlimited refills of Ramen Sari Rice. The ham is also delicious.  (Original) 부대찌게 먹었습니다. 라면사리 공기밥이 무한리필됩니다. 햄도 맛있구요..,2 months ago
184,kaya Jin,5,,2 months ago
185,이용원,4,(Translated by Google) All citizens must also obey the law and live honestly and faithfully.  (Original) 모든 국민들은 역시 준법 하고 정직하고 성실히 살아야한다.,2 months ago
186,PyroFox Chia,5,Interesting place,2 months ago
187,김형훈,5,(Translated by Google) A place of history that our people must visit at least once in their lifetime  (Original) 우리 국민 평생 한번은 반드시 견학해야 하는 역사의 장소,2 months ago
188,김지현,4,(Translated by Google) Shouldn't it be open to many students without admission?  (Original) 입장료 없이 많은 학생들에게 개방해야 하지  않을까요?,2 months ago
189,황황송자,4,(Translated by Google) It is a memorable place to look back on history.  (Original) 역사를 돌아볼 수 있는곳이라 기억에 남습니다,2 months ago
190,이니비니,5,(Translated by Google) Feel the history of Korea  (Original) 우리나라에 역사가 느껴저요,2 months ago
191,김수남,4,,2 months ago
192,danny cho,4,(Translated by Google) It is a place where you can look back on the history of Joseon. We recommend that you go with your children.  (Original) 조선의 역사를 되돌아보게 되는 곳이랍니다. 자녀와 함께 가시길 강추드려요,2 months ago
193,박병철,3,,2 months ago
194,Jk Song,5,,2 months ago
195,Banker Gang,5,,2 months ago
196,김동균,3,,2 months ago
197,Seung ock Hundred,5,"(Translated by Google) Even if I visit again, I have a lot to learn and it is a place I am grateful for.  (Original) 재방문을 해도 배울것도 많고 감사한 장소이네요",3 months ago
198,조수진,5,,3 months ago
199,김영주,5,,3 months ago
200,개미,5,,3 months ago
201,최병찬,5,(Translated by Google) I keep getting goosebumps while watching...  (Original) 관람하는 내내 소름이 계속...,3 months ago
202,Kim Galbi286,5,"(Translated by Google) After the Seoul Detention Center was relocated, it was converted into a history hall, and it is a very useful educational place where you can learn about the cruelty of Japanese colonial rule and the will of independence through ancestors.  (Original) 서울구치소가 이전한 후 역사관으로 바뀌어 일제의 잔혹사와 독립의 의지를 선조들을 통하여 배울수 있는 아주 유용한 교육의 장 이네요.마산에서 손주들과 관람하니 아이들이 많이 배웟다 해서 뿌듯~~^^",3 months ago
203,jungah lee,5,,3 months ago
204,염희수,4,,3 months ago
205,HYUNTAE LIM,5,(Translated by Google) Great place to be with children  (Original) 아이들과 함께하기 좋은 곳,3 months ago
206,Sangho Yang,5,"(Translated by Google) I went to 2022.5.15 (Sun). We arrived at the parking lot at 11:05, and there were a couple of seats, so we parked well. I arrived about an hour earlier than the reserved time, but at the on-site ticket office, I re-booked a ticket with a time that allows immediate entry, and canceled the reserved ticket. The tour routine was well-guided, so I was able to follow along. If you follow each step carefully, it will probably take you about an hour.  (Original) 2022.5.15(일)에 다녀왔어요. 11시 5분 주차장 도착,   두어 자리 정도 있어서 주차 잘 했어요. 예약한 시간보다 1시간 정도 일찍 도착했는데, 현장 매표소에서, 바로 입장할 수 있는 시간의 티켓으로 다시 입장권 예매하고, 예약했던 입장권은 취소했어요. 관람 루틴이 잘 안내되어 있어서, 그대로 따라가며 관람할 수 있었어요. 하나하나 잘 따라가면서 관람하면 1시간 정도면 될 것 같네요.",3 months ago
207,윤희랜드,4,,3 months ago
208,Yongseon kwon,4,(Translated by Google) Why is the 518 exhibition held at Seodaemun Prison History Hall? Shouldn't the country be right? Let's not undermine the independence movement by raising a spoon.  (Original) 518 전시회를 왜 서대문형무소역사관에서 하는가? 나라를 바로 세워야하지않겠는가.. 숟가락 올려 독립운동을 훼손시키지말자,3 months ago
209,Ju Shin Youn,5,(Translated by Google) A good place to go by using the Seoul subway.  (Original) 서울 지하철 이용해서 가보기 좋은곳.,3 months ago
