,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,5,226, A good place to take a walk before going to Seoul Station ,10,going,서울역 가기 전 산책하기 좋은 곳
11,11,6,251,There is a common believe that most South Korean Temples look pretty much alike and that is an undeniable truth Nonetheless there is a hidden differential beauty on each one of them Here at this temple we could appreciate the differences  This palace also has a lot of dynamic history as has been occupied not only by the Korean Royal family In 1897 after the incident when Emperor Gojong took refuge in the Russian legation he returned to this place and named it Gyeongungung again During the Japanese occupation of Korea in 1592 the residential buildings became a temporary royal residence after all the other palaces were destroyed by fires  Many of the structures here have since been removed or sold In 1933 all buildings except for a few central and western style buildings were removed It was then made a park and opened to the public  At the end of the trail you may walk youll find a turquoise Blue Fountain European looking On the left of this you will find a smaller part of the palace detached unit and on the right of the fountain youll be right in front of the Deoksugung National Museum of Modern  Contemporary Art  Its important at the door to purchase the full package ticket so that you can appreciate both Palace and Museum  Since 2007 restoration work to restore Deoksugung Palace to its original specifications  This work has been ongoing We do recommend extensively this palace although we couldnt appreciate the full beauty as it has been a bitter winter this January but in Spring must be definitely wonderful  Dont miss it,11,going,한국의 대부분의 사찰은 모양이 거의 비슷하다는 공통된 믿음이 있으며 이는 부인할 수 없는 사실입니다. 그럼에도 불구하고 각 사찰에는 숨겨진 다른 아름다움이 있습니다 여기 이 사찰에서 우리는 차이점을 이해할 수 있습니다 이 궁에도 많은 역동적인 역사가 있습니다 조선 왕실뿐만 아니라 1897년 고종이 러시아 공사관으로 피신한 사건 이후 이곳으로 돌아와 다시 경운궁이라 명명했다. 다른 모든 궁전이 화재로 소실된 후 거주지 이곳에 있는 많은 건축물이 그 이후로 철거되거나 매각되었습니다. 1933년에 일부 중부 및 서양식 건물을 제외한 모든 건물이 철거되었습니다. 그 후 공원으로 지정되어 대중에게 공개되었습니다. 트레일을 따라 걸으면 청록색 파란색 분수 유럽풍이 보입니다. 이 왼쪽에 궁전 데트의 작은 부분이 있습니다. 2007년부터 덕수궁 복원 공사로 궁과 박물관을 모두 감상할 수 있도록 풀 패키지 티켓을 구입하는 것이 관문에서 중요하다. 궁전 원래 사양의 궁전 이 작업은 계속 진행 중입니다 올 1월은 혹독한 겨울을 보냈기 때문에 완전한 아름다움을 감상할 수는 없었지만 이 궁전을 광범위하게 추천합니다. 그러나 봄은 확실히 멋질 것입니다 놓치지 마세요
12,12,7,255,Ive been here a few times over the years and it never disappoints  I love the fact that it has a changing of the guard ceremony 3 times a day I think and other stuff going on too  Once inside though it feels like a different world with a park like ambience plus a mixture of Korean and Western architecture which makes it unique for a Korean palace I like to just sit and watch the world go by here  I walked here but its close to City Hall metro station if youre using the underground,12,going,나는 몇 년 동안 여기에 몇 번 있었고 결코 실망하지 않았습니다. 나는 하루에 3 번 근위병 교대식이 있다는 사실을 좋아합니다. 나는 생각하고 다른 일들도 계속되고 있습니다. 한 번 들어가면 공원이있는 다른 세계처럼 느껴집니다. 한국 궁궐을 독특하게 만드는 한국식과 서양식 건축물의 혼합 분위기와 같은 나는 여기 앉아서 세상이 지나가는 것을 보는 것을 좋아합니다. 나는 여기를 걸었지만 지하철을 이용한다면 시청 지하철역과 가깝습니다.
13,13,8,259,Deoksugung is the only palace open at night and the way it is all lit up is both beautiful and atmospheric There was a childrens concert going on when we visited which we stopped to listen to,13,going,덕수궁은 밤에 열리는 유일한 궁이고 조명이 켜지는 방식이 아름답고 분위기가 좋습니다.
14,14,9,275,We didnt go inside the palace but watched the lavish and dramatic changing of the guards at 330 I think the other times are 12 and 2pm but check that if going We get lucky enough to try on free Hanbok costumes to experience the change of the guards and pose with the guards after their ceremony The whole thing lasted about 20 minutes and there were explanations in English The outfits were colourful Theres a huge drum thats beaten too,14,going,우리는 궁전에 들어가지 않았지만 330에서 경비원의 호화롭고 극적인 변화를 보았습니다. 다른 시간은 12시와 2시라고 생각하지만 확인하십시오. 가면 우리는 경비원의 변화를 경험하기 위해 무료 한복 의상을 입어 볼만큼 운이 좋았습니다. 의식이 끝난 후 경비원과 함께 포즈를 취하는 전체 시간은 약 20 분 동안 지속되었으며 영어로 설명이있었습니다. 복장은 다채 롭습니다. 두드리는 큰 북도 있습니다
15,15,10,311,We visited as we had a little time and were in the area It is cheap to visit but there isnt much to see compared to the other palaces The changing of the guard ceremony is fun to watch and there is an explanation of what is happening in English There is some information about the buildings in English but not very much I would say it isnt worth going if you only have a few days in the city but stop by if you will be around for a week or more,15,going,우리는 시간이 조금 있고 그 지역에있어 방문했습니다. 방문하는 것은 저렴하지만 다른 궁전에 비해 볼 것이 많지 않습니다. 근위병 교대식은 보는 것이 재미 있고 무슨 일이 일어나고 있는지 영어로 설명되어 있습니다 건물에 대한 정보가 영어로 되어 있지만 그다지 많지는 않습니다. 도시에 며칠만 있으면 갈 가치가 없지만 일주일 이상 머무를 예정이라면 들러보세요.
16,16,11,384,Its not expensive for the ticket and you can walk around enjoy the old Korean style palace It took me just 20 minutes to see them all as well as going to the toilet on the other side of the palace,16,going,티켓 값이 비싸지 않고 걸어 다닐 수 있습니다. 고궁을 즐길 수 있습니다 모든 것을보고 궁전 반대편에있는 화장실에가는 데 20 분이 걸렸습니다.
17,17,12,415,Deoksugung palace is smaller than other palaces But it attracted me more cause I could enjoy it with less people there I was there when theres a ceremonial not the guards changinghappened It took place in front of the palace gate and they even had a parade on the street No need to buy ticket at that time I was so lucky I could enter the palace for free By the time I finished going around the parade just returned back so I could take more photos The location is close to city hall,17,going,덕수궁은 다른 궁들보다 작은데 더 적은 인원으로 즐길 수 있어서 더 끌렸음 경호원 교대식이 아닌 의식이 있을때 갔음 궁문 앞에서 행진도 하고 거리행진도 했다 그때는 표를 살 필요가 없었어요 운이 좋아서 궁궐에 무료로 입장할 수 있었어요 퍼레이드를 다 둘러보고 사진을 더 찍을 수 있을 즈음에 돌아왔습니다 위치가 시청과 가까웠어요
18,18,13,436,As with all the Seoul palaces this place is majestic and peaceful The only issue with this one compared to the others is that most of the information signs were only in Korean and this turned us off going to other museums,18,going,모든 서울 궁궐과 마찬가지로 이곳은 웅장하고 평화롭다
19,19,14,440,I didnt expect much from this palace its small a third of its original size and gives an impression of a lessthankorean palace sibce there are modern buildings in it BUT It has difinitely exceeded my expectation Firstly it was considerably less crowded than Gyeongbukgung even in its peak time which is 11 am when the Changing of the Guard takes place Secondly the Changing of the guard is a wonderful experience you can follow the marching band around and watch the change comfortably and then even pause a few times to let you take photos with the guards Thirdly the history of the different buildings that compile the palace is very interesting One of the buildings is a fusion between traditional korean architecture and imperial architecture and to my opinion it was spectacular  For the meek price of 1000 won I recommend going I arrived around 920am so I even managed to get a free english tour with a guide before following the marching band  Overall I spent 3 hours exploring including the guard change and half a guided tour,19,going,"나는이 궁전에서 많은 것을 기대하지 않았습니다. 원래 크기의 1/3이 작았고 내부에 현대적인 건물이 있기 때문에 한국보다 못한 궁전의 인상을줍니다. 그러나 예상을 확실히 초과했습니다. 첫째, 성수기에도 경북궁보다 훨씬 덜 붐볐습니다. 근위병 교대식이 있는 오전 11시 두 번째 근위병 교대식은 행진하는 밴드를 따라가며 편안하게 교대식을 지켜본 후 잠시 멈추어 근위대와 사진을 찍을 수 있는 멋진 경험입니다. 세 번째 궁전을 구성하는 다른 건물의 역사는 매우 흥미 롭습니다. 건물 중 하나는 한국 전통 건축과 황실 건축이 융합 된 것입니다. 제 생각에는 장관이었습니다. 1000 원의 저렴한 가격으로가는 것이 좋습니다. 행진 밴드를 따르기 전에 가이드와 함께 무료 영어 투어를 할 수 있었습니다. 전반적으로 나는 g를 포함하여 탐험하는 데 3시간을 보냈습니다. uard 변경 및 반 가이드 투어"
20,20,15,447,Located in the middle of several touristic spots This palace gives you the opportunity of scape of the big city and see some beautiful buildings The entrance is very cheap Around 1 US dollar Theres the change of guard constantly going on And its a great opportunity to have a bit of the spirit of old Korea and take pictures with those characters Theres free wifi inside and its not allowed to smoke,20,going,여러 관광지의 한가운데에 위치한 이 궁전은 대도시의 풍경과 아름다운 건물을 볼 수 있는 기회를 제공합니다. 입구는 매우 저렴합니다. 약 1달러 옛 한국의 정신을 살짝 엿보고 그 캐릭터와 사진을 찍습니다. 내부에는 무료 Wi-Fi가 있으며 흡연은 허용되지 않습니다.
21,21,16,464,Unfortunately we missed the changing of the guard but its a beautiful palace for sure Definitely worth going to even in the dead of winter I recommend it,21,going,불행히도 우리는 경비원의 변경을 놓쳤지만 확실히 아름다운 궁전입니다. 한겨울에도 갈 가치가 있습니다. 추천합니다.
22,22,17,518,My aunt and I came upon this little place by accident we were actually trying to catch the metro for another palace The interesting thing about this palace is that its remains lie across the street from Seoul City Hall where there is always a concert or market or something going on When you walk in the palace itself is just beyond the trees and paths of greenery The designs of the palace itself are those that one sees in all the palaces flowers with bright colors and repetition of all the designs As you walk further into the area you come across a museum of art which is separated from the palace by a little pond with a fountain The hustle and bustle of the street and city beyond the palace walls all but disappears Its crazy to have the two contrasts of old meets new in this small area,22,going,이모와 나는 우연히이 작은 장소에 왔습니다 우리는 실제로 다른 궁전으로 지하철을 타려고했습니다이 궁전에 대한 흥미로운 점은 그 유적이 항상 콘서트 나 시장 등이 열리는 서울시청 건너편에 있다는 것입니다 당신이 궁전을 걸을 때 그 자체는 나무와 녹지의 길 바로 너머에 있습니다 궁전 자체의 디자인은 모든 궁전에서 볼 수 있는 것입니다 밝은 색상의 꽃과 모든 디자인의 반복 분수가 있는 작은 연못으로 궁전과 분리되어 있는 미술관을 만나실 수 있습니다. 궁전 벽 너머의 거리와 도시의 번잡함은 거의 사라집니다. 지역
23,23,18,548,Entrance fee is cheap so worth going in for a look although this palace is pretty small  We were lucky to witness the changing of the guards when we arrive  Take pictures with the 3 guards standing at the entrance They looked nice in their tradtional costume,23,going,입장료가 싸서 구경할 가치가 있는 궁전이지만 우리는 도착했을 때 경비원의 교대식을 볼 수 있어서 운이 좋았습니다 입구에 서 있는 3명의 경비원과 사진을 찍습니다 전통 의상을 입고 멋지게 보였습니다.
24,24,19,552,I went here around 930 AM and it was nearempty People say that you should wait till later to avoid to tour groups but there was probably 5 other people here when I visited This palace grounds is amazingly preserved and it shows the traditional architecture of the Joseon Dynasty I highly recommend buying the combination ticket for the other palaces if you are going to visit them as well It costs 10000 Won 10 USD,24,going,오전 9시 30분쯤 갔는데 거의 만석이라 단체관광을 피하려면 조금 더 기다려야 한다고 하는데 내가 갔을 때는 아마 5명 정도 있었던 것 같다. 다른 궁도 함께 가실 예정이시라면 10000원 10 USD로 복합권을 구매하시길 추천드립니다.
25,25,20,594,I went here at night so I missed all the guided tour Comparing this palace to the other it is relative small If you are only going to one palace I recommended you to go to the others first,25,going,나는 밤에 여기에 갔기 때문에 모든 가이드 투어를 놓쳤다.
26,26,21,603,Nice palace with a variety of architecture to include Korean mixed Korean architecture designed by Russian architecture western style buildings They had some interactive games and the kids enjoyed playing the one that they played We watched the changing of the guard which is scheduled at various times and occurs at the front gate This palace had a nice thrown room that you could go in which was unique If you only have a chance to visit one palace then I would go to one of the others as there are multiple palaces in Seoul such as Gyeongbokgung but if you have time or are going to be in Seoul for awhile then this is a nice visit It only took a few hours Fee is reasonable as we have found most of them to be in Seoul,26,going,러시아 건축 양식의 한국 혼합 건축 양식을 포함하는 다양한 건축 양식의 멋진 궁전 서양식 건물 인터랙티브 게임이 있었고 아이들은 게임을 즐겼습니다. 정문에 이 궁에는 들어갈 수 있는 독특한 방이 있었는데 한 궁만 방문할 기회가 있다면 서울에 경복궁과 같은 궁이 여러 개 있기 때문에 다른 궁궐 중 한 곳에 가보고 싶지만 시간이 있거나 잠시 서울에 있을 예정입니다. 그러면 좋은 방문입니다. 몇 시간 밖에 걸리지 않았습니다. 대부분이 서울에 있는 것으로 확인되었기 때문에 요금은 합리적입니다.
27,27,22,612,Deoksugung is easy to get to from Line 1 Metro stop city hall it sits along side the modern western style building I arrived just as the changing of the guards ceremony was starting the ceremony happens every day except Monday at 11am2pm and 330pm After watching the ceremony you can line up and have your photo taken with them the security guards are more then happy to taken your photos The grounds are very peaceful and many people go there and just sit and enjoy the scenery As it is the smallest of all the palaces it is rather plain however due to buying the combo ticket it was worth going in and checking it,27,going,덕수궁은 1호선 지하철 정류장 시청 옆에 현대식 서양식 건물을 따라 있어 쉽게 갈 수 있습니다 근위병 교대식이 시작되는 시간에 도착했습니다 예식이 월요일을 제외하고 매일 오전 11시 2시와 330시에 진행됩니다 예식을 본 후 당신은 줄을 서서 사진을 찍을 수 있으며 경비원은 사진을 찍는 것을 더 기쁘게 생각합니다. 경내는 매우 평화 롭고 많은 사람들이 거기에 가서 앉아서 경치를 감상합니다. 모든 궁전 중에서 가장 작기 때문에 오히려 그렇습니다. 평범하지만 콤보 티켓을 구입했기 때문에 들어갈 가치가 있었고 확인할 가치가있었습니다.
28,28,23,616,Of all the changings of the guard the one at Deoksugung Palace is the only one that felt personal At this location the changing of the guard is close enough to reach out and touch the guards you can feel the drumbeat and you can take photos with them after the ceremony As a photographer this allows for some wonderful closeup photos If you are going to choose one Changing of the Guard ceremony Deoksugung Palace is the one  The Palace itself is interesting but fell third behind Changdeokgung Palace and Gyeongbokgung Palace for us One of the Five Grand Palaces of the Joseon Dynasty Deoksugung Palace however is unique in that it offers the only example of a palace built in western style Seokjojeon and the first western style built in Korea The juxtaposition of ancient old and the very modern surroundings is fascinating and disconcerting all at once  Well worth the nominal admission price the best part of our visit to Deoksugung Palace was the ChangingoftheGuard Ceremony outside the main gates a free attraction and one of my favorite in Seoul,28,going,경호원의 모든 교대식 중 덕수궁의 교대식이 유일하게 개인적으로 느껴졌습니다. 이 위치에서 경호원의 교대식은 손을 뻗어 경비원을 만질 수있을만큼 가깝습니다 북소리를 느낄 수 있고 후에 사진을 찍을 수 있습니다 의식 사진사로서 이것은 멋진 근접 사진을 허용합니다. 하나를 선택하려는 경우 수위대 교대식 덕수궁은 궁전 자체가 흥미롭지 만 우리에게는 창덕궁과 경복궁에 이어 세 번째로 떨어졌습니다. 5 대 중 하나 조선시대 궁궐 그러나 덕수궁은 서양식 석조전과 우리나라 최초의 서양식 궁궐의 유일한 예라는 점에서 독특하다 고대의 고풍과 매우 현대적인 환경의 병치가 한 번에 매혹적이고 당황스럽다 명목상의 입장료 가치가있는 가치가있는 덕수궁 방문의 가장 중요한 부분은 본관 밖에서의 근위대 교대식이었습니다. 무료 명소와 서울에서 내가 가장 좋아하는 것 중 하나
29,29,24,622,One of Koreas grand palaces and located near the City Hall The changing of the guards is one of the attraction at 11h  14h The big drum sound brings in the courtyard the guards in colorful period costumes performing the daily ceremony accompanied by martial drums You have the opportunity to listen to the explanation in English It helps to understand The entry fee for this palace is 3000 won and you need time if you want to understand what was going on in that century and please yourself with photos opportunities The palaces the large pound the water clock shaped like a bell ancient artillery pieces the museum and the surrounding is large you will need time It can also be hot an umbrella could be useful We enjoyed it We love history,29,going,한국의 왕궁 중 하나이며 시청 근처에 위치한 경비원 교대식은 11h 14h의 매력 중 하나입니다. 큰 북 소리가 안뜰로 가져옵니다. 영어로 설명을 들으시면 이해에 도움이 됩니다 이 궁전의 입장료는 3000원이며 그 세기에 무슨 일이 있었는지 이해하고 사진으로 자신을 기쁘게 하고 싶다면 시간이 필요합니다 궁전 큰 파운드 물시계 종 모양의 고대 포병 조각 박물관과 주변은 큽니다 시간이 필요할 것입니다 뜨거울 수도 있습니다 우산이 유용 할 수 있습니다 우리는 그것을 즐겼습니다 우리는 역사를 사랑합니다
30,30,25,624,One of Koreas grand palaces its located near City Hall which probably explains the police presence The changing of the guards happen at around 11AM and 2PM Make sure you catch it since its a treat with men in period costumes performing the ceremony accompanied by martial drums and voice over annotations in Korean and English so youll understand whats going on You dont have to pay the 1000 Won entrance to witness it since it is happening outside the gates But dont scrimp on the entrance fee as inside is a peaceful and expansive compound housing temples retainer housing royal buildings including two Western style buildings that wont be out of place in Europe or Washington DC  There are even replicas of an ancient artillery piece that fires multiple arrows and a water clock shaped like a bell Lots of photo opportunities in this area and its not too crowded,30,going,한국의 왕궁 중 하나는 시청 근처에 위치하며 경찰의 존재를 설명할 수 있습니다. 경호원 교대식은 오전 11시와 오후 2시에 이루어집니다. 시대 의상을 입은 남자들이 무술과 목소리로 의식을 수행하는 대접을 받기 때문에 꼭 잡으세요. 한국어와 영어로 된 주석을 통해 무슨 일이 일어나고 있는지 이해할 수 있습니다. 대문 밖에서 일어나고 있기 때문에 1000 원의 입장료를 지불 할 필요가 없습니다. 그러나 내부는 평화 롭고 광대 한 복합 주택이므로 입장료를 아끼지 마십시오. 사원 가신 주택 유럽이나 워싱턴 DC에서는 어울리지 않는 두 개의 서양식 건물을 포함한 왕실 건물 여러 개의 화살을 발사하는 고대 포병의 복제품과 종 모양의 물시계도 있습니다. 붐비는
31,31,26,627,As we were going to City Hall we passed Deoksugung Palace and decided to enter it since we were already there I think we only got charged 1000 won although others say the charge was 10000 won I remember thinking how cheap the entrance fee for this palace was and that was the reason we decided to check it out  If youre going around Seoul in a taxi you will notice that there are many palaces nearby In my country theres only one palace There was a gate called Daehanmun gate and supposedly a changing of the guard but we didnt see one  We went to the throne room of the palace where dignitaries were received You see the seat where the king would sit down If you saw one of those period Korean drama of the Joseon dynasty this is how it looks like It wasnt really huge  We also saw Seokjojeon from afar and it has fountains Unfortunately for us it rained very hard while we were at the throne room and so we didnt really get to visit the rest of the palace  The courtyard very quickly flooded and I dont know how people knelt here during the Joseon dynasty period to give respect to the king The pavement wasnt even smooth and it would hurt anyones knees who knelt there for a period of time  As soon as the rain subsided we decided to leave the palace grounds so we can proceed to where we were really going,31,going,시청으로 가다가 덕수궁을 지나서 입장하기로 하고 이미 가봤기 때문에 1000원밖에 안 받은 것 같은데 다른 사람들은 10000원이라고 하는데 이 궁은 입장료가 얼마나 싼지 생각이 나고 그것이 우리가 그것을 확인하기로 결정한 이유입니다. 택시로 서울을 돌아 다니면 근처에 많은 궁전이 있음을 알 수 있습니다. 우리 나라에는 궁전이 하나뿐입니다. 대한문이라는 문이 있었고 경비원 교체로 추정되는 문이 있었지만 우리는 우리는 고관을 접대하는 궁의 옥좌에 갔다 왕이 앉는 자리가 보인다 조선 시대 한국 드라마를 본다면 이것이 어떻게 보이는지 그것은 실제로 크지 않았습니다 우리 또한 멀리서 석조전을 보았고 분수가 있습니다. 불행히도 우리가 왕좌에있는 동안 비가 많이 와서 궁전의 나머지 부분을 방문하지 못했습니다. 안뜰이 매우 빨리 물에 잠겼습니다. 조선시대에 사람들이 왕에게 공양하기 위해 이곳에 어떻게 무릎을 꿇었는지 모릅니다. 포장도 매끄럽지 않아 한동안 거기에 무릎을 꿇은 사람이 다쳤을 것입니다. 비가 그치자 마자 우리는 궁궐을 떠나기로 결정했습니다. 우리는 우리가 정말로 가고 있던 곳으로 갈 수 있습니다
32,32,27,647,There are many palaces in Seoul and unless you are spending a long period of time there impossible to visit all so I chose 2 that I thought would have colorful changing of guards ceremonies and I was not disappointed with Deoksugung The Palace is located on the main street of Sejong and more importantly right across the street from Seoul City Hall and Seoul Park You can take the number 1 train green line or the number 2 train dark blue line and get off at the city hall stop Take exit 2 or 3 from the station and once thru the turnstiles look for and elevator It will let you off at street level directly in front of the Palace Check for the times of the changing of the guards but they are listed at 1100 200 and 330 It seems it may be more frequent as I was in that area a number of times for other attractions and it always seemed to be going on Position your self more to the left of the entrance as the procession enters from the stoned and brick side street to the left of the Palace especially if you want to take pics I videoed the ceremony with my Ipad and the pics were great This is a must for any visit to Seoul something that friends and family back home will appreciate Not something you see everyday The grounds of the Palace are spacious and clean but looks barren The day we visited the Museum and another building were closed for renovations and there were very few people on the grounds There are many trees offering shade if a warm day and a teacoffee house toward the back with tables and chairs outside It was just peaceful to sit and look around at all the history and culture of Korean royalty There are a number of buildings to view although the landscaped grounds were not as beautiful as Gyeongbokgung,32,going,서울에는 많은 궁이 있고 오랜 시간을 보내지 않는 한 모두 방문 할 수 없으므로 나는 2를 선택했습니다. 세종시청과 더 중요한 것은 서울특별시청과 서울공원 건너편에 있습니다. 1호선 녹색선 또는 2호선 진한 파란색선을 타고 시청 정류장에서 하차하세요. 역에서 2번 또는 3번 출구로 나와 개찰구를 통해 찾고 엘리베이터를 찾으면 궁전 바로 앞 거리에서 하차합니다. 경비원 교대 시간을 확인하지만 1100 200 및 330에 나열되어 있습니다. 다른 명소를 위해 그 지역에 여러 번 있었고 항상 진행되는 것처럼 보였습니다. 행렬이 궁전의 왼쪽으로 돌과 벽돌로 된 길에서 들어올 때 입구의 왼쪽에 더 위치하십시오. 사진을 찍고 싶다면 Ipad로 행사를 비디오로 찍었고 사진은 훌륭했습니다. 이것은 서울을 방문할 때 꼭 필요한 것입니다. 고향에 있는 친구와 가족이 감사할 것입니다. 매일 볼 수 있는 것이 아닙니다. 궁전의 부지는 넓고 넓고 우리가 박물관을 방문한 날은 깨끗하지만 황량해 보입니다. 다른 건물은 리노베이션을 위해 문을 닫았고 경내에는 사람이 거의 없었습니다. 따뜻한 날이면 그늘을 제공하는 나무가 많고 뒤쪽으로 찻집이 있고 외부에 테이블과 의자가있는 찻집이었습니다. 그냥 평화롭게 앉아서 한국 왕실의 모든 역사와 문화를 둘러볼 수 있습니다 조경이 경복궁만큼 아름답지는 않았지만 볼 건물이 많이 있습니다
33,33,28,652,one of the palace that always seen in the korean drama a traditional palace that surrounded by the modern and high tech buildings in the downtownspecial about this palace is that a 2storey gong which you cant find in traditional palace building it is relatively small compare to the Gyeongbukgong and you can walk around in a relax modechanging of guard ceremony is available but be sure you check the show time before going,33,going,한국 드라마에서 항상 볼 수있는 궁 중 하나는 도심의 현대식 건물에 둘러싸인 전통 궁궐 중 하나이 궁의 특별한 점은 전통 궁궐 건물에서 볼 수없는 2 층 징이 경북궁에 비해 상대적으로 작다는 것입니다. 릴렉스 모드로 돌아다닐 수 있습니다. 경호원 교대식이 가능하지만 가기 전에 쇼 시간을 확인하십시오.
