,이름,별점,리뷰,날짜
38,GishyKahn,5.0,"Don’t be scared to explore every nook and cranny of this fascinating market. From 10am to 5am you will find many treasures, depending on the time.  Also, if you want to practice your haggling skills then this is a good place to start. (Don’t haggle food though; however, don’t me nervous about asking for a big portion.)  I’ve come here with family or friends, but keep the little ones close because there is a lot of hustle/bustle taking place.  Since it is a traditional style market, try some food you’ve never eaten before. I discovered cow lungs mixed with spicy red sauce and rice is delicious.  This is a great place to buy cheap clothes for kids. Also, the silky grandma pants are wild looking and comfortable. I got 2 pair for 5$ once.  I wouldn’t take kids here at night, but Seoul is very safe. There might be a lot of drunks singing at the moon, and if you fancy getting drunk and shopping, then by all means shop here.  If visiting Korea, then this is wayyyyyyy more of a “korean” experience as opposed to doing something mundane like visiting Seoul Tower.  Like I said—-explore. Go in buildings. Walk around. Haggle if you can. Don’t get ripped off. Try something exotic to eat. Howl at the moon with traditional Korean alcohol.","Written November 5, 2019"
39,Sophie,4.0,"I came here during December 2018 to buy Christmas souvenirs for my nephews!! They have cute clothes----Babies to adults!! Got a couple of nice shirts for my dad, and family. It's a nice market to experience shopping and sightseeing in Korea :)!!!","Written November 5, 2019"
40,Paul496,5.0,A must visit for the food. My partner tells me the shopping was overrated and expensive. May aswell ship in the stores for better quality.,"Written November 4, 2019"
41,Inash P,4.0,Interesting market place for varieties of Korean food and souvenirs and other stuffs too but mainly food and souvenirs.,"Written November 1, 2019"
42,LCJ330,5.0,Hair-tail alley is a must visit it was so good I went three times on a seven day trip. Currency exchange rates are better here compared to myeongdong.,"Written October 29, 2019"
43,sbrighton1,3.0,"A very typical Seoul market with endless roads that can be confusing, many shops selling the same things. Worth going for the interesting cultural experiences and sensory stimulation.","Written October 25, 2019"
44,bigtupai,4.0,"Night market style arrangement but open day and night. Can find anything is this market, but u need to bargain.","Written October 19, 2019"
45,Richard,5.0,"Went for a stroll trough seoul and I've stumbled on namdaemun market.  It has great variety of food, clothing and other appearal. It's also. Cheaprr too! A plus thing is that they don't keep yelling at people(props).","Written October 16, 2019"
46,LW811055,4.0,"Food, clothing, knock offs and everything else you could think of. Fun to walk around and even with a lot of people, you'll feel safe.","Written October 10, 2019"
47,EanLim,4.0,"I was referred to Food Alley(a small narrow lane opposite to Bldg C) by a Korean tourist representative and happened a lady who speaks well English mentioned they have English menu. Why not? I gave it a try and chose Bibimbap and turned out to be so far the best I had ever eaten. The seaweed was marinated well which made the rice smells good fragrance. If you like spicy, do tell them as I could not take too spicy food. Price wise, standard. Service, good and place is clean and tidy. Go for it, if you could.","Written October 7, 2019"
48,richard m,4.0,"Very colourful place to go, lot of people, food, souvenirs, and what ever you want to find and not that expensive","Written October 6, 2019"
49,Rachel K Zhang,4.0,"Huge market with loads of clothes, food, souvenieres, etc. We spent about an hour walking around window shopping and eventually bought a few things as well. Loads of knockoff brands sold, make sure to bargain! Lots of small side streets that I think are really worth it to go down, there are some really tiny restaurants with some amazing local Korean food. A lot of the shops closed down at around 6pm, but a lot of the street food vendors set up around 5 and that was definitely very worth it! A lot of amazing food for very reasonable prices, and a great taste of Korean culture along the way.  Metro line 4 takes you straight to the market.","Written October 4, 2019"
50,SusaninManitoba,5.0,"I was a teacher in Korea for 6 years, some of the time I lived in Seoul, other times in the provinces. Always I would make time for Namdaemun Market. If I needed something I knew I could go there and find it. The best items on my list were outdoor gear. The market had many vendors for hiking and climbing boots and shoes, crampons, clothing hats, walking sticks, energy bars, you name it, they have it. Plus you get to people watch. There was one elderly Korean lady who set up her old sewing machine in the alley way and was making her living in public. I was in so much awe of all that was around me, Korea really is a magical place in many ways.","Written October 2, 2019"
51,JackPC32,4.0,"This street is one of the busiest streets in Seoul. You get to see a lot of clothes shops, fruit shop, candy shops and traditional sweet shops. It's worth visiting the place if you don't have other things to do.","Written September 29, 2019"
52,Oren M,3.0,"Looks mostly like any market anywhere in the world, with some exaptions. Nice to walk through, but dont spend more then an hour tops","Written September 28, 2019"
53,Darlin D.,3.0,"nothing much to buy here all selling the same thing, only one cart selling cheap souvenirs vs all the stores I checked out. The seller can even give me a discount since I buy more souvenirs. Bought 1 dress after I asked for a discount and fixed price for other stores for 1 cardigan and 1 shirt.","Written September 26, 2019"
54,Jason Tsang,5.0,This area is well known and a must see. Especially if you like a bargain or street food. There are several adjoining streets and an interesting place to go at night. It's also not too far to walk for Myoungdong night market.,"Written September 26, 2019"
55,hellp842,5.0,"I learned that this was the place to come for eyewear.It is full of shops selling frames from around the world.I found a pair of Grriffi frames and Anne&Valentin frames-both at a very nice savings. You can give the shop your glasses and they can make the prescription for you ,but I opted to have that done back home where it could be adjusted if there was a problem. Not all shops are created equal-shop around before you decide. I visited all of the big Seoul street markets,but enjoyed this one for all the local residents using it. Lots of souvenirs were here from China just like the other markets, but there were huge multifloor buildings filled with everything imaginable and with widely varied quality. I loved poking around and watching local buyers and sellers visit. A great place to lose yourself in the hustle and bustle-IF you have time.","Written September 24, 2019"
56,Oldjack,3.0,It is a large market and had everything one might want to purchase and some that you would not want to buy. It had some atmosphere but it was still just a market. The streets serving food had more character and interest.,"Written September 21, 2019"
57,Charlie D,5.0,"Everything you could want from Korea is available-at this market. Hundreds of outside vendors selling food, clothes, trinkets and so much more. If you are in Seoul you must go to this market.","Written September 21, 2019"
58,valdaross,4.0,"We walked this market a few times while we were in Seoul. Many vendors and stores offering overwhelmingly beauty supplies, sneakers and food etc. Name it, you can find it there. We spent about an hour here the first time and kept going back. We purchased a few souvenirs, teas and makeup mask at very reasonable price.","Written September 20, 2019"
59,Archanakakar,4.0,"🎋♨️✈️Namdaemun Market Namdaemun Market is in the vicinity of Myeongdong Market. A conventional shopping hub where one could buy from an assortment of goods ranging from food, sports wear, bags, clothing, textiles,ginseng, accessories, cosmetics, kitchenware.Who knows one could strike a bargain or get a great discount. A must visit.","Written September 20, 2019"
60,mombogogo,4.0,"I'm always drawn to local farmer's markets and this was that, although so much more. There are fish vendors, steamed pork bun vendors (which were amazing!), clothing stalls (LOTS of clothing stalls), drugstores, spice vendors, handbags, cooking utensil shops, confectionaries, art supplies... It seems like every turn you take, you'll find something a little unexpected.  For instance, the art supply store: it was about the size of my bathroom at home, yet it was packed with all sorts of things - canvases, paints, paintbrushes, at VERY reasonable prices. In fact, good quality oil paints at cheaper prices than I can get in the states. Ditto for spices. And K-beauty stores.  I watched a woman make udon noodles from scratch and a man filet some fish. It was a fun experience that could be as short as a half hour or a half day trip.  I'm definitely glad that we went, and I would assuredly go back. It's a great place to find authentic gifts to bring home, but a terrific place to people watch!","Written September 18, 2019"
61,jojoexplora88,5.0,"If you are looking for tourist gifts then I would definitely start here before venturing out to the more popular street markets as I found some great bargains here!  Of course they do sell similar items but it's also a place where the locals mingle with all the tourist so it's a great place to people watch, definitely worth trying out some of the food stores too, I got some fried doughnuts and they were yummy!","Written September 17, 2019"
62,T_Rex_Toyota,5.0,"Most shops are clothing, but this place is pretty big with several blocks of streets and alleys. Along with basements and multi floors of stores after stores.  From my group, lots of ladies bought many skin care product, souvenirs and food here.","Written September 12, 2019"
63,Yippie-Yi-O,5.0,"There is much to see here. At first I was not interested as I had been to another market and I didn't really know why I would want to explore more stalls and why I would need numerous, inexpensive trinkets. Still, I kept walking and the next thing you know I was very interested in the market. It's interesting to see coffee shops, run by a single person, tucked between perhaps a little jewelry stand and a store selling hats. You will see all types of products, from leather jackets to $3 earrings. You will find all types of fried foods, being prepared right before your eyes. We'll find a complete alleyway of nothing but restaurants. Other food kiosks are scattered about. On one side of the market is fronted by quite a few camera shops and I even bought a lens. Well, I guess that says I was having a pretty good time.","Written September 7, 2019"
64,Harryo71,5.0,"Visited this place on our ten day summer holiday last week. Lively place with hundreds of shops and stalls selling all types of Korean made shoes, bags, scarves and a lot of other goods. Lots of fake item shops, make sure you bargain well and hard. Great food stalls as well.","Written September 4, 2019"
65,Traveller20175,5.0,"Loved the market. One can easily spend half a day window shopping or shopping and trying out some street food. Pity that we got to spend only a couple of hours there since we were specifically looking for luggage. Would have loved to browse through the shops much longer and walk around. Definitely go there while visiting Seoul. Price wise, I did not see any great deals, some shops are open to bargaining and some are not. Nothing was really marked down. Nevertheless a great place to browse and look at things that you do not need :)","Written September 3, 2019"
66,Anna D.,4.0,"I spent half a day to visit this market and I didn't finish my tour! It's absolutely huge, you'd get lost inside it. I was a little bit disappointed about the clothing and jewellery, not good quality and they all look like each others. Much better is the food! Actually I didn't try anything, but the smell was so delicious that you can bet it was something really traditional and tipical of that place. All inside the market there are many of these street food places, and you have the opportunity to try different dishes for a low price. For sure it is very contaminated by tourism, and it has probably lost most of its characteristic atmosphere. Anyway I enjoyed my visit there, I only wished to have had more time to explore it better!","Written September 3, 2019"
67,Luca C,3.0,"The Namdaemun market starts just from the Namdaemun Gate (Sungnyemun Gate). It's a pretty big market with food, clothings, accessories, beauty products, electronic stuff, fake goods and many others, but forget the South-East Asia market. Prices aren't so cheap as people may think. I expected more.","Written September 2, 2019"
68,Monique,5.0,"Love taking souvenirs home and sharing it with family and friends but on a tight budget? Namdaemun Market got your back! They have tons of different souvenirs to choose from such as kitchenwares, clothings for adults and kids, stationeries, accessories, to beauty products, and more. They also have food alleys that's definitely budget-friendly.  Another thing that I love here is that the tourist information people are everywhere! They have english-speaking personnel and other language experts that you can talk to and ask about directions and all. They're easy to find since they're wearing red uniforms and hold placards.  VERY TOURIST-FRIENDLY!","Written August 30, 2019"
69,don s,5.0,So there is the day time shopping and night time shopping. If your looking for kids clothes you can come after 10pm to 5am. On #6 you can find many kids clothing stores. The key to getting a discount is buy more than one piece. I think the minimum is 3 and up. So we bought on this trip maybe 9 of the same kids sleep sack different colors and sizes to give to friends and it was much cheaper. For example a kids hat I bought was 15000won each but if I buy more than 3 it’s 9000won. If I buy three I save 3000won and get 3 hats! Anyway this is the deal and for accessories you need to buy by the dozens and many styles. The last time I came I bought hairpins for my kids and friends. They come out to 50cents each very cheap. There is usually less people at night and this is when the wholesale customers come so just be aware to get deals you must buy more. Also make sure you bring cash. This also helps since most money exchanges close before 10pm. Good luck shopping.,"Written August 21, 2019"
70,ck88,3.0,"A good place to walk around as it is a big market which sells a variety of things from food to clothes to Kitchen utensil. However, encountered some unpleasant experience with some store owners. Who only focused their attention to Japanese tourist. Where I was in the midst of considering to make a purchase and a group of Japanese came along, the store owners just left me abruptly and attended to the Japanese.","Written August 20, 2019"
71,Nilam F,4.0,"If you're looking for a cheap souvenirs or even snacks like in LOTTE mart, you can go here. You also can find some traditional snacks in the evening.","Written August 20, 2019"
72,Mr C,4.0,"The market covers several blocks of the city and just about anything can be bought here. Not really a tourist market, much more a real market. There are several good cheap eating places tucked away in the alleys. Many of the establishments have pictures to help choose your food. Good location for cheap eats.","Written August 14, 2019"
73,Mobius1053,5.0,There are two main shopping districts in Seoul for buying bulk items. Namdaemun and Dondaemun. You'll find a lot of what you're looking for in Namdaemun plus you'll find plenty of places to feast your palate and stop for a drink after shopping. A must see place while you're in Seoul. It's a short walk from the subway where you can go anywhere in Seoul.,"Written August 12, 2019"
74,ellycmc7,3.0,It was really difficult to buy anything as there were too many shops. Most of the shops sell very similar things from clothing to souvenirs. There malls are tightly packed with stalls selling yet again similar things. Also the fashion was more suitable for the older generation. Food was a let down here. The interesting was the guards from Deoksugung patrol here daily.,"Written August 12, 2019"
75,SimSyifaShukry,5.0,"We visited Seoul again after few yrs back in 2017,2016 & 2012 via Singapore.We went to Namdaemun market few times whenever we were in seoul and there are many things here & have many choices to choose especially a shopholic like me ^^ This year our second homestay located near to Namdaemun gate 5 and we love walking just across it.","Written August 11, 2019"
76,alshaweshmam,4.0,Namdaemun Market is a good place for local food and other traditional custom. It opens up to midnight.,"Written August 7, 2019"
77,Nathan Smith Jr,5.0,"In contrast to many other places in the world, Seoul is not super touristy and Namdaemun even less so. There's mainly Korean locals who shop and dine in the area so you won't really be got with tourist traps or tourist prices. Be careful eating at the street stalls though, you don't know if they're sanitising that stuff properly. Lots of good souvenir shops too.","Written August 4, 2019"
78,TravelFoodieTex,5.0,Enjoyed so much more than Insadong market because it was more authentic and less typical retail. Many products were the same. Allow at least 2 hours. Enjoy!,"Written August 1, 2019"
79,miz_bren,2.0,"Big market selling lots of souvenirs and cheap wares. Plenty of food stalls to try, but avoid the alley restaurants displaying their wax dishes and calling you in - we tried one and the dishes that arrived looked nothing like what was advertised, tasteless and we got only half the dumplings displayed for the same price - was then told the front displays were “samples” only. Then they pretended they didn’t know what to do with a credit card - asking for cash - when there’s their machine right there and finally put it through on the card to give us a proper receipt. Really dodgy.","Written July 29, 2019"
80,MouseyCrox,3.0,"It is extremely huge and you’ll probably get lost, it goes underground overground and the streets go on and on. Anything you can imagine you will find here. So big that I actually lost interest and left with only some watermelon.....maybe it’s some twisted Korean reverse psychology so make women shop less.","Written July 25, 2019"
81,Nalee68,4.0,"We bought some magnet souvenir and keychain here. We ask the information and they were very friendly. We loves the souvenirs. Overall, Namdaemun Market is very good place to buy souvenir","Written July 17, 2019"
82,Kumi N,5.0,"I love this Energetic Market so much. There is lot of popular street food shop in local. Mandu , Kal-guksu, Hotteok...Fresh fruit Juice.","Written July 15, 2019"
83,Scott W,3.0,"Huge market south of Sungnyemum Gate. Visited on Sunday afternoon. Appeared less vibrant than Myeongdong (I had visited Saturday afternoon), and didn't have the food stalls. But prices were cheaper (unless I didn't bargain hard enough at Myeongdong). Worth an hour (or two if you are wanting to shop), good for souvenirs.","Written July 14, 2019"
84,jwidjj,5.0,"A leisurely 15 mins walk from Myeongdong. Love the street food available. A great place for sight, smell and taste. Ate traditional korean bbq. It was fantastic and very reasonably priced. There's a small lane lined with small restos selling mackerel, beef soup etc. So yummy. There are stores selling cheap souvenirs to clothes, eyeglasses, contact lens. You name it they got it here.","Written July 7, 2019"
85,leiaevans13,5.0,Great place to shop for souvenirs. Go in the morning because it’s quite happening. Buy souvenirs here as it is quite cheap compare to other places.,"Written July 5, 2019"
86,Anto198134,4.0,This open-air market is the perfect place to go and try a large variety of Korean food. Very cheap and good. Definitely suggested.,"Written July 3, 2019"
87,nyavtech,4.0,"Quaint it ain't. Namdaemun Market is huge. Not just a rabbit warren of streets selling everything you can imagine: from kitchenware to clothing, from bags to braised pig knuckles, there are numerous warehouse-sized buildings to explore. To get a good deal, you need to bargain.","Written July 2, 2019"
88,Justbeinghonest,5.0,The area is buzzing with vendors and above and underground shops to sell you almost everything under the sun. You can walk and pick your spots totry a taste of Seoul or you can walk through the alley corridors to slide into ine of the many restaurants to eat like a local. It's the Korean version of the early days of Canal street in NYC.,"Written June 29, 2019"
89,FannyNow,4.0,"It’s a Traditional market with food and souvenirs, Kids clothing, matured ladies clothing, lots lots products, very cheap price if compare the underground street. Walking distance from Mengdong. Suggest to go at day time, shops will close at night.","Written June 28, 2019"
90,dianne c,2.0,"We visited in the afternoon and there were lots and lots of stores that sell similar stuff. They sell clothes, shoes, souvenirs, kpop merchandise... the prices were more or less the same but some were cheaper. We did not spend much time there though since the place did not look appealing (it may have looked more alive at night) and it is easy to get lost. If you want to shop for souvenir, this could be a good place to go.","Written June 23, 2019"
91,Suriana Y,3.0,"Much talked about this site thus the need to venture it. Indeed there are lots of shops/stores to venture but it was not my forte as I dont really like crowded area and confusing lanes. Maybe, I am not prepared for it. However we did some shopping here and as soon as we are done, we took off. No doubts there are loads of stuff selling here. Some might enjoy it thou.","Written June 23, 2019"
92,vagabondginger,3.0,"This is the oldest and largest traditional market in Korea. It is spread out over many blocks with about 10,000 vendors. Nowhere else in Korea can you find such an array of items. It was an interesting place to wander through even without buying anything. And it's named for the Namdaemun South Gate nearby which I visited also while in this area.","Written June 17, 2019"
93,Lottelli,4.0,This is a huge market selling different items. There are some maps saying which street sells what but we just took a wonder around. We saw a lot of shops selling shoes or hats or phone accessories. There was also a home-wear section. Some shops selling Korean souvenirs. We visited a second time as I really wanted to try a corn dog and there was a whole row of venders I think it was near gate 4 (if from here you walk down into the centre of the market). We also got some Korean sweets and found a postcard!,"Written June 16, 2019"
94,lyn,3.0,"The amount of shops were lesser and less touristy as compared to Myeongdong. There were, I think, more food stalls though.","Written June 15, 2019"
95,tay c,1.0,"Majority of the clothings sold are very dated. Good for shopping of children clothings but not adult. Some vendors there are pretty unfriendly too. Pricing of souveniers are either the same or higher than what you can find at express bus terminal shopping area. I would suggest not to waste your time to make a trip here.  Yes there are many stalls there but if you are looking to buy clothings, 95% of the shops are selling extremely dated clothings, after taking out food & beverage stalls, only 2% are worth a look, but pricing is higher than what you can get elsewhere. Truely a total waste of time.","Written June 14, 2019"
