,이름,별점,리뷰,날짜
17,Juan Ignacio Ogueta Velez De Mendizabal,4,,a day ago
18,손하진,5,(Translated by Google) pretty!  (Original) 이뻐요!,a day ago
19,Md lutfur Rahman,5,I love this place,a day ago
20,류민기,5,,a day ago
21,Valentine Bartmann,5,Amazing views!,a day ago
22,michael kim,5,"(Translated by Google) It's my favorite place in Seoul. It's old and modest, but I go there often because I can easily see the whole view of Seoul.  (Original) 서울에서 참 좋아하는곳 입니다 올드하고 변변치않지만 쉽게 서울의 전경을 볼수있어서 자주갑니다.",a day ago
23,DaRealDanny,5,good place to see the entirety of Seoul. also a good place for coffee or dating.,a day ago
24,주성마님,5,(Translated by Google) nice ^^ Take the cable car and go up the tower ^^  (Original) 멋있습니다^^ 케이블카도 타고 타워도 올라가세요^^,a day ago
25,sung hak kim,5,,a day ago
26,김통영,5,(Translated by Google) The scenery is good.  (Original) 경치좋다.,a day ago
27,JH Kim,3,"(Translated by Google) I couldn't see well because the weather was bad. If you revisit within 3 months, you will get a stamp saying that it is free.  (Original) 날씨가 좋지 않아 잘 보이지 않았는데 3개월안에 재방문하면 무료라고 스탬프 찍어 주네요",a day ago
28,Linda Lee,5,(Translated by Google) like  (Original) 좋아요,a day ago
29,ASHIKHA V D,5,,a day ago
30,KYUNGMUN YU,4,,a day ago
31,From BJ (아이스헛개),4,"(Translated by Google) long time visit There are quite a few people even in rainy weather. There are a lot of foreigners If it's good, the scenery is a joke.  (Original) 오랜만에 방문 비오는 날씨에도 사람이 꽤 있슴 외쿡인도 많아열~ 날히좋으면 전경이 장난 없겠넹",a day ago
32,삼뚝이,5,(Translated by Google) It was fun  (Original) 재밌었음,a day ago
33,방혁,5,,2 days ago
34,MAYUMI FUKUI,4,"(Translated by Google) Escalator and cable from Myeongdong (charged) When you go up, there are places where you can play variously, restaurants and cafes, and above all, you can see the whole of Seoul. Koreans like sunsets and night views. On Saturdays and Sundays, many people come even in the evening. You can see everything in 1-2 hours. I thought it would be nice to go alone and relax.  (Original) 明洞からエスカレーターとケーブル（有料） で上がると、色々と遊べるところも、食堂やカフェもあり、何よりソウル一体が見渡せます。 韓国の人たちは、夕暮れや夜景が好きなので 土日は、夕方からも沢山人が来ています。 １～２時間あれば一通り見れます。 一人でゆっくりしに行くのも良いかもと思いました。",2 days ago
35,ABU TALIB,5,tollerest Tower in Korea.,2 days ago
36,Virginie Horney,5,From there you see almost all the city (if not too foggy),2 days ago
37,Asha Wickramasinghe,5,,2 days ago
38,김강민,4,,2 days ago
39,OfficialG Tui,5,Namsan Seoul Tower or known as N Seoul Tower is a high tower in the center of Seoul. This tower's high is about 480 meters above the sea and become the higher tower in South Korea. This tower was built on December 1969 and need 11 years to finish it before open for public on 1980. You can go all the way up if you have tickets. Best to visit during the night.,2 days ago
40,Sumita Saini,4,A great place to get the good views of Seoul. Also a great place to hang out or exercise. Plenty of food shops and toilets. A bus goes up there if you don't want to walk.,2 days ago
41,김대성,1,,2 days ago
42,주진,4,,2 days ago
43,Linda,5,,2 days ago
44,송갑석,5,,3 days ago
45,핑크&민트,5,(Translated by Google) The wind was cool and it was nice to walk. Owl pork cutlet in Tower Plaza is delicious~  (Original) 바람이 시원하게 불어 걷기도 좋았음 타워 플라자 내 부엉이 돈가스 맛있음~,3 days ago
46,Ai Fong Chan,5,,3 days ago
47,김선정,5,,3 days ago
48,Dinh Van Chung,5,,3 days ago
49,Heejae Min,5,(Translated by Google) The night view was beautiful  (Original) 야경이 아름다웠어요,3 days ago
50,Birgit Koch,5,"(Translated by Google) Especially at night, the view over Seoul is breathtaking. The Seoul Tower is illuminated in different colors.  (Original) Besonders bei Nacht ist der Blick über Seoul Atem beraubend. Der Seoul Tower ist verschieden farbig angestrahlt.",3 days ago
51,Dung Lê,5,(Translated by Google) So beautiful  (Original) Rất đẹp,3 days ago
52,Duy Nguyen ba,5,,3 days ago
53,ranjan pradeep,5,,3 days ago
54,김진국,3,(Translated by Google) Admission is too expensive...  (Original) 입장료가 너무 비싼...,3 days ago
55,Alex Kleymen,3,"The way to there is amazing, but the tower itself is dissepoinding",3 days ago
56,kss5916,5,,3 days ago
57,전성구,4,,4 days ago
58,Charly Lee,4,,4 days ago
59,박병준,5,(Translated by Google) The landmark Namsan Tower is worth walking up to  (Original) 랜드마크 남산타워 걸어서 올라갈 만 해요,4 days ago
60,Hans Captain,5,,4 days ago
61,Ihsan Ullah Jan,5,,4 days ago
62,hwang빠오,4,,4 days ago
63,Raghu Veer,5,"The views of the city from here are great, can easily hike up here or take a bus.",4 days ago
64,iza f,2,,4 days ago
65,lee제주살이,5,(Translated by Google) I climbed up to Namsan using Namsan Dullegil. It's hard.  (Original) 남산둘레길을이용하여 남산까지올라갔다.휴  힘들다.,4 days ago
66,R. Ivkovic,5,Amazing place,4 days ago
67,Gemma Gonzalez,4,,4 days ago
68,이영아,4,,4 days ago
69,Tibor Molnár,5,,4 days ago
70,DJ MOON,5,,4 days ago
71,Kaustubh Pal,5,Superb experience seeing whole of Seoul from the top. Absolutely must do thing if you are visiting Seoul for the first time.,4 days ago
72,Ro hu,5,,5 days ago
73,주규정,3,(Translated by Google) I really like to see Seoul. I also eat.  (Original) 서울구경 참  좋아요.식사도  하고요,5 days ago
74,Glady Mae Laurete Deoquino,5,,5 days ago
75,김영헌 (낙화),2,"(Translated by Google) Cable fee 50,000 for a family of four... 50,000 for the N Tower Observatory... hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahatheview For this money, eat delicious food... A good place to go on a date or for a photo shoot. no more no less  (Original) 4인가족 케이블비 5만...N타워 전망대 5만... ㅎㅎㅎ 뷰 별 볼것없어요..사람만 많고... 이돈이면 맛난음식 드시길... 데이트 할때나 사진찍으러 한번 가볼만한곳. 그이상 이하도 아님",5 days ago
76,Meredith Guarino,5,"We walked here from our hotel in Myeongdong. The prices were pretty normal and we enjoyed the sights a lot! You can walk a path to the tower or take the gondola for a small fee. Then the tower itself has a fee to the top. At the top platform after the cable car you have a cafe, souvenirs shop, pagoda, and a nice view. Once in the tower, it gives an amazing 360 degree view of Seoul. There’s a cute candy store at the top for kids and a souvenirs shop with postcards and magnets, shirts, etc. They have various packages too where you can get two tickets into the tower+2 beers or sodas+ a love lock for $36,000 krw. You will need to make a reservation for this. We went around 4:30 and it was busy but not too bad. On our way down there we’re tons of people heading up for sunset- which is a very busy and crowded time so try and avoid that if you don’t want crowds.",5 days ago
77,Vasin Laohavisudhi,4,,5 days ago
78,Kisun Yu,4,,5 days ago
79,Arwa M.h,5,(Translated by Google) [I love it ] I'm from Egypt and I hope to go to Korea 🇰🇷 🇪🇬🇪🇬🇰🇷🇪🇬🇰🇷💜💜 Seoul  (Original) [I love it ] أنا من مصر واتمني أن أذور كوريا 🇰🇷🇪🇬🇪🇬🇰🇷🇪🇬🇰🇷💜💜سيول,5 days ago
80,Татьяна Ан,4,,5 days ago
81,송다미,5,,5 days ago
82,Steve Turner (steevo1126),5,,5 days ago
83,송동열,5,(Translated by Google) good good  (Original) 굿굿,5 days ago
84,정건호,4,(Translated by Google) I can see the whole city of Seoul at a glance Luckily I saw a rainbow  (Original) 서울시내 한눈에 보여요 운좋게 🌈  무지개 봤습니다 짱이여,5 days ago
85,최신우,5,(Translated by Google) I visited Hongdae street after a long time~~ It has changed a lot  (Original) 오랜만에 방문한 홍대거리~~많이 변했네요,5 days ago
86,Donggyu Oh,5,,5 days ago
87,Zahid Umair,5,,6 days ago
88,小沼貴子,3,,6 days ago
89,黃羿勛,5,"(Translated by Google) Feijing is very beautiful, watching the sunset in the evening. Seeing the night view of Seoul at night, you can see it at a glance, it is highly recommended to come and go  (Original) 非景非常美，傍晚看夕陽。晚上看首爾夜景，一覽無遺，非常推薦來走走",6 days ago
90,Lucie Bsd (루시),5,"(Translated by Google) A very soothing hike, with the song of the cicadas and the Korean flora and fauna to observe. As well as a magnificent view of Seoul when you are at the top  (Original) Une randonnée bien apaisante, avec le chant des cigales et la faune et la flore coréenne à observer. Ainsi qu'une vue magnifique sur Seoul quand on est au sommet",6 days ago
91,Peter John Lee,5,,6 days ago
92,YunSang Han,2,(Translated by Google) A place you won't go unless you make up your mind to go  (Original) 마음 먹고 갈 생각을 하지 않는 이상 안 가게 되는 곳,6 days ago
93,Sartaj Hussain,5,,6 days ago
94,이찬형,3,"(Translated by Google) too many people It costs 14,000 won, but there is no air conditioning in the cable car. Unavailable on vacation due to heat and people  (Original) 넘 사람이 많다 14000원이나하는데 케이블카 에어컨도 없다 더위와 사람에 치여 휴가철 불가",6 days ago
95,Tuya Batdorj,5,,6 days ago
96,super industries,5,,6 days ago
97,아이스,3,"(Translated by Google) Namsan Cable Car: 7,000 won one way (about 3 minutes) Very expensive 3 people round trip 42,000 won I think 4000 one way is appropriate.  (Original) 남산케이블카 편도 7000원   (약3분정도운행)   매우 비싼편  3명 왕복  42000원 편도 4000원정도가 적당하다고 생각함",6 days ago
98,Ma RI Ya,4,,6 days ago
99,MINBEOM KIM,5,,6 days ago
100,최상아,5,(Translated by Google) It was the most convenient place I went around with a stroller in Seoul and the staff were friendly  (Original) 서울에서 유모차 가지고 돌아다닌 곳들 중에서 가장 편리했고 직원들도 친절했습니다,6 days ago
101,이연아,5,,6 days ago
102,Minhwan Lee,5,,6 days ago
103,Veli Taş,5,,6 days ago
104,김재홍,2,(Translated by Google) Entry fee is exorbitantly expensive  (Original) 입장료가 터무니 없이 비쌈,a week ago
105,Dominic TORRENS,4,,a week ago
106,Mallo Mlle,4,(Translated by Google) A bit pricey to ride the funicular but nice views.  (Original) Un.peu cher pour monter en funiculaire mais jolies vues.,a week ago
107,Naman Jain,5,"One of the hallmarks of Seoul, a beautiful tower. Getting here is part of the experience - you can either take a bus or cable car. The path to the tower is amazing, and you can admire great views of the city even before reaching the tower. There is a nice seating area near the tower to just relax. I could not go up the tower as I arrived before the opening time, but nevertheless, I would recommend everyone visiting Seoul to check out the N Seoul Tower.",a week ago
108,고기열,5,,a week ago
109,young C,4,(Translated by Google) Too many people riding bikes in the evening.  (Original) 저녁에 자전거 타는 분들이 너무 많아요.,a week ago
110,Zabi khattak,5,I love him seuol pepole,a week ago
111,노마쿠,4,"(Translated by Google) Namsan was already there before Hanyang. - A good place to walk, cable car, and ride. Although there are a lot of gilnyangies, it is a place where phytoncides that can be taken right after work in the city life are alive.  (Original) 남산은 한양 이전에 이미 있던 곳. - 걸어도 좋고, 케이블카로도 좋고, 띄고 타기에도 좋은 곳. 길냥이들이 넘 많긴 하지만 도시생활 속에서 퇴근 후 바로 맡을 수 있는 피톤치드가 살아 있는 곳.",a week ago
112,Ayesh Maduwantha,3,,a week ago
113,Marco Pugliese,5,,a week ago
114,조명진,5,,a week ago
115,그사람,5,(Translated by Google) Namsan Tower Have a nice day  (Original) 남산타워 즐거운 하루 잘 보내고 왔어요,a week ago
116,cherry C,5,,a week ago
117,YongHeum Yeon,5,,a week ago
118,머니꿀팁,5,(Translated by Google) Night view  (Original) 밤야경 굿,a week ago
119,Gildong Kim,4,"(Translated by Google) If the weather is good, you can see the whole view of Seoul at a glance and it is a place where you can open your heart. You can take a walk when you have free time. Transportation is still inconvenient to visit for dining.  (Original) 날씨가 좋으면 서울의 전경을 한 눈에 볼 수 있고 마음이 탁 트이는 장소입니다. 시간 여유 있을 때 산책 삼아 걸을 수 있고요. 식사 목적으로 방문하기에는 아직 교통편이 불편해요.",a week ago
120,Matt Pearson,5,Beautiful but expect the cable car to be packed haha,a week ago
121,Екатерина Наледина,5,,a week ago
122,Роза Бухарманова,5,,a week ago
123,김형합,5,,a week ago
124,Ryan Park,5,,a week ago
125,Adore ****,5,,a week ago
126,Rizkyta Adriana,5,South korean Icon and a must have visit while you travelling to south korea :),a week ago
127,Jieun Lee,5,,a week ago
128,뽀꼬와뽀바,3,"(Translated by Google) The entrance fee to the observatory is more expensive than expected. It seems that there are more foreigners than Koreans. There is no choice but to eat a lot, but I would recommend the Owl Pork Cutlet House in Namsan Tower rather than the pork cutlet restaurant where you don't know which place is the original. The menu for 3 people was plentiful and the taste was good. The downside is that a lot of facilities in the tower are not in operation because of Kosi Guk.  (Original) 전망대의 입장료가 생각보다 비쌈. 한국인보다 외국인이 더많이 오는거 같음. 아무래도 먹는데도 많을수밖에 없는데 남산타워 아래쪽의 어느곳이 원조인지 알수없는 돈까스집보다는 남산타워안에 있는 부엉이돈까스 집을 추천하겠음. 3인 메뉴로 양도많고 맛도 괜찮았음. 코시국때문인지 타워안에 적지않은 시설이 운영을 않하는게 단점이라면 단점.",a week ago
129,"A,Boun SaYoNaRa",3,(Translated by Google) It was very cold and foggy at that time  (Original) ໄປຕອນນັ້ນເດືອນ2ໜາວຫລາຍ ໝອກເຕັມ,a week ago
130,Reece Gounden,5,"Stunning tower overlooking seoul cbd, inside the tower there is a projection art exhibition room before you reach the elevator that takes you to the viewing deck near the top. Around the tower is a nature reserve which serves as an amazing green space in the middle of Seoul.",a week ago
131,JJ Lee,5,,a week ago
132,JUSTIN KING,5,,a week ago
133,You Jonggab You,5,(Translated by Google) It is a place where you can see the scenery of Seoul at a glance.  (Original) 서울경치를 한눈에 볼수 있는곳이죠,a week ago
134,mohd faezuddin ariffin,5,The view was spectacular up here. Worth the climb from the train station (hella steep but hey humidity is lower so i didn't sweat much).,a week ago
135,염동채,5,,a week ago
136,Đĩnh Nguyễn,5,Tuyệt vời,a week ago
137,Jin Woo An,4,"(Translated by Google) The view is good, but when the bus route goes up and down, it is very inconvenient as it takes a different route. I couldn't go down from where I parked when I went up. I think it would be convenient to take the cable car from Hoehyeon-dong...  (Original) 뷰는 좋으나 버스노선이 올라갈 때와 내려올 때 다른길로 와서 엄청 불편. 올라갈 때 주차한 곳을 내려올땐 갈 수 없었음. 회현동에서 케이블카 타는게 편할 듯....",a week ago
138,청계천야경,3,(Translated by Google) The view itself is mediocre. It has only a symbolic meaning of visiting the mountain behind the neighborhood where Namsan Tower is located on a trip to Seoul.  (Original) 뷰자체는 평범함 서울여행에서 남산타워가 있는 동네 뒷산을 방문했다는 상징적인 의미가 있을뿐이다.,a week ago
139,Leo Bae,4,"(Translated by Google) It is a place that Koreans should visit once in their lifetime, and foreigners should visit once in their lives. There is a feeling of looking at Seoul from the center of Seoul, which is a little different from Lotte World Tower. The view is good and the observation deck is good, but I think the missing part is the souvenir shop. It would be nice to have a little more quality and a kind of souvenir that can only be bought at Namsan Tower.  (Original) 우리나라 국민이면 인생 살면서 한 번, 외국인은 한국 와서는 한 번은 가볼만한 곳이라고 생각되는 장소입니다. 롯데월드타워와는 조금 다른, 서울 중심에서 서울을 바라본다는 느낌이 있습니다. 전망도 좋고, 전망대 구성도 좋지만 아쉬운 부분은 기념품샵이 아닌가 싶습니다. 조금 더 퀄리티 있고, 남산타워에서만 살 수 있는 기념품의 종류가 있으면 좋을 것 같습니다.",a week ago
140,Hayuri Na,5,,a week ago
141,Eduardo Ricciarelli,3,"(Translated by Google) I honestly expected much more. The views are nothing to write home about during the day or at night, the climb is quite shabby in the elevator, expensive and you have to wait. If you have nothing else to do in Seoul, which I doubt, then dedicate time to it, otherwise save it.  (Original) Sinceramente me esperaba mucho más. Las vistas no son nada del otro mundo ni de día ni de noche, la subida es bastante cutre en el ascensor, cara y hay que esperar. Si no tienes nada más que hacer por Seoul, que lo dudo, entonces dedícale tiempo, sino ahórratelo.",a week ago
142,Fany Martinez,5,Beautiful place to visit with friends or couple,a week ago
143,Sunmi Lee,5,,a week ago
144,Lauranne ferlay,4,,a week ago
145,Sylvie HONG,4,"(Translated by Google) Well, I think this is great. I hope you don't neglect the management of the surrounding facilities so that more foreigners can come and see them, and it would be nice to have more variety of events such as events by season.  (Original) 뭐 이 정도면 훌륭하다 생각합니다. 외국인이 더 많이 와서 구경할 수 있게 주변시설 관리에 소홀히 하지 않으셨으면 좋겠고 이벤트 같은것도 시즌별로 한다던지 뭐 그런게 좀 더 다채롭게 있으면 좋을거 같습니다.",a week ago
146,세상꼭대기,5,(Translated by Google) First visit to Namsan Seoul Tower Watching and eating tonkatsu It was a really fun day riding the cable car too~^^ I have kept good memories.  (Original) 처음으로 다녀온 남산서울타워 구경도하고 돈가스도 먹고 케이블카도타고 정말 즐거운 하루였어요~^^ 좋은추억 간직하고 왔습니다..,a week ago
147,김상현,4,,a week ago
148,Christopher Gorrie,5,"I hiked up to the tower from a few miles away with a backpack on—the hike is paved and has steps, but it’s *a lot* of steps. I was pretty sweaty and winded by the time I made it to the tower.  The view from the lower observation areas is spectacular, honestly even better than the view from the tower itself. This is primarily because people smudge the windows inside the tower, and there are so many kids buying souvenirs and candy up there.  That said, going up is kind of fun and they make it into a bit of an experience, with an interesting interactive video projection/art room and some cool videos in the elevator. There’s also a really nice restaurant inside the tower if you’re interested in impressing a date.  Definitely worthwhile. I’d recommend hiking up! It’s a nice area to walk and you can find other nice lookout areas along the way!",a week ago
149,Sagar Mali,5,Amazing place. Night view of the city is amazing. Better to visit during evening time as you get the view of day and night together. Gets little crowded with night. Seating arrangements are not too good. Don't buy ticket in advance.,a week ago
150,Hnt,5,,a week ago
151,Mayara Muto,5,,a week ago
152,P Devi,1,,a week ago
153,김KJ,3,"(Translated by Google) The entrance fee was too expensive, but the facilities were not good It felt dirty and strange smells like toilet smell, and the souvenirs were also sloppy, so I couldn't live. The coffee shop was also clumsy and I didn't want to drink it, so I regretted going there.  (Original) 입장료가 너무 비싼데 올라가니 시설이 별로였다 지저분한 느낌과 화장실 냄새같은 이상한 냄새와 기념품도 조잡스러워서 살게 없었다 커피숍도 어설퍼서 마시고 싶지 않아서 간게 후회될 정도였다",a week ago
154,Betty Hoang,5,,a week ago
155,Justin Case,5,Loved the view even though it was raining. Will definitely go back to experience more of the attractions.,a week ago
156,Gerda Tredoux,5,,a week ago
157,조남숙,5,,a week ago
158,Botond Gaál,5,,a week ago
159,Sean Friesen,5,,a week ago
160,Shraddha Naik,5,,a week ago
161,Andy Rodriguez,5,Wow! Breath taking.,a week ago
162,No Way,4,,a week ago
163,Vivica Ziege,5,"Lovely view, great shops",a week ago
164,최진아,4,,a week ago
165,Darius Harper,5,Excellent views up top and food!,a week ago
166,까마귀,5,"(Translated by Google) Sometimes it's good to go, so it's convenient to take the direct bus  (Original) 가끔 가기 좋은듯 바로 가는 버스타면 편하게 감",a week ago
167,문용숙,3,,a week ago
168,채건웅 (늘푸른하늘),4,(Translated by Google) It is nice to be able to see the night view of Seoul at a glance and to enjoy a walk. The cable car is highly recommended for those seeking comfort.  (Original) 서울의 야경을 한눈에 볼 수 있고 산책도 즐길 수 있어서 좋습니다. 편안함을 추구하는 분들에게는 케이블카 이용을 강력 추천합니다.,a week ago
169,한정엽,5,(Translated by Google) I recommend n tower for bike riding.  (Original) 자전거 라이딩으로 n타워 추천해요,a week ago
170,Dedi Susanto,5,(Translated by Google) so beautiful  (Original) Cantik bngt,a week ago
171,"David, JI HWANG (바연)",5,"(Translated by Google) I visited Namsan Tower for the first time in decades. You've been transformed really nicely. The closer you live, the less likely you are to visit. Be sure to go back to them.  (Original) 수십년만에 들른 남산타워. 정말 멋지게 변신해 있군요. 가까이 살면 더 안가보게 되지요. 그런분들 꼭 다시 가보세요.",a week ago
172,Pertti Mero,4,,a week ago
173,Sukho Chang,5,What a view!!!,a week ago
174,이중문,5,,a week ago
175,Matthias Ebinger,5,(Translated by Google) Very nice view of Seoul.  (Original) Sehr schöne Aussicht auf Seoul.,a week ago
176,성윤석,5,,2 weeks ago
177,Dipayan Bhadra,5,A nice place to visit in Seoul city.,2 weeks ago
178,สวนพี่ธง ครัวน้องปุ๋ม,5,"(Translated by Google) very nice place to visit Improve a spacious area, easy to walk, beautiful photography, very good nature.  (Original) สถานที่น่าเที่ยวชมมาก ปรับปรุงพื้นที่กว้างขวาง เดินสะดวก ถ่ายภาพสวย ธรรมชาติดีมากๆ",2 weeks ago
179,Aaron Lo,4,,2 weeks ago
180,Kwanghoon Rhee,5,,2 weeks ago
181,송재준,5,,2 weeks ago
182,무루,5,(Translated by Google) You can see a beautiful city.  (Original) 아름다운 도시를 볼 수 있다.,2 weeks ago
183,Martono djajadi,4,Nice view but some of the cafes are still close due to the pandemic,2 weeks ago
184,Hee Seong Chong,4,,2 weeks ago
185,Ethan Wu,4,Cool views. Small congestion getting down from the tower.,2 weeks ago
186,아몬드,5,(Translated by Google) It is a blessing from heaven to have Namsan in the middle of downtown Seoul.  (Original) 서울도심 한복판에 남산이있다는건 하늘의 축복이야.,2 weeks ago
187,Néstor Abreu Jiménez (Nestroll),5,,2 weeks ago
188,이정일,5,,2 weeks ago
189,Cédric Bayeul,5,,2 weeks ago
190,이창현,5,(Translated by Google) good  (Original) 굿,2 weeks ago
191,Emilee Weehunt,5,,2 weeks ago
192,Tobias Bendick,4,,2 weeks ago
193,QC,5,"(Translated by Google) A place where you can enjoy beautiful Seoul both during the day and at night.  (Original) 아름다운 서울을 낮에도,밤에도 한눈에 즐길수 있는곳~",2 weeks ago
194,朱伯駿,4,"(Translated by Google) N Seoul Tower is a remarkable landmark where people can overlook Seoul City in Korea. Visitors can get there by tram or walking. Taking trams needs to pay the tickets, but it also saves lots of time and physical strength.  There are lots of installation arts around the tower plaza. The most famous arts is ""Locks of Love"". Couples will hang locks for symbolizing eternal love. Visitors can take pictures with arts and then see the whole of Seoul City. However, the air pollution in Korea has risen for years. I recommend people check the air pollution index before going to the tower or they might see the SMOG for taking poor pictures and uncomfortable respiration.  Seoul Tower is a famous landmark in Seoul, South Korea, from which you can overlook the cityscape of Seoul. If you want to go up, you can choose to take the cable car or walk. The cable car costs a fee, but it saves a lot of time and physical strength. There are many installation art around Seoul Tower, the most famous is the concentric locks for couples. Visitors can take pictures while looking at the city of Seoul, but the air quality in Seoul has been poor in recent years. I suggest checking the air quality before going up, otherwise there may be smog, and it will be uncomfortable to breathe and not be able to get a good view.  (Original) N Seoul Tower is a remarkable landmark where people can overlook Seoul City in Korea. Visitors can get there by tram or walking. Taking trams needs to pay the tickets, but it also saves lots of time and physical strength.  There are lots of installation arts around the tower plaza. The most famous arts is ""Locks of Love"". Couples will hang locks for symbolizing eternal love. Visitors can take pictures with arts and then see the whole of Seoul City. However, the air pollution in Korea has risen for years. I recommend people check the air pollution index before going to the tower or they might see the SMOG for taking poor pictures and uncomfortable respiration.  首爾塔是韓國首爾著名地標，可以在塔上俯瞰首爾都市景色。如果要上去的話可以選擇搭纜車或者是步行，搭纜車需要費用，但可省下不少時間跟體力。 首爾塔週邊有很多裝置藝術，最有名的是提供給情侶的同心鎖。訪客可以邊拍照邊看首爾市，但近年來首爾的空氣品質較差，我建議要上去之前可以看一下空氣品質情況，不然可能會有霧霾現象，呼吸不舒服也照不到好景色。",2 weeks ago
195,Chad Ross,5,,2 weeks ago
196,STEPHEN HONG,5,,2 weeks ago
197,김광형,4,(Translated by Google) Night view  (Original) 야경 좋죠,2 weeks ago
198,Michael Beeler,5,"This is truly the heart of Seoul. I made my pilgrimage today, walking to the top, and meditating on the beauty.",2 weeks ago
199,C “Csurlefil” Sur le Fil,1,(Translated by Google) Bad! No interest 😡  (Original) Nul! Aucun intérêt 😡,2 weeks ago
200,sunkuk kim,4,,2 weeks ago
201,조점희,5,,2 weeks ago
202,carsfastcool hip hop and R&B,5,,2 weeks ago
203,Chandrika Pal,5,,2 weeks ago
204,하나,5,(Translated by Google) I believe in God that all my dreams will come true. Putting your hope in God is the beginning of everything.  (Original) 나는 내 모든 꿈을 이룰 것이라고 하나님을 믿습니다. 하나님께 소망을 두는 것이 모든 것의 시작입니다.,2 weeks ago
205,Samir Merouan,3,,2 weeks ago
206,Carlota,5,,2 weeks ago
207,Stephanie Bordon,5,,2 weeks ago
208,사이영가니에,5,,2 weeks ago
209,Esther Nguyễn,4,Good,2 weeks ago
