,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
11,11,8,124,"My partner and I had an afternoon free while in Seoul, and after checking some possibilities decided that Gwangjang Market appeared to be within a decent walking distance from our hotel on the western edge of Myeongdong.  Using our trusty Google maps we set off... and what a journey that turned out to be. For some reason we found Google maps (normally very reliable wherever we travel...) tended to get a bit confused at times around Seoul...) to take us on a somewhat weird path to Gwangjang Market... down a variety of minor streets and laneways... on and on we walked, and walked, and walked... until FINALLY we located Gwangjang Market, and what we THOUGHT was a main entrance, off Cheonggyecheon-ro Street, so we entered.  It is an indoor market, BUT... all we could see were aisles and aisle of what seemed to be mainly fabric, bedding, manchester, linen etc. shops and stalls, AND... they were almost all closed! What a disappointment, after having followed Google for maybe 25 minutes around strange streets. This certainly is a large market, somewhat along the lines of Chatuchuk Market in Bangkok. We checked down various aisle/passageways/arcades, but just more of the same, and virtually nothing open. But they weren't the types of stalls/shops we thought we would find here anyway.  After several minutes of checking out various arcades, we were about to give up, when we decided to checkout way down the other end of a very long aisle of shops where there appeared to be some kind of a food shop open. And Hey Presto...!! Here was what we were looking for.  It turns out the Gwangjang Market is more huge than we thought, and that there are apparently two main areas. The first being the more commercial area that we had encountered (off Cheonggyecheon-ro Street), and then at the other end of this huge complex, AND... with its own main entrance off Dongho-ro Street, was the market we thought we were to be visiting. Lots of unique food stalls and street food, bric-a-brac, fruit and vegetables, a huge variety of drink and ice-cream shops and stalls etc. etc. This part of the market is a huge market in its own right. And this part of the market was VERY busy when we visited. It appears to be more popular with the locals, with families buying treats, food, ice-creams etc. for their children, tourists sampling the street foods etc.  From what we could gather, the more commercial part that we initially entered into is apparently only open certain hours or days of the week, whereas the part we now found ourselves in is apparently open every day. Eureka...! It wasn't a wasted day after all.  I love to sample street food items in whatever country I am visiting, so this section of Gwangjang Market certainly provided a wide variety of options.  Gwangjang Market is definitely worth a visit if you have a couple of hours to spare, excluding your travel time to get there. You could probably get away with an hour there, or you could easily stretch it out to at least two hours.  Oh... and regarding travel time... We departed Gwangjang Market via the Dongho-ro Street entrance, and THIS TIME Google maps presented us with a much more direct, and more obvious route back to our hotel, which we could have done in almost half the time on the outward journey... except that we dropped off in the Myeongdong shopping streets for another look around, and to get dinner.",11,long,"내 파트너와 나는 서울에 있는 동안 오후에 자유 시간을 가졌고 몇 가지 가능성을 확인한 후 광장 시장이 명동의 서쪽 가장자리에 있는 우리 호텔에서 도보 거리 내에 있는 것으로 결정했습니다. 우리는 신뢰할 수 있는 Google 지도를 사용하여 출발했습니다. 그리고 그 여정은 어떻게 되었습니까? 웬일인지 우리는 Google 지도(일반적으로 우리가 여행하는 곳마다 매우 신뢰할 수 있음...)가 서울 주변에서 때때로 약간 혼란스러워지는 경향이 있음을 발견했습니다...) 우리를 광장 시장으로 가는 다소 이상한 길로 안내합니다... 다양한 아래 작은 골목길과 골목길... 계속 걷고 또 걷고 또 걸었다.. 드디어 광장시장이 나왔고, 우리가 생각한 곳은 청계천로 맞은편 정문이라 들어갔다. 실내 시장이지만... 우리가 볼 수 있는 것은 주로 직물, 침구, 맨체스터, 린넨 등의 상점과 포장 마차로 보이는 통로와 통로였습니다. 그리고... 거의 모두 문을 닫았습니다! Google을 따라 이상한 거리를 25분 정도 걷다 보면 정말 실망스럽습니다. 이것은 확실히 방콕의 짜뚜짝 시장 라인을 따라 다소 큰 시장입니다. 우리는 다양한 통로/통로/아케이드를 살펴보았지만 거의 동일하고 열린 것이 거의 없습니다. 그러나 그들은 우리가 어쨌든 여기에서 찾을 것이라고 생각했던 매점 / 상점 유형이 아니 었습니다. 다양한 아케이드를 몇 분 동안 둘러본 후 우리는 거의 포기하려 하고 있었습니다. 우리는 일종의 식품 가게가 열려 있는 것처럼 보이는 매우 긴 상점 통로의 반대편 끝으로 내려가 계산하기로 결정했습니다. 그리고 헤이 프레스토...!! 여기 우리가 찾던 것이 있었습니다. 알고보니 광장시장은 우리가 생각했던 것보다 훨씬 크고, 크게 두 가지 영역이 있는 것 같다. 첫 번째는 우리가 만난 더 상업적인 지역(청계천로 쪽)이었고, 다음으로 이 거대한 단지의 다른 쪽 끝에 있었고, 그리고... 동호로 거리에 자체 정문이 있는 것은 우리가 생각한 시장이었습니다. 우리는 방문하기로 되어 있었다. 독특한 음식 노점과 길거리 음식, 브릭-어-브랙(bric-a-brac), 과일 및 채소, 다양한 음료 및 아이스크림 가게 및 노점 등. 시장의 이 부분은 그 자체로 거대한 시장입니다. 그리고 우리가 방문했을 때 시장의이 부분은 매우 바빴습니다. 아이들을 위해 간식, 음식, 아이스크림 등을 사는 가족, 길거리 음식을 맛보는 관광객 등 현지인들에게 더 인기가 있는 것 같습니다. 우리가 수집할 수 있는 것으로부터 우리가 처음에 들어간 상업적인 부분은 분명히 특정 시간이나 요일만 열리는 반면, 지금 우리가 있는 곳은 분명히 매일 열려 있습니다. 유레카...! 결국 헛된 하루가 아니 었습니다. 나는 어느 나라를 가든지 길거리 음식을 맛보는 것을 좋아하기 때문에 이 광장 시장 섹션은 확실히 다양한 옵션을 제공했습니다. 광장시장은 이동 시간을 제외하고 몇 시간의 여유가 있다면 꼭 가볼 만하다. 당신은 아마 거기에서 1시간을 벗어날 수 있을 것입니다. 또는 당신은 그것을 적어도 2시간으로 쉽게 늘릴 수 있습니다. 아... 그리고 이동시간에 대해서... 우리는 동호로 거리 입구를 통해 광장시장을 떠났고, 이번에 구글 지도는 우리에게 우리 호텔로 돌아가는 훨씬 더 직접적이고 더 분명한 경로를 제시했는데, 우리가 할 수 있었을 것입니다. 우리가 주변을 한 번 더 둘러보고 저녁을 먹기 위해 명동 쇼핑가에 들른 것을 제외하고는 외출하는 데 거의 절반이 걸렸습니다."
12,12,9,134,"If you are looking for local food, this is a must visit place. There are plenty of food stalls in the market and you will be spoilt for choices here. The Korean pancake is one of the more popular choices of food here.  The other point for this market is definitely its fabric shops. This is literally the place to shops Fabric especially the famous Korean Silk. You have to walk through the market to find the best bargain and I can tell you its gonna be a long walk coz the market is so huge.  Its open in the morning and to go here, you can take subway Line 1 and alight at Jongno 5-ga Station and use exit 7 or 8.",12,long,"현지 음식을 찾고 있다면 꼭 방문해야 할 곳입니다. 시장에는 많은 음식 노점이 있으며 여기에서 선택의 여지가 있습니다. 한국 팬케이크는 여기에서 가장 인기 있는 음식 중 하나입니다. 이 시장의 또 다른 포인트는 확실히 직물 상점입니다. 이것은 말 그대로 패브릭, 특히 유명한 한국 실크를 쇼핑하는 곳입니다. 당신은 최고의 거래를 찾기 위해 시장을 걸어야 하고 시장이 너무 거대하기 때문에 긴 도보 거리가 될 것이라고 말할 수 있습니다. 오전에 오픈해서 이곳으로 가려면 지하철 1호선 종로5가역에서 하차 후 7번이나 8번출구를 이용하시면 됩니다."
13,13,10,153,"A market where locals shop is a must-visit on my list everywhere I go. Although I am not sure I think I got a feel of that at Gwangjiang ( or Kwangjang) Traditional Market. You can find anything you can think of, from food to household items. A section of the market is dedicated to street food capably managed uniformly by older ladies who do not shy from fighting for your business. 3 items are ubiquitous— Korean sausage made of pork blood and sticky rice, japche stir fried yam noodles and vegetables, and rice cakes. A kiosks sell nothing but fried mung bean cakes. I cannot say they are the tastiest food I’ve had but try them all, if only for the right to brag you have done it! Then walk it off along the very pleasant Cheonggyecheon Stream nearby.",13,long,"현지인들이 쇼핑하는 시장은 내가 가는 곳마다 반드시 방문해야 하는 목록입니다. 확실하지는 않지만, 광주전통시장에서 그런 느낌을 받은 것 같아요. 음식에서 가정 용품에 이르기까지 생각할 수 있는 모든 것을 찾을 수 있습니다. 시장의 한 구역은 당신의 사업을 위해 싸우는 것을 부끄러워하지 않는 나이든 여성이 균일하게 관리할 수 있는 길거리 음식에 전념합니다. 돼지피와 찹쌀로 만든 한식 소세지, 참마와 야채 볶음 잡채, 떡 3가지가 흔하다. 매점에서는 튀긴 녹두 케이크 외에는 아무것도 팔지 않습니다. 내가 가진 가장 맛있는 음식이라고 말할 수는 없지만, 당신이 해냈다고 자랑할 권리만 있다면 모두 시도해 보십시오! 그런 다음 근처의 매우 쾌적한 청계천을 따라 걸어보세요."
14,14,11,162,"This market has become a trap for both locals and tourists. It used to be a place to get some mouthwatering street food, but after it got popular, they no longer accept credit card and became super expensive. Not to mention unhygienic and rude atmosphere. You might want to try out just a little food there, but do not plan to have a whole meal because that will cost more than fine restaurants in the city. The quality has been falling for the past few years. Even for Koreans, this place is tough not to get ripped-off. (Oh, and the government actually protects shop owners from doing those kind of things because they consider them as being ""vulnerable"" compared to corporate-owned restaurants. Accordingly, there will never be an improvement)",14,long,"이 시장은 현지인과 관광객 모두에게 함정이 되었습니다. 군침 도는 길거리 음식을 맛볼 수 있는 곳이었으나 인기를 얻으면서 더 이상 신용 카드를 받지 않고 엄청나게 비쌌습니다. 비위생적이고 무례한 분위기는 말할 것도 없습니다. 그곳에서 약간의 음식을 맛보고 싶을 수도 있지만 전체 식사를 계획하지 않는 것은 도시의 고급 레스토랑보다 비용이 더 많이 들기 때문입니다. 지난 몇 년 동안 품질이 떨어지고 있습니다. 한국인에게도 이곳은 배신당하지 않기 힘든 곳이다. (아, 그리고 정부는 실제로 업주들이 기업소유식당에 비해 '취약한' 취급을 받기 때문에 그런 짓을 하지 못하도록 보호하고 있다. 따라서 개선될 여지가 없다.)"
15,15,12,166,"Seriously, I really though Seoul is all about hiphop, high end, classy stuff, but after my week long stay in Seoul, i realized that Seoul is really rather people city than the classy nature I thought previously.  Gwangjang market is truly a gem of what like really living in Seoul like, and how they enjoy so much in here as the food is good, cheap and come in huge variety.  Please do come here early to start enjoying, as the crowd keep coming in endlessly...  Have fun, its worth visiting and is FREE to do so .. :D",15,long,"진지하게, 서울은 힙합, 하이엔드, 고급스러운 것들에 관한 모든 것이지만, 서울에서 일주일 동안 머물고 난 후에, 나는 서울이 내가 이전에 생각했던 고상한 자연보다는 오히려 사람의 도시라는 것을 깨달았습니다. 광장 시장은 정말 서울에서 살고 싶은 것과 음식이 맛있고 저렴하고 종류가 다양하기 때문에 이곳에서 얼마나 많은 것을 즐기는지 보여주는 보석입니다. 인파가 끝없이 계속 들어오고 있으니 일찍 오셔서 즐기시기 바랍니다... 즐거운 시간 보내세요. 방문할 가치가 있으며 무료입니다.. :D"
16,16,13,258,"Took the subway to this place. We enjoyed our visit here so much. We ate with the locals, we ordered Bibimbap rice , korean ramen and mandu and ate it in a crowded food stall where you sit side by side on a long bench. It was fun. We bought from every vendor we saw like the jap chae, mung bean cakes, gimbap, strawberries and rice juice. My daughter fancied the Korean made comforter and we ended up buying one. The korean ginseng is cheaper here so I bought some as well. If you are determined to buy yourself a hanbok better buy it here. They have different designs and sizes. Surprisingly, this market smells good and is not filthy for a fact that fresh and cooked food is sold at every corner. Our tummies and our shopping bags were full on our way home.",16,long,"이곳까지 지하철을 탔다. 우리는 여기 방문을 너무 즐겼습니다. 우리는 현지인들과 식사를 하고 비빔밥, 한국라면, 만두를 주문하고 긴 벤치에 나란히 앉는 붐비는 노점에서 먹었다. 재미 있었어요. 우리는 잡채, 녹두 케이크, 김밥, 딸기 및 쌀 주스와 같은 모든 공급 업체에서 구입했습니다. 내 딸은 한국산 이불을 좋아했고 우리는 결국 하나를 샀습니다. 여기 고려인삼이 더 싸서 같이 샀어요. 한복을 사기로 결심했다면 여기에서 사는 것이 좋습니다. 그들은 다른 디자인과 크기를 가지고 있습니다. 놀랍게도 이 시장은 구석구석에서 신선하고 조리된 음식을 판매하기 때문에 냄새가 좋고 더럽지 않습니다. 집에 가는 길에 배와 쇼핑백이 가득 찼습니다."
17,17,14,294,"We came to the market primarily for street food. There are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. The place was very crowded and the space was quite tight. A lot of the owner seem to be able to speak very little English and some Mandarin. We just picked the stalks with most people, assuming that they were better.  Food was ok, and on the spicy and salty side. Mung bean pancake was good. It was greasy but we shared it among 4 people, so no big deal.  We also strolled along the alleys. Most of the stores sell textile, seafood, kimchi and some traditional Korean food.  In the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. They were the ""information center"". They can answer any questions about the area.  I don't see any public washroom there. If you see the information dual, you cna ask them.",17,long,"우리는 주로 길거리 음식을 위해 시장에 왔습니다. 녹두전, 떡, 돼지다리, 낙지과자 등 비슷한 것을 파는 노점상들이 많이 있습니다. 장소는 매우 붐비고 공간은 매우 협소했습니다. 많은 주인이 영어와 북경어를 거의 구사하지 못하는 것 같습니다. 우리는 그들이 더 낫다고 가정하고 대부분의 사람들과 함께 줄기를 골랐습니다. 음식은 괜찮았고 맵고 짠 편이었습니다. 녹두 팬케이크는 좋았습니다. 기름기가 많았지만 우리는 4 명이 나누어 먹었으므로 큰 문제는 없었습니다. 우리도 골목을 따라 걸었다. 대부분의 상점에서는 직물, 해산물, 김치 및 일부 한국 전통 음식을 판매합니다. 시장 한가운데(음식 코너가 아님)에는 ""i"" 가방이 달린 빨간 제복을 입은 두 사람이 있었습니다. 그들은 ""정보 센터""였습니다. 그들은 지역에 대한 모든 질문에 답할 수 있습니다. 거기 공중화장실이 안보이네요. 정보가 이중으로 표시되면 그들에게 물어볼 수 있습니다."
18,18,15,303,"Perfect for some late night food delicates, the usual market is open just till 8 pm, but the food stalls are open much longer...",18,long,일부 심야 음식 델리카트를 위해 완벽한 보통 시장은 오후 8시까지만 열리지만 음식 노점은 훨씬 더 오래...
19,19,16,316,"Gwangjang market is the real local food market you can find in Seoul, Heart of capital!. The market is clean and well organize. 70% of the owner is the elderly people that can prove enough how long this market run!  Recommending : RAW Octopus, TOKBOKKI and else (many shop sells the same things)",19,long,"광장시장은 수도의 심장, 서울에서 만날 수 있는 진정한 로컬푸드 마켓입니다!. 시장은 깨끗하고 잘 조직되어 있습니다. 주인의 70%는 이 시장이 얼마나 오래 운영되는지 충분히 증명할 수 있는 노인들입니다! 추천 : RAW Octopus, TOKBOKKI 및 기타 (많은 상점에서 동일한 것을 판매합니다)"
20,20,17,325,"Gwangjang Market is a short walk from Jongno-5 station. At night, it’s mainly the food stalls that are open. The market was really busy; many Seoulites out and about on a Saturday night. We were hoping to try the bindaetteok (mung bean pancakes), but the queues were incredibly long, so we selected a stall where we had tteokbokki (spicy rice cakes), mayak kimbap (Korean-style nori rolls) and japchae (vermicelli noodles). The lady running the stall was lovely and the food was delicious.",20,long,"광장시장은 종로5호선역에서 도보로 가까운 거리에 있습니다. 밤에는 주로 노점상들이 문을 여는 곳입니다. 시장은 정말 바빴습니다. 토요일 밤에 많은 서울 사람들이 들락날락합니다. 우리는 빈대떡을 먹고 싶었지만 줄이 엄청나게 길어 떡볶이, 마약김밥, 잡채가 있는 포장마차를 선택했습니다. . 마구간을 운영하는 여성은 사랑스럽고 음식은 맛있었습니다."
21,21,18,326,"We came here later in the evening for some dinner. It wasn't very busy, as I think the shops and stuff are mostly only open during the day, but the majority of the food stalls were still going pretty strong. We walked around the whole thing (didn't take too long) before we decided on a place. Keep in mind this isn't exactly the ""grab and go"" kind of street food. You can move around and try different things if you want, but in these types of markets I prefer to just find a place to sit down and enjoy myself for a bit. The stalls are generally more like little stationary outdoor kitchens (kinda all adjacent to each other) with benches in front for seating. Unfortunately my Korean is horrible so I don't remember the names of what we had, but we sat down at a stall and had some dumpling soup and a spicy cold noodle salad which we'd had at a couple different spots around Korea. The stall owner seemed super concerned about our ability to handle the spice level of the salad, but it was similar in spice level to to a pretty spicy kimchi, so it wasn't too bad for us. If you like to eat a lot of Thai or Indian food (and therefore probably have a tolerance for a bit of spice), you should look for it and try it because it's delicious. It basically is cold rice noodles served with a spicy sauce and a bunch of veggies. The dumplings were good too, it was a nice soup to have on a chilly night when you're sitting outside eating. A group of middle-aged Koreans came and sat next to us while we were eating, and one of the guys was really friendly and shared his shochu with us.",21,long,"우리는 저녁 식사를 위해 저녁 늦게 여기에 왔습니다. 내가 생각하기에 상점과 물건은 대부분 낮에만 문을 연다고 생각하기 때문에 매우 붐비지는 않았지만 대부분의 포장 마차는 여전히 꽤 강세를 유지하고 있었습니다. 우리가 장소를 결정하기 전에 우리는 모든 것을 걸었습니다(너무 오래 걸리지 않았습니다). 이것은 정확히 ""그랩 앤 고"" 종류의 길거리 음식이 아니라는 점을 명심하십시오. 원하는 경우 이리저리 돌아다니며 다양한 시도를 할 수 있지만 이러한 유형의 시장에서는 그냥 앉아서 잠시 즐길 수 있는 장소를 찾는 것을 선호합니다. 포장 마차는 일반적으로 앞에 앉을 수 있는 벤치가 있는 작은 고정식 야외 주방(서로 인접해 있음)과 비슷합니다. 불행히도 내 한국어가 끔찍해서 우리가 무엇을 먹었는지 기억이 나지 않지만 우리는 포장 마차에 앉아서 한국의 여러 곳에서 먹었던 만두 수프와 매운 냉면 샐러드를 먹었습니다. 마구간 주인은 우리가 샐러드의 매운 정도를 조절하는 능력에 대해 매우 걱정하는 것 같았지만 매운 수준이 꽤 매운 김치와 비슷해서 우리에게는 그렇게 나쁘지 않았습니다. 태국 또는 인도 음식을 많이 먹고 싶다면(따라서 약간의 향신료에 대한 내성이 있을 수 있음), 맛있기 때문에 찾아서 시도해야 합니다. 기본적으로 매운 소스와 여러 야채를 곁들인 차가운 쌀국수입니다. 만두도 맛있었고 쌀쌀한 밤에 밖에 앉아서 먹기에 딱 좋은 스프였습니다. 우리가 식사를 하고 있는 동안 한 무리의 한국 중년들이 와서 우리 옆에 앉았고, 그 중 한 사람은 정말 친절했고 소주를 나눠주었다."
