,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
17,14,294,"We came to the market primarily for street food. There are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. The place was very crowded and the space was quite tight. A lot of the owner seem to be able to speak very little English and some Mandarin. We just picked the stalks with most people, assuming that they were better.  Food was ok, and on the spicy and salty side. Mung bean pancake was good. It was greasy but we shared it among 4 people, so no big deal.  We also strolled along the alleys. Most of the stores sell textile, seafood, kimchi and some traditional Korean food.  In the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. They were the ""information center"". They can answer any questions about the area.  I don't see any public washroom there. If you see the information dual, you cna ask them.",17,long
18,15,303,"Perfect for some late night food delicates, the usual market is open just till 8 pm, but the food stalls are open much longer...",18,long
19,16,316,"Gwangjang market is the real local food market you can find in Seoul, Heart of capital!. The market is clean and well organize. 70% of the owner is the elderly people that can prove enough how long this market run!  Recommending : RAW Octopus, TOKBOKKI and else (many shop sells the same things)",19,long
20,17,325,"Gwangjang Market is a short walk from Jongno-5 station. At night, it’s mainly the food stalls that are open. The market was really busy; many Seoulites out and about on a Saturday night. We were hoping to try the bindaetteok (mung bean pancakes), but the queues were incredibly long, so we selected a stall where we had tteokbokki (spicy rice cakes), mayak kimbap (Korean-style nori rolls) and japchae (vermicelli noodles). The lady running the stall was lovely and the food was delicious.",20,long
21,18,326,"We came here later in the evening for some dinner. It wasn't very busy, as I think the shops and stuff are mostly only open during the day, but the majority of the food stalls were still going pretty strong. We walked around the whole thing (didn't take too long) before we decided on a place. Keep in mind this isn't exactly the ""grab and go"" kind of street food. You can move around and try different things if you want, but in these types of markets I prefer to just find a place to sit down and enjoy myself for a bit. The stalls are generally more like little stationary outdoor kitchens (kinda all adjacent to each other) with benches in front for seating. Unfortunately my Korean is horrible so I don't remember the names of what we had, but we sat down at a stall and had some dumpling soup and a spicy cold noodle salad which we'd had at a couple different spots around Korea. The stall owner seemed super concerned about our ability to handle the spice level of the salad, but it was similar in spice level to to a pretty spicy kimchi, so it wasn't too bad for us. If you like to eat a lot of Thai or Indian food (and therefore probably have a tolerance for a bit of spice), you should look for it and try it because it's delicious. It basically is cold rice noodles served with a spicy sauce and a bunch of veggies. The dumplings were good too, it was a nice soup to have on a chilly night when you're sitting outside eating. A group of middle-aged Koreans came and sat next to us while we were eating, and one of the guys was really friendly and shared his shochu with us.",21,long
22,19,329,"well, it's a subway stop and a traditional market. most venders sell similar products/food so this place won't take you a long time to tour. stop by, grab some korean street food and go. across the street, there are many restaurants that specialize in chicken soup and grilled fish, so make sure you save enough stomach space for that.",22,long
23,20,341,"Great place to go as they have many street food along the market. The only problem is, they might not be able to speak English and will be hard to order (pricing is not listed well so better ask before ordering).",23,long
24,21,352,"It is an everyday market where you can enjoy food, fashion and everything at reasonable price. It is open almost all day long, usually from 9am to 23pm. Famous dishes include Soonhee's Bindaetteok (mung bean pancake) and mayak gimbap (mini Korean sushi rolls).",24,long
25,22,354,We went there for an evening meal after doing the Stream. The traditional mung bean cakes (Bindaetteock) are a must if you have tried them before. We sampled other pancakes as well but did not match the valour of the Bindaetteock. As other commenters have said there are arguments with some people but it would not be a market without this.  Pick a spot that has good sit down area - you will appreciate it after a long day and packed with Korean local. Be clear about what you want and there will be no problems. A kind thank you to the owner paves the way for next tourist.,25,long
26,23,356,"A long street of items, mostly food stalls, selling more or less the same items here and there. Pick a store of your liking and eat with the locals over there. Some stores are more popular as they may have feature in blogs before, thus you may have to wait for a short period of time. If not, you are choose the lesser crowded store for a simple meal in the local way.",26,long
27,24,357,"I went with my European friend who visited Korea for the first time to show him a Korean local market food. As soon as we got in the food section. people were luring us very loudly and kept forcing us to order. That was also quite annoying for us to decide the shop. My friend asked me a name of the food, so I just was watching without asking. Then the owner, understood English, said chicken and started to prepare the dish even we did not order nor seating, whatso ever. My friend didn't want to. So we walked. All of sudden, behind us , the lady started insulting, shouting us swering words in Korean! I was very very startled and offended. When we chose a shop nearby for a glass noodle, the owners were not nice either even if we ordered the dish. And kept us pushing order more dishes. It was around 10 pm after dinner, we went just for snacks, but most of ladies(owners) were rude, and very harsh! As far as I know, this spot has been quite famous and popular but with this kind of rudeness and ill-mannered ways, I have doubt about their longevity. When I tasted the food, it is below average taste. Of Course it is cheap food. I could also see some flies on the unwrapped food in the air. I wondered how these food will survive during the hot summer! They do not have any hygienic concept, I guess. I could see they do not clean their hands properly to serve after eating something. There are a few seating restaurants which are kind and nice with better food in this place, but I should have searched in advance and should come during the daytime. I do not recomend the open air shops to eat.",27,long
28,25,369,"My girlfriends and I recently visited Seoul and although I have been to Seoul numerous times before, I have never been to this market.  We took the subway there and it was not difficult locating the market. We were hunting for good local food and found them at the bibimbap stall no. 39 where we ordered the famed dish along with some dumplings, octopus and chicken feet. I didn't fancy the chicken feet but my friends sang praises of it. In fact, we went to the same stall several days later and we ordered pretty much the same thing. Each dish was 5k Korean won.  After tucking into the food, we went around hunting for local souvenirs. This can be found scattered all around the markets. In fact, many shops carry similar goods and all one would need to do is to find the best prices for the goods.  Later on, we stopped to have one of the pancakes but it was huge and we could only finish half of it amongst the 5 of us ladies.  You would need about half a day or slightly over that at least to do justice to this place. The market is only a short distance from the famous Dongdaemun market along with the many fashion malls.",28,long
29,26,375,"This rather small market is a definite Seoul Must-go-to place. Try Korean dishes along with the locals, and don't be shy in your choice of food: you'll be rewarded with the appreciation of the local guests, the curiosity of the stand cooks and an incredible palette of unusual tastes.(My favs were the seafood booths). The local pork rice sausage was also delicious.",29,long
30,27,380,"It's kind of a traditional place to eat at night, street food everywhere, any kind of, delicious potato pancakes, blood sausages, kimpab, pork legs etc. the most popular there is raw beef with raw egg on the top - long lines of people could waiting for their turn outside. Also raw and alive octopus is very delicious here",30,long
31,28,406,"This is the place to go to eat like the locals. There are stalls everywhere mainly set up through the middle of each long corridor with restaurants along the side.  Each ""stall"" will cook their specialty for you. Price ranges between 5000 - 10000 won. It's communal seating and if you are there during winter, the seats are heated too!  So many options that you won't know what to order. Best order and share from one stall and then move on to another.  There are also other stalls which sells their side dishes, seafood, dried foods, cakes etc. Quite a good place to walk around.",31,long
32,29,426,"Gwangjang market is one of the oldest and the largest functioning market in South Korea with around 5000 vendors selling different things like food, textile, etc.Seriously, Gwangjang market is the culmination of the diverse and delicious flavors of Korean street food. There are plethora of food to choose from but don't miss their gimbap and tteokboki (rice cake in spicy sauce). With 20 USD worth of Korean money, you can get a nice lunch of your choice.  Gwanjang market offered some of the best street food I have eaten so far. It's a mix of old and new, modern and traditional, all under one roof. As long as you keep your mind open to new flavor and taste, you will likely to enjoy your visit in this market.  The market is clean and there are paid toilets (clean as well). Other than food, you can also find textile shops, even traditional medicine ingredients shops. Perfect place to get authentic Korean souvenirs with bargain price.",32,long
33,30,440,"Local Korean food in the street food atmosphere. Various type of Foods, seafood, steaming, hotpot or fried. Don't expect that you will sit in a nice restaurant because it will be just a bar seat, eat and go. Just pick one, the most long queue. There are also clothing and tourists stuffs available in the market.",33,long
34,31,452,"This food stall market is a nice attraction for an hour or so. There is plenty of food to buy, but you'll see the same food being sold in stall after stall, e.g. rice cakes, mung bean pancakes (I bought one from the stall with the longest line - and wasn't impressed at all), etc. I also tried the dumplings and noodles in a popular stall - and wasn't impressed by the dumpling or noodles either. There are also places for people to sit within a stall, although you will have to be buying the food from that particular stall.  The market also seemed to be a little less clean than some of the other markets I've seen, so you should take that into account. I would also suggest going to other markets like Myeongdong if you desire a greater variety of food as Gwangjang serves the same stuff in many stalls... It did seem to be a place where locals went so even if you do not eat the food, it's an interesting place to visit.",34,long
35,32,460,"We stopped by to have a quick browse of the market while walking past along cheongye stream to Dongdaemum. Should have saved my stomach to have our meal here as there was so much food to try. In the centre of the market there are heaps of little food stalls where they sell various korean food- street food. Dokbokki, soondae, gimbap, bindaeteok (mung bean pancake - a must try), bibimbap, savoury pancakes, noodles etc. Each stall has some seats surrounding it so you can sit down to eat or you can buy your food to take away.  I didn't get the chance to walk around the other areas of the market but i did walk past an area where they sold lots of fabric/ material and also saw quite a few stores selling packaged korean snacks",35,long
36,33,478,"Yes, there are lots of tourists here, but there are also many locals who come to eat. There is a great selection of food to try at very affordable prices, our favourite were the mung bean pancakes!  There is a metro exit next door to the market so it is easy to get to via public transport. Alternatively take a stroll down the canal which runs alongside the market.",36,long
37,34,489,"This is one of very famous street markets with a long history. You can buy fabrics, hanboks(korean traditional clothing), beddings, among many other things! There is very famous eatery alley where sells many foods so you can taste with cheap price!",37,long
38,35,497,"This place has a variety of street food, however you can get this kind of food around Seoul from restaurants or street vendors. Its not worth the long visit and going out of your way to find it. And even though it's old, it's more dirty than charming. Worth skipping, do if you have extra hours to kill only.",38,long
39,36,568,"We came to the market primarily for street food. There are many food vendors selling similar things: mung bean pancake, rice cake, pork leg, octopus snack etc. The place was very crowded and the space was quite tight. A lot of the owner seem to be able to speak very little English and some Mandarin. We just picked the stalks with most people, assuming that they were better.  Food was ok, and on the spicy and salty side. Mung bean pancake was good. It was greasy but we shared it among 4 people, so no big deal.  We also strolled along the alleys. Most of the stores sell textile, seafood, kimchi and some traditional Korean food.  In the middle of the market (not the food area), there were 2 people wearing the red uniform with an ""i"" bag. They were the ""information center"". They can answer any questions about the area.  I don't see any public washroom there. If you see the information dual, you cna ask them.",39,long
40,37,574,"Perfect for some late night food delicates, the usual market is open just till 8 pm, but the food stalls are open much longer...",40,long
41,38,581,"Gwangjang market is the real local food market you can find in Seoul, Heart of capital!. The market is clean and well organize. 70% of the owner is the elderly people that can prove enough how long this market run!  Recommending : RAW Octopus, TOKBOKKI and else (many shop sells the same things)",41,long
42,39,588,"We came here later in the evening for some dinner. It wasn't very busy, as I think the shops and stuff are mostly only open during the day, but the majority of the food stalls were still going pretty strong. We walked around the whole thing (didn't take too long) before we decided on a place. Keep in mind this isn't exactly the ""grab and go"" kind of street food. You can move around and try different things if you want, but in these types of markets I prefer to just find a place to sit down and enjoy myself for a bit. The stalls are generally more like little stationary outdoor kitchens (kinda all adjacent to each other) with benches in front for seating. Unfortunately my Korean is horrible so I don't remember the names of what we had, but we sat down at a stall and had some dumpling soup and a spicy cold noodle salad which we'd had at a couple different spots around Korea. The stall owner seemed super concerned about our ability to handle the spice level of the salad, but it was similar in spice level to to a pretty spicy kimchi, so it wasn't too bad for us. If you like to eat a lot of Thai or Indian food (and therefore probably have a tolerance for a bit of spice), you should look for it and try it because it's delicious. It basically is cold rice noodles served with a spicy sauce and a bunch of veggies. The dumplings were good too, it was a nice soup to have on a chilly night when you're sitting outside eating. A group of middle-aged Koreans came and sat next to us while we were eating, and one of the guys was really friendly and shared his shochu with us.",42,long
43,40,598,"Great place to go as they have many street food along the market. The only problem is, they might not be able to speak English and will be hard to order (pricing is not listed well so better ask before ordering).",43,long
44,41,607,"A long street of items, mostly food stalls, selling more or less the same items here and there. Pick a store of your liking and eat with the locals over there. Some stores are more popular as they may have feature in blogs before, thus you may have to wait for a short period of time. If not, you are choose the lesser crowded store for a simple meal in the local way.",44,long
45,42,615,"My girlfriends and I recently visited Seoul and although I have been to Seoul numerous times before, I have never been to this market.  We took the subway there and it was not difficult locating the market. We were hunting for good local food and found them at the bibimbap stall no. 39 where we ordered the famed dish along with some dumplings, octopus and chicken feet. I didn't fancy the chicken feet but my friends sang praises of it. In fact, we went to the same stall several days later and we ordered pretty much the same thing. Each dish was 5k Korean won.  After tucking into the food, we went around hunting for local souvenirs. This can be found scattered all around the markets. In fact, many shops carry similar goods and all one would need to do is to find the best prices for the goods.  Later on, we stopped to have one of the pancakes but it was huge and we could only finish half of it amongst the 5 of us ladies.  You would need about half a day or slightly over that at least to do justice to this place. The market is only a short distance from the famous Dongdaemun market along with the many fashion malls.",45,long
46,43,621,"This rather small market is a definite Seoul Must-go-to place. Try Korean dishes along with the locals, and don't be shy in your choice of food: you'll be rewarded with the appreciation of the local guests, the curiosity of the stand cooks and an incredible palette of unusual tastes.(My favs were the seafood booths). The local pork rice sausage was also delicious.",46,long
47,44,624,"It's kind of a traditional place to eat at night, street food everywhere, any kind of, delicious potato pancakes, blood sausages, kimpab, pork legs etc. the most popular there is raw beef with raw egg on the top - long lines of people could waiting for their turn outside. Also raw and alive octopus is very delicious here",47,long
48,45,640,"This is the place to go to eat like the locals. There are stalls everywhere mainly set up through the middle of each long corridor with restaurants along the side.  Each ""stall"" will cook their specialty for you. Price ranges between 5000 - 10000 won. It's communal seating and if you are there during winter, the seats are heated too!  So many options that you won't know what to order. Best order and share from one stall and then move on to another.  There are also other stalls which sells their side dishes, seafood, dried foods, cakes etc. Quite a good place to walk around.",48,long
49,46,671,"We stopped by to have a quick browse of the market while walking past along cheongye stream to Dongdaemum. Should have saved my stomach to have our meal here as there was so much food to try. In the centre of the market there are heaps of little food stalls where they sell various korean food- street food. Dokbokki, soondae, gimbap, bindaeteok (mung bean pancake - a must try), bibimbap, savoury pancakes, noodles etc. Each stall has some seats surrounding it so you can sit down to eat or you can buy your food to take away.  I didn't get the chance to walk around the other areas of the market but i did walk past an area where they sold lots of fabric/ material and also saw quite a few stores selling packaged korean snacks",49,long
50,47,681,"Yes, there are lots of tourists here, but there are also many locals who come to eat. There is a great selection of food to try at very affordable prices, our favourite were the mung bean pancakes!  There is a metro exit next door to the market so it is easy to get to via public transport. Alternatively take a stroll down the canal which runs alongside the market.",50,long
51,48,691,"This is one of very famous street markets with a long history. You can buy fabrics, hanboks(korean traditional clothing), beddings, among many other things! There is very famous eatery alley where sells many foods so you can taste with cheap price!",51,long
52,49,696,"This place has a variety of street food, however you can get this kind of food around Seoul from restaurants or street vendors. Its not worth the long visit and going out of your way to find it. And even though it's old, it's more dirty than charming. Worth skipping, do if you have extra hours to kill only.",52,long
53,50,703,Great food market nestled in the boughs of the market. Food really comes more to life.  Easy enough to get to this place it's along the subway. Coming over from the other side of the city is easy too either subway or bus. Little bit of walking but easy enough to make it there. Once your there head out to surrounding stores there are lots of places with energy.,53,long
54,51,727,"I went there for the greenbean pancake (bindetteok), rice cake, bibimbap and naengmyeon! I must recommend the naengmyeon in a air-conditioned stall at the corner of the long passage of the food stall, big portion and very nice elastic cold noodle!",54,long
55,52,737,"This place is huge!!! And so clean to be a street market that it is not even real!. I have been in places like that in mainland China and there is nothing to compare, on that (and many others) regard.  This is a world in itself, self contained, I would say it comprised many blocks, everything that you want to see is there. I find it reasonably priced, a magic universe of food, ingredients, sewing notions (amazing, it is the sewer paradise), electronics, people offering any kind of services, even the ones that are not longer offered in the west. We have seen a guy squatting on the floor repairing an old iron, for example. It is also Fabric Wonderland, every type of fabric is offered there, plus very good clothing, very well priced. Everybody is friendly and no one hassles you, type of Chinese style. A great place, totally worthy.",55,long
56,53,742,"If you're in Korea, you need to try authentic market food and Gwangjung markets is the biggest. This market is famous for it's Potato Jeon which is a must try along with a bottle of Makeolli. Other dishes are not particularly unique to this market however I would try the raw beef (Yukhwe) which is the korean version of steak tartare. A great way to experience Korean culture and cuisine in a market setting which is very different to the restaurants.",56,long
57,54,747,"몇몇 음식점 특히 마약김밥 및 빈대떡, 순대 등이 유명하여 굳이 줄 서서 먹었으나 너무너무 실망했다. 마약 김밥 같은 경우는 비싸지 않지만 줄 서서 먹을 것도 아니고 이름 하나 잘 지어서 (""마약""이란 이름이 우리나라 사람에게 흥미로와서) 대박 난 듯... 너무 상업화 되었고 교통이 편한 편도 아니니 굳이 갈 필요는 없을 듯. 차라리 망원 시장이나 경복궁역 근처의 통인 시장이 더 좋을 듯 하다.  I queued long time to have those so called ""the must eat"" things among locals such as Mayak Kimbab (drug kimbab) ,Bin-dae-dduck (korean pan cake) and Squid Soon-dae (korean sort of black pudding or sausage) but they were all not that worthy. I recommend other markets like Mangone market or Tong-In market nearby Kyung Bok palace.",57,long
58,55,771,"We stayed in Dongdaemun. The first time, we walked to the market. It took us about 45 minutes but then we stopped at various stalls/shops along the way. The second time, we took the metro and the market was less than a 5 minute walk from the station.  We loved the mung bean pancakes and the mayak kimbap. We could have eaten them everyday...",58,long
59,56,774,"Easily accessible as it's not far from the Seoul Canal walk, you can pop up from approx 1/3rd the way along and visit.  Tons of stalls selling a variety of typical korean street food and even if not planning to buy anything worth going just for the atmosphere. Truly only described as bustling.",59,long
60,57,803,"Whilst everyone flocks to Namdaemun, I steer my visitors to Gwangjang. It's a more manageable size and can easily be accessed by a stroll along the Chonggyecheon Stream. The second floor is THE place to buy and get hanbok (traditional Korean dress). Seoulites of a certain caliber come here just for this. It is a photographers dream up there and a foodies paradise in the central circus of the covered market.",60,long
61,58,808,"We arrived at Gwangjang Market late evening; our main purpose is to try some of the popular local food (bibimbap, pancake, gimbak, etc). The place was crowded with diners sitting in front of the many stalls. Some of the popular stalls had long queues, probably the food taste better. We did not have much time therefore we scout around for those stalls that we are comfortable. The pancake and gimbak was ok and reasonable priced.  I would recommend this place only to food lovers who like to explore the locals way of life and try the varieties of local food. You will also need to close an eye on the hygiene here, which is not of the highest standard.",61,long
62,59,813,If you are looking for food. Then please do not go there. The hygiene and eateries and food are below standard. A very local place for the locals.  if you are looking for a nice photography place where you can capture the local daily scene. Yes this is one of the place as the market has a long history.  But remember which entrance you come from and which you are leaving towards. It is quite a big place and each way looks the same and you may get lost.,62,long
63,60,814,"Its a bustling market with plenty of food stalls selling almost the same stuff - pancake pan fried. I like the late afternoons when there are very friendly elderly locals drinking and eating and if you dare and care, you could join in, buy a bottle of soju, order some food and sit on the communal long bench.",63,long
64,61,822,"Such an interesting place just to wander around, even if the goods aren't what you'd want to buy. You can see all the traditional Korean clothes, fabrics and sundry clothing, household goods, some souvenirs and lots of street foods. There is a whole aisle of small restaurants and many even have an english menu. They looked pretty clean and I sat down at a place with huge stack of mandu (dumplings) and had a delicious warming dumpling soup, Even the bench was heated that I sat on and you got free tea that you helped yourself from a bottle, with your meal-all for W5500. A fun experience. The market is a short walk along Chongycheon stream from Dongdaemun.",64,long
65,62,829,Korean Food Paradise... ^^ You can try many korean food in here. But carefull with your bellongings because this crowd place to just hang out..,65,long
66,63,833,"If your into fabrics you'll love it! If your a street food fan you'll love it. It's a old time traditional market so it spoke to me in a profound level. It is warm, charming and ever so alive. I didn't encounter tourist hoard so if the local is your thing you'll love it. It's where the local elderly go to shop. Where if your staying for longer than a week Seoul, you can get hanbok made for cheap. It's an easy walk to Dongdaemun as well.",66,long
67,64,839,"LOVED the markets in Seoul, which operate nearly 24 hours a day and are equally busy at all hours. We spent much of our time in the food area, observing and eating. Took some courage, but on a recommendation we ate and loved the mung bean pancakes being fried fresh at many stalls, and drank local beer along with the super hot cakes. Ate fresh dates and explored the many stalls selling everything from traditionally embroidered clothing to sundries and souvenirs. This is clearly a place the locals use.  We were super impressed by how friendly and open people were. They were very happy to share their country (and their table) with foreigners and seemed amused by our photo taking and deer in the headlights look!",67,long
