,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
50,21,382,"I'm not usually one for crazy shopping trips while travelling, but we made Coex Mall a destination when we found out about the Gundam Base retail store cuz we're nerdy like that.  So big that it has two different KTX stops that bring you to its front doors.  It's more of an upscale mall with a great variety of popular Korean and foreign brands (Uniqlo, Roots, and some European designers are all I remember off the top of my head) as well as smaller boutique stores. Also being in a very developed area of Gangnam as well as being a destination in its own right, everything is a little bit more expensive here, especially compared to many of the other underground malls that have more stalls than built-out stores.  The food selection has a wide variety of prices and offerings so you'll find something you like for sure. The Seoul Aquarium and a movie theater are also in the mall if you're not much of the shopping type.  All in all, covering the whole mall would take about an hour of non-stop walking. While stopping in a few shops here and there, you can get through it in 2-3 hours. If you're like my girlfriend, well, you can spend the whole day here pretty easily. We did this early on in our trip to Korea so it was a nice introduction to Korean mall culture and the local style, I guess.",50,much
51,22,405,It's a big mall. It's very modern. You can find everything and nothing at the same time. It's way too big. As a tourist this was not for me. I think it doesn't showcase the Korean culture. I don't know. I'm not a mall person I just came here because I had to see it for myself since it was my first time in Korea and it was on my way back from gangnam.  Skip this place if you don't have much time in Seoul. Come here if you have plenty of time.,51,much
52,23,408,"I liked COEX Mall before the renovation. It was smaller and had more of a vibe. Now it's huge but lacks any imagination. On a weekday it feels empty due to its expansiveness. On weekends, it's better. Unless you're there to watch a movie or visit the aquarium, there isn't much to do but shop and eat. I guess that's fine for most but I for kids, it can be a bit boring.",52,much
53,24,413,"I used to visit COEX regularly before the much needed renovation. Often for the Mexican restaurant (now shunted outside the complex), COEX had a charm about it, was always busy and had plenty of great looking young people wandering around. After returning to Korea I was excited to see that it had reopened and I ventured back only to find a sterile, brightly lit, overpriced and not very busy abomination. If you can imagine a sprawling airport duty free shopping experience, without the bargains then you've no need to visit. They killed COEX!",53,much
54,25,416,"When I was in Seoul last year, January, COEX Mall was closed for renovation. Since I was here again, but this time on business, it was convenient for me to visit as I was staying at Park Hyatt, plus there isn't much choice staying around this part of Seoul. And I don't have time not energy to visit the more diverse shopping areas after work.  There are many retail shops; restaurants and cafes are plentiful too, but they don't come cheap, so be prepared to spend.  I was here during early spring when it can still be quite freezing at times, so shopping underground, staying indoor worked well for me. But I know some people absolutely hate it coz it can be pretty claustrophobic.  Don't need to make a deliberate trip here, but if you are around the neighborhood, why not just swing by.",54,much
55,26,418,"I found the mall to be very large and easy to walk around. Did not pay much attention to prices, but just the experience of being there was enough for me.",55,much
56,27,423,"Part of the mall is still under renovation, hence there isn't much to shop here. No doubt it is huge, very spacious, but wait till it is fully renovated. Most brands in this mall can be found at other huge shopping malls or departmental stores.",56,much
57,28,424,This place was so talked up in all the guide books and online but it's really just a very spaced out mall. All of the shops you can see anywhere else in the world and that makes it pretty much like any other mall.,57,much
58,29,438,is aniland open or the sanrio shop? im thinking of going there so ya. otherwise ive passed by a few times and was stunned of how big it is. its underground so i cant say much,58,much
59,30,440,"It is a very large and imposing underground shopping mall that shares the same facility as an exhibition hall.  There were many shopsfront but many were closed, not opened or boarded up. The other mainly sold more of skincare brands and some accessories. I was looking for clothes/ fashion outlets but there were not much at the point in time.  It is rather disappointing, and the price here was not too good either. As least not when comparing to Myeodeong or the Women's University. A pity as well, since this place is huge and rather new and clean, so it would have made for a good shopping paradise.  For more detailed information, please feel free to visit: http://thearcticstar.blogspot.sg/2013/12/kaptivating-korea.html",59,much
60,31,444,"Very huge mall with many shopping as well. But we didn't shop much as most are retail and departmental stores. They're better shopping areas like hongdae, ewha uni etc. We came to COEX mall for Marche, as it's world's no.1 marche which serves buffet! One pax for 23000W, what a good deal! And it's near Lotte World as well. I would recommend coming here if you're heading to Lotte World to have the marche buffet, if not probably not worth coming to the end of Jamsil Station. If you've visited my profile, you will read more details in my blog. xx",60,much
61,32,461,"After reading all the rave online reviews of coex mall, we decided to visit it.But our visit was quite a letdown.The mall was pretty empty and looked quite outdated.Aside from the aquarium and duty free shop, there was really nothing much to see.Would recommend that you only visit this place if there are any ongoing exhibitions or showcases otherwise it is not worth the time.",61,much
62,33,462,There is a small Lotte Duty Free shop which is much quieter than other department stores in the city centre. There are also many restaurants to chose from for a quiet coffee or a hearty lunch/dinner.,62,much
63,34,496,"The Coex Mall speaks for itself. It is hugh and trendy- a shopper's Mecca. Among endless cafes, fashions, Department Stores, souvenirs, we found Jackie Chan's Dim Sum and a multiplex (The Megabox). And if you are considering to stay at one of the hotels (Park Hyatt, the Coex Intercontinental or the Grand Intercontinental) in this area, you will certainly find the City Terminal in the mall particularly handy. (The travel from Incheon International Airport to the Daechi Dong area is a very long distance.) For international travel through Incheon, allow at least three hours before flight time. (We were told by the hotel we need 4 hours. But the Korean Airline desk set the record straight and told us 3 hours is sufficient) Our flight was 10:30am in the morning. We arrived at the city terminal a little after 7 am. Checked in our luggage and got onto an an airport limousine(bus) right away, around 7:15. (For flight to Jeju through Gimpo, allow 2 hours) We found our Korean airport experience much less hectic than the North American equivalent.",63,much
64,35,499,"The first couple times I went here I got completely lost and half vowed to never come back. Eventually I somewhat learned my way around. The giant iPhone maps help a lot, but sometimes I had to find a couple of them before I found my destination. Coex pretty much has everything you could ever look for, if you can find it. The movie theater inside is top notch!",64,much
