,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,5,95,"This is a really nice riverside park of Hangang(Han River). Good to visit and chill. - Metro #5 Yeonaru is the closest station. It's also nice walking from Yeouido Station through Yeouido Park. - Since it's a huge area, riding a bicycle is really popular. - You can also try Eland Cruise. - It's very windy until March. Be prepared with enough clothes.",10,area,정말 멋진 한강변 공원입니다. 방문하고 차가워지는 것이 좋습니다. - 지하철 5호선 연아루가 가장 가까운 역입니다. 여의도역에서 여의도공원까지 걸어가도 좋습니다. - 면적이 넓어서 자전거 타기가 정말 인기가 많아요. - 이랜드 크루즈도 체험할 수 있습니다. - 3월까지는 바람이 많이 붑니다. 충분한 옷을 준비하십시오.
11,11,6,101,"It's a very nice place for picnic with friends, family or love ones. It's a good place to feel like ""Korean"" / local. On weekend, it will be very crowded. But all of the facilities are fully provided. You can rent the mat and tent for sitting and enjoy your picnic, rent the bicycles to ride around the area, buying food/ snacks. They also provide the clean toilets as well. You can see the nice scenery of Han river. It's better to arrive around late afternoon and spend time until the early night.",11,area,"친구, 가족 또는 연인과 함께 피크닉을 즐기기에 아주 좋은 곳입니다. ""한국인"" / 현지인처럼 느낄 수 있는 좋은 곳입니다. 주말에는 매우 혼잡할 것입니다. 그러나 모든 시설은 완벽하게 제공됩니다. 앉을 수 있는 매트와 텐트를 대여하고 피크닉을 즐기고 자전거를 대여하여 주변을 둘러보고 음식/간식을 구입할 수 있습니다. 그들은 또한 깨끗한 화장실을 제공합니다. 한강의 멋진 풍경을 볼 수 있습니다. 늦은 오후에 도착하여 이른 밤까지 시간을 보내는 것이 좋습니다."
12,12,7,109,"I came here in 2015 during the spring and there were cherry blossoms everywhere. The park itself is beautifully located along the Han River and a nice spot to spend some time enjoying yourself or with friends/family. I loved the area so much that the next time I come (spring 2019), I have planned to stay at the Conrad Seoul to have a view and be in walking distance. Highly recommend.",12,area,2015년 봄에 이곳에 왔는데 여기저기 벚꽃이 피었습니다. 공원 자체는 한강을 따라 아름답게 위치하고 있으며 자신이나 친구 / 가족과 함께 시간을 보내기에 좋은 곳입니다. 나는이 지역을 너무 좋아하여 다음에 올 때 (2019 봄) 콘래드 서울에 머물면서 전망을보고 도보 거리에 있기로 계획했습니다. 강력 추천.
13,13,8,131,"There are several places, which are higher, that is why the attracting point is broken. Back in the days that was nice to visit this building, but now, when there is Lotter Tower in the city, sorry... Though the area around building is nice:)",13,area,더 높은 곳이 여러 곳 있기 때문에 매력 포인트가 깨진 것입니다. 예전에는 이 건물 구경하기 좋았는데 지금은 시내에 롯데타워가 있으면 아쉽... 건물 주변은 좋긴 하지만 :)
14,14,9,134,Had a lovely time walking along the Han river in the sunshine. There are boat trips that leave from the area and you can also cycle along the paths (you can hire bikes too). We finished off our walk at the food court in the base of the Seoul 63 building since there aren't any places to eat on our stretch of the walk. It was quiet enough for our walk but I believe the park gets much busier in the late spring and autumn. We also went there for the International Fireworks festival and it was CRAZY busy! I imagine it will be the same in cherry blossom season...,14,area,따사로운 햇살을 받으며 한강변을 거닐며 즐거운 시간을 보냈습니다. 이 지역에서 출발하는 보트 여행이 있으며 길을 따라 자전거를 탈 수도 있습니다(자전거 대여도 가능). 우리는 산책길에 먹을 곳이 없어서 서울 63빌딩 지하 푸드코트에서 산책을 마쳤다. 우리가 산책하기에 충분히 조용했지만 늦은 봄과 가을에는 공원이 훨씬 더 분주해질 것입니다. 우리도 국제 불꽃 축제를 위해 거기에 갔고 그것은 미친 듯이 바빴습니다! 벚꽃 시즌에도 마찬가지일 것 같은데...
15,15,10,140,"Visited with 50+ school kids in the start of winter!! Clear, cold and stunning! A great place to hang out, ride bikes, walk the riverbank, play in the gardens among statues, gardens, paths and big lawned areas. Sculptures, fountains, stunning views of the city and bridges. Boats on the river were preparing for night cruises with christmas decorations and lights but the cafes happily served food and drinks to us all. Due ti the cold, there were not big crowds so we had the place pretty much to ourselves, however it can be crowded. Beautiful views up and down the river and across to the city, Definate stop in Seoul.",15,area,"겨울의 시작에 50+ 학교 아이들과 함께 방문!! 맑고 차갑고 멋진! 어울리고, 자전거를 타고, 강둑을 걷고, 동상, 정원, 길 및 넓은 잔디밭 사이의 정원에서 놀기에 좋은 장소입니다. 조각품, 분수, 도시와 다리의 멋진 전망. 강 위의 보트는 크리스마스 장식과 조명으로 야간 크루즈를 준비하고 있었지만 카페는 우리 모두에게 음식과 음료를 행복하게 제공했습니다. 추운 관계로 사람이 많지 않아 혼자만의 공간이 많았지만 혼잡할 수 있습니다. 강 위아래로 그리고 도시를 가로 질러 아름다운 전망, 서울에서 정차합니다."
16,16,11,146,"Its very large area for sightseeing, you should spend time more than 3 hrs with my map. Firstly, taking subway transportation to Yeouido station, heading to NorthWest and walk through Yeouido Park and taking photo with National Assembly. Turning back to Yeouido Hangang Park. After this route, I found the minimart(named Mini Stop) where the chicken shop is on 2nd floor. So nice and memorable nature treat in Seoul!",16,area,"관광을위한 매우 넓은 지역, 당신은 내지도로 3 시간 이상을 보내야합니다. 먼저 여의도역까지 지하철을 타고 북서쪽으로 이동하여 여의도공원을 거닐며 국회의사당과 기념사진을 찍는다. 다시 여의도 한강공원으로 향합니다. 이 길을 지나 2층에 치킨집이 있는 미니마트(미니스톱)를 찾았다. 서울에서 너무 멋지고 기억에 남는 자연 치료!"
17,17,12,153,"We stayed a week in Seoul and that day we felt like getting a bit away from all the action downtown.  A quick subway ride brought us to this pleasant park right at the Han River. There are lots of locals, mostly school kids and students (at least on a weekday) roaming the area and not many tourists....which isn't a bad thing.  This park has quite a nice setting with some good city views and lots of space to walk, bike or relax. A bit SEOUL sign at the river is the perfect photo op.  There is a good number of small restaurants, mostly chicken & beer and a huge bike rental, if you feel like driving instead of walking, quite cheap even.  If you are here in spring you might get lucky to see the cherry blossoms....we just missed by only a few days. Well, a good reason to go back I guess. After this park you should also check out the nearby Yeouido Park with some nice strolls (and more cherry blossoms in season).  All in all a nice place to spend some time away from all the action.  Wanna know more about me and my trips? Check my profile.",17,area,"우리는 일주일 동안 서울에 머물렀고 그날 우리는 시내의 모든 활동에서 조금 벗어나고 싶은 느낌이 들었습니다. 지하철을 타고 빨리 한강변에 있는 이 쾌적한 공원에 도착했습니다. 지역을 배회하는 많은 노동 조합 지부, 대부분 학교 어린이와 학생 (적어도 평일)이 있고 많은 관광객이 없습니다. ....나쁜 것이 아닙니다. 이 공원은 좋은 도시 전망과 걷기, 자전거 타기 또는 휴식을 취할 수 있는 많은 공간이 있는 아주 멋진 환경을 갖추고 있습니다. 강변의 약간의 SEOUL 표지판은 완벽한 사진 op입니다. 대부분 치킨과 맥주, 그리고 거대한 자전거 대여소가 있는 작은 레스토랑이 많이 있습니다. 걷는 대신 운전을 하고 싶다면 아주 저렴합니다. 봄에 이곳에 온다면 운이 좋게도 벚꽃을 볼 수 있을지도 모릅니다...몇일 지나서야 놓쳤습니다. 글쎄, 내가 생각하는 좋은 이유가 돌아갈 것입니다. 이 공원 후에는 멋진 산책을 즐길 수 있는 인근 여의도 공원도 확인해야 합니다. 모든 행동에서 벗어나 시간을 보내기에 좋은 곳입니다. 나와 내 여행에 대해 더 알고 싶으십니까? 내 프로필을 확인 해봐라."
18,18,13,159,"I don't really recommend this part of Seoul. There is nothing interesting around this area, only a park where people can do exercise. Maybe during cherry blossom season, it would be more interesting. We visited this park as part of our walking tour and cruise at Han river",18,area,서울의 이 부분은 별로 추천하지 않습니다. 이 주변에는 흥미로운 것이 없고 사람들이 운동을 할 수 있는 공원만 있습니다. 아마도 벚꽃 시즌에는 더 재미있을 것입니다. 우리는 한강에서의 도보 여행 및 크루즈의 일환으로이 공원을 방문했습니다.
19,19,14,164,"Got a snack and sat down by the park area with the local ajusis and ajumas. Walked for two hours and flowers everywhere. Most cherry blossom to see, among all locations I went to in Seoul. 👍🏼",19,area,간식을 먹고 현지 아주스와 아주마들과 함께 공원 옆에 앉았다. 2시간 동안 걸었고 도처에 꽃. 내가 서울에 간 모든 장소 중에서 가장 많이 본 벚꽃. 👍🏼
20,20,15,168,Though it was very crowded we loved every bit of this beautiful park. We visited this place once in evening and once during a sunny afternoon. Lots of food vendors selling amazing snacks and accessories. Different light installations at night around the ferry ticket area make for great photo opportunities.This was our best experience in Seoul :),20,area,"매우 혼잡했지만 우리는 이 아름다운 공원의 모든 부분을 사랑했습니다. 우리는 이 곳을 저녁에 한 번, 화창한 오후에 한 번 방문했습니다. 놀라운 스낵과 액세서리를 판매하는 많은 식품 공급 업체. 페리 매표소 주변의 야간 조명은 멋진 사진 촬영 기회를 제공합니다. 서울에서 최고의 경험이었습니다 :)"
21,21,16,170,"Overlooked by the spectacular gold 63 City building, Yeouido Hangang Park is a pleasant place to spend a few hours. The park meanders beside the Hangang River and crossed by a number of bridges from northern Seoul, is easily reached by taxi, bus or subway. The park has playgrounds scattered along the shore making entertaining children a little easier. Bike rentals near the restaurants and wharf area allow the option of a bike ride along both sides of the river. For those less interested in bike riding, cruises leave the wharf and ply north and south of their starting point. Cruise times vary. Highlight of one of the cruises is the Banpo Bridge fountain which is best viewed in the evening when coloured lights illuminate the spectacle...",21,area,"화려한 금색 63시티 빌딩이 내려다보이는 여의도 한강공원은 몇 시간을 보내기에 좋은 곳입니다. 공원은 한강 옆으로 굽이굽이 흐르고 서울 북부에서 여러 다리를 건너며 택시, 버스 또는 지하철로 쉽게 갈 수 있습니다. 공원에는 해안을 따라 흩어져 있는 놀이터가 있어 아이들을 좀 더 쉽게 즐길 수 있습니다. 레스토랑과 부두 지역 근처에서 자전거를 대여할 수 있어 강의 양쪽을 따라 자전거를 탈 수 있습니다. 자전거 타기에 덜 관심이 있는 사람들을 위해 크루즈는 부두를 떠나 출발점의 북쪽과 남쪽을 날아갑니다. 크루즈 시간은 다양합니다. 유람선의 하이라이트는 반포대교 분수대. 색색의 조명이 장관을 비추는 저녁 시간에 가장 잘 보입니다. . ."
22,22,17,179,"Conveniently reached via Yeouinaru metro station (purple line) this park on the northern side of Yeouido island, fronting the Han river, provides a quiet escape from the concrete and human density of Seoul. I was there on a bright autumn weekday and it was virtually deserted. Some parts were clearly designed for events (thankfully none in progress), but follow the paths and you will be led to areas with wild grass and solitude.  There are great views across the river to the northern half of Seoul. Would also be a wonderful place to jog is you're so inclined.",22,area,"여의나루 지하철역(보라색 노선)을 통해 편리하게 갈 수 있는 이 공원은 한강을 마주보고 있는 여의도 북쪽에 있으며, 서울의 콘크리트와 인간 밀도에서 조용한 탈출을 제공합니다. 나는 밝은 가을 평일에 거기에 있었고 거의 황량했습니다. 일부 부분은 이벤트를 위해 명확하게 설계되었지만(다행히 진행 중인 것은 없음), 경로를 따라가면 야생 풀과 고독이 있는 지역으로 안내됩니다. 강 건너 서울의 북쪽 절반까지 멋진 전망이 있습니다. 조깅을 하기에도 아주 좋은 장소가 될 것입니다."
23,23,18,180,"Lovely park. Although most trees were bare in winter, you can still see some with red autumn leaves.  There is a beautiful pond which is partially frozen.  The park is clean and great for walking. Toilets are clean too.  In fact there are two parks joined by a tunnel. One is nearer to the Han river, while the other part is nearer to the commercial area.  In the one nearer to the Commercial area (get down at National Assembly station), there is an ice park.  You can do ice skating (payable) or sledding (payable) or just play with the artificial snow(at the moment) for free.  Small food stalls are set up.",23,area,사랑스러운 공원. 겨울에는 대부분의 나무가 헐벗었지만 일부 나무는 여전히 붉은 단풍을 볼 수 있습니다. 부분적으로 얼어붙은 아름다운 연못이 있습니다. 공원은 깨끗하고 걷기에 좋습니다. 화장실도 깨끗합니다. 실제로 터널로 연결된 두 개의 공원이 있습니다. 하나는 한강에 가깝고 다른 하나는 상업 지역에 가깝습니다. 상업지구(국회역 하차)에 가까운 곳에 아이스파크가 있습니다. 빙상(유료)이나 썰매(유료)를 하거나 인공눈(현재)을 무료로 가지고 놀 수 있습니다. 작은 먹거리 장터가 설치되어 있습니다.
24,24,19,184,"I went here during Spring time and it's nice to see some Spring flowers in the area. You can just sit here to relax, have a picnic or do a bike stroll. It also has a good view of the Hangang river and the long bridge. This place is accessible from the train station.",24,area,나는 봄철에 여기에 갔고 그 지역에서 봄 꽃을 보는 것이 좋습니다. 이곳에 앉아 휴식을 취하거나 소풍을 가거나 자전거를 타고 산책을 할 수 있습니다. 또한 한강과 긴 다리가 잘 보입니다. 이 곳은 기차역에서 접근할 수 있습니다.
25,25,20,188,"Nice for a picnic, or for your lunch break if you work in one of the skyscrapers nearby. Otherwise, there are some meadows, some trees, a river, a cafe, a small pagoda and so on- but nothing which is special to Korean culture. Nearby the river there are a few nice other spots, one can take a walk there. Even so it is not the ""cultural hotspot"", the area around the river and the park may be nice to play with your children, have a picnic and/or enjoy the relative calm there.",25,area,"피크닉을 즐기거나 근처 고층 빌딩에서 일하는 경우 점심 시간에 좋습니다. 그렇지 않으면 초원, 나무, 강, 카페, 작은 탑 등이 있지만 한국 문화에 특별한 것은 없습니다. 강 근처에는 다른 멋진 장소가 몇 군데 있는데, 그곳에서 산책을 할 수 있습니다. 그것이 ""문화적 핫스팟""은 아니지만 강과 공원 주변 지역은 아이들과 놀고 피크닉을 하거나 상대적으로 평온함을 즐기기에 좋습니다."
26,26,21,193,"We had a nice quiet stroll in the morning to early afternoon here since our hotel check in is not until later on. Take a nice walk, enjoy the view, I recommended to visit this attraction only if you are staying in this area, otherwise it's not something you would travel far for.",26,area,"우리 호텔 체크인이 나중이 아니었기 때문에 우리는 아침부터 이른 오후까지 멋진 조용한 산책을 했습니다. 멋진 산책을 하고, 전망을 즐기세요. 이 지역에 머무는 경우에만 이 명소를 방문하는 것이 좋습니다. 그렇지 않으면 멀리 여행할 대상이 아닙니다."
27,27,22,204,"This is anothet park closed to the hotel I am staying. It's reall nice with great view over the river and city. Lot of people go there for picnic and cycling. There are washroom, playground, cruise. Should visit it if you are in the area.",27,area,"이것은 내가 머물고 있는 호텔에서 가까운 또 다른 공원입니다. 강과 도시의 멋진 전망이 정말 좋습니다. 많은 사람들이 피크닉과 사이클링을 위해 그곳에 갑니다. 화장실, 놀이터, 유람선이 있습니다. 당신이 그 지역에 있다면 그것을 방문해야합니다."
28,28,23,218,"This park is huge and beautiful. I have been here on different occasions during different seasons with different people. One thing for sure, we have always enjoyed our trip there. I always have my annual winter vsit to this park just to give myself a short break fro the crazy schedule. It is always quite empty during winter so it feels like I have the park to myself. Watching the sunset while having a cup of coffee in a cafe which faces the river is perfect. During fall and spring, picnic is something not uncommon especially among locals. Go for a bike ride or just sit down and enjoy your time with family and friends. Either way it will be a fun day for you. I always avoid going to the cherry blossom festivals because it will be too packed with people. Instead I would suggest going several days earlier or well a day or two earlier would be fine too as most trees will be blooming by then and it won't be as pack as during the festival period. Sometimes, there are also performances at the main park area. So just sit back, relax and enjoy the scenery and time with your loved ones.",28,area,이 공원은 거대하고 아름답습니다. 나는 다른 사람들과 다른 계절에 다른 경우에 여기에 왔습니다. 한 가지 확실한 것은 우리는 항상 그곳에서의 여행을 즐겼습니다. 나는 항상 미친 일정에서 잠시 휴식을 취하기 위해 매년 겨울에 이 공원을 방문합니다. 겨울에는 항상 텅텅 비어 있어서 마치 나 혼자만의 공원이 있는 것 같은 기분이 든다. 강을 마주보고 있는 카페에서 커피를 마시며 석양을 바라보는 것은 완벽하다. 가을과 봄에 피크닉은 특히 현지인들 사이에서 드문 일이 아닙니다. 자전거를 타거나 그냥 앉아서 가족 및 친구와 함께 시간을 즐기십시오. 어느 쪽이든 당신에게는 즐거운 하루가 될 것입니다. 벚꽃 축제에는 사람이 너무 붐빌 것 같아서 항상 피합니다. 대신 대부분의 나무가 그때까지 개화할 것이고 축제 기간 동안만큼 붐비지 않을 것이기 때문에 며칠 더 일찍 또는 하루나 이틀 더 일찍 가는 것이 좋습니다. 때로는 주요 공원 지역에서 공연도 있습니다. 그러니 편안히 앉아 휴식을 취하고 사랑하는 사람들과 경치와 시간을 즐기십시오.
29,29,24,237,"I was lucky enough to visit Yeouido to meet a friend who works for Hyundai and it was such a beautiful area. It was also a little bit of a shock for me as I visited Yeouido which is mostly business people, politicians and police before going to Itaewon which is the foreign district. I didn't see any other foreigner whilst I was in Yeouido and I think several people were surprised to see me there.  Yeouido itself has many tall buildings with lots of glass fronting. The style of the buildings is very western and far away from traditional korean architecture. There's also the parliament building there with many protests happening on a daily basis. I saw at least 4 police coaches whilst I was there and as I passed they were deploying towards the protests.  The park is absolutely beautiful and much needed there. It was thriving with people taking part in some sort of game show, as well as office workers and elderly people getting excercise.  There's a large soft track that spands the outskirt of the park and several toilet facilities. In the centre of the park there's an astro-turf/basketball area with plane statue. There's also a nature reserve with a small stream and wooden paths you can walk along so you don't distrurb the animals. I only saw many plants and some birds but it was so quiet and serene. I was surprised that they'd made wheelchair access to the paths with areas along the path to move a wheelchair into should the user need a rest.",29,area,"나는 운이 좋게도 현대에서 일하는 친구를 만나기 위해 여의도를 방문했는데 너무 아름다운 지역이었다. 외지인 이태원을 가기 전에 사업가와 정치인, 경찰이 주를 이루는 여의도를 들렀던 나에게도 약간의 충격이었다. 여의도에 있는 동안 다른 외국인을 본 적이 없었고, 여의도에서 나를 보고 놀랐던 사람도 많았던 것 같다. 여의도 자체에는 전면 유리가 많은 고층 건물이 많습니다. 건물의 스타일은 매우 서양식이며 한국의 전통 건축과는 거리가 멀다. 매일같이 많은 시위가 일어나는 국회의사당도 있습니다. 내가 거기에 있는 동안 나는 최소한 4명의 경찰 코치를 보았고 내가 지나갈 때 그들은 시위를 향해 배치하고 있었습니다. 공원은 절대적으로 아름답고 거기에 많이 필요합니다. 일종의 게임 쇼에 참가하는 사람들과 운동을 하는 직장인들과 노인들로 번성했습니다. 공원과 여러 화장실 시설의 외곽에 걸쳐 있는 크고 부드러운 트랙이 있습니다. 공원 중앙에는 비행기 동상이 있는 천체 잔디/농구 구역이 있습니다. 작은 개울과 나무 산책로가 있는 자연 보호 구역도 있어 동물을 방해하지 않도록 걸을 수 있습니다. 나는 많은 식물과 약간의 새만 보았지만 너무 조용하고 고요했습니다. 나는 그들이 사용자가 휴식이 필요할 때 휠체어를 이동할 수 있는 경로를 따라 구역과 함께 경로에 휠체어 접근을 허용했다는 사실에 놀랐습니다."
30,30,25,240,"regardless it's day time or night time, Koreans love to chill by the Hangang! It was comfortable and plenty of space to sit and relax, talk or even picnic. It's beautiful but you can try to search if there are any activities in the area otherwise it can be a little boring.",30,area,낮이든 밤이든 상관없이 한국인들은 한강에서 쉬는 것을 좋아합니다! 편안하고 앉아서 휴식을 취하거나 대화를 나누거나 피크닉을 할 수 있는 충분한 공간이 있었습니다. 아름답지만 이 지역에 활동이 있는지 검색해 볼 수 있습니다. 그렇지 않으면 조금 지루할 수 있습니다.
31,31,26,244,"I just so happen to be in the area during the cherry blossom season and it was beautiful. I also went back a little after the fact throughout my time in Seoul. Its a great place to ride your bike or go for a jog. If you are dating someone, you need to take them during the cherry blossom season. You just might get lucky, lol.",31,area,나는 우연히 벚꽃 시즌에 그 지역에 있었고 그것은 아름다웠습니다. 나는 또한 서울에 있는 동안 사실을 조금 뒤돌아 보았다. 자전거를 타거나 조깅을 하기에 좋은 곳입니다. 누군가와 데이트를 한다면 벚꽃 시즌에 데려가야 합니다. 운이 좋을 수도 있습니다.
32,32,27,245,"This park is located on the south side of the Hangang river. It is a well maintained park with some kiosks for buying drinks or snacks. You can also opt for renting a bike at the park. Bikes are relatively small, but they work well in general. There's a biking trail in the park. But you can also leave the park and bike along the river Hangang. If you like biking and are a confident biker, this is what you should do in my opinion!There you'll find a nice walking and biking trail along the river. It's a great way to do some exercise and enjoy the views along the river. There are several resting areas and kiosks around. It can get very busy in the weekend. Enjoy!",32,area,이 공원은 한강 남쪽에 위치하고 있습니다. 음료나 스낵을 구입할 수 있는 키오스크가 있는 잘 관리된 공원입니다. 공원에서 자전거를 빌릴 수도 있습니다. 자전거는 상대적으로 작지만 일반적으로 잘 작동합니다. 공원에 자전거 도로가 있습니다. 그러나 공원을 떠나 한강을 따라 자전거를 탈 수도 있습니다. 자전거 타기를 좋아하고 자신 있는 자전거 타는 사람이라면 이것이 내 생각에 해야 할 일입니다! 거기에서 강을 따라 멋진 산책로와 자전거 도로를 찾을 수 있습니다. 운동을 하고 강을 따라 전망을 즐기는 좋은 방법입니다. 주변에 여러 휴게소와 매점이 있습니다. 주말에는 매우 바쁠 수 있습니다. 즐기다!
33,33,28,255,"It was a normal park in the middle of the city area, but maybe a good place to view cherry blossom in full bloom",33,area,"도심 한가운데에 있는 평범한 공원이었지만, 만개한 벚꽃을 보기에 좋은 곳이 아닐까."
