,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
28,8,51,"Read about this new largest mall in Seoul, so decided to check it out. It took about 25 minutes by Korea Rail/Metro to get there from City Hall station. It's main anchor tenant is Shisegae and that is the first building you notice across the road when you step out of the Yeongdeungpo station. It is not directly connected (at least I could not find the underground link) so it might be difficult to get to and from the station when it rains.  It also has a large ecopark whe you can sit in fine weather to have a quick lunch. I loved the huge Emart store spread across two floors in the basement, which sells everything from groceries and beers to car accessories and home linens, and everything in between it seems.  There are also the usual brand names you can find in any mall, such as LV and Coach, as well as high street stores like Charles & Keith and H&M. If you are hungry, you can have Mexican food at South of the border, burgers from Lotteria and KFC, Japanese ramen and Viet noodles, and many more.  I enjoyed visiting the pet and flower shops at the end close to Emart, where there were several puppies for sale.  As mentioned before, it is quite a distance from town, but you can make a day of it by exploring the streets of Yeongdeungpo anto see how the locals go about their daily routines.",28,high
29,9,52,"This place has everything you could ask for. There's a CGV movie theater, a bookstore, various clothing stores, shoe stores, jewelry stores, places for high end shoppers, Starbucks, plenty of food options: food court (Korean food), Le Saigon (Vietnamese), Korean chicken dish (Jimdak or 찜닭), Chinese, Abiko Curry (Japanese curry), Saboten (Japanese pork cutlet), On the Border (Mexican), Seven Springs (buffet with less calories and has veggie options), etc.  It's very crowded on weekends but not quite as bad as it used to be. If you go on a weekday, you'll avoid the crowds. Check out the roof on top and enjoy the view.",29,high
30,10,62,"An ultra-modern shrine to high end shopping. Clean, and convenient to public transportation, it is a testament to the Korean commercial success. If you're a tourist, however, I would only come here for the wide variety of restaraunts, or if you're staying at the attached Courtyard. There is so much more to Korea than a slick, closed mall.",30,high
31,11,71,"Nice modern indoor shopping with a variety of stores and restaurants. Although prices are high, there is a large bookstore that I enjoy as well as an E-Mart (similar to Wal-Mart) with groceries and the upscale department store Shinsegae. There are many Asian restaurants along with an On the Border (Mexican chain), Molecole (Italian), and Seven Springs (healthier food with a buffet).",31,high
32,12,76,"This review is designed for people who come from places like my husband and I (Aus and NA), may not apply to Europe or UK, and I hope others benefit as well.  Imports of US goods with US branding are considered status items here. They are 120-150% more expensive than the US, and even expensive by Aus standards. My friends tell me this is normal UK pricing or cheaper. Times Square is designed to feel exactly like an American (indoor) mall. I go there sometimes to feel like I am in the West, but I don't by things, because I can see exactly what they cost back home online. However, the space is nice and it's good to feel like I could be back home sometimes. If you live here, it can be a good place to get home products that are better than usual Korean department stores, but less expensive than the high end department stores (I won't name them, but if you live here, you know which is which). The fifth floor is high end restaurants. the lowest basement has common Korean shops. First floor is the super expensive western status stores. and more mall like stores are sandwiched in between. Has a cinema and On the Border Tex-Mex restaurant. We've been a few times in a few years.",32,high
33,0,31,"Times Square is one gigantic mall. It’s a good place for you to stroll around if you want to get away from the heat of the sun especially in summer. It has a lot of shops ranging from average to even high-end ones. Moreover, you will also not get hungry in this mall because there are a lot of restaurants and cafes to choose from. Also, their food court has a good range of food to choose from which caters to customers who are on a budget. So don’t be afraid to come into this mall because they have affordable picks to choose from. And speaking of affordable picks, Time Square is also connected to E-Mart which is one of the biggest supermarkets in the country. This is the perfect place for you to go gift shopping on snacks and food because they sell them in affordable prices, they also have wholesale items which means cheaper price too, and they often have items on promotion like buy 1 take 1 items.",33,even
34,1,46,Impressively sized mall worth a look if you are in the area. Wide variety from high end luxury to bargain basement eMart (located in the basement). Easy to get lost even with confusing maps and gate entries.,34,even
35,2,48,"I have been to many shopping malls in Korea, but this one is my favorite one so far. The mall is huge includeing E-mart in Basement 1 and 2, Shinsegae mall for the brand lovers or I should say rich guys. This place is full of live. Recently a electro mart is open besides E-mart. I like that place cause it has some unusual goods which can not be found shopping mall elsewhere. Being a father of a ~2 years old daughter, it would be nice to have kids zone in a big shopping mall. They got a nice one named Dalki. My daughter loved that place and enjoyed a lot ( 15,000 won for 3 hours for a kid and adult is 3000 won per person, which is reasonable I guess). Times Square does have all the brands you want. Great place for watching movie. Food zone was also very nice. Sometimes in weekend, it takes half an hour to park your car in the basement parking lot. Parking is free for first 30 minues, but it could rise up to ~15,000 won if you plan to stay there for 3-4 hours. A good tip is to shop at E-mart, or some other store which help to reduce this parking fee, even free sometimes. Please note that, all shop does not includes in parking fee exemption. This info can be found in the touch screen monitor located near by the escalor. I lost my parking ticket once, but the authorized person was kind enough and he let me go without any fee. Kyobo book store is a nice palce to be for the readers. On weekend, you might see some event going on. Costco and Homeplus is not far away from this mall. I loved it everytime I visited. A nice place to visit while you are in seoul.",35,even
36,3,50,"If you're familiar with malls, you'll be familiar with Times Square Mall. It's a big mall with a lot of local Korean and Western brands. When I went, there were even pop-up stores on the first floor. It's nice to check out but if you're looking for local goods, check out other places like Insadong or Bokchon.",36,even
37,4,52,"This place has everything you could ask for. There's a CGV movie theater, a bookstore, various clothing stores, shoe stores, jewelry stores, places for high end shoppers, Starbucks, plenty of food options: food court (Korean food), Le Saigon (Vietnamese), Korean chicken dish (Jimdak or 찜닭), Chinese, Abiko Curry (Japanese curry), Saboten (Japanese pork cutlet), On the Border (Mexican), Seven Springs (buffet with less calories and has veggie options), etc.  It's very crowded on weekends but not quite as bad as it used to be. If you go on a weekday, you'll avoid the crowds. Check out the roof on top and enjoy the view.",37,even
38,5,59,"Having this mall attached to our hotel was wonderful. Many interesting upscale mall-type clothing shops, etc. Restaurants and food courts spread throughout. Very safe and clean. Also has an E-Mart which is like a super Wal-mart, but with even more variety. I admit, I found it fun to see a Korean Taco Bell that had beer and bulgkoki tacos.",38,even
39,6,63,"I have been to this mall every time I have visited Seoul (3x now) and while I enjoy the selection the mall has to offer (mostly mainstream brands like Muji, Uniqlo, Zara etc), you'd probably do better price wise in Myeondong/Dongdaemun/Gasan Digital Complex, especially if you're looking for Korean fashion. That being said, this mall is huge and you could easily spend a day here. It is quite a way from Myeongdong (where I usually stay when I visit Seoul), so you might want to take that into consideration if you have time constraints. Also, if you go to the food court, it is self service. That is, you order from a group of cashiers in the back, pay, and then you get a buzzer where you then go to the appropriate vendor to pick up your food. At the time, I went, they didn't have English menus, so I had to take a picture of what I wanted and then show it to the cashier. Also, I noticed August tends to be a big sale month and that there was a big event for SPAO (leading Korean clothing chain) selling clothes at bargain prices just outside the mall. I do not know if this is a regular event, but probably something to keep in mind if you love their clothing.",39,even
40,7,65,The mall was really big. I think it had at least eight floors to it. It had a lot of restaurants and stores. I don't think i even saw ten percent of the mall.,40,even
41,8,69,"Shopping experience in Seoul should not be limited to Myeongdong, Dongdaemun, etc. Hit to the huge and modern Times Square which can be reached by sudway line 1 Yeongdeungpo station. Various brand names, foods, E Mart, Kyobo book center, Shinsegae Dept. store, trainquil rooftop garden, etc., you can find it here. We were served by friendly staffs at LV & D&G, even though we ended up buying nothing. Me and my husband just like it here! In an addition, Running Man's first episode was happened here. You should come if you are a runner!",41,even
42,9,71,"Nice modern indoor shopping with a variety of stores and restaurants. Although prices are high, there is a large bookstore that I enjoy as well as an E-Mart (similar to Wal-Mart) with groceries and the upscale department store Shinsegae. There are many Asian restaurants along with an On the Border (Mexican chain), Molecole (Italian), and Seven Springs (healthier food with a buffet).",42,even
43,10,76,"This review is designed for people who come from places like my husband and I (Aus and NA), may not apply to Europe or UK, and I hope others benefit as well.  Imports of US goods with US branding are considered status items here. They are 120-150% more expensive than the US, and even expensive by Aus standards. My friends tell me this is normal UK pricing or cheaper. Times Square is designed to feel exactly like an American (indoor) mall. I go there sometimes to feel like I am in the West, but I don't by things, because I can see exactly what they cost back home online. However, the space is nice and it's good to feel like I could be back home sometimes. If you live here, it can be a good place to get home products that are better than usual Korean department stores, but less expensive than the high end department stores (I won't name them, but if you live here, you know which is which). The fifth floor is high end restaurants. the lowest basement has common Korean shops. First floor is the super expensive western status stores. and more mall like stores are sandwiched in between. Has a cinema and On the Border Tex-Mex restaurant. We've been a few times in a few years.",43,even
