,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
11,11,836,"We visited Lotte World on a Monday for my son's birthday and it was such a good time! We took advantage of the 50% off with military ID (or dependent) - thankfully had the kids IDs too since it's only good for 4 tickets. We spent 5 hours there and no one did everything but we filled every minute with fun. The teenagers and tweens took off and did their own thing at the park, even managed to get their ticket replaced on their own when one of them lost theirs. Reminder, you need to show your ticket at every ride so keep it handy and on each person if possible. They did the indoor roller coasters and outdoor ones as well. The moms took the younger set to do all that was available and didn't get through all of it! Fair food is very good, especially the soda/fried cheese balls combo, always a hit with my guys. 9 year olds went on the log flume solo which was about a 15 minute wait at 12 noon and loved it. Too bad our favorite ride, the Dinosaur 3D target practice was closed for inspection. And the kids really enjoyed the trick eye exhibit on 4F. This is our 3rd visit in a year and we still haven't done it all. Took the subway there and back. Couldn't be easier or more enjoyable. Will probably go again!",11,probably
12,12,870,"I went on a Sunday (probably should have avoided the weekend) but managed to ride all of the adult attractions in a day & really enjoyed myself. Yes the wait in the lines can be quite long but there is wifi & sometimes you can get bumped up the line if you are flying solo.  I really recommend the French revolution, Atlantis & Comet express rides if you are into roller-coasters.  The food onsite was rather average although the treats (icecream, etc) were good.",12,probably
13,13,877,"After the initial greeting of sweet, fresh faced staff that wave a lot in such a cute Lotte World way you are immediately overwhelmed by the sheer scale of this wonderland. And we are yet to get outside. Indoors is probably more suited to the little people of this world, I mean children but there are still things for the grown ups to do but its outside that you will really be in your element. Apart from the huge ques (30-60min for the popular ones) the rides at this place are pretty awesome though not entirely new and original. But it's a gas and great to immerse in the Korean candy world of a theme park. Off the shelf prices are pretty high but there seems to be many ways to get a discount.",13,probably
14,14,912,"Our family has been to Disney World 7 times. If Disney World is what you are looking for, I would highly recommend you start saving and I mean SAVING. So, no, Lotte World is not Disney World and it's never going to be Disney World, but it also doesn't charge what Disney World charges. If you are trying to decide whether or not to take your kids to Lotte World, then just go. For the price you simply can't beat it. We took our daughter for her 9th birthday, and she is a thrill ride junky. Lucky for us the outside area opened up (it was raining early that morning), and the rides on Magic Island were open and running. There are several rides inside that she enjoyed, but most of the indoor rides and for little kids. As a family, we had a blast. There is a great variety of rides for our 9 year old AND our 3 year old. Here are some key things you need to know prior to going; 1. They are very strict about the height requirement for every single ride. In fact, they will probably measure your kids and then slap a wrist band on them (similar to the type you get at the hospital), indicating the height of your child. There is no smooth talking any of the attendants, if your kid misses the height by an inch, that's it, they don't make it on the ride. 2. If you do not favor Korean food, they have hotdogs, corn dogs, a hamburger joint, and a pizza place. The pizza looked off, and we attempted to order 4 beef hamburgers for approx. 5 solid minutes, and we got everything from shrimp burgers to chicken patties on the tray. We ended up just taking the chicken patties, which were a little off. They came with mayo and teriyaki sauce on them. We didn't like them at all. The parking is easy to get to, but since Lotte World is in a busy part of the city, I would recommend the subway system. 3. You have to be 6 years or older to skate on the ice rink. We brought socks for everyone but decided not to go when we found out our 3 year old couldn't skate. 4. Once you leave Lotte World there is no reentry. We were looking smack dab at a TGIFs but couldn't get to it because we wouldn't be allowed back in. Bottom Line - GO FOR IT. It's definitely worth it. The lines were very short, usually waited about 10 minutes per ride. Go, have fun, we did!",14,probably
15,15,917,"Its very small in terms of size or and facilities. A lot of the outdoor rides are close. In terms of technologies, they are really outdated as compared to Everland.  If you have small children, probably they will still enjoy Lotte World. But if yours are teens, then don't waste the entrance tickets fee",15,probably
16,16,928,"Lotte world has been featured in a number of korean dramas. I went there because I watched those dramas. I was quite disappointed at the scale and the facilities there. Most probably my expectations of lotte world are really high. If treat it as a normal amusement park for kids, it is a good choice.",16,probably
17,17,930,"If you've been to other theme parks, this one is a bit old and it seems nothing new there. We waited 30-80mins for one game, probably because it was near new year. But it's always fun to go with your friends, family, or special one.",17,probably
18,18,966,"I like going to theme parks , specially with friends, and when in Seoul, Lotte World is a must visit. . . . . only if you just want to be done with a checklist with Lotte World listed on it . Sure , the place is cool, the indoor and outdoor park is great , what I only was not prepared for was the long waiting time to be able to ride an attraction. The lines are awfully long , and I went there on a regular school day, and during winter. I wonder how long the lines are during weekends? One thing is sure the Seoulites do enjoy their theme park with much fervor. I'm beginning to visualize the lines once the Universal Park opens in Seoul. I enjoyed roaming around the indoor park and watching the Parade and the light show at closing time. Will probably have second thoughts about visiting again , the long lines really are a big turn-off.",18,probably
19,19,993,"The warmth in the indoor theme park was very welcome with the freezing cold outside. However, the indoor rides were more for smaller kids less than 12 years old probably. Very long queues on a holiday and weekend. We stayed in an AirBnB across the theme park so transportation was not a problem.",19,probably
20,20,1219,"Nothing special. Too pricey. Too long a queue for the games, wasting time waiting for the ride etc. Magic island is probably better with more scenic views.",20,probably
21,21,1221,"This place really is incredible to view. The design and overall appearance of the precinct is nearly breathtaking. It is a shame however that unless you're willing to stand in lines of at least an hour, you can't really do much. Any of the attractions that are really worth going on are minimum hour sometimes significantly more. The locals didn't seem to mind and perhaps that's a cultural thing but lining up for an hour then having a five minute ride, only to line up for another hour wore thin very quickly. I could only imagine it with a couple of kids (although again, no local kids seemed to mind from what I could tell!). Steep entry fee but it probably is worth a look just to actually view the place.",21,probably
22,22,1294,"You could spend a whole day here, or even two, and still not see every single part of it. Lotte world is massive, like... really big. And it's got absolutely everything you could want. In terms of shopping, it's probably the biggest mall in S. Korea, and it's got every store you can think of, and every item you may need. The food hall was my favourite place to go when I needed something a little more western, and it's well connected by subway so it's also a great place to go during the winter months. And when you get bored of shopping, there's the amusement park. I had heard a lot about Lotte World Amusement Park and I was interested in seeing how they'd make it work being indoors. I've got to say they've done it pretty well. Spread over a few floors, the themeing is beautifully done and you tend to forget that outside there's a mall full of busy shoppers. It is geared towards younger children, but the rides are still super fun, and there are a few thrill rides to keep the adults happy. There's the usual korean food brands, and a loads of confectionary stands. You can even buy facial products! I'd definitely recommend checking it out if you have a spare day.",22,probably
23,23,1313,"This is probably the biggest entertainment complex in seoul. You have from low end to high end products in this cpomplex, from cheap food to expensive restaurant. Indoor amusement park and indoor aquarium in the same complex. Its beyond real. You need days to finish it all. Good with kids and family.",23,probably
24,24,1328,If you are interested in shopping you must visit this mall as it is probably.the biggest in town. This complex also has the tallest building in the city. Crowds of Chinese tourist come for their shopping.,24,probably
25,25,1348,"We were visiting Seoul and our hotel had a shuttle to the lotte World - we not dropped there, We did not feel ike paying 45$ for the rides even if for a week day it is probably ok as there is no much lines. Walk down the skate rink and watch all these future speed skater olympic winners.. Then walk yourself out, cross the street and walk toward the castle, you can enter the beer garden (baden-baden) and enjoy a Kloud (the only acceptable Korean beer IMO) in the sun...",25,probably
26,26,1354,"Definitely a great place for kids and families, as long as your kids don't mind the wait. My husband and I went by ourselves over a holiday weekend because they had a 50% discount for foreigners. The lines were just unbearable, but I suppose this is Korea. Because half of the park is indoors, I felt very overwhelmed by all the noises and people. If you can go on a weekday when the lines aren't so long, it's probably worth it.",26,probably
27,27,1368,"I was stationed in Korea and the KATUSA's we worked with took us there. Best experience ever! Three levels of everything you can imagine looking down at the huge ice skating rink at the bottom. The outdoor rides were phenomenal. There wasn't as long a wait in line as most people suggested. The perk of having Korean Nationals as friends, they knew the best time to go. Stay hydrated summer and winter. I'm from Florida and the summers there are much milder. You probably wouldn't die of heatstroke like at Disney, still hydrate. This place is a definite must do.",27,probably
28,28,1432,I traveled to south korea with my friend who is a native korean. She and her friends told me it was very popular and good place to go. I thought it was very aged and could do with a little love and care. People pushed in filled with teenagers who checked there hair in the mirror after getting off each ride. Long wait as well. I probably wouldn't go again.,28,probably
29,29,1522,"We went on a Saturday and the queues were very long. Magic passes helped. Would probably have enjoyed it more if there were shorter lines for the rides. The ""big thrill"" rides were too brief for me and were over too soon. Didn't bring kids with me this time but kids would really love this place. Good food also.",29,probably
30,30,1543,"My husband and I decided to visit Lotte World on our last day in Seoul. We went on a Sunday in the late afternoon, hoping to avoid bulk of the crowds. This was not the case. We were warned that it would be busy but with only Disneyland to compare to, we underestimated how popular Lotte World would be. The price of admission was fair, about $25 per adult if I remember correctly. GET A MAP - this place has so many levels and rides everywhere it would be easy to miss something without getting a free map at the info desk.  We didn't get to go on too many rides as waits were were up to 2 hours on some of them. The ones we did visit were great! Well worth the money just to see the largest indoor amusement park in the world. If I were to visit Seoul again, I probably wouldn't go back to Lotte World unless it was in the middle of the week when crowds would be lessened. The size and detail of the park is amazing, but I only felt it was average for the waits and crowds even late on a Sunday. Food selections are OK but not fantastic, prices for souvenirs are less than they would be at comparable parks in the US.",30,probably
31,0,99, Although there are many people compared to the area there are many photo spots and it was fun I wish there were more ATMs I didnt have cash so it was difficult to use ,31,didnt
32,1,155, Unfortunately we didnt like our trip to Lotte World Many attractions were not open and the waiting times were excessively long For example we had to queue for 2 hours for an attraction this was not even for a ,32,didnt
33,2,158, Its been a while since Ive come but I didnt expect anyone to punish me Ive been playing around ,33,didnt
34,3,194, I went in a hurry to open at night but there were still a lot of people but it didnt take long for the children to ride so everyone had a good time ,34,didnt
35,4,286,"We decided to go to this park on a whim. Lotte world is the biggest indoor theme park (in the world?). It is at the edge of the lotte department store at Jamsil station. If you buy an online ticket you need to walk all the way around the park to the southern gate and then enter that side. It doesnt matter where you leave your bags as the lockers are accessible from several exits of the park.  The park extends outdoors and there are some events centred around halloween. Specifically the indoor haunted house is not very scary but the outdoor house with entry fee of 5000 won is very scary. 5/5 spooks. Rules involved. Don't let go of the rope, no running, don't blind the actors. The wait times in the park are so mixed and with a ticket you only get to reserve 3 rides. I didnt really like this system as some rides are reservation only and can run out very fast. I recommend you book asap for a ride that looks interesting as we missed out on both of the massive indoor roller coasters operating that day. Furthermore the outdoor 3 biggest coasters were all closed for maintenance. A wait time under 30 minutes is tolerable and not worth wasting a magic pass on. The staff were also mind enough to let my friend and I into the same ride even though she was in the reserved session after mine.  My other big complaint is that staff are very unprofessional and let their friends into rides ahead of the queue. There was a halloween show that started 6pm and two friends went in to chat with their mate despite the sign saying it is dangerous for individuals. It also seems impossible to access the ice skating rink without leaving the park. Some staff tell you to leave if you're a foreigner to use the outside escalstor and you won't be let back into the park.",35,didnt
36,5,489,"Ok if you're from the US like I am and are used to going to big theme parks like Universal studios, six flags, and disneyland, then you're going to be disappointed. If you rarely go to large theme parks, then you'll like lotte world. I really didnt like lotte world because it was so tiny that I could cover the entire amusement park in under 4 hours. I don't know about other countries, but in America, disneyland is so huge that it takes a whole day just to cover one section of the park. Compared to the disneyland in LA, lotte world is like 1/10 the size. It's just so tiny and the rides were not really ""thrilling"" at all. The horror house was literally a 10 minute 3D video for 5 year olds. If you have young kids, then lotte world wouldn't be a bad choice, but if you're over 15 years old, I suggest everland over lotte world.",36,didnt
37,6,617,"I read so many good reviews about this place so I had big expectations. Well, it didnt meet them. Don't get me wrong, park is nice and have some good rides but nothing impressive. There is for sure better adventure parks like Six Flags or Disney World. Food inside is very cheap so thats good. As a tip, go after 4pm because they have a special rate and also rides are less busier. Park closes at 11pm so you will have enough time to do some rides.",37,didnt
38,7,683,"This is one of the famous amusement park in Korea esp in Seoul It has both outdoor and indoor attraction. I really enjoyed playing in here.. even one day was not enough! They has full of wifi area everywhere and I needed it so much that time :) they offered an application on phone for us, so that we dont need to queueing up for long time in every attraction, but unfortunately there were some attraction that didnt work when I went there.. but I want to go there again next time!",38,didnt
39,8,866,I was excited to visit the place as i love theme parks.. at first i get amazed to the place since its my first time but after our 2nd ride.. i feel bored..could u imagine my friend and I was soooooo sleepy.. seriously.. i feel that this place is more suitable for kids..  Anyway we didnt regret as we got 70% discounted rate.. thanks god..,39,didnt
40,9,905,"If you've been to Universal Studios or Disneyland or other big theme parks then I think Lotte World will not be that fascinating anymore.  We paid almost 30,000 won each (with discount). Quite expensive for a not so big theme park. Its almost similar to Genting Highlands in Malaysia. They got indoor and outdoor theme park. Quite a long queu in most outdoor rides so we didnt bothered to queu anymore.",40,didnt
41,10,1052,"Ok if you're from the US like I am and are used to going to big theme parks like Universal studios, six flags, and disneyland, then you're going to be disappointed. If you rarely go to large theme parks, then you'll like lotte world. I really didnt like lotte world because it was so tiny that I could cover the entire amusement park in under 4 hours. I don't know about other countries, but in America, disneyland is so huge that it takes a whole day just to cover one section of the park. Compared to the disneyland in LA, lotte world is like 1/10 the size. It's just so tiny and the rides were not really ""thrilling"" at all. The horror house was literally a 10 minute 3D video for 5 year olds. If you have young kids, then lotte world wouldn't be a bad choice, but if you're over 15 years old, I suggest everland over lotte world.",41,didnt
42,11,1110,"I read so many good reviews about this place so I had big expectations. Well, it didnt meet them. Don't get me wrong, park is nice and have some good rides but nothing impressive. There is for sure better adventure parks like Six Flags or Disney World. Food inside is very cheap so thats good. As a tip, go after 4pm because they have a special rate and also rides are less busier. Park closes at 11pm so you will have enough time to do some rides.",42,didnt
43,12,1147,"This is one of the famous amusement park in Korea esp in Seoul It has both outdoor and indoor attraction. I really enjoyed playing in here.. even one day was not enough! They has full of wifi area everywhere and I needed it so much that time :) they offered an application on phone for us, so that we dont need to queueing up for long time in every attraction, but unfortunately there were some attraction that didnt work when I went there.. but I want to go there again next time!",43,didnt
44,13,1387,Big indoor theme park.but too crowded.waited 1 ride for about 3hrs.didnt manage to play alot. Outdoor themepark have more exciting rides!,44,didnt
45,14,1557,Its crowded all the time and its a place where the kids are running around doing whatever they want.. I got a chance to go for free because of a card program my friend had so it was ok cause i didnt have to pay anything to get in. The lines to go in are long and the rides are ok but they were doing alot of renovations and most of the things were closed off and no access granted to other things.. I was disappointed but we made the best of it. There are alot of other places better to go than Lotte World.. try everland its alot better in my opinion.,45,didnt
46,15,1599,"Wow, Lotte World is expensive. I only went to the amusement park area, and went with a few kids, but the stuffy indoor air and limited number of rides didnt quite do it for me. Now, if you are looking for an indoor place to kill a few hours, it does the trick - but I dont think I'll be returning here unless I have to. On the plus side, at least the food options were not totally overpriced!",46,didnt
47,0,241,"we went there during our winter holiday, and found out that during winter some of the outdoor rides was closed. then we spend half day inside the lotte world but it was too packed, most of the rides have around 40 minutes waiting line.  but its worth the fun, our 6 years old daughter was have some fun on the park.  TIPS: install the Lotte World Adventure apps on your mobile phone, to get more info on the queue line and you also can book the ride as well.",47,found
48,1,252,"Not that “wow” like I expected Park was not as good as we expected. I was excited at first during the entrance but was greeted with disappointment after a while. The queues for all rides is too long. I waited 120 mins for the hot air balloon which is not that cool after all. While queuing, you can listen to a speaker kept repeating the same sentence on and on in Korean language which makes us very annoying, more like chanting until we found out is actually a greet and bye from the staff when u get down from the rides. No merchandise items were sold inside which double the disappointment for me and my sister. Those plan to visit Korea, this place not an ideal but you can try if u want too. Something similar with Genting Highlands.",48,found
49,2,310,"Plus points:- *Easy to get to. Majority is inside which is great in hot weather or rain. Very well organised and clean. Lovely friendly characters. Many many good quality food stalls for families from snack stands to restaurants. Very large area which does have a little for everybody.  Negative points:- *please check your children’s height before going. We do not have particularly small Children (6+9) but we found out they couldn’t ride the majority of the rides. My 6 year old was even too short for the swings! I don’t know if it was H&S but the sizes were strange. We could only go around the video rides, amusement arcades and a few of the street games. It looks like a magical place but we felt very flat. It feels like a cheaper version of Disney, even down to the red bow. It looses something with all the similarities, there are so many. I would have loved it to be more Korean. Street procession was like a Brazil carnival.  Queueing was 100 minutes for one ride and it was a very humid/rainy day which makes me think on a nicer day it could be worse.  One thing is guaranteed, this place will have you haemorrhaging money. We paid W198,000.00 (family of 4)and that was without the added extras like museum entrance. There are also things like “The Mirror Maze”, darts games and other attractions that will cost you extra, you can buy additional tickets next to the rides for these. It’s a very costly day.  We were left disappointed but that was due to the lack of availability for rides for a 6&9 year old, who have visited many parks and ridden the same rides in other areas. The children felt cheated and upset at constantly not reaching the required height knowing they have ridden it before.",49,found
50,3,318,This has an INDOOR & OUTDOOR PARK connected with each other. Though not very big but it is entertaining and we found it better than Everland. 30 minutes drive within SEOUL. An entertaining day where kids can enjoy. Offers an ice skating stadium too,50,found
51,4,321,"If you want to have an experience of Korean theme parks with lots of Korean people around, give it a try. But if you're a theme park fanatic, I'd give it a miss. I also found it disappointing that pretty much every outdoor ride shuts down when it rains. I understand safety must come first, but it was disappointing to have bought a fast pass and not be able to ride any of the rides I wanted to. I'm glad I went just to see it, but I wouldn't go back.",51,found
52,5,323,"We went on a Friday after Memorial day holiday in Seoul. May have been the most stupid time to go other than memorial day itself.  I paid for 3 tickets on Kloop (ticket collection was far away from the main entrance... A good 10-15min walk after asking 3 different people) and added 5 magic passes to two of those tickets for an extra S$100. What a waste of money. The magic pass system is terrible. Every 15 minutes the system opens to allow time slots to be booked to reserve the ride and skip the queue. It has very limited number of time slots each hour and try as we might, for 2 hours we could not reserve anything. Each time the reservation started... It showed all slots filled/closed about 10 seconds after it opened. Eventually all time slots had been reserved and we had to queue with everyone else. So that was $100 down the drain. We didn't ride any of the popular rides because the queues were 90 to 110mins per ride. We were there for 10 hours (until closing time) and rode 5 rides all day. We thought... Screw it let's pay extra to play the VR games.... But no... There's a height restriction and my girl was 5cm below it.  Also, the stupid parade that they run through the main indoor Adventure land around 2pm will section off large areas which cannot be crossed easily or at all (during some parts of the parade). So don't get separated or you won't be able to return until after the parade ends. And all this online advice about going for the popular rides during the parade I found to be bull crap.... The queues were long and getting longer still...  While my 10yr old enjoyed it, as an adult - I wouldn't wish the experience on my worst enemy. Only a parents love for his kids got me through this day.  Just be prepared to queue. Bring your tunes and your headphones, battery pack for your phones, a portable fan (sweaty queues whether indoor or out), snacks, drinks, and pack light. There are plenty of lockers but they are single use so if you do use them then make sure you keep the important stuff with you. One thing I wish I had was a collapsible stool. You will stand for a long long time at Lotte World in queue after queue. I saw some parent bring a picnic mat for the kids to sit and lie on. She was a local with local knowledge.  Food and beverage prices are not super expensive but nor are they cheap. Expect to pay amusement park prices.  I wish I could say something nice about Lotte World but I can't. I just taste bitterness.",52,found
53,6,341,The place is huge and the best thing about it is that most rides are indoors. We didn't even realize that it had been raining for most of the day till we rode the train at Jamsil station (the station is connected to the mall) and got off Myeongdong station.  I yawned through most of the rides and the queues were extremely long as we were there on a weekend. The kids (ages 9 and 10) enjoyed themselves though. They got to enjoy VR rides that gave them the impression they were riding actual roller coasters. Other underground rides they found too scary so we spent most of our time at Wild Tours located on 1F.,53,found
54,7,342,"grabbed margaritas from Vatos urban tacos mallside bar in the underground Lotte world Shopping malls. We were margarita'd quickly and firmly. Regardless we managed to buy the tickets online at the gate, a huge saving. Sidestep to the one hour of ice skating where my friend ice skated well, his first time & I was speed skating in rental skates OMG so much margarita courage! hahaha having an amazing time. Actually we lost any idea of time but it was running out. Made our way to the foreign guest entrance for Lotte world which was challenging, yet we made it in. We lost things along the way some shopping a power bank....hahaha when we finally found the indoor French revolution rollercoaster there was a 70min estimated wait ! ""then"" an angle appeared out of nowhere and vip`d us to the front of a queue with a magic pass. It was actual magic. Thank goodness ! Then an awesome 4D movie adventure Flyventure excellent We did see a lights parade & indoor fireworks during our chaotic cascade through this indoor entertainment shrine. All in all we miss-judge available time & missed alot but still have and amazing fun tale to tell. Really it was very cool very wow ! Arriving as late as we did the full price would not have been great value. So if your short on time or late or experiencing high times, this deal makes it really worthwhile.",54,found
55,8,346,"Perhaps this is a bit harsh and may not be the case if you have younger children, but if I could have a do-over, I would have skipped Lotte World. We went with two teenagers and we found the rides to be meh and the long lines not worth the ride. I can see how the park is popular with locals, but if you have limited time on your trip to Seoul, Lotte World is not worth the time or money. I would recommend skipping it.",55,found
56,9,414,"It’s a fantastic place if you’re travelling with older kids. There’s a whole floor for younger kids which we only found later in the afternoon. Queues were crazy on the Friday we visited due to school-going kids of all ages. So if you’re really keen on getting on the rides on a Friday or weekend, do check it they sell fast passes. But definitely do avoid Fridays and weekends if you can. We went back to Lotte World for Pororo Park on Thursday and it was really rather quiet so do consider going on a weekday!",56,found
57,10,424,"We had a spare day during a recent tour of Korea so decided to spend it at lotte world. Got some tickets online (with a massive discount) the night before, collection was easy. Was pretty amazed by the spectacle of the whole site really, rides are designed for kids rather than adults but we found the outside ones a but more adult. Very much enjoyed our day but it was very busy with long lines for all rides. Food and drink was farely priced considering it is a theme park. Is it a must see thing in Seoul, maybe not buy none the less we did have a great day.",57,found
58,11,433,"My last visit was 3 years ago and found a very different now. Staff not friendly, does not know what is inside, too crowded, very noisy, not clean. Chiniese visitors were making alot of noise. It was a big surprise for me. Will never visit and shopping again.",58,found
