,STAR,CONTENT
36,5.0, Go to Seoul Grand Park Zoo  Elephant Train  Zoo Admission Ticket  Lift Discount if you pay at once It is best to take the lift to the top of the zoo and look around while coming 
37,3.0, The parking lot has been changed to an unmanned system Dadongi card discount 
38,4.0, Its a pity that I havent fully recovered from Corona yet but it was good to be able to go back 
39,4.0,Very nice great
40,5.0, So good A good place to visit cheap admission 
41,3.0, There are many things to see when entering through the lift but it is slow 
42,5.0, There are a lot of animals and the children also liked it  Its spacious so its nice to look around quietly 
43,5.0, Its great to run around with the kids From 1000 in the morning it gets crowded come early 
44,5.0, A good place to go to feel the autumn mood comfortably with gimbap 
45,5.0, The parking fee is 2000 won through Kakao t so it is not burdensome 
46,5.0, Good Spacious and lots of places for picnics The parking lot is spacious too 
47,4.0,The park and zoo is so wonderful Amazing view can be seen while you are sitting in the skylift In the zoo you can find many kind of animals you can travel inside the zoo by the provided bus The park is clean and tidy it is well 
48,4.0, Even Seoul Grand Park is bitterly expensive There are a lot of people so in spring waiting for the parking lot is usually an hour 
49,4.0, It is spacious and there are many animals so it is good for a family outing 
50,4.0, Its perfect for going out with family friends and lovers Its okay to simply prepare a picnic The sun is hot so a sun screen is essential I was dragging a stroller and a 
51,5.0, There were a lot of people but yes I made good memories 
52,5.0, There are many people but it is spacious and the environment is very good 
53,5.0, Daegu villager has business in Seoul and travels with family If you want to go as far as riding go early 
54,4.0, It takes a lot of time to get to parking No cheetahs Good for cherry blossom viewing 
55,5.0, The newly created Hero Garden at the entrance of Seoul Grand Park is wonderful 
56,5.0, I like to go with my family If youre not going early in the morning take the subway 
57,4.0, There are two downsides Its so wide its hard to get around there is nothing to eat 
58,5.0, The best zoo in Korea I think the animals are bigger than before 
59,5.0, The child liked it It is a suburb of Seoul so it is easy to move around and it is good for a day trip 
60,5.0, wide There are many and many animals There is a place where you can rest in between so you can do a quick yogi and it was so good 
61,5.0, It is a good place with convenient transportation and lots of things to do and see 
62,5.0, I went to the water park with my daughter and the next day so I wanted to go to the zoo Its a good place to visit with my family It seems to be getting better after the new change 
63,5.0,Really like the park My boy had a fun and happy time there
64,1.0, It is a large and well maintained park with many animals Guidance and safety personnel should be located throughout 
65,4.0, Winter And since it was the weekend all the animals were inside It would be good to check the time and day of the week program carefully 
66,5.0, It is a cityrun park with the largest number of animals in Korea and the Gwacheon Science Museum etc Play facilities that children and students will love 
67,4.0, What kind of corona was not open I did not even open it Except for children who are only in the zoo they were  
68,4.0, Animals are so sad You can meet animals indoors until 4 oclock and outdoors until 5 oclock and the elephant train is the last train at 510 
69,4.0, It wasnt crowded and it was a great viewing However it was a disappointment that we could not see many animals because it was winter and Corona 
70,5.0, Good location and good atmosphere Besides the clerk is friendly 
71,5.0, There are many animals and it is good Unless it is a very cold winter I think it will be fine 
72,3.0, Im worried about traffic jams because its an outside road 
73,5.0, It is a place to go every Friday for a healthy walk and it is the best as a walking course for the elderly 
74,3.0, It was hard to see the animals today because the time was not right There werent many people so it was quiet 
75,5.0, The zoo is too big to see all at once Use the lift to visit the zoo with children And the walking trail in the Grand Park is very nice  
76,5.0, When I was young I went to Seoul Grand Park holding my mom and dads hands Now where I go with my daughter Raft tastes a bit risky but fun 
77,5.0, Tigers are particularly active The desert fox and the desert mouse next door are so cute The seals are so cute you dont even notice the passing of time 
78,1.0, There was nothing to see I went to see the crocodiles but I was only able to see them on weekdays 
79,4.0, Quiet and quiet great for kids to go to these days because of Kona and Chuuui if you go to Yaha animals dont come Book the weather 
80,4.0, Animals dont come out much because of Koryona and Cold And if you buy the lift package go to the top and then walk slowly its a little more convenient 
81,3.0,Armored during the weekends
82,5.0, Ive been to the Grand Park Zoo but its quiet and its nice to go for a walk and see animals Dont expect too much 
83,4.0,Good
84,3.0, The stairs are very inconvenient when going to the elephant train from the parking lot Especially if you have a stroller or wheelchair 
85,4.0, In the morning there were no animals so it was absurd You can only see it at 2 or 3 in the afternoon 
86,5.0, The weather was good people watching was good This is my first visit in 20 years 
87,4.0, Cassowary Leah its nice to see you It was late autumn so it was a bit gloomy Due to the corona quarantine the Botanical Hall and South America Hall were 
88,4.0, The zoo ticket is 5000 per person The plant is 2000 The indoor pavilion is not open But when I walked around with my family I saw a lot of animals It was very good I walked up and took the cable car I was very 
89,5.0, Spacious good value for money kids love it I want to go again 
90,5.0, The trail is well established and the occasional roar of wild beasts is realistic 
91,5.0, If youre struggling with people like me because youre eating and buying you dont know if youre going to end up like this Just turn around and youll feel like youve become a faithful smurf Thank you for always 
92,3.0, Animals in the zoo exhibit severe repetitive behaviors due to stress This phenomenon is more severe in carnivores than in herbivores 
93,5.0, Anytime is a good place to go Seoul Grand Park which I visited in late autumn still has autumn leaves so it was good to take a walk 
94,5.0, I went up to the top of the Seoul Zoo on the skylift to see the zoo and I seem to be more fascinated by the beautiful autumn leaves than the animals 
95,5.0, no one was nice Is it winter or is it Corona It was a bit disappointing that there were no places to eat 
96,4.0, I think they will like it if you bring the kids Healing 
97,5.0, The autumn leaves restaurant is Seoul Grand Park haha Its really pretty 
98,5.0, goooooood It was good to visit after a long time I want to go again 
99,5.0, A place where you can feel the autumn mood well There is no entrance fee for the Dullegil but it starts next to the entrance to the Grand Park and comes out in front of the museum 
100,4.0, A popular park for photographers A good place for general visitors every day crowded 
101,5.0, Its a great place to go with kids It is better to go when the weather is not cold 
102,4.0, Its the beginning of hibernation so I cant see many animals 
103,5.0,must go
104,5.0, Seoul National University Park is so large that you can run and play And Seoul National University Park has a zoo Seoul Land and a large parking lot 
105,4.0, I went to the Dullegil behind the Grand Park The air is good and the road is good  
106,5.0, I passed by the cable car but its nice to have a wide variety of facilities The cable car was a little scary 
107,5.0, The autumn leaves are so pretty I also like the sound of stepping on it 
108,2.0, I visited last weekend and had a really good time with my family but I am deducting 3 stars because of the crazy way the parking lot was managed 
109,3.0, The zoo is similar to the previous one but the parking fee settlement is changed from prepaid to postpaid and it takes too long to get out 
110,5.0, Do you want to see the autumn leaves my dear go now 
111,5.0,One of the best place to hangout So many spots including zoo side skydive museum and many more Must have to visit beside with your children
112,3.0, close too early The lift staff are unfriendly 
113,4.0, Coffee and bread to drink while taking a walk are delicious Parking is a bit inconvenient 
114,5.0, The first time I went to Seoul Grand Park with Ina  I love it 
115,5.0, I went to see the autumn leaves with my family Its so good Ride the nostalgic lift and see animals Everything was good except for the food in the restaurant in the park 
116,5.0,Worth to spend the weekend with
117,5.0, I like to walk and walk The parking lot is spacious and there are Seoul Zoo Seoul Land and the National Museum of Modern and Contemporary Art Gwacheon 
118,5.0, Everyone pay attention to that redneck Very cute and satisfied Good for walking and good weather 
119,4.0, The parking lot is complicated so using the subway is the answer 
120,5.0, You can see a variety of animals You can see many kinds of animals here 
121,5.0, Weekend visitors to Seoul Grand Park must get a headache from parking Only a few selected people can park where you can see in the last picture  
122,4.0,All the activities in 1 place
123,4.0, Skylift is highly recommended I like autumn leaves flowers in the theme park and cherry blossoms in spring 
124,5.0, I couldnt enter the botanical garden but it was so fun and pretty and I came back 
125,5.0,beautiful trees in fall Very good to take pictures
126,5.0, Satisfied just walking around the Dullegil for money The downside is that there are no restaurants nearby 
127,4.0, The autumn leaves at the zoo are changing I want to visit again in November 
128,2.0, everything was good I saw the animals and the environment was good However as soon as you pass the entrance there is a restaurant in front of the 
129,5.0,Good
130,5.0, I walked up when I went up and took the lift  elephant train when I came down and it was so much fun 
131,4.0, Very large park very suitable for coming when the weather is good Bring children back to Korea and dont forget to visit ZOO Its a bit inconvenient when the weather gets cold Fortunately Seoul Grand Park is very 
132,5.0, Because it is cold there are no animals The entrance is under construction but the fresh air is so good Its a pity that the jaguar went crazy 
133,4.0, Lots of people in the afternoon but not many people in the morning It is possible to load a stroller on an elephant train but it is very 
134,5.0,Great for exercising  Less crowded when we visit
135,4.0, I went on a weekday and there were few visitors so I enjoyed it leisurely It is also a good place to go as it is easily accessible by transportation 
136,5.0, Among the zoos Ive been to it has the least smell and has a variety of animals Above all the scenery is very nice 
137,5.0,lovely place specially for kids
138,5.0, Reservation is easy and I went fishing for zucchini with my children and it was so much fun 
139,3.0,Its too hard to go around with babiesbut its fun
140,5.0,A good expirience for children and family bonding
141,5.0, A great place to go with kids Its good to let the kids loose and play 
142,5.0,Best place for family trip in weekend Dont miss sky lift There are 4 lines Choose line which has longest route
143,4.0, Its good for kids to run around and if only I could change the bathroom soap a little its not even the 80s 
144,5.0, Its a bit far but its good  There are a lot of rare animals 
145,5.0, Spacious Clean Diverse A zoo that cares about animals Its been a few decades since I went The natural scenery is a healing place 
146,5.0, A representative park near Seoul You can enjoy the nature changing throughout the four seasons and it is an optimized place for families of all ages men and women to spend a day A park where Saulland and the 
147,5.0, A 3yearold boy is totally obsessed with the elephant train 
148,1.0, Fish oil There are a lot of people in this country and the road is narrow because it is under construction 
149,5.0, it was good Its free before 36 months If you ride the elephant train and lift you have to pay 30000 won  
150,5.0, If I say good good my mouth hurts Its Kosi Guk but I only wore a mask haha so many people 
151,5.0, One of the best places to take children under 10 years old There are a lot of animals and there are benches and shade in the middle so there are many people who enjoy laying on mats 
152,4.0, Why is Seoul Grand Park in Gwacheon This is a zoo and botanical garden on a vast land Lots of things to see and eat 
153,5.0, Considering the costeffectiveness its just light However looking at the food sold inside you can see a strong will to make up for the deficit in the admission fee 
154,4.0, Considering that it is a public facility it is satisfactory You can see the efforts of the people who run it and the facilities are very old but they are improving little by little During the holidays there are 
155,5.0, Being able to get acquainted with animals Its good for kindergarten and elementary school students And going for a walk 
156,4.0, I had fun with my child To go to the zoo and not see an elephant 
157,4.0, There were so many people I respect my father and mother 
158,5.0, Impressed every time I go A place where nature art and play coexist Its a great place to go with kids and friends and its a place I want to go often 
159,4.0, As it is a municipal park the entrance fee is good There are a lot of people who ride the elephant train but if it is not in the scorching sun it is possible to get around on foot However it is recommended to 
160,5.0, You must take the lift at the beginning Just because I rode the elephant train didnt mean I was an expert 
161,4.0, It was less because it was outing and outdoors but I wish the distance between the lift waiting line was kept a little better 
162,5.0,Loveeee this place
163,5.0,Fantastic zoo
164,5.0, Its Corona but its a lot of people and its spacious so its good to go Childrens sand play area is the most popular 
165,5.0, It is very big there are many things to see and the skylift was cool and the view was good Its a pity that the restaurants food was expensive and tasteless 
166,5.0, there was construction When entering take a transportation card and pass quickly It was sensational 
167,4.0,  
168,5.0,Just loved it
169,4.0, I couldnt see all the details using the lift and the elephant car but the security guards were all the best to enjoy the view 
170,5.0, It is a resting place for citizens around Seoul and a place where you can see animals from all over the world 
171,5.0, It is well maintained for walking and visiting the zoo with children 
172,3.0,I could feel the old memories The facility is old
173,5.0, It is a place where you can fully enjoy the feeling of early autumn After 3pm its free and good 
174,5.0, A great place for families with young children Especially the zoo and theme park Recommend 
175,5.0, It was nice that the childrens lounge was well maintained The child loved going to the zoo 
176,5.0,Been there to zoo portion Amazing place for kids
177,5.0, A place that children love It is recommended to take a gondola ride and see it while descending from the top 
178,4.0, Well Seoul Grand Park is always nice Except for expensive food and snacks And the parking fee has gone up 
179,3.0, It was a pity because there were so many empty kennels Maybe it was because there were not as many visitors as before Or should I rather be happy with the many empty kennels The leopard kennel was 
180,4.0, Its difficult to walk around but each course is well documented in the brochure so its easy to find 
181,4.0,Good place
182,5.0, September 19 2021 Today is fun but suddenly its afternoon so its hard to line up because there are so many people Still its fun to go after 2 years I think its better to go when there are fewer people next 
183,4.0, Sleeping animals and humans trying to see Nervous The response of Iron Man at the entrance and exit is very good 
184,5.0, Rhinoceros Elephant Cuteness desert fox sleep 
185,5.0, Although it was a weekend there were not many people than expected Kids love it so much 
186,5.0, A large zoo a cable car Interesting for children and adults At the moment all closed rooms are not working due to the virus nevertheless most of the animals are available for viewing There are shops on the 
187,1.0, I have a good time with my granddaughters and grandchildren everything is perfect 
188,5.0, Its wide and there are animals on the trail so its good 
189,3.0,Covid Half of the zoo animals are not present
190,4.0, Kakao started parking management and the parking fee increased by 2000 won turn off cacao 
191,5.0, Its the perfect place to go out in the fall Be sure to enjoy the light festival in the evening 
192,5.0, good facilities A little lacking in food Large space and various animals 
193,5.0, Seoul Zoo is a top destination for walking in the bosom of nature The air is clean filled with wonderful aromas and amazing natural smells the vegetation is so diverse that you stop and cannot get away from these 
194,4.0,Beautiful grand park
195,3.0, Seoul Grand Park is always good But its a little bit out of control I cant erase the feeling 
196,4.0, The lift is quite expensive The line is long and the cost is poor Elephant train is good 
197,5.0, It was raining so the weather was cool and there were plenty of places to rest in between but it was a bit disappointing because there were many animals that werent even outdoors 
198,5.0, Its the first time Ive seen a pelican eating food up close like this 
199,5.0, I think this is that we are a life that suits us very well Its because eating refrigerator hepatitis takes us because it knows that I like to see a letter where it is found Those who are interested in the United 
200,5.0, It is a place full of things to see but unfortunately there are too many people 
201,2.0, Unfortunately I think the cages of the animals are too small and they dont look very happy and healthy either But at least the park is nice 
202,5.0, Its past 5 oclock and the animals are allowed to enter so the animals must rest but its a pity 
203,4.0, like I saw it when I was young and its been 30 years since Ive been there I think Im doing better than I thought 
204,5.0, I couldnt look around because there were a lot of people but I think Ill play properly when Corona gets better The lift was really fun 
205,5.0, Its so good its hot hahaha The wind is cool now Cable carjjang 
206,5.0, A place where you can feel comfortable comfortable and breathe life as if you were at a villa at any time 
207,4.0, Its been a while since Ive been here and have a good time Its a bit disappointing that all the interiors are closed due to the corona 
208,1.0, Convenience store friendliness is the worst The first convenience store on the right side of the front door is the worst 
209,5.0,Hard
210,5.0, Its a hot day but the trees are thick so theres a lot of shade when walking on the road 
211,5.0,Super
212,5.0, The parking lot is fully equipped and there are many toilets so it is good for a big and fun family outing 
213,5.0, All the animals were there A fun place for kids and adults alike All the animals were there A fun place for both kids and adults 
214,5.0, It was a great experience to see various animals up close 
215,5.0, Very big and beautiful garden I highly recommend it to those who travel to Seoul 
216,5.0,Good
217,4.0, It was a weekday so there were no people but it was a pity that the snack facility was closed 
218,4.0, I love the zoo The restaurant doesnt sell delicious food and its almost closed You need to bring a packed lunch 
219,5.0, Elephant train and lift ticket package It looks good with a ticket Its very spacious not many animals now 
220,5.0, Walk in the forest for ten thousand steps in the forest bathing area 
221,5.0, As long as you have the stamina you cant really spend a day here There is also a small water play area basic animal viewing toilets and lots of shops Really recommend this place 
222,5.0, It is recommended for a walk I visit the zoo at least once but there is not much to eat inside They sell simple snacks at the kiosk at the entrance of the Childrens Zoo Rose Park I recommend to 
223,5.0,Great experiencepro tip take the elephant train
224,5.0, Its cheap theres a lot to see and its a mustgo place for those with children 
225,5.0,"The sky lift over the lake at this season - no flowers, no snow - alone was worth the visit. The lake was frozen at the edges. The calmness and reflections were peaceful. We bought a package ticket. However, it only included one ride (between the zoo and the zoo entrance or between the zoo entrance and the main entrance). Would recommend to save th the ticket for the latter ride.  The zoo was bigger than imagined. There was a good variety of animals, and more than 6 tigers. The living conditions of some animals were not as satisfactory."
226,5.0,The Seoul Grand Park has a good zoo and rose garden. I did not see roses in past visits but this time (late Oct.) the rose garden was filled with roses. In autumn the autumn colours are fascinating. However this year was dry and the summer was unusually long so the ginkgo and maple trees were much less attractive than last year. I like the park because it has a bird house where one could see various birds face to face ie not caged. The zoo is very large and has a wide range of animals.
227,4.0,"The zoo is big and nice, better you buy the package ticket wich incl elephant tram and sky lift. The only minus thing is there is not much option for food. Mostly sell sausage, teokkebi, and other korean food. So, if you want to eat other cuisine, bring it from home/ buy it before get in to the zoo. Oh, there is also 1 kfc outlet wich always full and dunkin doughnut before the ticket counter."
228,5.0,"We went there to visit the Zoo, we ended up visiting the whole place and spend the whole day there. The zoo is big and there is a lot to see. There is a sky lift that goes over a huge distance with amazing views. We did not expect something so nice - we were also lucky to go there in autumn when all the leaves were changing and the views were incredible. Definitely go even just for the sky lift ride - it was amazing!"
229,5.0,"To access this area I would recommend using the lift as it provides an aerial view of the zoo. Within the zoo there are many animals on display from giraffes, elephant, lion, etc. The zoo is well- kept and the grounds are so pleasant to walk through. There are even some activity areas such as a rock wall and elephant trunk slide."
230,5.0,"We drove. Traffic was pretty backed up getting to and from the parking lot and Waze was directing us away from the parking we needed, beyond the ""Seoul Zoo"" parking sign, so we ignored Waze. We were able to pay for parking using our debit card, didn't need a Korean bank card or won. 5,000 won for a smaller vehicle and 10,000 won for a larger. From the parking lot, follow the crowds to get tickets for the Elephant Tram or walk 1km to the main entrance of the zoo. At the zoo entrance, buy tickets to enter the zoo. There are stroller rentals available, we were also able to use our debit card for this. 3,000 won, but had to leave ID there until we returned. Strollers were nice. The zoo grounds are beautiful. It was hot out, but I bet a trip in the fall would have been perfect. I was expecting to see a lot of sad exhibits based on other comments, but they seemed pretty typical compared to any other zoo I've been to. I thought the spacing was good and yes, there's a lot of walking, but it didn't feel like too much. My kids had a lot of fun. I thought the food/drink choices were good, too. You can also bring your own food and drink in if you wanted. When leaving, you have to buy a return trip for the Elephant Tram or make the 1 km trek back to the parking area (which is also the same as the entrance to the subway)... I recommend going, especially if you have kids! It was fun!"
231,4.0,"Easter weekend travel to Seoul Korea and we knew we would have to visit the Seoul Zoo during April, my daughter loves animals and zoo's, we came here in Dec 2018 and it was too cold and the animals were all housed inside so it wasnt fun last time but this time it was amazing.  The weather was very nice, sunny and cool, no icy floor, the cherry blossoms were still in effect so lots of people were still taking pictures, all the animals were out and about instead of locked in large rooms.  Kids get in free so when we went there was many school children which was very nice to see them enjoy the park."
232,5.0,"The park has been one of my favorites in Seoul. It had been under renovation for many months but fortunately the renovation was completed when I went there in early Nov., 2018. The aviary was extensively altered. Now the visitors are isolated from the birds by glass panels. However some new species have been added. I like to go there in late Oct. or early Nov. as the maples and ginkgo trees create a beautiful mix of red, orange and yellow colors. The park is very large and I like the zoo most. To save walking, it is better to take the chair lift to the top and then walk down the hill. Once back to the zoo entrance I usually take the chair lift back to the main entrance, around sunset time. The view (from the chair lift) of the lake at sunset is fascinating."
233,2.0,"I love visiting zoo’s and seeing different animals. However, I recommend not visiting this zoo. I travelled 1.5 hours to get here, and I feel like my time travelling and visiting was wasted. There were many different animals, which was probably the best point. Each enclosure was small, dirty, and there was no sign of a zookeeper anywhere. Usually on my visits to the zoo I see many zookeepers tending and feeding the animals, but during my visit here I didn’t see any. Many animals looked sad and hungry, often eating dry leaves. The monkeys were also acting out at each other, probably because the cages were so small. As I mentioned, I love to visit the zoo, just not this one."
234,5.0,"About an hour bus ride from Seoul is the Seoul Grand Park with Zoo. It is a fun place for friends and families. The place is huge and so many animals to see. You will see bears, elephants, birds and a lot more. The entrance fee is not that expensive which comes with a free ride to the zoo bus and skylift. It goes uphill so you will get tired going up so be sure to bring some water and snacks to replenish."
235,4.0,"It is a place where you can touch, see, and enjoy animals. Especially, in spring and fall season, you can see flower, rose,chrysanthemum and use the elephant train to get to the entrance quickly and the family can go on a picnic."
236,5.0,Almost everyone goes to Seorak Mountain on autumn season and we head from a Korean friend to visit the Seoul Grand Park for autumn and it was really beautiful. Worth to visit on autumn!
237,4.0,"This is a park in massive area which includes multiple different attractions. The zoo has most visitors and is a pretty good place to any ages.  Facilities: Zoo, Garden, Camping Zone, Seoul Land(Amusement Park), Contemporary Museum, etc. We only entered the zoo. But, there was a rose garden as a season special and it looked nice, too.  Location: This is in Gwacheon City. But, only 4 stops away from Metro Sadang Station (line #4). Accessibility is great from Seoul. From the metro station, it's a short walk to the park. There are some food stalls in the way. It's fun to watch and I recommend having foods here because foods inside the park are much more expensive.  Zoo: - We bought combined ticket of 10,500 won for a lift, a elephant bus and an entrance. After buying the ticket, go to the lift station on the right and take the lift until the highest area of the zoo. Walk around the zoo and take the bus when it's done. This seems to be the best way to save money.  - The zoo was fine. Food stands, bathrooms, benches are everywhere. Bird Zone is like a Jurassic Park. If you are lucky, you'll be able to see parrots very closely. We were very amused to see apes. I think Ape Zone is the best part in this zoo.  - I was a bit disappointed not to see lions. There were MANY constructions and some animals aren't staying at where they are supposed to be. Bat cages were empty.  - It's a lot of walking anyway. Be ready to get tired.  - There's A-Zoo tour on the website to travel comfortably riding on a cart for children or seniors. It's not available at the ticket office. I think they should fix that.  - Even though there are animals of many kinds, there are still many this zoo doesn't have. So, don't expect to see every one you can imagine.  - There's an arboretum in the zoo. It was just okay level.  - There are a number of visitors in the zoo. But, this is a huge zoo and there's no chance to wait to see something. We liked it.  - Some of them close at 18:00. You'd better enter before that if you wish to see everything."
238,4.0,"Most of our visit was in the Zoo Park, many animals of all types, we did not see what some may think as abuse, Great walking self guided tour, getting up the hill you ride a Ski Chairlift, safety netting below. we were 4 adults and all of us enjoyed the 3 hrs or so we were there, quick lunch spots throughout. A tip we did not have our Passports with us a discount would have been applied, not sure of amount. Not far from Downtown Seoul, we would visit again in 2 years when we go back"
239,3.0,The park was one of my favourites but unfortunately it was under renovation during my last two visits (April 2017 and April 2018). Not a great deal to see during renovation as many of the major attractions were closed. Hope to see it again next year.
240,1.0,"I came here on an a Korean language class trip and was appalled by the living conditions of the animals. The enclosures were too small and the animals looked absolutely miserable. Some of them were acting out obviously because they were going crazy in their enclosures. I couldn't believe the beautiful animals they had that were being kept prison. They care more about having different types of animals (there must have been at least 15 different types of monkeys) than the welfare of the animals. One monkey was kept in a large, empty concrete box with just a swing to keep it entertained and it broke my heart to see the monkey sitting in the corner, baring its teeth fiercely at us. Do not visit this animal prison, you are only contributing to the problem!"
241,4.0,"Seoul Grand Park is actually quite close to Gangnam, a quick trip through the mountain, just about 15 min from Seoul Arts Center. It is a huge aerial that has hiking routes, a lift, a museum and a zoo. So definitely a destination where one can spend a lot of time. Once there it feels like it is hours from Seoul although it is very close, completely different scenery and environment there, quite relaxing. The zoo is quite large and has a large variety of animals. Grand Park is a great destination for a getaway."
242,4.0,"Public transport to and from Seoul Grand Park is easy; several buses are available and there is a subway station that leads directly to the park entry.  You can either walk, take the lift, or ride the miniature train(?) to the zoo or the theme park.  Entry prices are reasonable as are the lift and train prices."
243,3.0,"Primarily came for the zoo. It's a bit overwhelming in term of the size. The place is so huge and be prepared to do a lot of walking.  In term of animals, a bit disappointed. The only marine I saw was sea lion. No more dolphin. Didn't get to see many animals.  The only nice thing I like is the sky lift. If you visit must try sky lift."
244,5.0,"Among all zoos I visited in my life, I think this is the best! Environment is clean and animals seen are all appear healthy and happy! Many different animals/reptiles there and you would not be bored. Only thing is, do not go during Winter. It is quite cold. One more reminder - it is a non-smoking park."
245,3.0,"My kid loves animals so it was her 1st time in Seoul so I thought lets go and visit the Zoo, The entrance to the zoo is very far so once you get off from the Metro you arrive at 1 entrance from there you can buy a ticket on the elephant train and then get off at the zoo entrance. Once you get of the elephant train, you have to pay again to get back on it lol  The actual zoo is very large but due to winter most of the animals are kept inside, you can still see them but it would be better if you visit the Zoo after spring. The paths are slippery with ice so be careful.  Next to the zoo is Seoul Land an amusement park, it was too cold to go there so didnt bother."
246,3.0,"Good for long walk and if you have time.  Also a nice place for picnic.  Each area has separate entrance fees.  Sky lift is a must to see the scenery from above.  We did see much, some animals are not there during our visit. But we enjoyed walking due to cool breeze and autumn colors."
247,5.0,I love animals so Seoul Grand Park was great place for me. Place was clean and there were many animals. You can also cable car and see the beautiful view.
248,5.0,"A larger area with a museum, zoo and amusement park in it. Separat entrances and fees. Just a short subway ride out from Seoul and in a nice setting with mountain back drops."
249,5.0,"I went to the zoo and it was great all kind of animals were there. My advise to the people who wanna participate in activities like feeding the animals or playing with the dolphins to come after midday cause almost, all the activities starts in the afternoon starting 2.30 pm and also later. The attractions park is pretty big and the views are just beautiful you got the mountain and a huge forest it was perfect.  Ps: if you are planning to go to the zoo and to the attractions park it s better to free the full day cause just for the zoo it takes min 4 hours to see all kinds of animals. And its better to wear some comfortable shoes cause you walk a looot."
250,3.0,"Seoul's Zoo, the Grand Park, is located by easy metro ride from the city. Has lions, tigers, wolves, bears, and a good primate selection. Unfortunately all the bird exhibits are currently closed for health reasons and the dolphins have been returned to the ocean, so there are not any substantial marine life displays aside from seals. Animals seem generally well-read for, with some species benefiting from better habitats than others. Some of the wolves seemed a little sad, elephants seemed to have a very small space, and seals appeared cramped too. The zoo is in process of building some new enclosures and will hopefully improve those living conditions. Minimal English signage but enough to find one's way around. We visited on a Wednesday afternoon and the park was virtually empty, which made for a very pleasant time. Plenty of clean public restrooms and at least one convenience store in addition to numerous snack food vendors. Food prices not marked up. 0900-1900. $5 entry, $10 2-part skylift one-way. Take exit 2 from Grand Park metro, walk toward main building then turn right at building and walk 300m to the Sky lift. Recommend taking sky lift out to end of park and walking back to metro. We didn't think there was enough to see to merit buying more skylift passes."
251,4.0,"We went together with 2 other families and there are a total of 6 children (aged 2 to 8) and 6 adults. We only manage to go to the zoo though we bought the package price.  Generally, I am pleased to go there as my girl (aged 8) is the only child who is interested in seeing those animals (except that she is disappointed that she did not get to see dolphin there as the dolphins have gone back to nature.)  My younger daughter aged 6 did not enjoy seeing the animals as much as like the playground there ( similar as the rest of the other kids)  Good to allow the children to explore and see the real animals out there."
