,index,Unnamed: 0,서울대공원부정단어리뷰,index,단어
10,10,1224,Went there with my wife and son especially to see secret garden. Gosh!!! What a waste of time. Nothing to see in that garden. Mughal gardens in india are much better. Took free English tour. Felt walking in a normal garden. But totally disappointed. Guide used to show a simple hut with no great architecture and give its history. I got to know that I am doomed when they told that the 1st place we will visit iin the garden is the most beautiful place. A big no from my side.,10,disappointed
11,11,1308,"The tour of the palace is truly great, but the real gem is the Secret Garden tour. Don' t miss it! You may want to check before-hand, so you're not disappointed, but the Secret Garden tour runs only occasionally. You are truly in an oasis in the middle of the beautiful city of Seoul.",11,disappointed
12,12,1366,"While not the biggest palace- this is probably the most visited of the 5 palaces in Seoul. While the biggest palace- Gyeong-bok-gung (Gung means palace), Chang-deok-gung was the most preferred palace of the king and his queens, chiefly for one reason- the SECRET GARDEN, which covers ~60% of the total palace area. While the palace itself can be entered with a ticket of KRW 3,000 and without a guide, the secret garden has a separate entrance within the palace (and ticket) and can only be accessed with a guide. Each guided tour lasts 90 minutes and tours are run in English and Korean languages (there might be other languages, but am sorry not sure about which ones, maybe Chinese & Japanese as well). The palace itself is open from 9AM to 5PM on all days (Mondays closed).  Another important piece of advice- each tour has a cap of 100 joiners and while there are 3-4 English and 4 Korean tours every day (except Mondays) and they sell our pretty fast; apparently 50 passes per tour can also be booked online, though I haven’t tried it personally. So unless you are staying for a few days and want to try your luck, try booking the pass in advance. A palace-cum-garden ticket can be obtained at the main entrance for KRW 8,000.  I actually missed the Sunday 3:30 PM (last English tour) and was almost disappointed until I came out and realised that there were 2 Korean tours available for 4 PM and 4:30 PM (ending at 5:30 and 6 PM, even though main gates shut at 5 for new entrants). As it was the last free day I had in Seoul I joined the Korean tour, which was the second best option. Really enjoyed the stunning beauty and grandeur of the secret garden, complete with small ponds with large umbrella-esque shelters for the royalty to sit by, waterfalls, and beautiful halls inside, not to mention flower beds and courtyards. And, the Korean guide realised that I had missed the English tour and was kind enough to summarise the brief to me after others had been informed and given time to click pictures.  A must-do in Seoul, apart from Gyeong-bok-gung (for the Change of Guard ceremony at 10 AM & 2 PM daily except Tuesdays when it is closed).",12,disappointed
13,13,1479,"To really appreciate Korean culture, I wanted to visit this amazing palace and immerse myself in the ornate beauty. I was not disappointed. The guards are dressed in ancient style finery and allow you to have pictures taken with them. Inside, you walk through one palace to another and can take photos of the interiors, which are dazzling. It's especially nice to do this on a day with good weather as it requires quite a lot of walking outdoors.",13,disappointed
14,14,1535,"The palace is well preserved and there are free tours to guide you round. Due to the cold temperatures, we decided to self your to cut the time. I was disappointed that you could not enter any of the buildings however there was information in English almost everywhere. Staff were helpful and polite. There are toilets a a cafe should you need them. We did not enter the second area as you could only do so on a guided tour and this lasted 90 minutes. It was too cold for us to stand around!",14,disappointed
15,15,1569,"We visited Changdeokgung Palace on two separate visits while in Seoul recently. During our first visit, we took the guided tour of the ""Secret Garden"". We had made a reservation several days in advance since the English language tour only allows for a certain number of people at a time. Our guide was exceptional. She was very knowledgeable; spoke excellent English; and you could engage her in conversation in between the various stops along the way. This was wonderful as I always want to learn more about the places I visit. I would rate the guided tour we had of the ""Secret Garden"" as the BEST thing we did during our time in Seoul. On our second day, we brought members of our family to the Changdeokgung Palace. We did not take a guided tour. There were signs along the way in English that explained each of the areas of the palace that we saw. They were very well done. Having seen the Gyeongbokgung Palace on a previous visit to Seoul, I would rate the ""Chang"" palace as being more interesting. Why? First, it's in a great setting - on a hillside with woods surrounding it. Second, it is more compact and therefore more manageable to get around to the various buildings. Third, it has the most original buildings of the two palace compounds. That's why it has been chosen as an UNESCO World Heritage site. We really enjoyed walking around Changdeokgung Palace on what was a cold November day. The gift shop was a great place to warm up when we needed to. Consider adding this palace to your list of 'must-sees' in Seoul. You will not be disappointed!",15,disappointed
16,16,1607,"Just a word of caution: The tour is physically challenging and, at times, arduous (with some steep climbs and descents, frequently on uneven ground and/or stones). Unless you are in good physical and aerobic shape, save yourself 5,000 won and give it a pass.  The guide for my group had full command of English, was cool and laid back, was thorough yet concise and, most importantly, went at a fairly leisurely pace. This allowed people to admire the sights, fall back a bit to photograph along the way and rest a bit, as the tour is physically demanding. [If anyone affiliated with the Imperial Household Agency in Kyoto reads this: You might want to take this tour to see how you should be conducting yours... seriously].  The walk is pleasant, the sights are pleasant. I was a little disappointed that the structural highlight of the tour, Juhamnu Pavilion, was “view at a distance” only. Additionally, I was a little surprised that the structures and grounds of many of the sights were not kept up as one would expect, given the garden’s significance. One of the sights (I believe it was Seonhyangjae) was under complete renovation; while that was bad for us, it will be good for those who visit when it’s completed.  The tour was vastly more valuable from a historical viewpoint than was from a visual standpoint. A Japanese garden it was not. I’m sure in the autumn it will be more visually compelling. This is a subjective opinion but I’m very torn as to whether or not it paid for itself (obviously they have to pay the tour guides which adds to their cost though, so therein lies the bind).  One thing the tour is, though, and that’s shady. If it’s uncomfortably warm or hot, you might want to schedule the tour to coincide with the height of the mid-day sun (although the strenuousness of some of the climbs sort-of negates the inherent temperature differential).",16,disappointed
17,17,1756,"Changdeokgung Palace was close to our hotel. The entrance cost 3000 KW for Palace itself and Palace Garden had a separate price. If you have been to China and other Asia you would be probably disappointed, so was I. The Palace looks like Chinese but cheap, it is small and low like few other things in Korea. Blooming trees were really beautiful over there. But in general it was not a Palace but traditional mansion.",17,disappointed
18,18,1785,"This palace is on the World Heritage List and deserves to be. If you only see one palace in Seoul, make sure it is Changdeokgung. This palace eschews the rigid, identical layout of the other palaces and has more character to it thanks to the lovely gardens and more of the rooms having furniture in them. I took the free English guided tour of the palace and learnt lots about how the palace was used and who lived there. The Secret Garden tour was also enjoyable, seeing all the little ponds and pavilions tucked away in the extensive, forested grounds that feel a world away from the modern city around you. I was disappointed by the other palaces of Seoul, but Changdeokdung is something special and a nice place to visit.",18,disappointed
19,19,1859,"I was feeling a little disappointed with Seoul after traveling around Japan previously until I came here. I got there just in time for a secret garden tour and headed straight there. It was amazing, the guide had lots of great information and there are some beautiful spots. It should be the no.1 thing to do in Seoul!",19,disappointed
20,20,1865,Again another beautiful palace. Lovely to have a wonder around and have a few coffees. This is a must visit for any visitor to Seoul and I don't think you will be disappointed. Plenty of photo opportunities- make sure you don't miss the Secret Garden!!  Hopefully a helpful tip- you can walk between Changdeokgung and Changgyeonggung Palace. We stupidly exited the latter and got hop on bus to next stop. Think we missed some sights doing this.,20,disappointed
21,21,2023,"We planned to visit Changdeokgung Palace because it is one of the World Heritage properties and Secret Garden (inside Changdeokgung Palace) with beautiful Autumn leaves.  There are two kinds of tickets, one is for Changdeokgung Palace only (3,000 won) & the other is Changdeokgung Palace + Secret Garden (8,000 won with tour guide). We made ticket reservation on its website 1-week before the trip, all Chinese & English speaking tour guides were fully booked, we Chinese only had to book a ""Japanese"" speaking tour guide at 12:30 pm. If you want to know every place of its history, it is highly recommended to make the reservation on its official website as early as possible for a understandable language. No advance payment is required.  Upon arrival at the Secret Garden, we were a bit disappointed because it's too early for the beautiful Autumn leaves at the end of October, not much were seen. However, the weather is nice and comfortable, it took us 2.5 - 3 hours to walk, take pictures and enjoy the environment (without following the Japanese tour guide). It is a nice & relaxing place to visit. We may learn more of Its history on its official website or UNESCO's.",21,disappointed
22,22,2197,This is the best preserved palace in Seoul so the guide books tell us. We were a little disappointed. We went on an English tour. Our guide spoke very good English but she started her commentary to quickly. There were many places where the group had to move in single file and with the best will in the world it took time for the whole group to gather. In the meantime the guide had started her commentary when about 6 people ( out of a group of 20 or more) had arrived so we missed quite a bit.  Although the buildings were very interesting they were completely bare. It would have been good to see some of the rooms furnished appropriately. Another day I visited Unhyeongung Palace which is just down the road and although a lot smaller I found it more interesting because many of the rooms were furnished and even had mannequins of the royal family of the time in them.Tthis palace was free but we paid a modest amount at Chagdeokgung Palace.,22,disappointed
23,23,2218,"We were disappointed. Although this site is nicely preserved, there wasn't much to see. There was an extra entrance fee for the secret garden, which according to the guide books was the gem of this site. We didn't go in unfortunately. Strollers? Impossible to lug up the huge stone steps in front of every building. Families with young children need to be better prepared than we were.",23,disappointed
24,24,2242,"Such a beautiful place. This palace was recommended to us over a visit to Gyeongbokgung Palace as it's meant to be prettier. Obviously we went with this recommendation and whilst I can't compare, I can say that we were not disappointed. We made it in time to take the secret garden tour - the only way to see the gardens and the back of the palace, including the prince's private get-away and the servant quarters. The tour guide was was full of really interesting facts and it gave us insight into how Koreans lived in that era, eg. raised rooms that were cooler in Korea's stinking hot summer's. I really, really wish that the library was available on the tour, however we could only look up at it. The courtyard with the pond and the library is stunning. We could've stayed for ages, but we were so tired from walking around. Take some snacks as the shop there only had drinks!",24,disappointed
25,25,2277,"Having been to the Forbidden Palace in Beijing... nothing else could really compare, so I was a bit biased! This palace was very easy to find and easy to get to which was great. The inside was quite nice too, although it is mostly empty rooms... There wasnt that many visitors when I went so you could see everything and take decent pictures without a swarm of people in your photos. However, I was rather disappointed that they had 'sold out' of tickets for the secret garden! It was the main reason I went... I don't really know how tickets for a garden could sell out... anyway... so you've got to go super early to get tickets for that! I think I went around midday and there were no tickets left. Anyway, this is quite a nice place to go for history and photos. Theres a small coffee shop and souvenir shop inside.",25,disappointed
26,26,2390,"we really feel disappointed because we didn't have much time to explore secret garden. i heard this one is the highlight of this palace. we know this palace from rooftop prince, one of korean drama.there was not many tourist visit this palace. this palace is near with buckhon hanok village",26,disappointed
27,27,2568,"The Changdeokgung Palace is very close to the subway station, with 1-2 mins walk. The Palace is an ordinary one, if you expect a grand palace, Changdeokgung will make you disappointed. There is a Secret Garden inside the Palace, you need to buy another ticket for it, but I think the garden is not so interesting, compare to the imperial garden in China or Europe. The Changdeokgung Palace is a good place to know more about the Korean history, so if you haven't been there, it is worth to visit.",27,disappointed
28,28,2597,The one thing that I wanted to visit whilst in Korea were the palaces as it brings so much history to the city. I wasnt disappointed when we went to visit and we managed to see the Changing of the guards too.,28,disappointed
29,29,2644,"The palace itself is average. You cannot go inside any of the buildings, but the grounds are well kept and the exteriors are well renovated. The guided tours are awful, so don't waste your time. The guides rush from location to location and begin speaking as soon as they reach the next spot, but before the majority of the travelers have caught up. Even with a microphone, we could not hear what one of our guide was saying she spoke so softly. The groups, especially for the Huwon, are massive, so that also makes it challenging to keep up and hear your tour. Also, the guides dictate, verbatim, what is in the pamphlet they hand you when you buy your tickets, so you could easily have a much more enjoyable self-guided tour on your own schedule. While we were able to tour the Huwon on our own, I do believe for the most part, you are required to be with a guide. The Huwon was beautiful and we thoroughly enjoyed our time there photographing it. Do not expect your typical floral garden- there are very few flowers in the Huwon, which our friends were disappointed to discover. The garden features nicely maintained buildings, some small ponds and lots of greenery on well shaded pathways. The Huwon is a great stop in Korea.",29,disappointed
30,30,2650,We did a tour around the palace which was interesting. Although we were disappointed in the lack of colour of the place. Especially after visiting castles in Europe,30,disappointed
31,31,2666,"Beautiful grounds. The Secret Garden add on is a worthwhile visit. The gardens are Korean style - mainly trees and shrubs. So if you're expecting a beautiful English garden with lots of flowers, you may be disappointed.  There is a great FREE eponymous iPhone app for the palace. It serves as an audio guide and GPS map. Because of its size, it would be best to download it before going.",31,disappointed
32,32,2686,"We walked through the Biwon (secret garden) in the frigid Seoul weather of Christmas Day. Actually we were at the Changdeokgung Palace the day before but we were told we just missed the last English tour of the day. So on the 24th we only got to see the palace itself. If you are a foreigner it is assumed that you need an English tour. In the cold short winter days of December (may be even January and February), there were only two English tours in a day. It was at 11:30am and 2:30 pm. (It is worth double checking these times for yourself) We were not the only ones who were disappointed and had to go back a second time. (We were also made to pay the palace tour again) The palace itself was ok. In spite of the cold and the run around, the Biwon was worth it. In the palace compound proper one can still see the city buildings around. Once inside the garden it was a hidden world, and a very photogenic place. The idea is closer to a rambling Chinese garden with hills, ponds, gates, teahouses and pavilions than a controlled Japanese Zen meditation garden. Enjoy! The gift shop/Cafe carries good souvenirs but somewhat pricey. On the way out, west of the palace compound there are a few restaurants. For very delicious and very sizeable meat dumplings and oyster/fish pancakes, Buckchon Restaurant is highly recommended. (This place has tables and chairs) The service was also very good.",32,disappointed
33,33,2698,"I spent a couple of hours visiting this palace, taking one of the few English-language tours available. It was very crowded on the day, as the other main palace was closed so all tourists flocked here. Even so, it was an interesting visit and an opportunity to learn a few things about Korean history and culture. Sadly I did not make it to the secret garden, as I ran out of time, but this attraction is well worth a visit! A word of warning for people with physical impairments. There are some extremely steep steps to climb so don't be disappointed if you won't be able to see every part of it. Still, there should be plenty to make it worth your while.",33,disappointed
34,34,2712,"As someone who taught English in Korea for almost 20 years (we left Korea in 1983), I was very disappointed in the English guided tour. The guide's content was not suited to foreigners' knowledge or experience, and the pronunciation and word-usage was abominable. Towards the end of the tour very few of the tourists were even trying to listen to the guide. I must say, however, that I was impressed with the tremendous improvement in the English language of signs in this palace as well as other historical sites we visited in Korea.",34,disappointed
35,0,57,It was a really nice afternoon sadly the secret garden was closed apparently you had to prebook tickets which we were unaware of the sign said for covid but I met a person the next day who said she went the same day and possibly time as us so prebook those tickets if you want to see the gardens For the rest of it I thought is was much more beautiful than Gyeongbokgun Palace but it did seem a bit smaller Well worth the visit if youre in Seoul,35,bit
36,1,69,Always like visiting palaces and this is no exception Its one of the smaller palaces in Seoul but still quite interesting to stroll around Theres a separate section which is called the Secret Garden and theres a separate admission to that An easy way to spend a morning or afternoon discovering a bit about Seouls past,36,bit
37,2,90,"Stunning palace. I have a lot of time in Seoul and Korea so going to see all the palaces. If your time is limited, definitely do this one. Time your visit accordingly with the mandatory guided tour of the Secret Garden. Annoyingly they appear to change timings so check online the day before your visit. I got there at 09:00 when they opened. I was the first person inside. I walked around the palace grounds myself for just over an hour and then did the English guided Secret Garden tour at 10:30 which finished around noon. Lasts about one and a half hours. You can leave the tour after fifty minutes as the last part is quite a bit of walking including uphill. For most of us it is fine but others were struggling with the heat even though it was early and parts of it are uphill so be mindful. I spent in total three hours there. Separate ticket for the palace and Secret Garden. They do have guided tours of the palace itself but to be honest, you can easily do this yourself. They give you a booklet plus there are information boards. Suggest going early as soon as it opens. It was beautiful and peaceful and you could freely walk around and enjoy the setting, also getting some good photographs. When I left at noon, it was much busier. Grounds are clean and well laid out. The palace was stunning. I loved the details of the doors and the architecture. There is a cafe and what appeared to be an art or souvenir shop on the premises. I didn't bother with it. Take water with especially if you are there for three hours like me. There are restrooms too. My thoughts. The Secret Garden is apparently the highlight. Whilst this was nice, I think the weather will contribute towards your experience. We had a lovely day and the sun shining with the reflection on the water and the colours of the leaves made the gardens look very pretty. However, we can't control the weather and I would suggest thinking about this if you have a day with bad weather. Parts of the garden were nice but other parts started to look the same. I started to get bored as did a lot of the group. I was glad I went though. The guide was difficult to understand (although the tour was in English) but there are information boards as well along the route which also provide useful facts. They limit the number of people on the tour so purchase a ticket as soon as you arrive.",37,bit
38,3,97,"I really loved the feel of this palace, like a haven of peace in the heart of the busy city. It is really beautiful. Because of Covid there was no guided tour or audio guide available but it is still worth the trip. The only negative thing is I had to get a second ticket to visit the secret garden. It is a a bit a shame that you can’t buy a combo ticket",38,bit
39,4,159,"We had very limited time at Seoul, so I only had the option to visit 1 palace during my trip. As we rented hanbok at Bukchon Hanok Village, we decided to go to Changdeokgung as it is a bit closer. The palace is not that big, but we had ample time taking pictures within the palace as there were not many visitors on that day. I wish we could have more time to join the tour for secret garden.",39,bit
40,5,166,"Beautiful! Definitely worth walking around for a bit - especially since it's so close to Bukchon Hanok Village, Insa-dong, etc. Didn't do the secret garden tour, but wish I had. Gorgeous colors, as is typical with Korean architecture.",40,bit
41,6,182,"We took a tour (booked thru trip advisor) where we had a private guide and a choice of destinations. We chose this one since we could do Gyeongbokgung by ourselves. A bit smaller (less walking), but more time for guide to explain things.",41,bit
42,7,191,"Having seen old architecture in surrounding countries, the Korean style shows its own characteristics - a bit more austere than Chinese temples - and different color palette.",42,bit
43,8,236,"I’d premise this with the fact it was an exceptionally hot and humid day we visited Changdeokgung palace which definitely impacted our enjoyment. The gardens are the main reason to visit and they are lovely (no flowers, all trees and greenery when we went in June - well maintained) but I would say beyond walking around the gardens, there wasn’t much to do. The entry price was only 1,000 won which is cheap but for that you can’t get inside any of the buildings and when it is hot, it’s a bit relentless.  So in short I’d recommend a short visit but not on a hot day.",43,bit
44,9,257,"It’s unclear what, if anything, is the original structure. It has been reconstructed with bits from another palace which makes it all seem a bit pointless, especially since they point out that many structures were modified in the process. Is this really what the palace looked like? And what parts are original, from the other palace, or new from the restoration which began in the 1990’s?  You can’t go into any of the ”historical” buildings (from the 1990’s..?) which means you only see exteriors and the occasional glance through and open window or door.  There is very little written information in English (or any other language for that matter). To enter the garden you have to join the English speaking guided tour which only runs 3-4 times a day, and since it’s a limited number of people per tour, chances are likely that you won’t get tickets unless you booked in advance. Although I can’t say I’m terribly disappointed in not getting a spot for the garden since I wasn’t very impressed with the palace to begin with.  I wouldn’t recommend this one.",44,bit
45,10,291,"Caveat to this review is I’ve likely seen too many palaces over the years, and nothing in this one stands out. What also detracts from the experience is that all the buildings were only built within the last 150 years as the originals were destroyed. So you are seeing fairly modern materials and construction techniques. It feels a bit staged as a result.  If you’re short on time and have seen an Asian palace before then you can afford to skip this one.  Final point: ‘the secret garden’ can only be accessed via the scheduled tours, which appear to depart every 2 hours. I didn’t do it.",45,bit
46,11,333,"This is one of ""similar"" places in Seoul. There are five or six places where the previous emperors have lived. Not a big difference, but the colors are a little bit different and the locations are different. Take a guided tour if possible and you'll learn more. Seniors get some discount, but you need to keep the passports with you to show your age.",46,bit
47,12,358,"This palace had several entry points. We had to line up a bit for the tickets. There were so many tourists inside. This time, we did not have a guided tour.  The palace was simple but beautiful but it was quite hard to find a quiet spot. The grounds were huge and the trees were beautiful during our autumn visit.",47,bit
48,13,402,"It was truly beautiful. For free entry to the palace, rent a hanbok (₩10,000 for 2 hours, ₩20,000 for 4 hours, ₩30,000 for the whole day and an extra ₩5,000 for accesories). The secret garden is a wondrous place. A bit of a walk, but not too difficult (had one guy on crutches in the walking tour). ₩5,000 entry into the secret garden if wearing a hanbok (traditional Korean dress) or ₩10,000 normally. All in all, a splendid venture into the history of South Korea.",48,bit
49,14,412,With all of the Hanbok traditional clothing rented out to visitors it feels a bit like a time machine ... well except for all the cell phones. One can picture yourself there hundreds of years in the past. Certainly added to the full experience.,49,bit
50,15,479,"We went for the 10:30am Secret Garden tour on a hot June day. We find the tour a bit slow for our pace. The garden itself was alright. However, we find that the morning/noon sun was quite draining. And there were some uphill and downhill that we need to climb. It might be difficult, if not impossible for people who have mobility problems. The garden itself and the scenery was very nice, but after touring the garden for 1.5 hours, we were not so keen to look at the palace anymore (as we have seen the bigger one the day before). Overall, I would recommend this for those who likes to look at architecture and learn about history. But probably it won't be very interesting for young kids.",50,bit
51,16,507,"Amazing palace with beautiful architecture. Entry was free with the discover Seoul Pass. We had just come from Gyeongbokgung so this place seemed smaller compared to there. The palaces looked similar on the outside but the decorations here were a bit more colourful. This place also has tours to the secret garden, the tickets are extra to the entrance ticket and located near the entrance of the garden. We had just missed the last English one for the day so decided to go to the next place instead.",51,bit
52,17,511,"The palace is nice, less crowded than Gyeongbokgung and a bit smaller, so I liked this one more. But the main reason I came here was the Secret Garden tour and we were not disappointed. The tour itself provides valuable information for those interested in the history of the place. I stayed back for the first few buildings, then decided to explore on my own, since I wanted to get nice pictures without the whole group in them (the tour is limited to 100 people). I would recommend that. You can always go back and catch up with the group, or ask the guide some questions. The gardens are so beautiful, we were lucky with the weather; sunshine and blue sky. It was just amazing and I took a million pictures (see below :-)), a total MUST DO if you love gardens. I would go back and book the tour again, it's so beautiful!",52,bit
53,18,533,"I nearly thought I had to skip the secret garden as I missed the online booking, only fifty slots per time slot per language per day. You can not enter without buying the tour tickets. But I read that they have fifty tickets on sale on that day as well so we went before opening to queue and managed to get tickets. I would advise getting the integrated palace pass as it is more worthwhile for visiting all the palaces and Jongmyo. As long as you take the guided tour it wouldn’t seem like a blur of palaces. Each one had its unique features and place in history. In spring the flowers are lovely and the architecture layout here I feel is the best of the palaces. It is a lot of walking for old folks to do and a bit of uphill and downhill especially at the last leg of the Huwon tour, so wear good walking shoes. The guide does give breaks at each point though and there is a toilet inside. The cafe and souvenir shop in the palace grounds is really nice do check it out. No food served though.",53,bit
54,19,549,"Go for guided huwon trip if you have ample time. It's very beautiful and tranquil. However, might be challenging for small kids or elderly as it involved quite a bit of walking.",54,bit
55,20,562,"In case you have limited time and cannot decide between Gyeongbokgung palace or this one -> I'd clearly recommend this one (Changdeokgung) over the before mentioned.  Reasons: 1. mostly not as crowded 2. Wonderful garden (especially in autumn and spring// In summer more shade then Gyeongbokgung! 3. A bit closer to the part of the city with traditional houses and many neat coffee shops. 4. Closer to Insadong 5. Closer to Jongmyo Shrine 6. Neighbouring Changgyeong palace is worth a visit, too.  In summer there are night tours through the beautifully lit up premises. You need to reserve tickets beforehand!  What you should do at Gyeongbokgung however is to watch the change of the guards. However you would not need to pay any entrance fee to do so.  Enjoy your stay!",55,bit
56,21,581,"We arrived to explore the historic Bukchon area and one of the first places we discovered was Changdeokgung Palace and it's growing queue. We decided to take our place in the queue as in the few minutes we pondered what to do next, the line was growing by the minute. The wait to get tickets was around 30 minutes - which I didn't mind a bit as it was fascinating watching the locals, young and old arrive in their beautiful traditional dress. The Palace offered lots of history and insight into the culture. Constructed in 1405 as a secondary palace of the Joseon Dynasty and rebuilt in 1610 after being destroyed during the Japanese invasion. It then served as the main palace for 270 years. The Koreans in traditional dress added to the intrigue. We paid extra to go into the secret garden and were pleased we had. The autumn colours were beautiful. We didn't do a guided tour due to the next tour not being an English one. We didn't feel we missed out on anything not doing the guided tours, we had a good brochure to guide us around.",56,bit
57,22,584,"Not quite as grand or beautiful as its neighbor to the west (Gyeongbokgung), this palace nevertheless boasts its own charms and serene architecture. For example, it does offer a bit more history and authenticity as it is quite a bit older than the other palace which was only recently rebuilt. A major part of the palace are the hidden gardens which were closed when we were there. I can imagine how spectacular those would be on a beautiful day and how much they would add to the experience.",57,bit
