,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,10,554,"I can say we were lucky because in our everyday itinerary we need to pass by in Dongdaemun Design Plaza. The modern, amazing architecture is simply picture perfect. We had the opportunity to view this beautiful architectural work both day and night. This is near Dongdaemun shopping district/market. It is worth your time to visit if you happen to be in Seoul.",10,need,우리는 일상 일정에서 동대문 디자인 플라자를 지나야했기 때문에 운이 좋았다고 말할 수 있습니다. 현대적이고 놀라운 건축물은 단순히 그림이 완벽합니다. 우리는 이 아름다운 건축 작품을 밤낮으로 볼 기회가 있었습니다. 이것은 동대문 쇼핑 지구/시장 근처입니다. 서울에 가신다면 한번쯤 가볼만한 가치가 있는 곳입니다.
11,11,11,626,it's an architectural master piece in my eyes. Never seen something like this anywhere. I love the night market and truck food. LED rose lights at night makes it charming enough. Head to 'Dongdaemun history and cultural park' station for direct access.  'Dongdaemun' station is next station and you might need to walk back to reach there.  Outside of DDP there are lots of shop and the famous Migilore and Doosan shops. Eat n shop,11,need,그것은 내 눈에 건축의 걸작입니다. 어디에서도 이런 것을 본 적이 없습니다. 나는 야시장과 트럭 음식을 좋아합니다. 밤에는 LED 장미 빛이 충분히 매력적입니다. '동대문역사문화공원'역으로 바로 이동합니다. '동대문'역은 다음 역이며 거기에 도달하려면 다시 걸어야 할 수도 있습니다. DDP 밖에는 많은 상점과 유명한 Migilore 및 Doosan 상점이 있습니다. 먹다앤샵
12,12,0,12,This is a very nice place and big surrounding many reknown shopping market,12,surrounding,이것은 매우 좋은 장소이며 많은 유명한 쇼핑 시장을 둘러싸고 있습니다.
13,13,1,132, Ive been gone for decades Since I went to Allman the surroundings have changed a lot There is an exhibition about Tim Burton in Design Plaza ,13,surrounding,나는 수십 년 동안 갔다 올맨에 간 이후로 주변이 많이 바뀌 었습니다 디자인 플라자에서 팀 버튼에 대한 전시회가 있습니다
14,14,2,197, The night view is beautiful and it is located in the middle of walking distance to the surrounding tourist attractions in Seoul If you are tired it is a good place to go to another place by public transport ,14,surrounding,야경이 아름답고 서울의 주변 관광지까지 걸어서 갈 수 있는 중간에 위치합니다 피곤하다면 대중교통으로 다른곳으로 이동하기 좋은 곳입니다
15,15,3,270, good unique building structure I dont fit in well with my surroundings ,15,surrounding,좋은 독특한 건물 구조 나는 내 주변과 잘 어울리지 않는다
16,16,4,295,Nothing much here but nice walk around. It surroundings by few shopping complex which offering various types of things. There is food truck (night market) and performances during weekend if not mistaken. Please check before you go.,16,surrounding,여기에는 많지 않지만 멋진 산책입니다. 그것은 다양한 종류의 물건을 제공하는 몇 안되는 쇼핑 단지로 둘러싸여 있습니다. 주말에는 푸드트럭(야시장)과 공연이 있으니 틀리지 않으셔도 됩니다. 가시기 전에 확인하시기 바랍니다.
17,17,5,306,"A truly impressive futuristic, sci fi looking complex that deserves a wow factor on first impression especially if you just exited the subway stop. The grounds and surrounding area are massive you could easily spend two days exploring this area as it also includes historical Dongdaemun wall and gate parkway etc. The DDP is an art gallery design complex that has numerous spaces and rooms for outdoor performances and conferences. Another interesting factor that there are archelogical finds surrounding the complex area that was unearth during construction and this has been integrated into the overall area. This is an outstanding architectural design complex that is impressive when viewed both during the daylight and evening hours.",17,surrounding,특히 지하철 정류장에서 막 나온 경우 첫인상이 굉장할 가치가 있는 정말 인상적인 미래 지향적인 공상 과학 복합 건물입니다. 부지와 주변 지역은 유서 깊은 동대문 성벽과 게이트 파크웨이 등이 포함되어 있어 이 지역을 2일 동안 쉽게 둘러볼 수 있을 정도로 방대합니다. DDP는 야외 공연 및 회의를 위한 수많은 공간과 공간이 있는 아트 갤러리 디자인 복합 단지입니다. 또 다른 흥미로운 점은 공사 중 발굴된 복합단지 주변에 고고학적 발굴물이 있어 이를 전체 지역으로 통합했다는 점이다. 이것은 낮과 저녁 시간에 모두 볼 때 인상적인 뛰어난 건축 설계 단지입니다.
18,18,6,307,"This beautifully designed building is part of the Design Plaza, with regularly exhibitions and performances. There is a small food court area and with few cafes around the basement level of the Plaza. It is also a good place to wait for the HopOn HopOff tour buses which makes DDP their main stop for both lines.... Right across the street and surrounding areas are 5-6 large department stores, some which are opened till 4-5am.",18,surrounding,이 아름답게 디자인된 건물은 정기적으로 전시회와 공연이 열리는 디자인 플라자의 일부입니다. 작은 푸드 코트 공간이 있으며 플라자 지하층 주변에는 카페가 거의 없습니다. DDP를 두 노선의 주요 정류장으로 만드는 HopOn HopOff 투어 버스를 기다리는 것도 좋은 장소입니다.... 길 건너편과 주변 지역에는 5-6개의 대형 백화점이 있으며 일부는 오전 4-5시까지 영업합니다. .
19,19,7,320,The design is breathtaking - and very massive. The surrounding areas offer a lot of cool shopping and eating spots.,19,surrounding,디자인은 아슬아슬하고 매우 방대합니다. 주변 지역에는 멋진 쇼핑 및 식사 장소가 많이 있습니다.
20,20,8,328,"This is a fascinating building which looks great from pretty much any angle. There didn’t seem to be an awful lot to do there - a small shopping arcade & a gallery for exhibitions plus some historic remains in the grounds with a small museum - but we spent an hour or so there, then went and ate in the arcades nearby then came back once it was dark when it looked even better. It reflects the light from surrounding buildings & looks quite otherworldly. Well worth a brief visit.",20,surrounding,"어느 각도에서 봐도 멋진 건물입니다. 거기에는 할 일이 별로 없는 것 같았습니다. 작은 쇼핑 아케이드와 전시를 위한 갤러리, 그리고 작은 박물관이 있는 부지에 역사적인 유적이 몇 개 있습니다. 근처 아케이드는 어두워지면 더 좋아 보일 때 다시 돌아 왔습니다. 주변 건물의 빛을 반사하고 완전히 다른 세상처럼 보입니다. 짧은 방문의 가치가 있습니다."
21,21,9,351,"This place simply has to be seen to be appreciated. The design is on a large staggering scale and surprises when compared to the many tiny alleyways that are in surrounding neighbourhoods. The fashion malls in the area are unbelievable in terms of number of shops, selection and pricing.",21,surrounding,"이 장소는 단순히 감상해야합니다. 디자인은 주변 지역에 있는 많은 작은 골목길과 비교할 때 엄청난 규모로 놀라움을 선사합니다. 이 지역의 패션 몰은 상점의 수, 선택 및 가격 측면에서 믿을 수 없습니다."
22,22,10,373,this design plaza is a sleek soft metal building with surrounding galleries shops & restaurants which is all very interesting and fun for the entire family! there is also the river close by below ground level to explore or picnic????,22,surrounding,이 디자인 플라자는 온 가족이 매우 흥미롭고 재미있는 갤러리 상점과 레스토랑을 둘러싸고 있는 매끄럽고 부드러운 금속 건물입니다! 탐험이나 피크닉을 위해 지하에 강도 있습니다????
23,23,11,379,"This building was full of curves and flowing lines that made it one of the coolest buildings we visited. Inside an almost all white walkway spiraled up to the top floor making for a long walk along the outer circumference of DDP. A staircase with an oddly angled and brown contrasting steps brought us back down.  The building and surrounding areas were open 24 hours a day. I walked around for free inside but to visit any of the exhibits or museums you just had to pay an admission fee (roughly W16000 for adults). On the ground floor was a temporary exhibit on Disney animation which seemed to be quite popular. There also was a Disney store and lots of silkscreened animation scenes from the likes of Frozen, Big Hero 6, and Moana. On the second floor was an art museum. On the third floor was a children’s play area, some collaboration space and on the roof, a viewing area and a cafe. In the back was a lush landscaped area with seating, a piano and various art pieces. In the front was a large courtyard where lots of people were congregated.  My daughter previously visited during the nighttime and enjoyed seeing the building lit up. We will have to visit again.",23,surrounding,"이 건물은 곡선과 흐르는 선으로 가득 차 있어 우리가 방문한 가장 멋진 건물 중 하나였습니다. 거의 온통 새하얀 산책로 내부는 꼭대기 층까지 나선형으로 이어져 있어 DDP의 바깥 둘레를 따라 긴 산책을 할 수 있습니다. 이상하게 각진 갈색과 대조되는 계단이 있는 계단은 우리를 다시 아래로 데려왔습니다. 건물과 주변 지역은 하루 24시간 열려 있습니다. 나는 무료로 내부를 돌아 다녔지만 전시 나 박물관을 방문하려면 입장료 (어른 16000 원)를 지불해야했습니다. 1층에는 디즈니 애니메이션에 대한 임시 전시가 있었는데 꽤 유명해 보였습니다. 디즈니 스토어와 겨울왕국, 빅 히어로 6, 모아나 등의 실크스크린 애니메이션 장면도 많이 있었습니다. 2층에는 미술관이 있었다. 3층에는 어린이 놀이 공간과 협업 공간이 있었고 옥상에는 전망 공간과 카페가 있었습니다. 뒤쪽에는 좌석, 피아노 및 다양한 예술 작품이 있는 무성한 조경 공간이 있었습니다. 앞에는 많은 사람들이 모이는 넓은 마당이 있었다. 내 딸은 이전에 야간에 방문하여 건물에 불이 들어오는 것을 즐겼습니다. 우리는 다시 방문해야합니다."
24,24,12,415,"The architectural design is very unique by following the contour of the surroundings.  The thousand led flower lighting was mesmerising in the evening and is great for photography!  In addition to near metro station, there are nice shops and restaurants there as well.",24,surrounding,건축 디자인은 주변의 윤곽을 따라 매우 독특합니다. 천 개의 led 꽃 조명은 저녁에 매혹적이었고 사진에 좋습니다! 지하철역과 가깝고 멋진 상점과 레스토랑도 있습니다.
25,25,13,440,"Dongdaemun design plaza designed by Zaha Hadid is beautiful and futuristic with curvaceous forms. There is artwork exhibited, a cafe and much more. I enjoyed walking around it and admiring the beatiful forms. There are also other stores and restaurants in the surrounding area.",25,surrounding,"자하 하디드(Zaha Hadid)가 디자인한 동대문 디자인 플라자는 곡선 형태로 아름답고 미래적입니다. 미술품 전시, 카페 등이 있습니다. 나는 그것을 걸으며 아름다운 형태에 감탄하는 것을 즐겼습니다. 주변 지역에는 다른 상점과 레스토랑도 있습니다."
26,26,14,526,"I only spent a while here because of time restriction, but if you wait until evening, the food truck will be open for business, and the surrounding will be lit. Inside, there are lots of exhibits and art market. On the top floor, they have a beautiful roof top garden and some restaurants. Definitely an artsy place I would recommend if you love art and design!",26,surrounding,시간제한이 있어서 이곳에서 잠시 머물렀는데 저녁까지 기다리면 푸드트럭이 영업을 하고 주변이 환해집니다. 내부에는 많은 전시품과 아트 마켓이 있습니다. 최상층에는 아름다운 옥상 정원과 레스토랑이 있습니다. 예술과 디자인을 사랑한다면 확실히 예술적인 장소를 추천합니다!
27,27,15,529,The place itself it’s amazing and the expositions inside are changing constantly and very interesting. We were there for the Fashion week and the location fitting amazingly with the event. One of my favorite places of the area. The surroundings have a lot of cool places to visit too,27,surrounding,장소 자체는 놀랍고 내부 박람회는 끊임없이 변화하고 매우 흥미 롭습니다. 우리는 패션 위크를 위해 거기에 있었고 그 위치는 이벤트와 놀랍도록 잘 맞았습니다. 내가 지역에서 가장 좋아하는 장소 중 하나입니다. 주변에도 멋진 곳이 많이 있습니다
28,28,16,533,"At first glance, the DDP looks like a set from a sci-fi movie (more like a giant space ship). The building has a very modern and futuristic design so it makes a very nice background for photos. Don't forget to go to the back for the LED roses which light up at night. There are not too many shops inside the building, though. But there are a lot of stores surrounding the DDP where you can do your shopping. Worth the visit.",28,surrounding,언뜻보기에 DDP는 공상 과학 영화의 세트처럼 보입니다 (거대한 우주선과 비슷합니다). 건물은 매우 현대적이고 미래적인 디자인으로 되어 있어 사진을 찍기에 아주 좋은 배경이 됩니다. 밤이 되면 빛을 발하는 LED 장미를 보러 뒤쪽으로 가는 것도 잊지 마세요. 다만 건물 내부에 상가가 많지는 않습니다. 그러나 DDP 주변에는 쇼핑을 할 수 있는 상점이 많이 있습니다. 방문할 가치가 있습니다.
29,29,17,547,"Not really a big attraction, but it does have dining options and a interesting area for photos at night. The LED rose garden is worth seeing at night without it being too crowded. It is tucked away in the back of the building with stone walls surrounding making for architecturally intriguing photos. When Seoul Fashion Week is held here it is great place for people watching.",29,surrounding,실제로 큰 매력은 아니지만 식사 옵션과 밤에 사진을 찍을 수있는 흥미로운 공간이 있습니다. LED 장미정원은 밤에도 붐비지 않고 볼 만하다. 그것은 건축학적으로 흥미로운 사진을 만드는 돌담으로 둘러싸인 건물의 뒤쪽에 자리잡고 있습니다. 서울패션위크가 열리는 이곳은 사람들이 구경하기 좋은 곳이다.
30,30,18,577,Just the building and the surrounding area alone are worth a visit. There weren't many exhibitions going on when we were there though so the design shop was actually the most interesting thing inside with so much cute anime or kpop inspired things or design pieces.,30,surrounding,건물과 주변 지역만으로도 방문할 가치가 있습니다. 우리가 거기에 있었을 때 많은 전시회가 진행되고 있지 않았기 때문에 디자인 샵은 실제로 귀여운 애니메이션이나 케이팝에서 영감을 얻은 물건이나 디자인 조각으로 내부에서 가장 흥미로운 곳이었습니다.
31,31,0,67, Its complicated and the exhibitions are good but theres nothing to eat or play after its finished ,31,nothing,복잡하고 전시회는 좋지만 끝난 후에는 먹을 것도 놀 것도 없습니다.
32,32,1,120, I go when there is an exhibition but there is nothing to do inside except for the exhibition They all go around ,32,nothing,전시가 있을 때 가는데 전시 말고는 내부에서 할 일이 없어 다 돌아다닌다
33,33,2,125, Theres nothing to do its hard to find the way theres too much space but its good because there are a lot of UD library books ,33,nothing,공간이 너무 많아서 찾기가 어렵지만 UD 도서관 책이 많기 때문에 좋습니다.
34,34,3,155, Theres nothing that catches my eye but its just a place where you can comfortably ride Ttareungi in Seoul ,34,nothing,서울에서 따릉이를 편안하게 탈 수 있는 곳 말고는 눈에 들어오는게 없어요
35,35,4,247,This place is like from a different planet or from a science fiction movie You can see a thousands of pictures but nothing is like the reality It will hit your eyes your brain and your heart but you will still not easy to believe what ,35,nothing,이 곳은 다른 행성이나 공상 과학 영화에서와 같습니다. 수천 장의 사진을 볼 수 있지만 현실과 같은 것은 없습니다. 눈과 마음을 때릴 것입니다. 그러나 여전히 무엇을 믿기가 쉽지 않을 것입니다.
36,36,5,356,Cool place but nothing special other than the building itself. Stores and restaurants inside is like any other typical shopping area. A place to stopby while you shop and dongdaemun.,36,nothing,멋진 곳이지만 건물 자체 외에는 특별한 것이 없습니다. 내부의 상점과 레스토랑은 다른 일반적인 쇼핑 지역과 같습니다. 쇼핑과 동대문을 들으며 들르는 곳.
37,37,6,407,I think this place is a worthwhile place to visit while in Seoul. The building is nothing like I’ve seen before. Easy access via subway,37,nothing,서울에 있는 동안 한번쯤 가볼만한 곳이라고 생각합니다. 건물은 전에 본 것과는 다릅니다. 지하철 이용 용이
38,38,7,414,"Very nice place, took a picture of it and check in to Facebook! Alot of people as well so it's nice. Other than that, nothing much",38,nothing,"아주 좋은 장소, 사진을 찍고 Facebook에 체크인하십시오! 사람도 많고 너무 좋아요. 그 외에는 별로"
39,39,8,453,"Only visited during the day. Some people say here that it looks great at night. Im sure it would. They pulled down a huge baseball complex to build this amazing shell of a building on this site. Its great looking on the outside, but its the opposite of the Tardis. Big on the outside, virtually nothing on the inside. A couple of unattended sad sort of museums ( with boxes etc just lying around) , a small shopping centre and a train station entry. Must have cost a bomb. Nice curvy lines yes, practical/ useful - not at all. Underutilised. An opportunity lost ( a concert hall it should have been or just a modern stadium etc ) and I love modern architecture, but only if it is functional.",39,nothing,"낮에만 방문했습니다. 어떤 사람들은 여기에서 밤이 멋있다고 말합니다. 그럴 것이라고 확신합니다. 그들은 이 부지에 이 놀라운 건물의 껍질을 짓기 위해 거대한 야구 단지를 허물었습니다. 겉으로 보기에는 훌륭하지만 Tardis와는 정반대입니다. 외부는 크고 내부는 거의 아무것도 없습니다. 두 개의 무인 슬픈 종류의 박물관(상자 등이 주변에 놓여 있음), 작은 쇼핑 센터 및 기차역 입구. 폭탄 비용이 들었을 것입니다. 멋진 곡선 라인 예, 실용적/유용합니다. 전혀 아닙니다. 활용도가 낮습니다. 기회를 놓쳤고(콘서트 홀이나 그냥 현대식 경기장 등) 현대 건축을 사랑하지만 그것이 기능적일 때만 가능합니다."
40,40,9,483,The building itself is great...especially if you like architecture photography. The shops downstairs are nothing special. but as its close to Dongdeamun Market its certainly worth a look around.,40,nothing,건물 자체는 훌륭합니다. 특히 건축 사진을 좋아한다면 더욱 그렇습니다. 지하에 있는 상점들은 특별하지 않습니다. 그러나 동대문 시장과 가깝기 때문에 둘러볼 가치가 있습니다.
41,41,10,508,went to dongdaemun and pass by the DDP for a look around wonderful architecture but thats just it.. nothing special inside..,41,nothing,동대문에 가서 멋진 건축물을 둘러보기 위해 DDP를지나 갔지만 그뿐입니다. 내부는 특별하지 않습니다. .
42,42,11,516,"Happy I've seen it, architecture alone is breathtaking. But nothing else. It's just a fancy mall. Come if you want to drop your kids to a playground, come for food trucks and coffee shops, come for cheap memorabilia shopping. You won't find here anything you may not find elsewhere in Seoul's markets. Set your expectations straight, you'll have a great time. Come for design, art, modernism, you'll leave craving for more.",42,nothing,"나는 그것을 보았기 때문에 행복합니다. 건축만으로도 숨이 멎을 것입니다. 그러나 다른 것은 없습니다. 그냥 멋진 쇼핑몰입니다. 아이들을 놀이터에 데려다주고 싶다면 푸드트럭과 커피숍, 싼 기념품 쇼핑을 하러 오세요. 서울 시장의 다른 곳에서는 찾을 수 없는 것을 여기에서는 찾을 수 없습니다. 기대치를 정확히 설정하면 즐거운 시간을 보낼 수 있습니다. 디자인, 예술, 모더니즘을 찾으면 더 많은 것을 갈망하게 될 것입니다."
43,43,12,517,"Beautiful building designed by Zaha Hadid. Even though nothing of interest went on inside or around the building for me, it is worth an hour just to look around the building.",43,nothing,Zaha Hadid가 설계한 아름다운 건물입니다. 건물 내부나 주변에서 별 관심이 없었지만 건물을 둘러보는 것만으로도 1시간의 가치가 있습니다.
44,44,13,531,"It is a nice building, surrounded by malls and restaurants. Good for photo taking but the place itself has nothing much. Perhaps spend an hour or less there, take some photos and move to the shopping malls nearby or find a nice cafe to relax. There is a tour bus station (hop-on, hop-off) nearby, and a metro station right beside.",44,nothing,"쇼핑몰과 레스토랑으로 둘러싸인 멋진 건물입니다. 사진 찍기에는 좋지만 장소 자체는별로 없습니다. 아마도 그곳에서 1시간 이내의 시간을 보내고, 사진을 찍고, 근처 쇼핑몰로 이동하거나, 휴식을 취할 수 있는 멋진 카페를 찾으십시오. 근처에 투어 버스 정류장(hop-on, hop-off)이 있으며 바로 옆에 지하철역이 있습니다."
45,45,14,570,"The place looks surreal but I enjoyed visiting it especially since we went there at night. The building is a sight to see definitely but nothing much to do there. There is some shopping inside but the malls across the street from the DDP are more interesting. We looked for the touted thousand lighted roses but they were a dud. They looked like their lights were on their last blink, and they were not worth braving the very cold temp for. One visit is enough for me.",45,nothing,장소는 초현실적이지만 특히 우리가 밤에 거기에 갔기 때문에 나는 그것을 방문하는 것을 즐겼습니다. 건물은 확실히 볼 수있는 광경이지만 거기에서 할 일이별로 없습니다. 내부에 몇 가지 쇼핑이 있지만 DDP 길 건너편에있는 쇼핑몰이 더 흥미 롭습니다. 우리는 선전에 빛나는 수천 송이 장미를 찾았지만 그것들은 엉터리였습니다. 그들은 마지막 깜박임에 불이 켜진 것처럼 보였고 매우 추운 온도를 견딜 가치가 없었습니다. 한 번의 방문으로 충분합니다.
46,46,15,576,"Soooooo boring. Don't know. Some people like the building but inside nothing interesting. Only few expencive shops. Was glad to see a good shopping center nearby, so it made the way there not so useless :)",46,nothing,지루해. 모르겠어. 어떤 사람들은 건물을 좋아하지만 내부는 흥미롭지 않습니다. 비싼 가게는 거의 없습니다. 근처에 좋은 쇼핑센터가 생겨서 너무 좋았어요.
47,47,16,594,"Subway can reach. Very convenience. You can shoot some nice photos there. Other than that, nothing much inside. It sell alot designer product.",47,nothing,지하철이 닿을 수 있습니다. 매우 편리합니다. 그곳에서 멋진 사진을 찍을 수 있습니다. 그 외에는 내부에 별로 없습니다. 그것은 많은 디자이너 제품을 판매합니다.
48,48,17,606,"Other than the brilliant architectural design of the premises, there is nothing inside. No exhibition and just some stores only.",48,nothing,건물의 화려한 건축 디자인 외에는 내부에 아무것도 없습니다. 전시는 없고 일부 매장만 있습니다.
49,49,18,631,"Dongdaemun is a pretty interesting place, with its countless street markets and architectural design, but it's nothing really more than a few photo ops, here or there. I do visit Dongdaemun frequently, to clear the head after a heavy night out, but there really isn't anything you would write home about. If you are into photography, it is a fantastic place to practice your depth of fields and length snapping, but it's nothing compared to the palaces you have on offer a mear 3 or 4 stops away in Jonggak or City hall. I suggest visiting only if you have bags of time and you are passing Dongdaemun on the subway.",49,nothing,"동대문은 무수히 많은 재래시장과 건축학적 디자인이 있는 꽤 흥미로운 곳이지만, 여기 저기서 사진 몇 장에 불과합니다. 밤에 지친 머리를 맑게 하기 위해 동대문에 자주 가는데 집에 쓸 일이 전혀 없다. 사진을 좋아한다면 피사계 심도와 길이 스냅을 연습할 수 있는 환상적인 장소이지만 종각이나 시청에서 3~4정거장 거리에 있는 궁전에 비하면 아무것도 아닙니다. 시간 여유가 있고 지하철에서 동대문을 지날 때만 방문하는 것이 좋습니다."
50,50,0,29,Its more like museum and relaxing place Not much things to do,50,much,박물관과 같은 편안한 장소
51,51,1,32, I paid 11000 won and it came out in 5 minutes Nothing to see I recommend it to people with a lot of money but I heard a lot of the air conditioner popping so it was great to hear so much ,51,much,"11,000원 ??내고 5분만에 나왔어요 볼것도 없고 돈많은사람에게 추천하지만 에어컨 터지는 소리가 많이 들려서 너무좋았어요"
52,52,2,73, I went for the Tim Burton exhibition and I was surprised that it was so much better than I expected There is a space where you can lie down on the second floor and read a book so it was a great comfort during a ,52,much,팀버튼 전시보러 갔는데 생각보다 너무 좋아서 놀랬어요 2층에 누워서 책도 읽을 수 있는 공간이 있어서 쉬는동안 너무 편했어요
53,53,3,125, Theres nothing to do its hard to find the way theres too much space but its good because there are a lot of UD library books ,53,much,공간이 너무 많아서 찾기가 어렵지만 UD 도서관 책이 많기 때문에 좋습니다.
54,54,4,139, Nice to see the exhibition Goods prices are much more reasonable than Yedang ,54,much,예당보다 훨씬 합리적인 상품가격
55,55,5,293,From the outside amazing architecture; just simply amazing but as soon as you step inside the magic disappear rapidly.  The space seems to be very poorly used and there is so little design that you wonder where you are.  So much potential totally wasted.,55,much,외부에서 놀라운 건축물; 단순히 놀랍지만 마법 안으로 들어서는 순간 빠르게 사라집니다. 공간활용도가 너무 안좋고 디자인이 너무 협소해서 어디있는지 궁금합니다. 너무 많은 잠재력이 완전히 낭비되었습니다.
56,56,6,295,Nothing much here but nice walk around. It surroundings by few shopping complex which offering various types of things. There is food truck (night market) and performances during weekend if not mistaken. Please check before you go.,56,much,여기에는 많지 않지만 멋진 산책입니다. 그것은 다양한 종류의 물건을 제공하는 몇 안되는 쇼핑 단지로 둘러싸여 있습니다. 주말에는 푸드트럭(야시장)과 공연이 있으니 틀리지 않으셔도 됩니다. 가시기 전에 확인하시기 바랍니다.
