,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,10,656,"Some of the sellers are a bit sweet/pushy for you to buy their merchandise, but nothing rude....they have a lot to offer. I did make a mistake and bought a letter opener, thank goodness they allowed it on the plane. It wasn't expensive so it would not of been a money loss just a souvenir loss. :-)",10,nothing,판매자 중 일부는 당신이 그들의 상품을 사기에 약간 달콤하거나 성급하지만 무례하지는 않습니다....그들은 제공할 것이 많습니다. 나는 실수를 해서 편지 오프너를 샀다. 그들이 비행기에서 그것을 허락해줘서 고맙다. 가격이 비싸지 않아서 금전적인 손실이 아니라 기념품의 손실일 뿐이었다. :-)
11,11,11,814,"Street that always crowds by people..nothing much i bought from here but i had fun with their 'pasar malam' atmosphere with new thingy that i had ever see. The most attraction i was looking for here is Spao. It is a boutique that must to visit by kpop fans though. You can enjoy everysing on the 5th floor, and dont forget to take sticker pictures with your bias. They offered awesome stuffs at affordable price. You also can visit everysing at apgujeong branch but you may feel regret if not buy anything at myeongdong branch which is the main everysing shop. M plaza also located in myeongdong, which Kimchi Academy is located, where you can book kimchi experience and hanbok wearing package. Hanji mirror making also including in the package with 30,000 won for 2 hours class. Classes offered in Korean, Japanese or English. They open for new package with ddeobokki making experience for 2012.  Popular Hello Kitty cafe also located here, that one i had skip on my last journey. will visit next time. Myeongdong also one of the place to buy sourvenir but no much choices and quite expensive that you can find the same thing at cheaper price at other market.",11,nothing,"항상 사람들로 붐비는 거리. 여기에서 많이 구입하지 않았지만 내가 본 새로운 물건으로 'pasar malam'분위기를 즐겼습니다. 내가 여기에서 찾고 있었던 가장 큰 매력은 Spao입니다. 그래도 케이팝 팬이라면 꼭 가봐야 할 부티크입니다. 5층에서 에브리싱을 즐길 수 있으며, 취향에 따라 스티커 사진도 잊지 말고 찍어보세요. 그들은 저렴한 가격에 멋진 물건을 제공했습니다. 압구정점에서도 에브리싱을 구경할 수 있지만 에브리싱 본점인 명동점에서 사지 않으면 후회할 수도 있다. 김치학원이 있는 명동에 위치한 엠플라자에서도 김치체험과 한복체험 패키지를 예약할 수 있다. 한지거울만들기도 2시간 수업에 30,000원에 패키지에 포함되어 있습니다. 한국어, 일본어 또는 영어로 수업이 제공됩니다. 2012년 떡볶이 체험과 함께 새로운 패키지를 오픈합니다. 지난 여행에서 건너뛰었던 인기 있는 헬로키티 카페도 이곳에 있습니다. 다음에 방문합니다. 명동도 사우브니르를 살 수 있는 곳 중 하나지만 선택의 폭이 많지 않고 꽤 비싸서 다른 시장에서 더 싼 가격에 같은 것을 찾을 수 있습니다."
12,12,12,874,"With expectations set pretty high after watching loads of Youtube videos on this neighborhood, I was understandably left feeling 'eh' about it after getting a chance to experience this for a few days.  First off, I loved the vibe of the neighborhood, despite how crowded it became every night. That said, the neighborhood actually is not that big - two main thoroughfares, primarily, each maybe 4-5 blocks long. Lots of side streets with other shops and food options, but the main action really is on the thoroughfares. Lots of cosmetic shops, lots of cheap clothing of the Forever 21 quality level.  The street food was very much hit or miss, nothing completely mind blowing. Lots of repeat stands, but note that not all the stands have the same quality. I tried to use the length of the lines for each as a rough gauge on how good the stand may be - also a hit or miss approach.  Two tips and heads up (literally): - there are a lot of hidden eateries, cafes, and shops in all the buildings above ground level. really pay attention and look up to see what you may be missing out on! I found a few cafes that I loved - grab a coffee and a window seat and you can people watch all the action down below for awhile - garbage cans are really hard to come by. stay with the vendor you purchase food from and chuck your garbage with them after you're done, or come prepared",12,nothing,"이 동네에서 수많은 Youtube 비디오를 본 후 기대치가 꽤 높아진 상태에서 며칠 동안 이것을 경험할 기회를 얻은 후 나는 당연히 그것에 대해 '어'를 느꼈습니다. 우선, 나는 매일 밤 얼마나 붐볐음에도 불구하고 동네의 분위기를 좋아했습니다. 즉, 이웃은 실제로 그렇게 크지 않습니다. 두 개의 주요 도로, 주로 각각 4-5블록 길이입니다. 다른 상점과 음식 옵션이있는 많은 골목길, 그러나 주요 활동은 실제로 도로에 있습니다. 많은 화장품 가게, Forever 21 품질 수준의 많은 값싼 의류. 길거리 음식은 아주 많이 히트하거나 놓쳤습니다. 반복 스탠드가 많지만 모든 스탠드의 품질이 동일한 것은 아닙니다. 나는 스탠드가 얼마나 좋은지 대략적인 척도로 각 라인의 길이를 사용하려고 노력했습니다. 두 가지 팁과 주의사항(문자 그대로): - 1층 위의 모든 건물에는 숨겨진 식당, 카페, 상점이 많이 있습니다. 정말로 주의를 기울이고 무엇을 놓치고 있는지 찾아보십시오! 나는 내가 좋아하는 몇 개의 카페를 찾았습니다. 커피와 창가 자리를 잡고 잠시 동안 아래에서 모든 활동을 볼 수 있습니다. 쓰레기통을 찾기가 정말 어렵습니다. 음식을 구입한 공급업체에 머물고 음식을 마친 후 쓰레기를 버리거나 준비를 하십시오."
13,13,13,1038,"This area is heavily populated by Chinese tourists with large suitcases who sit in shops sending photos of items to their friends on Wechat. There's street food, but nothing you can't find in a less touristy area. My advice: avoid myeongdong like the plague - There's better places in Seoul for literally everything on offer here.",13,nothing,이 지역은 큰 여행 가방을 들고 상점에 앉아 Wechat에서 친구에게 품목 사진을 보내는 중국인 관광객으로 많이 붐빕니다. 길거리 음식이 있지만 덜 관광객이 많은 지역에서 찾을 수 있는 것은 없습니다. 내 충고: 전염병처럼 명동을 피하십시오 - 서울에는 말 그대로 모든 것이 제공되는 더 좋은 곳이 있습니다.
14,14,14,1201,"A "" must do"" in Seoul simply to experience all the different food stalls from pancakes to dumplings to octopus ... favourite was the meat filled korean dumplings ... awesome  And as opposed to the sights often seen in asian cities like Thailand , nothing seedy or concerning ... would recommend to do if you are Seould",14,nothing,"팬케이크에서 만두, 문어에 이르기까지 모든 다양한 포장 마차를 경험하기 위해 서울에서 ""해야 할 일"" ... 가장 좋아하는 것은 고기로 채워진 한국 만두였습니다 ... 굉장합니다. 태국과 같은 아시아 도시에서 자주 볼 수있는 광경과는 달리 아무것도 초라한 또는 관련 ... 당신이 Seould라면 할 것을 권장합니다"
15,15,15,1235,"My wife and I heard a lot about myeongdong, how the shops give away freebies like nothing, how attractive the sales are. We walked alone street away from the main street of myeongdong searching for face mask with heavy discount, and attracted by the discount signs outside one shop. Guess what? We didn't get freebies. The shopkeeper tried to talk us into buying face mask which are more "" premium"". And when I ask if there is tax free since I hit the 30k won, the answer was NO because the items were at discount. We were very disappointed. Where are the freebies that everyone talked about? When we went to Lotte Duty free shop, we saw the same items sold at same price, but can claim the tax. We are disappointed. Next time we will see where the crowd go, and stay in main street of myeongdong.",15,nothing,"아내와 나는 명동에 대해, 상점에서 공짜로 사은품을 준다는 것, 세일이 얼마나 매력적인지에 대해 많이 들었습니다. 우리는 명동의 큰길을 벗어나 홀로 거리를 걸으며 큰 할인을 받은 마스크를 찾고 있었고, 한 가게 밖에 있는 할인 표지판에 매료되었습니다. 뭔지 맞춰봐? 우리는 공짜를 얻지 못했습니다. 가게 주인은 우리에게 더 ""프리미엄""한 안면 마스크를 사도록 이야기하려고했습니다. 그리고 3만원이 되어서 면세가 있냐고 물어보니 할인이 되어서 NO 였습니다. 우리는 매우 실망했습니다. 모두가 이야기하는 공짜는 어디 있습니까? 롯데면세점에 갔을 때 같은 물건이 같은 가격에 팔리는 것을 보았지만 세금을 청구할 수 있었다. 우리는 실망했다. 다음 번에는 사람들이 어디로 가는지 살펴보고 명동의 메인 스트리트에 머물 것입니다."
16,16,16,1248,"First time there. However, nothing special. Is the same like in any country. Selling lots of local delicacies. Clothing is more expensive than those selling in any outlets.",16,nothing,처음으로. 그러나 특별한 것은 없습니다. 어느 나라나 마찬가지입니다. 지역 특산물을 많이 판매합니다. 의류는 모든 매장에서 판매하는 것보다 비쌉니다.
17,17,17,1304,"Love this place...night stalls and cafes and food establishments aplenty. Lots of shopping too. Personally, nothing beats the fact that it is such a vibrant place...especially at night. Plenty of hotels there and a good place to see Seoul by night.",17,nothing,"이 장소를 사랑하십시오 ... 야간 포장 마차, 카페 및 음식 시설이 풍부합니다. 쇼핑도 많이 합니다. 개인적으로 이곳이 특히 밤에 이렇게 활기찬 곳이라는 사실을 능가하는 것은 없습니다. 많은 호텔과 밤에 서울을 볼 수있는 좋은 장소."
18,18,18,1407,"This is one of the busiest shopping area for tourists. Beauty products and shops lined up in rows and alleys. Local apparel and shoes stores sprinkled in different corners of the street. You find the latest design of adidas and other popular sneakers here too !  Push carts of food lined the main Myeongdong street starting from the Zara stores.  We have an enjoyable time on Saturday trying tibits and food along this street. Don't take a heavy lunch. You just buy and eat from the push cart. They are hygienic at least for me and my Friend. We were fascinated by a push cart that sell nothing but just Optus and cuttle fish in various form ( grilled, dried and in a cup etc. We tried the pomegranate juice freshly pressed into a plastic bag and a straw. It looks like a fresh blood bag from a blood bank. But the taste is not as sweet as during winter.  We also shop along the way and got bags full of different Brand’s of facial cleansers, masks and facial mist, hair masks etc. There was a Watson store that sell interesting tibits and cosmetic too(items which you can't find in singapore but expensive when purchase online.  A lot of eateries are on the second and 3rd stories of the buildings. Fried chicken, Korean food, Osulloc tea cafe, beer and fried chicken place.  This is a must go place for whoever comes to Seoul. Just to feel the vibe and craziness of the buying bulk of skin care products from tourists from all over the world.  I see more European tourists hovering around the snail based skin care and masks products. Seems like snail is not just for eating, it is for beauty too !",18,nothing,"이곳은 관광객들이 가장 많이 찾는 쇼핑 지역 중 하나입니다. 미용 제품과 상점이 줄지어 늘어서 있고 골목에 있습니다. 거리 곳곳에 지역 의류 및 신발 매장이 흩어져 있습니다. adidas 및 기타 인기 있는 운동화의 최신 디자인도 여기에서 찾을 수 있습니다! 자라 매장을 기점으로 명동 메인 거리에 포장 마차들이 줄지어 늘어서 있다. 우리는 토요일에 이 거리를 따라 tibits와 음식을 맛보며 즐거운 시간을 보냅니다. 무거운 점심을 먹지 마십시오. 당신은 푸시 카트에서 사서 먹습니다. 그들은 적어도 나와 내 친구에게는 위생적입니다. 우리는 Optus와 다양한 형태의 오징어 (구이, 말린 것, 컵 등) 만 판매하는 푸시 카트에 매료되었습니다. 비닐 봉지와 빨대에 갓 짜낸 석류 주스를 시도했습니다. 신선한 피처럼 보입니다. 혈액 은행에서 가져온 가방 그러나 맛은 겨울만큼 달콤하지 않습니다. 우리는 또한 길을 따라 쇼핑을 하고 다양한 브랜드의 페이셜 클렌저, 마스크 및 페이셜 미스트, 헤어 마스크 등으로 가득 찬 가방을 구입했습니다. 판매하는 Watson 매장이 있었습니다. 재미있는 티빗과 화장품도(싱가포르에서는 볼 수 없지만 온라인으로 구매하면 비싸다. 건물 2, 3층에 식당이 많다. 후라이드 치킨, 한식, 오설록 티카페, 맥주, 프라이드 치킨) 서울에 오는 사람이라면 꼭 가봐야 할 곳입니다. 전 세계 관광객들로부터 스킨케어 제품을 대량 구매하는 분위기와 광기를 느끼기 위해. 달팽이 베이스 스킨케어 제품과 마스크 제품입니다. 달팽이는 먹는 것뿐만 아니라 아름다움을 위한 것입니다!"
19,19,19,1412,"I went with my family to experience the street food culture. Because we were there for only one night we tried a variety of foods. None of them were amazing sadly.The best (to me) being the deep fried shrimp 새우튀김. The worst beight either the cup 'o flaverless watermelon or the chewy and flavorless Cheese Ricecake 치즈떡.  Being a holiday weekend, the street was crawling with tourists. I think I heard WAY more Chinese than Korean, not that its a good or bad thing. Also, it feels that the stores in Myeongdong cater to young female shoppers. Being a guy in his 30's there was really nothing for me to shop for.  Also, not a great place to bring young children because of the crowd and lack of things that interest them.  If your on a date, maybe a great place to check out.",19,nothing,나는 가족과 함께 길거리 음식 문화를 경험하기 위해 갔다. 우리는 하룻밤 동안 거기에 있었기 때문에 다양한 음식을 시도했습니다. 슬프게도 그들 중 누구도 놀랍지 않았습니다. (내게는) 가장 좋은 것은 새우튀김이었습니다. 최악은 컵'오맛 수박이나 쫄깃하고 맛없는 치즈 떡 치즈떡. 휴일 주말이라 거리는 관광객들로 붐볐다. 한국보다 중국말을 더 많이 들은 것 같아요. 좋다 나쁘다 보다는요. 또한 명동의 가게들은 젊은 여성 쇼핑객들을 위한 것 같다. 30대 남자라서 딱히 살만한게 없었어요. 또한 군중과 관심있는 물건이 없기 때문에 어린 아이들을 데려오기에 좋은 곳이 아닙니다. 데이트 중이라면 체크 아웃하기 좋은 곳이 될 것입니다.
20,20,20,1415,"It was our first family trip to S Korea and we picked Myeondong because of the positive review's from TripAdvisor. We picked Philstay명동 hotel which was ideally located in the Myeondong area, no frills nothing fancy as we were on a budget. The reviews/reviewers for spot on Myeondong is basically a huge shopping paradise ranging from inexpensive item's to upscale name brand's. Huge plus was that were on our hotel was on the street where they have the street foods at night, everything was so affordable around $5 or less and so delicious and so much variety. I would absolutely recommend experiencing this area of Myeondong to anyone!",20,nothing,그것은 한국에 대한 우리의 첫 가족 여행이었고 트립 어드바이저의 긍정적 인 리뷰 때문에 명동을 선택했습니다. 우리는 명동 지역에 이상적으로 위치한 Philstay 명동 호텔을 선택했습니다. 명동의 명소에 대한 리뷰/리뷰어는 기본적으로 저렴한 품목에서 고급 브랜드 브랜드에 이르기까지 거대한 쇼핑 천국입니다. 거대한 플러스는 우리 호텔이 밤에 길거리 음식이 있는 거리에 있다는 것이었습니다. 모든 것이 5달러 이하로 매우 저렴하고 너무 맛있고 다양했습니다. 나는 누구에게나 명동의이 지역을 경험하는 것을 절대적으로 추천합니다!
21,21,21,1423,"This shopping area can be skip to my opinion, nothing special over here, the university shopping street is much better,",21,nothing,이 쇼핑 지역은 내 의견으로 건너 뛸 수 있습니다. 여기에는 특별한 것이 없습니다. 대학 쇼핑 거리가 훨씬 낫습니다.
22,22,22,1429,"This is definitely a shopping place, for food , clothes, comestic etc there are night market u can explore the food while shopping. Not too bad, is a commercial shopping street, nothing to expect.",22,nothing,"이것은 확실히 쇼핑 장소입니다. 음식, 옷, 코미디 등을 쇼핑하는 동안 음식을 탐색할 수 있는 야시장이 있습니다. 그다지 나쁘지 않은 상업 쇼핑 거리이며 기대할 것은 없습니다."
23,23,23,1430,"Very convenient for buying Korean cosmetic brands - many stores of the same brand within walking distance of one another. Take your time to test out products and the staff are usually very helpful ( if you speak Mandarin, staff can give product information in more details). Always ask for more freebies if you intend to buy larger quantities. If you shop at Aritaum, Olive Young, Innisfree and Too cool for School and purchase at least KRW30,000, you get immediate tax refund off your purchase price- so no need to claim tax refund at airport. But do confirm at the cashier before making payment.  The food stalls at the shopping street are not cheap and quality so-so. Better off saving the money and eating at more established and quality eateries in vicinity.  There are many stores of established hair salon chains in the area where you can rest and do your hair in between shopping. There should usually be someone who can speak Mandarin ( I went to a salon early one morning and the Mandarin speaking staff wasn't around and they telephoned a translator to speak with me so they could understand what style I wanted(nothing Beats showing them a picture though ) - talk about service !) or very basic English. Prices are not much more expensive than Singapore.",23,nothing,"한국 화장품 브랜드 구매에 매우 편리합니다. 같은 브랜드의 많은 매장이 서로 도보 거리에 있습니다. 시간을 내어 제품을 테스트해 보세요. 직원들은 일반적으로 매우 도움이 됩니다(만다린어를 할 수 있는 경우 직원이 제품 정보를 더 자세히 알려줄 수 있습니다). 더 많은 양을 구매하려는 경우 항상 더 많은 사은품을 요청하십시오. 아리따움, 올리브영, 이니스프리, 투쿨포스쿨에서 쇼핑하고 3만원 이상 구매하면 구매금액에서 즉시 세금환급을 받을 수 있어 공항에서 세금환급을 신청할 필요가 없다. 그러나 지불하기 전에 계산원에서 확인하십시오. 쇼핑 거리의 포장 마차는 싸고 품질이 좋지 않습니다. 돈을 절약하고 근처에 더 유명하고 품질이 좋은 식당에서 먹는 것이 좋습니다. 쇼핑 사이에 휴식을 취하고 머리를 할 수 있는 지역에는 기존 미용실 체인점이 많이 있습니다. 보통 만다린어를 할 수 있는 사람이 있어야 합니다(어느 날 아침 일찍 미용실에 갔는데 만다린어를 구사하는 직원이 주변에 없었고 내가 원하는 스타일을 이해할 수 있도록 통역사에게 전화를 걸어 대화를 나눴습니다. 그림 ) - 서비스에 대해 이야기하십시오!) 또는 매우 기본적인 영어. 가격은 싱가포르보다 훨씬 비싸지 않습니다."
24,24,24,1458,"The most shopper friendly shopping street with food and shops at every corner. It was rather easy navigating the streets too unlike other districts where you feel like you are going round in circles or there is nothing much to do. Plenty of food push carts along the way too. They have a 3 level Nature Republic and Olive Young, a good place to get your seaweed snacks also. On top of that you can get a clear view of the Seoul Tower.",24,nothing,모든 모퉁이에 음식과 상점이 있는 가장 쇼핑하기 쉬운 쇼핑 거리입니다. 빙글빙글 도는 느낌이 들거나 할 일이 별로 없는 다른 지역들과 달리 거리를 돌아다니기도 쉬웠다. 길을 따라 많은 음식이 카트를 밀고 있습니다. 3층 네이처리퍼블릭과 올리브영이 있어서 해초 안주도 먹을 수 있어요. 무엇보다 서울타워가 한눈에 들어온다.
25,25,25,1563,"I'm not quite sure about the attraction of Myeongdong. Food? There are a few good restaurants but nothing that really stands out. Shopping? There are a few good stores, but nothing that I can't get anywhere else in Korea. When I first came to Korea 5 years ago, Myeongdong had a larger variety of stores and restaurants. It was a place you could go on a date, watch a movie, walk around, do some shopping or chat at a cafe. Now it is an over crowded tourist trap. The big cosmetic stores really killed the joy of this place. It seems like all the stores sell the same thing, and it is the same cosmetic stores in every direction, which you can get almost anywhere in Seoul. And the worst part is this shopping street is very crowded. If you do have to cross this off your list of places to visit, then the are a few things that I would recommend, Myeongdong Kalguksu restaurant, the Catholic Cathedral and Ouga Korean BBQ restaurant.",25,nothing,"명동의 매력은 잘 모르겠습니다. 음식? 좋은 레스토랑이 몇 군데 있지만 눈에 띄는 것은 없습니다. 쇼핑? 좋은 가게가 몇 군데 있지만 한국에서 구할 수 없는 것은 없습니다. 5년 전 내가 처음 한국에 왔을 때 명동에는 더 다양한 상점과 레스토랑이 있었다. 데이트도 하고, 영화도 보고, 산책도 하고, 쇼핑도 하고, 카페에서 담소도 나눌 수 있는 곳이었어요. 지금은 붐비는 관광객 함정입니다. 큰 화장품 가게는 정말로 이곳의 즐거움을 죽였습니다. 모든 가게가 같은 것을 파는 것 같고, 서울의 거의 모든 곳에서 구할 수 있는 모든 방향에서 같은 화장품 가게입니다. 그리고 최악의 부분은이 쇼핑 거리가 매우 혼잡하다는 것입니다. 꼭 가봐야 할 곳 목록에서 빼야 한다면 명동 칼국수 식당, 천주교 대성당, 오가 한식 바베큐 식당을 추천합니다."
26,26,26,1596,"Most stores give samples and freebies when you buy there (there were two that did not give us anything but we had huge discounts of like 50% so that's fine). Other places may offer some samples and freebies but nothing beats cosmetics/skincare shopping at Myeongdong. The shopping is awesome & there are lots of street food stalls, although it's more expensive than other places, possibly due to the large number of tourists in the area. There are money changers near the China Embassy if you need more money and Lotte is just opposite the street if you want to buy high end stuff. Must go even if you're not buying stuff - you can just eat there too, plenty of food options!",26,nothing,대부분의 상점은 구매 시 샘플과 사은품을 제공합니다. 다른 곳에서는 샘플과 사은품을 제공할 수 있지만 명동에서 화장품/스킨케어 쇼핑을 하는 것만큼 좋은 것은 없습니다. 쇼핑은 굉장하고 많은 길거리 음식 노점이 있지만 다른 곳보다 비싸지 만 아마도이 지역의 많은 관광객으로 인해 발생할 수 있습니다. 돈이 더 필요하면 중국 대사관 근처에 환전소가 있고 고급 물건을 사고 싶다면 길 건너편에 롯데가 있습니다. 물건을 사지 않더라도 꼭 가봐야 합니다. 그곳에서도 다양한 음식을 먹을 수 있습니다!
27,27,27,1647,"Surprisingly for such a busy well known tourist attraction, the stores around here for shopping close at around 10pm. There's so much people in each store and in every cosmetic store everything is mainly sold to cater to the many Chinese tourist that come to visit the city, which only buy in bulk and nothing else. I personally do not like the foreign crowd this area attracts and find it too busy to enjoy the shopping. I would definitely recommend going to the less busy areas to meet your shopping needs as most Korean cosmetic brands can be found everywhere. They do tend to hand out more samples while walking the streets but tend to find that they hesitate on whom they give it to. Worth checking out but not the best for finding deals and bargains unless you love to fight the crowds!",27,nothing,이렇게 붐비는 유명한 관광 명소에 대해 놀랍게도 이 주변의 쇼핑 상점은 밤 10시경에 문을 닫습니다. 가게마다 사람이 너무 많고 화장품 가게마다 주로 도시를 방문하는 많은 중국인 관광객을 위해 모든 것이 판매되며 대량 구매만 하고 다른 것은 없습니다. 나는 개인적으로 이 지역이 끌리는 외국인 군중을 좋아하지 않으며 쇼핑을 즐기기에는 너무 바쁘다는 것을 알게 되었습니다. 대부분의 한국 화장품 브랜드를 어디에서나 찾을 수 있으므로 쇼핑 요구를 충족시키기 위해 덜 바쁜 지역으로 가는 것이 좋습니다. 그들은 거리를 걸으면서 더 많은 샘플을 나눠주는 경향이 있지만 누구에게 줄지 망설이는 경향이 있습니다. 체크 아웃할 가치는 있지만 군중과 싸우는 것을 좋아하지 않는 한 거래 및 할인을 찾는 데 가장 적합하지는 않습니다!
28,28,28,1783,"Terrible, everywhere they write about wide range of clothes choice, but there is nothing to choose. Polyether is every where and they call it designers clothes!!! Don't spend your money for this...",28,nothing,끔찍합니다. 어디에서나 다양한 옷 선택에 대해 쓰지만 선택할 수 있는 것은 없습니다. 폴리에테르는 어디에나 있고 디자이너 옷이라고 부릅니다!!! 이런 데 돈 쓰지 마세요...
29,29,29,1807,"You can actually skip it.. Waste of time. Try the mall really better than wasting your energy and time, theres actually nothing so good to see or an xtra ordinary to get amused or amazed.. Hope point taken",29,nothing,당신은 실제로 그것을 건너뛸 수 있습니다.. 시간 낭비입니다. 에너지와 시간을 낭비하는 것보다 쇼핑몰을 더 잘 사용해보십시오. 실제로 볼 수있는 좋은 것은 없으며 재미를 느끼거나 놀랄만한 평범한 것은 없습니다. . 희망 포인트 가져 가기
30,30,30,1883,Literally nothing much left. Food is still buzzing but shopping and street vendors are really sad... Not worth coming anymore.,30,nothing,말 그대로 얼마 남지 않았습니다. 음식은 여전히 ??붐비지만 쇼핑과 노점상은 정말 슬프다... 더 이상 올 가치가 없습니다.
