,STAR,CONTENT,DATE
59,4, Walk from Eulji to Gwanghwamun Beautiful night view in the evening ,2 years ago
60,5,Plaze at the end of Cheongycheon Stream Sometimes has markets or performances there,2 years ago
61,5,Good,2 years ago
62,2,Nice place to relax,2 years ago
63,4, MB memories It is artificial but not bad Maybe humans like water ,2 years ago
64,5,Great,2 years ago
65,5, You should go at night rather than daytime attractions in Seoul ,2 years ago
66,5,Visit this place is mandatory when you are in Seoul,2 years ago
67,5, Feng Shui Myeongdang Cheonggyecheon I get good energy ,2 years ago
68,5, There is a promenade in the city so romantically It is the best resting place ,2 years ago
69,4, Its a little difficult in summer because there is no shade ,2 years ago
70,1, I havent been there but I keep saying that I went from Google ,2 years ago
71,5, Cheonggyecheon is going to change like this When I was a kid Watching Cheonggyecheon rebuilding work watching the construction of the Samil ,2 years ago
72,5,Beautiful place to hang out,2 years ago
73,5,Beautiful view  in seoul,2 years ago
74,5,Wow,2 years ago
75,5,I highly recommend this wonderful place,2 years ago
76,5, It is a space where you can feel the space in the city center I envy those around the office  ,2 years ago
77,5, A nice place to walk while listening to the sound of running water I think its especially good at night ,2 years ago
78,5, The weather was cool and it was really good The water is clean and I see birds and fish in the middle It was a happy day ,2 years ago
79,5, The highest dignity among modern presidents Jabbakka ,2 years ago
80,5, There are lanterns on display so it is very bright day and night and bright without tee ,2 years ago
81,1, Ah Cheonggyecheon was found after a long time It was disappointing Garbage on a tree after the flood In the old days water cleaning is often hard too   ,2 years ago
82,5, Clean well If you go to the end of Seodaemun the waterfall and fountain are pretty But I was playing and witnessed a couple who fell into Cheonggyecheon stream  I was just going to skip the eyeballs while trying ,2 years ago
83,5, It was so good It was worth seeing as many lanterns were lit to commemorate the Buddhas birthday ,2 years ago
84,5,It is better to walk with it,2 years ago
85,5,A good place,2 years ago
86,5,Beautiful,2 years ago
87,5,Its the best place for a getaway in a busy Jongro area,2 years ago
88,5, Its very beautiful so take a walk along the stream there are some very nice photo spots ,2 years ago
89,4, It is a popular spot in Seoul Thanks to Cheonggyecheon Seoul seems to live in the city The person is the owner of the city but only the cars are full I hope a lot of good things happen in this good city ,2 years ago
90,3,Dep,2 years ago
91,5, Nice place for a walk This time I put a lot of promotional material to encourage the vote of the 415 general election I walked from Cheonggye Plaza to Gwanggyo Site or Jangtong Bridge I went to the street of ,2 years ago
92,5, Personally I think alone among many people and it is good for walking I think the way I spend time in the city is important but there are only a few places in Seoul where you can walk and think quietly but its ,2 years ago
93,4, Stalls and shops are lined up at night and are lively It is a place for citizens to rest You can also stroll along the river ,2 years ago
94,4, Flip Myeongbak The best ,2 years ago
95,5, Artificial stream between the city Great for creating ecological landscapes feng shui and a place of relaxation ,2 years ago
96,4, Cheonggye Plaza Cool and good ,2 years ago
97,4, A lot of players Have fun with a variety of rides If a lot of people wait a bit View many photography ,2 years ago
98,4,The stream is a right choice for summer You should also explore around here There is a duty free supermarket and a human made park near this stream,2 years ago
99,3,It is just a small stream in the city,2 years ago
100,4, There are a lot of things to see only in winter and other than that  what kind of event should I visit ,2 years ago
101,5, Corona gives room I wonder if Cheonggyecheon was so relaxed ,2 years ago
102,3,its a artificial stream in the middle of a downtown business district to represent a long lost stream,2 years ago
103,5,Beautiful view,2 years ago
104,5,Its one of the tourist spots and a combination of a natural and artificial stream which is beautiful to see and cool in summer,2 years ago
105,4,A nice walk by the water and weekends hustling with people and activities,2 years ago
106,4, Cheonggyecheon stream flows from the miraculous model It is convenient to eat see and transport around Cheonggyecheon stream seems to be more popular because it is not simply flowing without fun I went in the ,2 years ago
107,5, It is suitable as a resting place to purify the muddy air in the city by pulling up the Han River ,2 years ago
108,5,Very nice to walk along the stream and take pictures,2 years ago
109,5,Nice view of interal Seoul,2 years ago
110,4, Cheonggyecheon is full of memories Originally in the summer I bought Necan at a convenience store world beer and it was located on the stairs of Cheonggyecheon stream Right now Im confused ,2 years ago
111,5, Beautiful and clean timessuitable for hanging out n photos2 ,2 years ago
112,5,Loveable place romantic tho,2 years ago
113,4,Nothing special but is good to walk befor arriving to the palace,2 years ago
114,4, Im particularly excited about playing games with water in the summer ,2 years ago
115,4, I went to see the light festival in the evening and it was pretty and nice  ,2 years ago
116,5,A wonderful park ever,2 years ago
117,5,So pretty,2 years ago
118,5,I wish my city has a stream like this too I really like it,2 years ago
119,5,pedestrian city of ramag interesting river front,2 years ago
120,5,Great idea to make such project,2 years ago
121,5, Its beautiful Its a big night here  There are many couples I envy you  ,2 years ago
122,5, Its always pretty  The sound of water is good I walked for a long time because of the atmosphere ,2 years ago
123,5,I always like the climate of this place,2 years ago
124,5, There is such a place in the center of the city It is impressive Walking along the side of the Cheonggyecheon River makes people feel relaxed and quiet Unfortunately there is no time to visit at night and there ,2 years ago
125,5,Good,2 years ago
126,3, It is a valuable place for citizens in the middle of the city If you visit during the festival you can see a nice night view ,2 years ago
127,3,Artificial,2 years ago
128,2, There are a lot of demonstrations  There are a lot of stalls next to the tall buildings that remind us of the 70s ,2 years ago
129,3,thats ok,2 years ago
130,4,a stream beautifully redesigned,2 years ago
131,5,Nice river at the mid seoul,2 years ago
132,5,Romantic and beautiful place ,2 years ago
133,4,Good place,2 years ago
134,5,Cherry tree background,2 years ago
135,5,Couto,2 years ago
136,5, There are many people to see Its good to enjoy the flavor ,2 years ago
137,4,very beautiful,2 years ago
138,5, Its a great place for lovers and families to walk around There are also fish so you can see them while you walk  But rainy days can ,2 years ago
139,5,I can let my people have lunch here talking but not smoking,2 years ago
140,5,Wonderful,2 years ago
141,4,Its winter these days,2 years ago
142,5,Really good for a night walk,2 years ago
143,4, It is just a sewer outlet in the city but it is clean and can walk along this river ,2 years ago
144,5,Theres a car up there but we just walked underneath,2 years ago
145,5, When you go to work when time is left walking from the Euljiro entrance area ,2 years ago
146,4, Pizza is good and beer is a bit expensive but it was delicious ,2 years ago
147,4,Good to go and sit and get a fresh air on summer,2 years ago
148,5, Walking through the inner stream there are a great variety of fish and now it seems that an ecosystem is formed I used to have a very dirty memory ,2 years ago
149,5, This is a wonderful place and its a mustvisit destination in Seoul ,2 years ago
150,4,Clean and beautiful,2 years ago
151,4, Its a famous place in Seoul but there are always people upstream and as you go down you have nothing to see ,2 years ago
152,4, Worth to walk there is another style lighting at night,2 years ago
153,1,Good,2 years ago
154,4, Ive been there for the first time but it was hard to find I asked foreigners I went to Cheonggye Plaza from Jonggak Youth Street ,2 years ago
155,5,Not,2 years ago
156,5,Clean and beautiful,2 years ago
157,5,Very beautiful ,2 years ago
158,4, Cheonggyecheon An artificial river with a total length of about 137 kilometers Approximately 58 km in downtown Seoul ,2 years ago
159,5, Where can you relax Is this the best city in Korea Thank you for making Cheonggyecheon and Cheonggye Plaza ,2 years ago
160,4, Lunch break of office workers  and dating course of lovers  ,2 years ago
161,5,Beautiful,2 years ago
162,4, I walked through the New Year Seoul City Hall as a walking course ,2 years ago
163,5,Dream  of a very well planned place,2 years ago
164,5,Christmas organized the event very beautifully,2 years ago
165,4,Wow,2 years ago
166,5,Excelente experiencia,2 years ago
167,3, Too many people but pretty A good place to take a night view ,2 years ago
