,STAR,CONTENT
63,4.0, I went to Samsung Coex Megabox to see a movie Ive had a lot of fun watching it The movie is called Crime City 2 
64,3.0,Its a great place but somehow really overrated On most pictures it looks like its a huge library which it isnt in my opinion Was a bit disappointed once I got there
65,1.0, Its hard to find a way I dont really want to shop here 
66,5.0,Largest underground mall in the world
67,5.0, Overall good Bitterness in the slump in dutyfree shops 
68,5.0, Its crowded but everything is there and the location is great so its a good place to hang out with friends 
69,5.0,Nice
70,5.0, The road is busy these days due to underground construction 
71,5.0,Good
72,5.0, There are EMart Traders and there is also EMart  There is even Costco so it is a good place to go shopping 
73,5.0,Beautiful library
74,5.0,Strong shopping mall
75,4.0, There are a lot of people at lunchtime All the restaurants are waiting 
76,5.0,Starfield Library was my highlight
77,5.0,Impressive Bookstore I loved
78,5.0,My favorite mall and my favorite shopping experience in Seoul and I tried so many It has fancy shops for Teens Twens and classy shops for the more serious of us Its huge I couldnt manage to see all stores and of course I couldnt eat at all restaurants I guess you can spend two days there if you want
79,4.0, always good The road is complicated but you can check it through a map in the middle Good for shopping complex 
80,5.0,I brought my visiting friend here for shopping and coffeethe Starfield library is perfect for picturesj
81,4.0,Complete mall The onsite library is worth visiting
82,5.0, Steak  Reservation  Family gathering on my husbands birthday  This is the best meal Tbone Steak They even give me bread when I come home  I think of steak I ate in the 
83,5.0,Beautiful place
84,5.0, What you always remember when you go to COEX mall is the open library area There are various books here and of course you are welcome to read them Not only that there is also an SMTOWN museum here so you can see 
85,4.0,Gigantic
86,4.0,A lot of things to do and see
87,5.0, Its complicated enough to have to look at the map in advance 
88,5.0,A really large mall that connects 2 subway stations Bongeunsa and Samseong although the library is nearer to the Samseong side Lots of upscale shops and brands in the mall but the draw of this place is the huge librarybookstore in the middle Worth a visit
89,5.0, Good shopping infrastructure as it is with the exhibition hall Directly connected to the subway station 
90,5.0, Its clean and there are plenty of places to eat so its good for a date or exercise 
91,5.0, A place to hang out and play when you go to see an exhibition in COEX Byeolmadang library recommended 
92,4.0,Good
93,4.0, Some of the intestines are included so those who do not like fishy or scented products may not like it Visually you can say what is this 
94,5.0,the library in this Mall is beautiful
95,4.0, The composition is not good The food courts are all scattered There are not many shops worth shopping 
96,5.0, Nobrand burger I was a little reluctant to say nobrand at first but now the costeffectiveness is really good A full and filling burger I really ate it to my full stomach 
97,5.0, open library where everyone can stay 
98,4.0, I liked it a lot although there were a lot of people but everything is very nice 
99,4.0, Among the Starfields it is impressive that it is small and decorated like a track 
100,3.0, It seems to be a little smaller than Hanam it is a weekday so you can shop quietly and the professionalism of the staff seems to be a bit low 
101,4.0, Architecture of balance and shape A place that maintains the formativeness while stably catching the center of gravity despite the harmonious architecture of several buildings 
102,5.0, Its really good if you like to read books If youre tired and tired of reading books there are many cafes in COEX so its good to go to quench your thirst and unwind 
103,4.0, In 2016 when Starfield of Shinsegae was built the name was changed to Starfield COEX Mall 
104,5.0, This incredible Plaza and within it is an incredible library 
105,3.0, Its a large indoor shopping mall with everything prepared Its a bit complicated but I go there often because I can walk around regardless of the weather 
106,5.0, I went to the IFS Franchise Fair It is a space where various convention events are operated in a large space 
107,4.0, Its always messy but its convenient because you can enjoy it in one stop 
108,5.0, The Net Beauty Library a mustsee attraction in Seoul is very easy to photograph 
109,4.0,Went there for the Library and was not disappointed
110,5.0,Lots of shops and great place overall Great place to look around and sightsee
111,5.0, In particular Starfield is very pretty Lots to see and eat 
112,4.0, It is a place to go if there is an exhibition but the shopping is also good 
113,4.0, Starfield has changed a lot from the old COEX Mall The Starfield Library is too far away 
114,4.0,I  enjoyed shopping here Prices are quite standard
115,5.0, Every time I go its great First of all it is spacious diverse and fun 
116,5.0, It was very difficult after the opening of Lotte World Tower Mall but it seems to have improved a lot after Shinsegae started operating 
117,4.0, I got married at COEX but every time I visit I get confused 
118,2.0, The space arrangement is inefficient and it is difficult to guide the way inside You think it has to be complicated so that people stay and shop in that maze 
119,5.0, Too wide and too complicated I get lost every time I go Please take a look at the middlemiddle map 
120,5.0, It is a mustvisit place to visit when visiting Seoul It has many stores and events constantly taking place indoors and outdoors 
121,3.0, Visited to see Seoul Living Design Fair The entrance fee was not worth it The parking fee was too high so it was a bit pricey 
122,4.0,Interesting Huge bookstore
123,5.0,Worth every second spent here Its too beautiful to capture or describe in words
124,4.0, Because the location is a location its good except for the price 
125,4.0, There were many things to eat and to report so it was not good New stores are created and the changing trend is becoming more and more diversified 
126,4.0, Ant Hell Shopping Center Unfortunately there is no special restaurant 
127,5.0, I love this place There is so much here and everything is firstclass and creative 
128,5.0, Its nice to have all the restaurants and shopping malls together 
129,5.0, Pleasant shopping environment Friendly staff clean toilet 
130,4.0, It seems to have been renewed and somewhat complicated and expensive but it is still a famous landmark As the Byeolmadang Library became famous along with the COEX Exhibition Center it seems that it is easier to 
131,5.0, Nice facilities and neat interior very good 
132,3.0, Its a pity that the underground shopping mall is going to run rampant with Corona 
133,5.0,Excellent place in Seoul to chill hangout shopping and eating The great attraction giant screen and high rise modern building Definitely see the Gangnam Style and the sculpture hand gesture Why late  Its time to go and enjoy
134,5.0, Was impressed by the mall everything your heart desires was there 
135,3.0, Visit the DongA Exhibition on the 2nd floor of COEX Its like an exhibition for business purposes 
136,5.0, It is the best place for an appointment There are also electrical outlets at the table Enter COEX Mall right away 
137,5.0, Its been a while since Ive visited Its been a while but the clean facilities were good 
138,5.0, Shopping was fun and I was able to see various events and exhibitions so I had a good time I want to go again 
139,5.0, Friendly and convenient work is fast 
140,5.0, shopping paradise Hokaone One 1st Store Nice 
141,5.0, The building of COEX in Seoul is about 500 pyeong or about 520 pyeong Its pretty wide which is nice 
142,4.0, A large complex distribution store located between the underground bears connected to Samseong Station and Bongeunsa Station 
143,4.0, As it expanded the number of shops increased but the circulation became more complicated and the ceiling was low and it felt like a subway station 
144,5.0,Its cool there but parking is very expensive
145,3.0,So much to do and see but not much shopping even tho there r tons of shops
146,5.0, At Coex Plaza we can buy clothes sweaters household needs etc at several shops at a reasonable price not much different from in Jakarta Like Uniqlo the price is not much different I like to buy a discount is 
147,5.0, It was disappointing that the food court usually opens from 11 am 
148,5.0, Its good to go on a date because its good to see the aquarium and there are many restaurants Its also nice to bring kids It is conveniently connected to the subway line 2 and line 9 
149,5.0, The facilities are pretty there are many things to see and lots of fun places 
150,4.0, There were a lot of people and it was big enough to get tired of walking around but I did not get lost in the neat and easytorecognize navigation system unique to Korea 
151,3.0,Large indoormall
152,5.0, A place worth visiting without explanation Its a problem if you get lost sometimes 
153,5.0,Of course it is a 5 star for anywhere you can bring your dog Everything you need in a mid level mail Decathlon is a favorite for sporting goods
154,5.0,Can be tough to navigate but only because of the size
155,5.0,very beautiful
156,5.0, See exhibitions shop and eat Today was a very cold day so it was better 
157,2.0, not recommended Both the street and the entrance are far and deep Its just that there is a small hall in the middle of the hallway inside COEX 
158,4.0, Once you go you can get lost Occasionally maps and navigation monitors are installed The restaurant also has snacks hamburgers steaks and Japanese specialties But at events and such it is almost full You can 
159,5.0, I went to an art show A day in which I also develop one step further with many works 
160,5.0,Fantastic
161,5.0, cold Bangkok is also good but if you have completed the 2nd vaccination go out 
162,5.0, Byeolmadang library was very good The staff at the VR experience center were friendly and it was great to donate 
163,5.0, There are so many people so many places to see and so many places to eat 
164,3.0, There seems to be a lack of goods in the mall and the quality of the product is lacking anyway There are many places that are closed 
165,5.0, There are many places to shop with a clean and easytoshopping circulation 
166,5.0, Its a good place with plenty of space including the unquestionable Byeolmadang Library CJ Food World clothing stores and restaurants as well as cafes and franchise burger shops I hope you call me sometime during 
167,5.0,One of the best shopping mall in Korea Also suitable for dating and entertaining
168,5.0, There are a lot of people and they do a good job so there are a lot of eye candy 
169,3.0,Maze  easy to get lost
170,3.0,Good mall
171,5.0,Full range of famous products
172,4.0, I made the kids look good I wish there was a bigger aquarium 
173,5.0,Great place
174,5.0,Super beautiful bookstore
175,5.0, Starfield added after renewal And Byeolmadang Library Koreas first opentype library grand and wonderful 
176,4.0, Location convenience and friendly guidance are all good but the parking fee is expensive 
177,5.0, Although it is old it is well maintained and there are many facilities that children will love such as a library and an aquarium 
178,1.0, Its clean but Ive seen a lot of people not following the quarantine rules 
179,5.0, Did you eat delicious food watch a movie shop and now you are done 
180,5.0,Cool
181,5.0, It is good that there is a space where you can read a book comfortably in the center of COEX Mall 
182,5.0, A place where trends meals and encounters are all resolved 
183,5.0,Great place for sightseeing shopping and just spending time with books coffee and friends
184,4.0, Parking is expensive so I buy a Kakao T oneday pass every time I go in The 50 discount for the exhibition is 24000 won for a oneday parking ticket but you can purchase a daily ticket for Kakao T at 18000 won 
185,5.0, I like that COEX is very big and the clothes are all so pretty 
186,4.0, Families of young lovers  Shopping regardless of gender and age 
187,3.0, Tastes good but expensive Its like the name of COEX Please note that parking is expensive 
188,5.0,"Closure of boutiques & cafes in Dongdaemun n Myeongdong, esp Lotte Fitin n Roem, forced me to look beyond these teo familiar places for alternative tourist shopping n cafe-hopping. Thanks to guidance of Myeongdong Tourist Ambassadors, Dongdaemun Tourist Centre n helpful n English-speaking Koreans we met along the way, I still managed to have plenty of shopping at Coex Mlall, Fashion Square Wangshinmin & Goto Mall-cum-new Fashion Square. Sistina, Covet Blan of Coex Mall r my favourites. You must try fried rice w seaweed topping, Gimpbab n Bulgogi set at Coex Mall, and Nolbu Budae Jjae at Goto Mall after tired but enjoyable shopping."
189,5.0,"Quite a nice place, amazing architecture and some good window shopping place.  The mall just outside the train station so eady access and no worries of miss the way."
190,5.0,This is a cool mall. You have to go to the library part in the middle. Amazing. Never seen anything like it! The mall has a cool atmosphere too. Located in Gangnam. Nice as evening approaches with the skyscrapers surrounding the mall lighting up.
191,4.0,"I always bring my friends here once they visit Korea. You can expect various stores like every common malls out there, don't forget to visit the library, best for photoshoot."
192,4.0,"This library is famous among tourists who come to South Korea, located inside COEX Mall in Gangnam district, you can find lots of book genre in many languages, they alo provide book store if you want to get the books or magazines you like.  The vibe is actually kind of not suitable to read some book there because it's usually quite packed with tourists taking pics and stuff, but they do providing some corner and reading tables if you still want to read your book on the spot."
193,3.0,"Such a big mall. We went here because of that ""instagramable book store""... Apart from the book store, just the usual mall with lots of dining and shopping options. Near Gangnam District, though we didn't go there anymore."
194,5.0,"One of the best meeting points in Seoul. Lovely awesome bookstore with local shops, cafes and restaurants."
195,3.0,"会議での利用（大ホール）。 COEXモール内には、ショップ、水族館、図書館があります。 図書館は、本を提供する体制というより、内装や雰囲気重視で外国人的には見ごたえあります。  I visited for meeting (large hall). There are shops, aquariums and libraries in the COEX Mall. Libraries are more attractive to foreigners because of their emphasis on interior and atmosphere rather than the system of providing books."
196,5.0,There is a beautiful and instagrammable library inside the mall. They also provide prayers room for Muslim tourists so no need to worry if you want to do some shopping here.
197,5.0,It was one of the coldest but most memorable new year's eve countdown parties I ever experienced! The food stalls were up as early as noon and people started coming in early. There were plenty of security personnel around so it felt safe and was not hard to move around. The mall was open until 10pm. We had formal dinner before the countdown party. The program began at around 9pm and it was fun as expected with many Korean TV personalities in attendance. The fireworks did not disappoint too!! It was a night to remember!
198,2.0,"I agree with most that the architectural display out side the Starfield COEX Mall is impressive to say the least. But inside? That's another story. Low ceilings, very dole and depressive. We felt as encased for a lack of better words.  It does not represent inside the modernistic approach from the outside. The quality of the stores are really average and we believed that a structure of this kind would have design better stores and with better choices. Most things once again, cheap Chinese stuff, disposable value items and again the infantile South Koreans with stores filled with teddy bears (for adult people) cute cartoon printed made in China socks (for adults) and the distribution of the stores....very confusing.  Not a well planned mall and nothing to offer except for the Starfield Library, which is really pretty and impressive. Two floors library with lots of colors and places to eat. Basically the only highlight of the Starfield COEX Mall which is pretty average.  Except for the Starfield Library which you can access directly from the streets, the rest of the mall is a waste of pure time. Not recommended."
199,4.0,"Chance upon the stacks of books at an underground mall. It was beautiful. Apparently, you can get a book to read or just simply sit around the area. Nice place to visit."
200,3.0,It’s you’re average mall. The library area was kind of cool.. until you realize that many of the “books” are fake and attached to the shelves. Was even more of a bummer when I saw that the “fake” books had duplicates all over the shelves.. They couldn’t even get unique fake books. 🤦🏻‍♂️  Here’s a picture of me looking at a real book about behavioral economics written in Korean. That part was cool.
201,4.0,"There are many shops, restaurants and so on. It's good to visit during lunchtime if you work nearby. Starfield Library is a free public library. Nice place to chill. Locating in a business area, I think it's not specifically designed to attract foreign tourists. But, we have seen many of them. I guess they prefer this for shopping, photos, aquarium and Bongeunsa Temple."
202,4.0,The highlight is off course the multi story public library .  But there are also variety of stores and restaurants.
203,3.0,"I was expecting this mall to be bigger for shopping but it's not that big. I didn't visit the aquarium but I did to to the library which was unique and impressive. The shops weren't anything I haven't seen before in Seoul either. The food trucks at the front had long queues, maybe it would've been worth the wait since we entered up having mediocre expensive vietnamese food inside the mall."
204,4.0,"This is the largest underground shopping mall in Asia and it does not disappoint. Of all the shopping malls that I’ve been to in Seoul, this one most resembles those in the States. If shopping weren’t enough, there is a cinema and conference area. One of the most unique parts of this mall is the library that sits in the middle. It’s a lending library with shelves from floor to ceiling which continue to the floor above. Just as incredible is the fact that it’s packed with people sitting around and reading. Yes, there are people in Korea who go to the mall to read. Incredible. Another live-and-learn moment."
205,5.0,"My fiance and I were checked in at Intercontinental Grand Parnas and this mall was very convenient for us. From dining to shopping and even visiting the COEX Aquarium. I love being here although prices in stores are quite expensive.  Tourists like me would find this overwhelming and it will indeed give you some thinking as to buy a lot or not. Haha! I just bought a couple of souvenirs to take home. It would be better to buy from elsewhere, though.  If you happen to be in Seoul, this place is worth visiting - and to explore."
206,3.0,"Very wide. Complex structure. But attractive place. There are many restaurants, too. I really liked the library. I think You don't have to visit. But it's not bad"
207,5.0,Plan to spend the entire day (at least) if you want to see the whole place. Lots of variety in stores and restaurants. A bit overwhelming and a challenge to navigate due to it's sheer size.
208,4.0,"COEX is a big shopping mall and convention center. Famed for being in the Gangnam district made famous by the you-know-what song. COEX isn't the only place to visit and you can visit several attractions like the art hall, SM Town, fountain plaza, duty-free mall, casino, aquarium, bongeunsa (temple) & megabox."
209,4.0,"Starfield at COEX is one of the best malls in Seoul, quite large, lots of choice of shops and restaurants. It is one of two co-joined malls, also with two hotels, movie theater and much more. One can easily spend half a day there. So large that it is at times easy to get lost but lots of signage helps. Whenever we are in Seoul we go to this mall to stroll around and see whats new and interesting as well as to have a nice meal. Really one of the best in the city."
210,4.0,"The huge, pile of books but arrange neatly on the second floor which can be seen from the ground floor makes the mall stunning, and instagrammable foto opts!"
211,5.0,"Must the the most tourists-visited library in the world. A must-see, surely. Not large but the design is unique and visitor friendly. Rest of mall is quite standard with usual shops. There is an aquarium too."
212,4.0,"We visited Starfield Coex Mall on a Sunday noon in September 2019 . Upon stepping into the mall, we were so so impressed by the huge library which is located right in the centre of the mall. There is a mammoth collection of local and foreign books and magazines and the tall huge walls are lined with books as well. The library is very spacious with many seats available for reading and browsing pleasure. Besides the amazing library, Starfield Coex is a modern mall with everything shoppers need for fashionwears & accessories and services for all ages and also plenty of dinning choices. Understand that within this hige mall, there convention halls, cinema and aquarium. We didnt explore much as we were heading for other destinations given our short stay in Seoul. It is a beautiful Mall and l would love to return for another visit for this is a place to make me smile , especially the lovely iconic library ."
213,4.0,"Lots of shops, restaurants and art to see. Easy to get to from train and genuinely just a good time with friends and family."
214,5.0,"It is not just a Mall and a big shopping center with a huge food court but it also features an architecturally interesting library. With Free entrance, people could just walk in and read books which were just line up on the shelves. There were chairs and tables around the place. Many people were coming not to read books but to take photos of the place as it is very popular for tourists."
215,5.0,"if you are a kpop fans especially SM stan this place is a must list to visit because SM COEX ATRIUM will give u an experience to get close to your idol, inside SM there's museum, photobooth, merch shop, cafe or even auditorium. and Coex Mall is really nice to look around also the most iconic there's a library inside mall with amazing decoration and huge scale of bookshelf . U can also take a pic in here."
216,4.0,"The mall is great. Modern, lots of good shops and restaurants. Well connected to the metro and bus stop. The library in the center of the mall is a great place for pictures. There is an aquarium attraction which is great. It is also connected to the Hyudai Department Store, Intercontinental Hotel and SM Town Museum. As a family traveler, we appreciate the baby room which had all the facilities we needed. They had changing tables, resting area, nursing rooms, baby cots, and baby feeding area. Very thoughtful."
217,5.0,"Starfield Library is something very special! Thousand of volumes, magazines from all over the world, even magazines for interior designers, gardens, e.tc, from France and Italy, are all in the disposal of the citizens without any discriminations. It is worth it to pay a visit. You can buy or borrow (inside) the library, everything you might have in your mind. In general, the huge store Coex is available for your entertainment as for your shopping."
218,4.0,Love this mall as it has nice shops with international and Korean brand. Very crowded on weekend and the beautiful library is also the main attraction. The Hyundai hall is a good place to start to hunt for food. You can easily spend your day here.
219,5.0,The mall is very huge. The good thing is. I came when Korea Great Sale was happend. and i was really amazed by the giant library!!!!
220,4.0,"We stayed at the Intercontinental COEX which is connected to the COEX mall. Very convenient. The mall is huge and you can find all the usual shops such as H&M, Zara, Uniqlo,....lots of food choices as well. Great food hall where you can get great deals after 7 pm. Definitely a nice way to spend a few hours."
221,4.0,This is more upmarket mall next to SM town and Starfield library. It has lots of different shops - great place to hide away from The summer heat. It also has restaurants serving different food with a cinema
222,5.0,"The best place to meet colleagues in Seoul is COEX Mall, everything is here. We ate in a great restaurant, beauty products were all on sale here, kids had a wonderful time playing, and the big plus is the huge library with books everywhere. I wonder if they had English books there.  I was here a few years back (2015) but the changes took me by surprise. You could spend all day in this place. Coffee shops, restaurants of all types were here. Shopping for souvenirs and clothes were all in one place. If I had time, I would have liked to visit the aquarium and SM town but I was on a tight schedule.  Thank you my former students for meeting me here and seeing the gigantic library full of books. It was a great stop for me while I was in vacation in this country."
223,3.0,"Coex mall is pretty much Korea's version of the mall in the states. Not just western designer such as Zara and H&M, but the layout is not your typical Korean style mall. Building is long instead of tall. I do recommend to come here at least once for the amazing library design. Stores are ok but the library has amazing layout with gorgeous backdrop. Also a good place to come if it rains."
224,4.0,"COEX Mall seems to be the largest mall in S Korea. It has got everything from what I see ..... from clothing and accessories stores carrying domestic/international/designer brands .... I like shopping in Aland. Lots of restaurants and cafes inside this mall so whenever you're hungry, there's something to eat for everyone. It has a large cineplex with a total of 17 screens, the COEX Aquarium, the ASEM Plaza and the Event Court. The Starfield Library inside the Starfield Coex Mall is impressive with thousands of books and hundreds of seats. The library is located right in the middle of the mall, but it’s not your average quiet library as it's bustling with students and people having a fun day in the library."
225,5.0,Took the KTX train Seoul to Busan. The train ride was fast but only on few occasions did we touch the 298 km/h mark. But it was nice and thrilling enough
226,4.0,"Excellent place for many quality stores for clothing, traditional Korean goods, dining, occasional small concerts, art shows, etc. Starfield public library in the center of the mall is a must place to visit."
227,4.0,"This shopping mall is huge with a lot of shops, department store, aquarium, duty free, casino, subway station, library, etc. The best is you can check in here for your flight. Stay near this mall if you need a convenience place for shopping."
228,4.0,"While the daughters were touring the SM COEXartium to get their fill of SM kpop, we enjoyed wandering through this upscale mall. Both Korean and International stores were located in this large, modern mall. Food options were plentiful and many looked trendy and inviting. A huge library was located in the center.  For more Kpop things, we went outside the mall to see the massive Gangnam Horse Hand sculpture inspired by Psy's Gangnam Style song which was viewed over 1 billion times on youtube."
229,4.0,"Really good underground mall with numerous shops and eating joints. The shops are mainly of democratic brands like Armani Exchange, Zara, etc. Lotte Duty Free is also there as well as an interesting bookshop and Kakao Friends store. The complex also encompasses an aquarium, a movie theater and a library."
230,4.0,"It is huge and it is very very easy to get lost. So honestly check out the library and then some local stores, because otherwise it is a large mall with a pretty good food court."
231,5.0,"Not all libraries are quiet spaces. In this area there are huge walls of books right in the center of the mall. It makes for a perfect picture opportunity but also an opportunity to read books, socialize, or relax. Attached to the mall are many shops and restaurants and at the opposite end there is the aquarium."
232,4.0,"The world's largest underground mall contains numerous retailers, as well as the huge Starfield Library. However, if you want to come out into the light of day, be sure to cross the street to explore the Bongeun-sa Buddist temple and enjoy the unique Hyundai Development Company headquarters, Tangent."
233,4.0,"Then this is the place to go. Loads of nice shops, plenty of places to eat and drink plus all kinds of attractions including a library and an aquarium!"
234,5.0,"Lots more to do than a typical mall, including a movie theatre, aquarium, library, and every type of food you can imagine."
235,5.0,"I normally frequent several of my favorite stores there.This mall has all of the stores I wanted all in one place. Daiso, Pierro Shopping (competitors to Daiso), Butter store for specific items I want to buy which we don't have in the U.S."
236,3.0,"The library was huge and very nice! But almost all the books are in Korean so unless you know Korean or bring your own book, it’s simply a place to sit, relax, and people watch. There are also cafes and an E-Mart inside the library."
237,5.0,"I walk here at least one Saturday each month, to shop at No Brands and The Hyundai stores, eat at one of the many restaurants, pay my mobile bills at the SK.Premium store, watch a movie at Megabox, have a smoothie from Joe & the Juice and walk around for a while looking for sales in the myriad of other shops in this large modern underground mall. Definitely worth a visit and it's easy to reach by bus or subway."
238,4.0,"COEX mall is an upmarket underground shopping mall. Having been to several shopping malls before in Asia and Europe, the place did not excite us. We did not spend a lot of time here. The main reason we come across this place is because of the Gangnam style sculpture which is located at the eastern patio of this mall. It is a bronze sculpture of two fists/hands overlapping each other just like the fists motion of the gangnam style dance.  We took a lot of pictures with the sculpture on the background."
239,3.0,"We came here to visit the library. A good mix of restaurants, fast food, food court, local and international brands. Love the Copenhagen flying tiger and Butter which offers creative and innovative home decor products."
240,5.0,Seoul is famous for its markets but you can have a more relaxed shopping experience in Coex. I'm not much into fashion but I can stay for HOURS in the home section in ALand. It's got a huge collection of items from Flying Tiger Copenhagen which I love because they're fun and funky and oh so cheap. The food court offers a wide range of choices too!
241,4.0,"If you are into mall tours, this is the perfect place for you. It also has a library and the Gangnam style statue outside the mall... Nearest subway Samseong station."
242,4.0,We were staying near by and visited the mall frequently for shopping and dining. Great mall. Super clean. Lots to do and see.
243,4.0,"Went to this mall because I wanted to take photos at the library. There are lots of shops here - pharmacies that sell beauty products, my favourite store Aland, Innisfree, bookstore, cafes, aquarium etc."
244,3.0,The underground mall is a great place to go during the winter months. There are plenty of stores to browse. My favorite park is the public library inside!
245,3.0,"Given this mall is spread so wide, it will take much walking to cover the grounds. You will find all your known brands inside. They even have an aquarium but will need entrance fees @ 28k won to enter. Lots of restaurants and cafes as well."
246,5.0,So if your in Seoul and in the Gangnam gu area this is a mall you should visit. These are my reasons: 1. The mall has very different and unique shops available 2. Neva seen a Library inside a mall and it's so huge and the you won't be disturbed by the sound of the shoppers outside. There is soft music heard in the background. 3. Had a LOTTE duty free inside (things are steap but if Ur brand conscious - not a bad decision to visit then) 4. Fabulous Aquarium inside the mall. This Aquarium is HUGE. Even better than the Ripley's aquarium at Toronto  The food options is also good enough for all kinda traveller's.
247,4.0,If you are in Seoul definitely come by COEX and spend a day or afternoon. There are great restaurants with a variety of international cuisines which is great if you need a break from Korean food. It is a nice place to shop and browse for gifts as well. Make sure to check out the library which opened a couple of months ago. It makes for great photos!
248,5.0,"It is really the largest underground mall in Asia!! Despite being so large, signage are well placed & very clean mall."
249,5.0,This place carries a cheap dollar store as well as foreign and Korean brands. It has an area to get souvenirs. Picked up some great Korean shoes and clothes. I feel the prices are very comparable to the States but way better quality. The library is great to see.
250,5.0,"The prettiest library I’ve ever seen! This library located in the middle of the COEX mall. The library is lovely and in a quiet environment, very modern design!"
