,이름,별점,리뷰,날짜
22,SiYauKai,3.0,"We stayed in the Myeongdong shopping area, and walking to the stream was only 5-mins away... north of the Line 2 (green) subway station. We went there at night after dinner, and it was very tranquil. There were sections along the stream where you can cross over to the other side via big stones/boulders. If you come in November, there will be the lantern festival going with nice lanterns to see. We didn't get to see this, but it was still a nice walk along this stream, with some artwork along the walls (when you walk under bridges).","Written January 17, 2020"
23,13ellezee,5.0,"Felt very safe here walking at night. It's a nice date activity. The lights are pretty, and it's a comfortable walk.","Written January 11, 2020"
24,philippebouchara,4.0,"During Christmas time (and New Year time), this area was changed as a new city/world within the city. It's was like enjoying a special moment/time within the real time. Time stopped for a while, the time for appreciating all surrounding and glancing things. Really nice and still sounds like a small dream in my mind.","Written January 9, 2020"
25,Meander800093,5.0,Went at evening to see the lanterns on the stream. It was breath taking.We took many photos and marvelled at the beauty of the lanterns. It is a lovely walk also in the day time. Great to stop along the walk and find a place for food.,"Written January 8, 2020"
26,Kira Yvonne Lim,4.0,"We took a quick stroll with the kids before sunset, when it gets cold.  The lanterns were not lit up but it was a refreshing quick stroll. I bet it's even lovelier during summer.  One of the more relaxing area in this busy city.","Written January 8, 2020"
27,Abbydelight,5.0,Clean and well main-maintained stream in the bustling city. A lovely and beautiful place to relax and unwind.,"Written January 6, 2020"
28,EnLeung,4.0,We visited in the evening of Christmas Day. There is a lot of people as expected. The stream is being decorated with beautiful lights. People are taking photos along the way and above at street level. Unfortunately some rude Korean speaking ladies ruined the evening as they kept pushing and squeezing towards the railings for their photos while our girls were taking theirs. Could have been a five-star experience.,"Written January 1, 2020"
29,Finna Wong,3.0,"Second time visiting, but first time with my teen so wanted to show her, it was interesting to walk in this stream but we went there at about 6pm and it was pret dark and there was no activity nor christmas nor year end lighting so we didnt stay long and left.","Written December 30, 2019"
30,Kevin M,5.0,"Really great place, superbly lit for Xmas. Very popular and thus quite busy. You can walk a good 5km or so and there are a numbee of displays along the way.","Written December 30, 2019"
31,Emma C,4.0,"I like to come here at night as it is always lit up with pretty lanterns and with the water gently flowing it provides a nice distraction and break from the hustle and bustle of the city.  On the roads either side there are a number of coffee shops, restaurants and other points of interest.","Written December 28, 2019"
32,Andrew,3.0,"I walked almost the complete length and back of the stream. It was winter and during the morning hours so there were few people, no night lighting or street food stalls and alas the plants were not looking their best in the cold. It’s a nice walk, but nothing exceptional. Maybe during spring/summer and at night the place would be more spectacular.","Written December 26, 2019"
33,Vanessa Tan,5.0,"It was a nice stroll after food at Kwangjang market, walk all the way to dongdaemun. The kids enjoyed the stroll.","Written December 22, 2019"
34,rae_hunt,5.0,"It was having christmas theme, so the stream is decorated accordingly. A good stroll to take after having lunch.","Written December 21, 2019"
35,Saifur Tarun,5.0,A very beautiful place to visit for mind refreshments. Nice place to hang out at the evening. Superb place for photo shoot.,"Written December 11, 2019"
36,JeffLTS,3.0,Just another stream to me. Maybe i did not spend enough time there. Ok to have a look but nothing to wow about in my opinion.,"Written December 7, 2019"
37,John A,5.0,"I was lucky enough to walk half length of the stream walk of about 16 points/6km. The waterfall at the start of the adventure led to multiple stepping stone crossings from side to side, abundant fish and bird life as well as beautiful trees. Bridge architecture varies at each station, some of which provide cultural stops to admire under-bridge art galleries, ceramic tile displays of historical events and unobscured views of modern buildings reaching the skies all around. The 13th station led to Gwangjang market, the biggest and oldest example still operating. The night excursion following the stream changes aspect with the addition of myriad illuminations and light displays. Locals and tourists alike enjoy this experience on a daily basis.","Written December 6, 2019"
38,John R,4.0,"It's a cute and artistic way of making an inevitable water course into a nice attraction. Maybe not so much in winter when I was there but probably a nice cooling respite from the high-rise buildings all over Myeongdong especially in summer. I used it as a marker to guide me through that part of the city, it is prominent on any map and helped me find my way.","Written December 6, 2019"
39,ileannkneel,4.0,"I understand this stream is a recent transformation and what a great idea it was. As it is below street level, the noise and din of the great city is greatly diminished and while walking a portion we saw a heron fishing, catching, and eating a meal of fish. Way cool. Very few major world cities have this feature as part of the downtown core. Seoul stands out and gets major points with the addition of this small but natural respite from the craziness all around. 4 stars.","Written December 5, 2019"
40,Nicholas Z,3.0,pretty average attraction with a proper sidewalk at both banks of the stream for visitors to stroll along,"Written December 3, 2019"
41,MaryC12345678,5.0,Do find some time to stroll the length of this cool stream that cuts the city. You will feel as though you have detached from the hustle and bustle of the city. Several subway stops will lead you here. Check it out if feel that the city is getting to be too much!,"Written December 1, 2019"
42,Pavel B,4.0,"Very often, after long air-travel, one needs an outdoors option for a fast walk, and this nice stream, well hidden from noise of traffic, is an ideal place.","Written November 29, 2019"
43,Shandy M,5.0,It was a great/beautiful walk down the stream i usually dont walk around but i appreciated this beautiful scene i embraced it and will do it again.,"Written November 22, 2019"
44,mikebrogan,4.0,"Magificant light festival along the river, whenever you go to Seoul it’s akways worth checking what’s happening on the river. Lots of bars and restraints nearby","Written November 21, 2019"
45,Jay Y,4.0,Great river walk. Went after dinner and everything was lit up. Every block had different art pieces. My favorite was the lantern section. Got a bit overcrowded in some areas and not as many stairs back up as I would of thought,"Written November 20, 2019"
46,yipjcs88,4.0,"I went to this place a few times in the past. At night the waterfall was lit up beautifully. On the weekends there were many hawker stalls selling food, etc. This year there was a lantern show and the place was unusually crowded.","Written November 13, 2019"
47,Mr. Fabulous,5.0,This was a very great use of space to add something natural but man made. It gives back to nature in a concrete world.,"Written November 10, 2019"
48,Poshberries,5.0,"Was brought by relatives to visit this beautiful place. Caught by great surprise with the amazing landscape along the stream. We happened to chance upon 2019 Seoul Lantern Festival in Nov. There were so many featured lanterns, each lantern has a story behind it which are very interesting for visitors to enjoy reading them while walking along the river. Took us about 20 to 30 mins as we were enjoying & strolling slowly with a toddler.  And there’s also water laser show around 9pm which drawn a lot of tourists and local visitors too. During one part of the stream, you can opt to place a floating lantern with light costing krw 5000, saw many young couples and families doing this for fun as well as for goodwill blessings.  I think this place is very romantic too as we can take many lovely pics in the evening with all lighted lanterns as backdrop. What’s more fun is you can step on the rocks in the river to cross over the other side. This is something really quite interesting. We walked from Jongno-5-ga all the way Euljiro-1-ga station back to our hotel. Definitely recommended for those first timers and returned visitors. Will be back again next time I visit Seoul again. Thumbs up!!","Written November 4, 2019"
49,ErkiBear,3.0,I thought we would use the stream a lot to get from A to B and avoid the busy streets and traffic but turned out it is just that bot too far south of the main areas to be that useful. Looks pretty though.,"Written November 4, 2019"
50,Jane H,4.0,"We enjoyed walking along the paths by the stream, both in the day and at night. There are lots of interesting features (stepping stones, fountains, artworks, benches with sunshades, etc) that make it a lovely way to get between places or just stroll. It felt very safe at night, and at the western end especially there were lit up fountains & waterfalls, etc. The musical fountain light show was a surprise at 7.30pm & very good.","Written November 1, 2019"
51,Robert J,3.0,"The stream is a good way to travel across the city, away from the heavy traffic and need to wait at pedestrian crossings. At places it is quite colourful and pretty at others it's a bit more neglected. It is a safe way to get around and features labels and access steps to the various roads it passes beneath.","Written November 1, 2019"
52,LCJ330,5.0,"Located in the Centre of the metropolis, the walkway gives a sense of calmness from the fast paced city. No festivities while I was here but I’m sure events would be well decorated.","Written October 31, 2019"
53,MWashatkaphotography,4.0,Such an interesting stream and atmosphere running through the city. Although the stream is in the heart of the city it is such a pleasant place to rest. You will see business people and tourist alike relaxing and enjoying the sounds and sights of nature...taking a break from their day. Love the green umbrella installation and also the spot where you throw the coins in. my kids loves running up and down and crossing over the water on the large rocks.,"Written October 29, 2019"
54,HaikuSy,5.0,"Nice, cool, clear, and clean stream. Families would come with their children or dates. The place is very clean, well-maintained, a lot of small fish, to be enjoyed by all ages.  There was a safety traffic event at the end by the waterfall / filter that we were able to join and enjoy. They say sunsets are nice here; I think so too.  Tents were set-up by the time we left; around 3PM but given a choice, I would have stayed much longer.","Written October 28, 2019"
55,Sandra W,5.0,We walked here early evening and it was great. A few people but quiet. Art displays in some sections and a laser show as well. Up top were stalls selling street food. Walked about 3km.,"Written October 26, 2019"
56,LAUCHEEHONG,3.0,"Was totally blown away with this ""new"" attraction when i chanced upon it 5 years ago. Its still nice, but i suspect the landscaping & other exhibits seems to have suffered from maintenance budget constraints.  I did manage to visit the Cheongyecheon museum. Great place to spend an hour or two. A bit difficult to get to since there's no metro station nearby, but easy enough by taxi or bus. (Get your ""free"" costume picture taken at the photo machine near the entrance door on ground floor. They can even email the picture to you, though for some reason, it does not work for gmail. My friend got his photo on yahoo mail.)","Written October 26, 2019"
57,StrangeTrout,5.0,I walked a number of miles by the side of the stream and it really is a delight. As one is sunk below the road it's very quiet and allows one to take a breath and relax in a city that is constantly loud and moving. Even after dark I wandered here as there are groups sitting and chatting or couples wandering hand-in-hand. Worth a trot along even if briefly just to restore equilibrium,"Written October 23, 2019"
58,Gary W,4.0,"Nice place for an early evening walk. Set beneath street level, so on hot days it remains cool. Well laid out walking paths make it easy to navigate. If you staying in central Seoul worth taking a walk in the evening before or after diner.","Written October 21, 2019"
59,Olivia F,5.0,"Great view for refreshing , weather is good, water is cold, there is a fish .Some street singer is playing some korean songs.","Written October 19, 2019"
60,bigtupai,5.0,Lightings and umbrella decorations are very unique about this place. You can scroll along the stream while enjoying the night view and try some street food stalls. Must visit place in Seoul.,"Written October 19, 2019"
61,R G,5.0,"My recommendation is to devote a good few hours to walk through it from the starting point (The big blue & red shell statue. IDK the name, it was all in Korean 😅)","Written October 17, 2019"
62,Seow B,5.0,It is a canal walkway below road level with running water in the middle. Pedestrians are evacuated when the water level upstream is too high and needs to be released into the canal thus flooding the canal and the pedestrian path on both sides of the canal. There are plenty of greenery as well as benches and nice theme sections at different sections of the canal. A good relaxation and exercise stretch when in the dongdaemun shopping area. Worth a visit.,"Written October 12, 2019"
63,kinetix,4.0,"Took a walking tour along the Chonggyecheon Stream. A nice peaceful walk starting from Gwanghwamun and ended at Dondaemun. Near Dondaemun you can have some lunch at the traditional Gwangjang market. If you want to have some peace from the busy CBD, you can find it walking along the Chonggyecheon stream.","Written October 10, 2019"
64,KobyinKorea,5.0,"This stream is a nice place to relax and take a walk in Seoul. Can sometimes get crowded on the weekends, but it's a nice natural space in the middle of the city.","Written October 8, 2019"
65,Sarah_W_1357,3.0,Nice way to get from point A to B without the noise or stress of street traffic. I applaud the city for the effort undertaken to make this a nice place to walk but the landscaping/brush is now getting out of control. The out-of-control plants are distracting.,"Written October 8, 2019"
66,Sung W,3.0,"The stream is nice but may not worth the effort to go to visit it. If you happen to be near it, go there and you will find you can take some nice photo there. We went to the part of it which is near the Dongdaemen Design Plaza. Not a bad idea to go if you have the time.","Written October 6, 2019"
67,Jbloodworth,5.0,Must see! In middle of crazy shopping there is a great restored stream. Beautiful access and tranquil area. Worth stopping and seeing fish with a coffee!,"Written October 4, 2019"
68,PHR67,5.0,"This stream in the middle of the city is just wonderful. With walking paths on both sides, and stepping stones to cross the water, it is perfect for a walk or run. We are staying at a hotel nearby, so we have taken several walks here, both during the day and in the evening. Highly recommended!","Written October 4, 2019"
69,Lawrence Y,5.0,"A stream right in the middle of the city , make the city so relaxing and beautiful, we spend about an hour just sitting by the river stream listening to the flow of water and taking photo","Written October 3, 2019"
70,mattodowd,4.0,This is a lovely part of town to get some atmosphere and have a short walk. Nice fountains and stepping stones along the way.,"Written October 2, 2019"
71,Václav V,5.0,"A 10 km stream in the city of Soul offers relax for everybody - healing stress, cooling area, reading, nature lovers - simply enjoy it.","Written October 1, 2019"
72,Nicholas D,5.0,"In the middle of the city is the Chenggyecheon stream which is a river pathway that starts from the centre of Seoul and can take you beyond Dongdaemun Market and further east of the city. It is a pathway full of interesting natural and man-made features including many bridges, trees, hedgerows and more. The stream is also full of Art installations which catch the eye and at night time parts of the stream contain light shows that help keep the river area active during the night with revellers, tourists and even locals just looking for an area to relax or exercise. If you have a few hours to spare on your journey I recommend walking this riverpath to a location in the city like Dongdaemun Market or Insadong Shopping area.","Written September 27, 2019"
73,Matthew R,5.0,Great to final see this restoration in person. Great rewinding. Herons in the middle of a mega city!,"Written September 26, 2019"
74,Jason Tsang,5.0,"A fascinating place. I'm impressed by the effort and resources Seoul invests on city beautification, cultural and historic preservation projects. Who would have thought that this stream was once paved over and was a major road. Its actually really nice and I know it reaches all the way to Dongdaemun. If I had time, I'd walk further and enjoy the diversity and culture. Its a great place yo go at night. Great for social gatherings, dates and running.","Written September 25, 2019"
75,Ann C,5.0,"The stream walk was conveniently located near our hotel. We loved walking it, it truly helped with our jet-lag.  The walk way is peaceful, there were people of all ages. Couples, lingering off to the side spending quality time together, walkers of all different levels.  Cool and crisp in the evening (end of September)...just below the streets, you are not interrupted by cars/street lights.","Written September 24, 2019"
76,hellp842,5.0,Seoul created an oasis with their construction of this river walk.The section we visited was lovely and being enjoyed by many on a very warm day.,"Written September 24, 2019"
77,Kenny Ho,3.0,"We walked past Cheonggyecheon stream to get to Gwangjang market and it seemed to be quite unkempt. Heard from my Korean friends that during winter there are lighting decorations, guess it’s the wrong season to visit.","Written September 22, 2019"
78,Charlie D,5.0,"Great idea in the middle of a big city. A shallow stream where you can sit, soak your feet and socialize with friends and family.","Written September 21, 2019"
79,arieltravels,5.0,"A must see place in Korea, it is located in the middle of tall buildings but it’s amazing how they preserve the place. It is indeed so rich in culture. A huge place to visit. You need at least half a day to visit all the sites in the palace. When you wear the hanbok costume, the entrance is free.","Written September 10, 2019"
80,Luca C,4.0,"If you are searching for a place to chill in Seoul. this is the right place. Here you can relax, get your feet wet and enjoy the calm of this area. Have a walk through Seoul along the banks of this stream is a must-do activity. The stream is pretty long (about 11 km): we walk until the Dongdaemun Design Plaza. Perfect time, in my opinion, is late afternoon, before the sunset!","Written September 9, 2019"
81,emma,5.0,"A narrow water stream, nice to walk next to it or chill for a bit. Its nice in the morning and night too.","Written September 8, 2019"
82,Gilbert C,5.0,"In the high rising buildings , you can find these kind of natures. Good to go and stay in downtown and walk by the river.","Written September 7, 2019"
83,DanSilvestre,5.0,"Cheonggyecheon Stream runs through the heart of the old city of Seoul, running almost East-West between a bit past the East Gate (Dongdaemun) to the West Gate (Soedaemun)...Its western end starts just a short way from the Gyeongbok Palace, while it's eastern end is very near and accessible to the Dongdaemun fashion district with its newest attraction, the Dongdaemun Design Plaza, by the late Architect, Zaha Hadid.  The stream itself runs below the level of adjacent streets, so the experience focuses more on the nice landscape and waterscape treatment of the stream itself, which has evolved from being an underground sewer/canal roofed by a highway in the 1960s, until its current reincarnation as an interesting urban design element to modern day Seoul circa 2005...or sometime around then.  A series of pedestrian and vehicular bridges cross over the stream. It's nicely lit at night so even an evening stroll is pleasant. However, during storms or periods of monsoon rains, the stream also functions as flood control infrastructure, so best to check first for warnings or alarms before descending.  The stream is bounded by a variety of facilities, including hotels, restos and bars, as it traverses the Myeongdong, Jongno and Dongdaemun districts, so if your walk makes you hungry or thirsty, just get back up to street level for that snack, meal or drink.","Written September 4, 2019"
84,Navigator555510,5.0,"This river is beautiful, at night and daytime. There are a lot of diffrent events around here which makes a visit more fun.","Written September 4, 2019"
85,tilla55,4.0,Seoul does not have many green spaces in its center - so it is pleasant to descend from busy streets to the river promendade.,"Written September 4, 2019"
86,Clark G,5.0,It's a beautiful stream right in the middle of downtown Seoul. I've been there several times. Both day and night. During the day it's a great place to take a relaxing break while sightseeing in the downtown area. It's below street level which keeps down the street noise. You almost forget you're in the city. I especially like it after dark. It's a great place to sit and enjoy the peaceful atmosphere. It's lit with colored lights and images projected on the walls. There are many bars and restaurants in the nearby neighborhood so you can eat then take a relaxing walk along the stream or just sit and listen to the burbling water.,"Written September 3, 2019"
87,tigger2594,4.0,This stream was once clean or concrete however trees and shrubs have been allowed to grow with a noticeable change since I first came to Seoul in 2009.  The stream has a walking path close to the stream with stairs coming down to stream level.  I’ve been here before during the evening and it does attract a lot of locals walking along its course.  Nice to see.,"Written August 23, 2019"
88,MarcusWillTravel,4.0,"The stream is a place where you can relax, especially on a warm day.  Grab some drinks and food and then just chill. We were there on a Sunday when there were musicians and market stalls close by. The stream starts next to a very cool sculpture and rainbow coloured building - a good landmark to look for.","Written August 19, 2019"
89,Travelbug0082,3.0,"The famous stream was next to our hotel and of course having seen it in so many korean drama, we had to take a look. It was just a stream and on a hot summer day, many tourists were seen soaking their feet in the water. Nothing much to do here.","Written August 15, 2019"
90,meilin l,3.0,Go in the evening as we went in the afternoon in summer and it is too hot  Would he a great place at night and cooler time,"Written August 14, 2019"
91,Mr C,5.0,"Cheonggyecheon Stream is an excellent example of urban restoration. The stream was underground, but now all the covers have been removed and the stream uncovered. Riverside paths have been built and a riverside park established, alongside engineered meanders and stepping stones. When we were there the riverside paths were closed due to potential flooding, but the stream is still visible from the roads above. There is a sculpture marking the spring at the start of the stream.","Written August 14, 2019"
92,Glory215,5.0,".a cool lovely place to stop, rest, relax and take some pictures . pretty cute basically, not a must if you're in a hurry","Written August 13, 2019"
93,Mobius1053,5.0,"The Cheonggyecheon Stream eventually finds its way to the Hahn River a major waterway that divides Seoul into north and south sectors. The stream is the back drop for many a festival. I've been there several times. The first time during the Christmas season and was there for a lantern festival that set up along the stream. Well worth the visit to enjoy the charm and ingenuity of the Korean people. I lived in Korea for seven years and love the Korean people and the Korean friends I made there, I hated to leave. Korea doesn't have a shortage for festivals. There is always a festival you can find. The Cheonggyecheon Stream is a short walk from the subway and again there are plenty of restaurants to eat and drink at nearby.","Written August 12, 2019"
94,Vera K,4.0,"A peaceful place to rest after a long walk in Seoul or shopping. Quiet, cool. Moving east, you can walk to Dongdaemun shopping districts, a traditional market.","Written August 9, 2019"
95,prettyw0man71,5.0,"It was so funny but memorable finding this place. We were at a shrine and we somehow can't direct where this stream is. An old Korean Lady guided us to this stream. It was just a 10 minute walk all along. When I saw the clear water with some fishes in it, you could tell that the water is clean. It sure love to dip your feet in it....I love this place. I would be glad to visit this again because it is an 11 km stream.","Written August 6, 2019"
96,X2639GRjane,5.0,This is a fascinating walk which allows you to see a very busy and built-up city through the eyes of the past and gives you time to reflect. A wonderful afternoon's walk which also makes sure you reach the 10000 steps needed per day and then some.,"Written August 6, 2019"
97,C Kim,5.0,"Strolling along the stream in the evening was our favorite experience in Seoul! What a pleasant setting filled with people enjoying the city. It seems to go on for miles, so you can walk as long or as short as you would like. Until you take the steps down to the stream, you won't get a sense of the place, which is a refuge from the busy city surrounding it.","Written July 25, 2019"
98,Kirsten,4.0,Good place to take a rest after walking around the city. You can see some fishes and creative graffiti. Also there are so many bugs and mosquitoes.,"Written July 19, 2019"
99,coellomilton,5.0,"My Korean friends have told me that Cheonggyechon Strean is exclusively for couples, but is not the case, of course, you will see couples walking around and having a romantic moment but you can go check out the stream with friends and family too. The best thing is you can take off your shoes and dip your feet in the stream. Since is summer, many people go there and they bring their snacks and beer to have a relaxing moment. Here is where the lantern festival takes place in November, if you are in Korea around that time I highly recommend you to check it out. You won't get disappointed.","Written July 18, 2019"
100,jchuii,5.0,"Such a relaxing walk in the midde of the city, very peaceful with fish and storks, can walk from Gwanghwamun square to at least Dongdaemun.","Written July 18, 2019"
101,Nalee68,5.0,"Cheonggyecheon stream is an excellent experience. We dip our feet there and it was very relaxing. The water flow was pretty hard, so no one dared to cross the stream, even though it wasn't deep and was not a long way to cross. We threw some coin inside the well. My daughter successfully threw one inside. We stayed there for 30 minutes. It was the best foot therapy ever.","Written July 17, 2019"
102,Audrey George,5.0,Nice place and weather. Lots of people enjoying summer time. feeding the fish and cycling along the river. will come back again during autumn,"Written July 7, 2019"
103,Seung,3.0,"A quaint and quiet walkway in city center, especially near Eulgi-ro and Dongdaemun. My husband, daughter and I were relieved to stroll along this tiny stream after a hectic meal in the Gwangjang Market, where we ate the famous Bindaetuk and Kalguksu. Actually we bought some Yut, or korean taffy, at the market and ate them while walking. There was a street concert going on, but kind of 60s style.","Written July 7, 2019"
104,Christopher L.,5.0,Great example of incorporating nature in the city buildings. Great place to chill out and relax. Many local soak their feet in the crystal clear river water to cool themselves. Crane was spotted in the river fishing for food. River is not deep probably just ankle or knee deep water level. Very calming place to get away from the city buzz and just pass your evening away.,"Written July 7, 2019"
105,LG_Kay,4.0,"This is a 10 km long modern stream that runs through downtown Seoul. I walked a portion of the stream, from Gwangjang Market to Dongdaemun during a weekday afternoon. It was rather quiet, with a few locals sitting along the bank to relax and chill. I suppose it is livelier in the evening.","Written July 4, 2019"
106,247Carpe_Diem,3.0,I didn't know what was the big deal when everyone told me I have to visit the steam. It's a very long walk until the end of the stream - you don't have to walk all the way. The view is better in the evening. Apparently it used to be road. And the government decide to make it a stream. I think that's a fantastic idea! I appreciate the stream even more,"Written July 2, 2019"
107,Hagisan,5.0,Very nice to walk or have early morning jogging. Nicely and thoughtfully decorated. Highly recommend to have walk through.,"Written July 1, 2019"
108,Justbeinghonest,5.0,"This is one of the best walks in Seoul. You can follow yhe stream, make stops below or above ground to do a variety of things. Or you can find a spot relax, and get away from the city while being in the center of it.","Written June 29, 2019"
109,Sean A,5.0,"Loved taking a leisurely stroll along this urban creek. Its highly developed and right in the middle of the city, plenty of performers and couples dot the shore well into the evening. Though access down to the shore could be easier, as there are specific points you can use, because it's below street level.","Written June 28, 2019"
110,Emma F,4.0,"When shopping in Myeongdong, take 5 minutes to walk down the stream for a mindfulness moment (and great photo ops). I wouldn’t say it’s a must do when in Seoul but it is lovely.","Written June 28, 2019"
111,Linda K,4.0,"When Seoul is hot and the traffic and confusion on the streets is too much to bear, just find the steps (or occasional elevator) which lead to the cool, quiet Cheonggyecheon Stream. You can wander from City Hall all the way to Dongdaemun Square and along the way enjoy the ceramics depicting ""King Jeongjo's Procession to the Royal Tomb."" And if you find yourself missing the noise and confusion, just take the next flight of steps back up to ground level.","Written June 27, 2019"
112,PC T,4.0,Was walking around Dongdaemun at night and almost missed this place cos you will think it is just a simple canal. Get closer and it is more than that. I know the history of this place and that it was once very polluted and unsightly. Amazed at its renewal. Wish I could see this place in the daytime but it was still well lighted with various water features at late evening.,"Written June 26, 2019"
113,Chris B,4.0,"Started from the start and walked about 4 kms. The first few hundred meters are excellent, after that there was the prominent smell of sewer gas. Nevertheless, better than walking on the street.","Written June 23, 2019"
114,Michael T,4.0,This is an amazing urban renewal project turning an otherwise unsightly drain into a beautiful stream and park. The water looked shallow and clean. Both sides of the pedestrian walkway were well paved and landscaped.  We approached Cheonggyecheon after exiting Dongdaemun metro station. It was close to midnight on a week night: there were some people sitting by the stream and a few joggers. Absolutely peaceful and such serenity compared to the noisy traffic above.  A fantastic place for a leisurely stroll in the evening.,"Written June 19, 2019"
115,Natthan K,5.0,"I went there around 6.30 pm so that I had an hour walking along, and then saw the sky changed its colour","Written June 19, 2019"
116,Jenny J's Travel,5.0,Love the atmosphere. There are plenty of things to see. Would like to go back again if I have chance,"Written June 18, 2019"
117,vagabondginger,4.0,So a concrete overhead highway was removed and the stream below restored to create this urban oasis in the heart of a busy city. What a tranquil respite to go for a walk along this water. It runs for several miles going under bridges and there's some neat artwork along the way. Good for a day or nighttime stroll.,"Written June 16, 2019"
118,OnsenFans,5.0,"The most beautiful spot in Seoul. Took the metro from Myeongdong to Dongdaemun History & Culture Park Station, exited at Exit #1; walked past the futuristic Dongdaemun Design Plaza (DDP) designed by Zaha Hadid; and crossed the street to the stream entrance. Immediately we were entranced by the greenery and quiet. There were only a few tourists, walkers, and locals starting their day. It was a refreshing contrast to the hustle and bustle of Myeongdong and all the other touristy areas we visited (e.g., N Seoul Tower). Total distance back to Namdaemun-ro and Myeongdong was less than 2.5 miles; under an hour.","Written June 16, 2019"
