,이름,별점,리뷰,날짜
97,Karen Q,3.0,"Street is full of shops selling cosmetics. Sellers will try to lure you into their shops by offering you free mask. In the evening, there will be lots and lots of vendors selling street food. Price of food in this area are generally more expensive than other places like Hongdae, Ehwa Woman’s Univ and Namdaemun Market. Streets are usually packed even on weekdays.  Am giving it a 3 star because i am not into cosmetics and i think the prices are a more expensive too. I think this place is overrated, though i must say there are some pretty good eateries around eg Migabon (portion is smaller than Bon Juk but i found it nicer than Bon Juk) Myeongdong Kyoja (their dumplings are superb) and Yoogane Chicken Galbi. Apart from cosmetics, there are of course other shops/ mart selling other korean food eg almonds, potato chips etc","Written December 22, 2019"
98,Joyce W,5.0,"Really enjoyed the food street and all. The place is huge. Some food street is not cheap, prawn is 10000 won. So tasty. Corn is 2000 won only. Enjoyed walking and managed to find good cheap shopping. Masks are really worth it!","Written December 22, 2019"
99,rae_hunt,5.0,"Plenty of stuff to buy especially souveniers. My kids bought loads of socks😊 for themselves as well as for friends. Fila stores are almost everywhere and the shoes are a bargain. Vendors start to setup their carts only around 3pm onwards so will be better to go there after 3pm to soak in the ambience. Hard to find rubbish bin so keep all your trash before disposing them properly. Train station is nearby as well, so will be a good experience to take the public transport. Plenty of cosmetics shops and a good place to buy snacks home as souveniers because it is cheapest here.","Written December 21, 2019"
100,Jane Peh,5.0,2nd time here and I really love it here; bustling and full of energy.  Bought so much stuff here; really went crazy with the shopping 🤤,"Written December 21, 2019"
101,Jack Y,4.0,"Surprisingly, of all the places that I have been to that are famous for street food such as Taiwan and Thailand, I actually like Seoul. I guess the only drawback for Seoul is that the street food is quite expensive and not exactly value for money. However, taste wise I really loved Seoul street food. They have all sorts of delicious food from cheesy lobster go soufflé with strawberries.","Written December 21, 2019"
102,Ima-Momski,5.0,"I loved the food street there. If you want to find Korean original Cosmetic you better going to Young Lottee shopping(DutyFree). The difference shopping etude product between Shaila duty free and MeyngDong is the number of things (package)and expired date ( pls check). Of Course the duty free is long than Myeongdong. The price can be diference betwen 3000 idr per item. Its all up to your decision.  I think 2.5 hours is not enough for first shopper like me. In the winter session, (-3 C) you must wear appropiate custom, since this is an outside area. And do not take more than 15 minute in the outside. visit a shop every 15 minute is the best to maintain your stamina.  There are alot of the same shop, so be careful if you make an appointment. be more specific on the location.  Take Care and have Fun.. happy shopping...  Korea have a lot type of Cosmetic, pls brows and learn first about the product that you are looking for before it. its save your time.  The Food there is amazing. I tried grill Lobster with Mozarela, expensive but worthed. Eggbread is safe for muslim. ignore the fried ""type"". Korean street Seller are friendly but good sales person(They wont give up until you buy :).)","Written December 21, 2019"
103,bw Y,5.0,"Just beside Line 4 Myeongdong station exit 5, 6 7, 8, 9 n 10. A lot branded shop, hawker food stall, souvenir shop etc.","Written December 20, 2019"
104,Nila,5.0,"Awesome place with friendly people ، clean erea , cheap cosmetics products , also street food must try .","Written December 20, 2019"
105,Julie,5.0,"Filled with cosmetic shops, clothes, cafes, Korean restaurant and so on. Suitable for shopping, dining,hanging etc.. Very cool during the winter...","Written December 20, 2019"
106,JDTS,4.0,"I am not much into shopping, but you can see scores of people going on a shopping spree there. Try to go in the evening, there are lots of eateries and a very long food street with lots of choices. Food street is not that cheap though, it can cost you KRW 15,000-20,000 per person if you try 4 or 5 types of food.","Written December 20, 2019"
107,KinSeng,5.0,"The family loved Myeongdong that we came back more than 4x during our two weeks stay in Seoul. It is different when going in daytime and nighttime.  It is more lively at night with street food vendors putting up in front of the shops selling shoes, beauty products, clothes etc.  Be careful as it is crowded and packed with people.","Written December 20, 2019"
108,Maria A,5.0,"It was my favorite place to go around and browse. There is also plenty options to have lunch and dinner, aside from the lovely street food! The croissants are great","Written December 19, 2019"
109,emily young,3.0,shopping was fun and reallllllly Interesting the food was delicious.. but there were too many people,"Written December 19, 2019"
110,Jon A,5.0,"Wife and I only had two days in South Korea, so we had to be very selective in the things we wanted to see/do. Tripadvisor pointed me to this destination so we decided to give it a shot. I honestly cannot tell you how much I ate that night, but I can tell you it was a near endless supply of food for hours.  The stalls on the streets are just knockoffs, but somewhat entertaining to look at and the brick and mortar's offer a wide variety of items to purchase (cosmetics, shoes, dollar stores, etc)  If you only have a few days in South Korea, I recommend stopping by and filling your stomach for a few hours. Bring a lot of Won!","Written December 19, 2019"
111,WBS,3.0,"I stayed 4 nights in Myeongdong. If you are into beauty n skincare, this place is for you. Lots of masks, toiletries and skincare on sale. As for street food, it’s rather pricey, and sometimes prices vary from stall to stall. A stick of fish cake can cost krw 1000 to krw 4000. I tried grilled scallop which cost krw 10000. The shell was huge but contained very little meat, swimming in cheese. I felt I was eating cheese alone.  The cheese hotdog was nice but you need to ignore the colour of oil used to fry it. Dark brown oil- recycled many times. Common sight at stalls that sell deep fried food.  Stalls sell more or less the same type of food. Always ask for the price first.","Written December 18, 2019"
112,maelingng,4.0,"Amazing energy in this city. The crowd just continues to bustle up to 11pm with street food vendors and ‘face mask pushers’ in a backdrop of visual stimulus of bright neon lights and aesthetic display of modern shops.  Great exposure and almost like a smorgasbord of Korean food in bite size quantity peppered at every corner. I would highly recommend trying the street food, it could certainly be good enough to make a meal out of it!","Written December 18, 2019"
113,cmanis01,5.0,"My husband and I love shopping and this is a must! There is quite a verity of shops here, lots of cosmetics. If you enjoy shopping and people watching this is the place for you!","Written December 15, 2019"
114,Sean,4.0,"Lots of brands here. There are deals to be found, but it's more like a pretty high end outdoor mall. There is a soup and dumpling place here that rocked my socks though.","Written December 15, 2019"
115,Della G,4.0,"Quite a shoppers delight mostly for young women. This shopping area features are Korean skin care and cosmetics products. Many of the cosmetic shops offer samples in addition to 50% or more discount for purchases if bought in quantity. You can also have duty free purchases over a certain amount spent. It is also a great area for fashion clothing,shoes and accessories. In the evening this area has so much neon signage that it is almost blinding. As in any shopping area in Seoul there is a great quantity of food stalls and also different cafes and eateries. Quite a challenge trying to maneuver amongst the throngs of shoppers.","Written December 13, 2019"
116,daphne-jem,4.0,Beauty shops are in every corner. After buying their products they will give you free facial mask (10pcs) or their new launch make-up. Street foods have the same pricing. So accessible to MTR.,"Written December 13, 2019"
117,TK Chew,4.0,"Stayed right at the beginning of Myeongdong shopping street. Street have a wide variety of Korean speciality Street food. Having hot fish cake in a soup cup is unbelievable on a freezing cold winter night. The strawberries are superb as well. Since the street caters primarily to tourists, prices are on a slightly high side. Lots of stores selling beauty products at decent prices. Avoid the restaurants though, the prices are high and quality not to the standard where you can find elsewhere.","Written December 12, 2019"
118,Sarah,5.0,"Best place to buy cosmetic products, shoes & clothes. Offers variety of street foods. Unfortunately all are not HALAL for muslim travellers. Good place to hang out.","Written December 12, 2019"
119,dblien,4.0,It is the same night market every where. There are normal goods. A lot of Masks and skin care are sole there. Natural Publish is good quality and popular in Korea. You must try fried lobster in street. It is fresh and nice. Beef steak is nice too.,"Written December 10, 2019"
120,vallerie99,4.0,"Crowded everyday and it has so many skin care shop especially face sheet mask and one time a salesman tried to trick me with giving me a sheet mask for free but when i want to get it, they try to pull me inside their store 🤦🏻‍♀️😀","Written December 10, 2019"
121,Hai65,4.0,"Went here in the midst of winter, in the rain at -6 degrees. Despite the weather, the place was crowded with tourists trying all sorts of street food from cheesy baked scallops to cream puffs. In addition, one can try all sorts of beauty products and cosmetics which is cheaper than other outlets. Just have to be wary of hustlers who will try to persuade you to buy as many of their products as possible and will even reward you with a free luggage bag in you buy in bulk. A good place to shop and eat and enjoy the atmosphere.","Written December 10, 2019"
122,Gail,4.0,"Loved the shopping around here. Everything we wanted for our girls trip. Can’t believe how active it is around the clock everyday of the week. Sales people in the street trying to get us into their stores was a little annoying which is why I give it 4 stars instead of 5. Great food, products and access to surrounding neighborhoods in Seoul.","Written December 9, 2019"
123,Jenny Q,5.0,"Shopping, eating, sightseeing...it's all here. Almost all kinds of shops can be found here. The street food especially at night really made our trip memorable, it was sooo good! You can see different kinds of people walking around, fun to walk around here.","Written December 9, 2019"
124,Bruno Lamps,5.0,"I was hosted in a hotel in this area for 12 days. Really enjoyed the street food, easy access to subway, convenience stores, banks, and diversified commerce.","Written December 9, 2019"
125,JeffLTS,5.0,Went with wife and 2 teenage girls....enough said. We were surrounded by street food stalls and more importantly cosmetics shops throwing free gifts at us.,"Written December 7, 2019"
126,Groundnuts,4.0,"Visited for the second time after a span of 4 years. Still lots of thing to see, street food, shops malls, etc... Now malls re all decorated with Christmas lightings. Make sure u don't miss the street food.","Written December 6, 2019"
127,John R,4.0,"During the day this is a street of cosmetics and young fashion, interesting enough and with plenty of restaurants of all Korean varieties with a couple of western ones as well. A labyrinthine network of little streets with shops and restaurants for all tastes. But in the evening it becomes a delight of impromptu stalls making and selling all sorts of Korean delicacies, fruit and drinks. Even some stalls selling costume jewelry and cosmetics. On a cold winter's evening when I was there, plenty of warming snacks and drinks. Not to be missed.","Written December 6, 2019"
128,ileannkneel,5.0,"Sure, you can go during the day but at night this place truly comes alive, especially on weekends. About 3 blocks square, the food stalls congregate along one strip and it is on this strip that we spent most of our time as we are foodies. From live octopus to egg cake, fruit smoothies to scallops in large seashells, the choices are endless and a veritable taste sensation. Prices are reasonable to a tad pricey for what you get but where else can you have so much selection in such a condensed space.  We also had a Korean massage for a reasonable price but it is a dry massage through towels and a hospital-like gown; more of a pressure point session than a true massage... a bit of a disappointment.  The stores offer packaged almonds, dragon's beard candy, ice cream, face and beauty products, and numerous tourist trinkets. But really, it is all the neon and energy and liveliness in the crowds that make this place work. An hour will do or stay the whole evening; it's totally up to you. Also, as it is downtown it is walkable from anywhere in the tourist area and certainly a short walk to a bus or metro stop. Definitely go; one of our highlights. 5 stars.","Written December 5, 2019"
129,pandora m,4.0,Love the street food in this place. There are a lot of variety compared to some markets. Slightly pricey for the food but quite standard throughout the street I.e. no need to look for best price or haggle.  It was quite crowded on a weekday night (wednesday) up to 930pm when we left. So can imagine it to be worse during weekends. There are also a lot of bulk discounts for cosmetics.  Even though you are not into cosmetics. Can just drop by to eat or soak into the atmosphere!,"Written December 5, 2019"
130,Jimclt,5.0,I stay at the hotel at Myeongdong and had most of my meals here. Great Korean restaurant as well as street food. Hot food during the cold weather. Not to be missed.,"Written December 5, 2019"
131,WillRod321,4.0,"Great place to go shopping, easy to get too and lots of places to eat if you are hungry I would suggest a week day if possible as weekends are just too busy","Written December 4, 2019"
132,KarenK,5.0,Myeongdong supplies all my needs from yummy food to egg toasts to Tom's Farm flavoured almonds to skincare and makeup!!!  Highly recommended to stay in the Myeongdong area as u can stroll through the night market each night after u are done touring tourist attractions in the day!,"Written December 4, 2019"
133,Nicholas Z,5.0,"Crowded as usual but a lot of shopping can be done here. For those looking to purchase korean snacks and smaller items/accessories, suggest to compare prices at each of the korean marts to get the best/most competitive prices","Written December 3, 2019"
134,VanJiyeon,5.0,"Myeongdong is a great place to shop, eat and a place to meet up Korean friends. It is easy to locate and easy to reach. It is just two stops away from Seoul.  It has lots of facial, skin products, trend clothing and foods. It even has a gun range! You can try it for the first time. 14 years old and above. Valid passport and cash of course.  Here you no need for guide, just walk the walk... try not to go on weekends, tonnes of tourists and koreans.  There is self cert halal food!","Written December 3, 2019"
135,Kind S,5.0,A good place to shop! There are lots of stores to see from skincare to fashion. I recommend going to Music Korea if you're a K-Pop Fan since they sell albums at a cheaper price! Don't miss out on the food carts on the main street. You'll definitely miss it once you're home!!,"Written December 2, 2019"
136,MaryC12345678,5.0,"Soak it all in- the crowds, the street food vendors, retail vendors, noise, smells, etc. Try the spectrum of street food- you won’t regret it. Oh yes, if you get lost and don’t know where north or south is, look for the people wearing red (I think they are known as the Red Angels who are the Tourist Guides) and they will direct you! They also will provide you maps of this area because it is very easy to get lost. Now go and have fun!!","Written December 1, 2019"
137,fedra l,4.0,"Great place to spend an evening. Many shops with great deals of cosmetic product. At the end of the road there are some multi storey malls with amazing food ""delicatesen"" in the basement.","Written December 1, 2019"
138,GlobetrotterJ16,5.0,"Myeongdong is a must visit when in Seoul, no doubt about it. Not too far from some of the major sights and palaces of Seoul, this area is defined by its street food stalls and alleys full of branded shops. The streets are packed with tourists and locals alike, plenty of delicious food all over, whether in street stalls or in cafes and restaurants. Lots of beauty/cosmetic stores, fashion and the works. Just a great area to get lost in and absorb Seoul.","Written December 1, 2019"
139,JuanJuanCS,5.0,"A great beauty care shopping experience as you'll be spoiled wilth various brands- Tony Moly, Etude House, Face Shop, Laneige- just to name a few. Just in case you missed 1 outlet, worry not. As there are other Franchisees around.  Also there are alot of souvenir shops around.  If you like Almond Nuts, then this is the place you should head to. It's called Honey Bee Almond & Friends (HBAF). There are alot of varieties of Almond- Flavoured Nuts to choose from. Before you decide to buy any flavour(s), please feel free to try the samples provided. Comes in various packaging sizes. There are some sales happening right now.  Some of the highly recommended flavours are: 1) Laver Almond 2) Wasabi Almond 3) Black Sugar Milk Tea Almond (if you like Bubble Milk Tea drink. Similar taste) 4) Tiramisu Almond  Happy Almond-ing....","Written December 1, 2019"
140,Krishhere,5.0,Had heard so much about this shopping area but what was on display went beyond all that. This is the place for korean beauty products. Lots and lots of street food joints and you will be spoilt for choices. The food looks visually appearing and everything we tried was yummy. The streets are choc a bloc with shoppers and there it is fun to just sit somewhere munching on the food and watch the world go buy. You can spend hours at this place. A must visit if you are in Seoul,"Written November 30, 2019"
141,Munni,5.0,"Paradise for a girls soul. Cosmetic haven and absolute delight for Korean street food. Everywhere you look, there are shops selling Korean brand cosmetics. Shopping and savoring sumptuous street foods is a walk in heaven. A must visit to stock up on your common and wierd Korean cosmetics","Written November 30, 2019"
142,sofjan2018,5.0,"Very festive place. All kinds of shops, plenty of restaurants, street foods, etc. It is always crowded. Definitely worth a visit when you are in Seoul. And if you need Won, those small currency exchange kiosks in Myeongdong have very favorable exchange rate, as long as you have 100 dollar bills. With 100 USD bill, you will get within 1% of the daily exchange rate. But with 50 dollar or smaller bills, they might ding you, could be 5% to 10% less of the exchange rate.","Written November 29, 2019"
143,peng chiew,4.0,Interesting place if you're looking for cosmetics. Go for the street food as the restaurants here serve Korean food that's below par with a higher price. It's hard to bargain even with the stalls and mom-pop kind of retail outlets as I have the impression that they have fixed the prices.,"Written November 28, 2019"
144,Faismoh,4.0,This street is simply a good visit. There are all kinds of shops from stalls to big departmental stores and prices vary accordingly. It has great street food especially at night and it’s a good place to interact with everyday Koreans. It’s worth a visit,"Written November 27, 2019"
145,MyrnaB,5.0,The shopping here was fantastic. The Korean face products were not too expensive and street food was awesome.,"Written November 26, 2019"
146,Delnyon,5.0,"This area got it all. Small shops big departments store, food street and restaurants. Gets very busy late evening specially on weekends.","Written November 26, 2019"
147,Super_CJPI,5.0,"Even if you are not a shopaholic, you would agree that this place is a shopping heaven especially for cosmetics. There's a lot of brands you can find here without good price. Find shop called, Baviphat where the items here are much cheaper than the other shops. If you are buying from the stalls, bargain as much as you can!","Written November 25, 2019"
148,Delnyon,5.0,"Lively, vibrant, busy, bustling, this a great area for shopping, to eat a bite and feel the proper Seoul atmosphere","Written November 25, 2019"
149,Maxwell,4.0,"Fun place to wander around at night and stock up on k-beauty supplies. Shop employees will be handing out “free” sheet masks in exchange for ushering you into the stores and trying to make a sale, so be prepared lol. This place gets packed after dark w/ tourists and locals alike. Tons of delicious restaurants and street food to choose from, so come hungry.","Written November 24, 2019"
150,Alex D,3.0,Good place to spend an hour. Go after dark when the street food vendors have set up and the stores are still open. A bit touristy but good fun nonetheless.,"Written November 24, 2019"
151,Patrick L,5.0,"A good spot to spent your evening here - plenty of food stalls and others like clothing, souvenirs, cosmetics accessories, etc. Take your time to walk from one end of the street to the other. A must visut place whenever you're in Seoul.","Written November 24, 2019"
152,Jason H,5.0,One of the best place for hawker food in Seoul plus shopping! Cold weather this time and there’s a Nanta Show here!,"Written November 23, 2019"
153,gill,5.0,"There are a lot of people and shops in this area. when I first went there, there were so many people that it was inconvenient but after a while i feel comfortable. If you want to taste Korean street food, go here!","Written November 23, 2019"
154,Margaretllc,5.0,"Day and night both speak the local food and shopping culture - delicious and interesting street food, most trendy beauty and clothing shops. Unquestionably crowded but amazing just to walk around!","Written November 22, 2019"
155,Sohfiyah,5.0,"This is a crazy and great shopping district where there are a lot of lanes that you can cover. Definitely a place that you can visit a few times during your stay in Seoul. A lot of things can be found there like clothing, skin care, food etc...","Written November 22, 2019"
156,BeeBeePop,4.0,This is a must do if you visit Seoul! The street food is fantastic. It however gets really crowded and you see the same cosmetic shops scattered all over the place. The staff at the cosmetic shops here are not as friendly as those in other parts of Seoul and not so willing to give samples as compared to past visits; but a still must do when you are in Seoul.,"Written November 22, 2019"
157,ol b,5.0,"If you love shopping, this is a good place to be. Very busy street, lots of big brands have shops here. It's also nice to be here at nighttime.","Written November 21, 2019"
158,José Manuel J,5.0,"This a great area to walk around, do some shopping if you're into that and also to eat. You can walk to the cable car that will take you to the Seoul Tower from there and there is also a church that you can visit. Overall is a good place to visit as there are multiple options and there is a subway station nearby too.","Written November 20, 2019"
159,Jay Y,5.0,"First night in Seoul, we head over after dinner not knowing what to expect. We used an undercrossing, and as soon as you started back up the stairs, the smell of cooking food was like a beacon. Lining both sides and in the center of the streets were random booths, selling everything from pop sockets to fish pancakes. Was definitly a great experience walking up and down and seeing all the different vendors, and all the stores behind still open as well","Written November 20, 2019"
160,ahriev,5.0,"I really2 like Myeongdong because I can visit it in night time and it still so full of people... If you looking for cosmetic, this is the place that you should visit. For muslim, there are food stal that has halal logo (even the chicken), just search the halal logo in the stall You can access the shopping district from myeongdong station and walk to euljiro4(sa)-ga (even though the areas near euljiro4(sa)-ga not to crowded. Along with the route you can find cheap cloth store (check out the basement of the store to pay and more goods)","Written November 18, 2019"
161,Isabel V,5.0,"We came in at 9pm and the streets were still bustling. Most of the stores closed at 11pm so we had fun looking around the shops and the stalls, eating street food along the way.","Written November 17, 2019"
162,terry S,5.0,"Good street food, and a massive selection And range of shopping Options. Well worth a trip with all ages of children and adults","Written November 16, 2019"
163,Luv_Mort,4.0,"Myeongdong Street Food - 짱 ♡ almost all of the food at the Myeongdong Street Food Should try : Gimbap, Eomuk, Dak-kkochi, Hotteok, Bingsu, Ppopgi, Yangnyeom-chikin, Cheesy Grilled Mussel, Jokbal, Bossam, Japchae, Jajangmyeon, Okonomiyaki, Grilled Garlic Butter Shrimp, Bindae-tteok, Honey Vanilla Ice Cream Bread, Strawberry, etc... 👍","Written November 16, 2019"
164,Jeremiah,5.0,"I brought my wife here and it was like she was in Disneyland. I’m not into shopping, but it made her super happy. Everything is very cheap with decent quality. It’s not all beauty and makeup products, but it’s definitely a woman shopping zone.","Written November 16, 2019"
165,Keshira haLev F,5.0,Myeongdong reminded us of Harajuku - it's filled with street food vendors and little shops (mostly clothing and skin care/cosmetics). Great for people watching or getting amongst the throng and wandering around a bit!,"Written November 15, 2019"
166,Meow Leng,4.0,"Must try the street food even some are repeatings. For the street clothes stall, we noticed that they are not putting any price tag. I guess if you are tourist, they will just quote you higher price. Please be alert and aware. Of course, the cosmetics is alot and many brands to choose and great offer for masks. During the trips to Seoul, I never purchase any mask even they are in cheap price. Because I have seen alot mask promo, they actually put the mask at outside the store during day time under the sun. Choose those store with tax free and with promo. Plan to go there at least 2-3 days so that you can see which store offering lower price for the same items.","Written November 14, 2019"
167,miles_for_smiles,4.0,"This is a must do when in Seoul; the street food and whole area comes alive especially at nighttime. Indulge and enjoy... from hearty dishes to dessert, there is something to everyone’s taste. It’s packed with people but generally easy to navigate. Shopping is an added bonus here!","Written November 12, 2019"
168,silver s,5.0,Myeongdong is a must when visiting Seoul. There’s plenty of shopping and a variety of street foods to enjoy. If you get tired of that you can always go underground shopping. You can bargain and get get some deals too.,"Written November 11, 2019"
169,mila,3.0,"Many shops with cheap stuff, a lot of face masks and cosmetics etc. Been there 1 hour nothing interesting","Written November 11, 2019"
170,wildeastern,5.0,"A delightful street sprawled with endless beauty shops makes one lost for choice..but rest assured the cosmetics sold are Korean products and clearly labelled.Shop assistants are happy to explain if there's a need. There are freebies handed out at almost every shop and lots of instore offers. The most popular are the korean sheet masks which are just amazing ! There are small cafes in area n the area is next to the subway , easy to get to.","Written November 11, 2019"
171,Itay V,5.0,"Anything from high end brands in huge stores, to smaller discount shops, cosmetics, street food - and a great bubbling atmosphere.","Written November 11, 2019"
172,d_veen54,3.0,"If you love shopping , beauty products , clothes and food., you must go there and i really like this overcrowded area specialy at night with crazy food stands...a real must i would say. Also you can visit Seoul tower and hannam village.","Written November 10, 2019"
173,jemster,3.0,"A lot of shopping options. Good street food options, but we had dinner prior, so we couldn't really eat anymore. Street food probably a bit expensive relatively compared to the restaurant options. Many shops, a lot of tourists, and a bit difficult to move around as there were so many people. Mostly selling cosmetics. Have never seen so many face masks in my life!","Written November 10, 2019"
174,Rolskyeatsandtravels,4.0,"The first thing we saw stepping out of the taxi is the KoreaMart. We then proceeded to shop for unique Korean snacks, Maxim coffee, chocopie, all kinds of face masks, as pasalubong.  We also tried the streetfood of sausage&tekkbokki, fish cake on a stick. We were too full to try the rocket potato and seafood.  We also shopped at Innisfree. There are a lot of make-up stores here.  There are also many ""tiangge""style sellers of clothes, coats, socks, trinkets, etc.  A must place to visit ecen if you are looking to shop.","Written November 10, 2019"
175,Khalaf K,5.0,It’s definitely one of the most attractive street for shopping in Seoul and it’s highly recommended especially during the sales time. The shops open till 11 PM and most restaurants open till mid night. It’s good place for hanging around with friends and family especially during both the weekdays and weekends. Some goods are sold with a very good price and recommended to buy during sales and reduction session.,"Written November 9, 2019"
176,Tay Wei Hong,5.0,Nice shopping street. Suggest to go during early Nov as the cooling weather can ensure you won’t sweat while shopping around here. Recommend to try Innisfree Green cafe. Nice soufflé.,"Written November 9, 2019"
177,Amanda R,5.0,"I spent 9 days in Seoul and must have gone to Myeongdong 3 or 4 times, I loved everything about this place, specially the night market with loads of good food. Definatly one of the best neighborhoods in Seoul.","Written November 8, 2019"
178,Ian Y,5.0,Very cool night market with many fun street vendor foods to try. Bustling with activity all hours of the night.,"Written November 8, 2019"
179,obaidtaj,5.0,The best place for shopping and food in seoul but more expensive than other streets in seoul..but it's really nice.,"Written November 8, 2019"
180,jenniebartels,5.0,Close to Lotte Hotel. Short walking distance and discovering little shops. Lovely Korean face creams found here.,"Written November 7, 2019"
181,Brian F,4.0,There are so many shops here of various sizes selling a variety of items. At night a large number of food and drink stalls are set up with a. huge variety of tasty Korean foods. It does get very busy but well worth a visit,"Written November 6, 2019"
182,Just Jack,4.0,"Has about everything you would expect to include ""bargains "" but I found for some items, just shopping in traditional stores would find the same price or slightly cheaper. It was fun and worth a trip if you're being dragged their by you gf/wife just seeing that many people shopping and eating street food is part of the charm","Written November 6, 2019"
183,Sadicay,5.0,"Street food and shopping. Also you can buy souvenirs and treats, like the famous almond honey butter and cute socks.  Its a very lively place, big crowd.  There are a lot of restos in this area, better check them out.","Written November 6, 2019"
184,Saha S,4.0,"A must visit shopping street if you really love to shopping or like to window shopping.you can get everything from here. Even at night you will feel like morning here. A place where you can shop, observe people.  A lot tourist you can see here with various style of seller and customer. A largest Uniqlo in seoul and 11 levels of dyson also available here.I stay here for 7 nights and what i can say this place is very crowded and happening. Not suitable for anyone who want to relax and quiet place but for shopping its really awesome.No word can describe :)","Written November 6, 2019"
185,Donnabelle22,4.0,Love the tiny shops selling cheap and good cosmetics and yummy street food! The energy of the place is great! Totally enjoyed it.,"Written November 6, 2019"
186,Nur Hamid,5.0,"Many shops to shop and plenty of street food stalls, even halal food are available. Many options to buy souvenirs to bring home for family and friends","Written November 6, 2019"
187,Ernesto B,4.0,"Very popular place. Clean and lot of tourists, the food is exciting and clean especially in street. There specialty shops around the area. The ambiance are very celebrating. Will coming back again for our next Holiday. Thank you","Written November 5, 2019"
188,rak garcia,4.0,"The place was swarming with tourists and locals alike, but the dizzying scene was compensated by the delicious street foods and a plethora of shopping options. Then again, food prices were too pricy. Anyway, if you're in for your first experience in Seoul, this area should be one of your first destinations!  Also, there is a tourist information center just near Myeongdong Catheral where you can ask for directions of money exchange shops, luggage coin lockers and the like. The guides directing us were really friendly and willing to help.","Written November 5, 2019"
189,Mary L,3.0,Myeongdong is not what it used to be. Totally disappointed ☹️ streets filled by food vendors and most of clothing shops converted to make up shops:(,"Written November 5, 2019"
190,Vong N,3.0,"Please make sure you compare prices before you make your decision to buy. Prices vary double. I bought some nuts in a shop which offered tasting. (It looked like special store), it costs W6,300 each. I picked few bags with different flavours and paid. Once I stepped out and walked to the next shop which offered buy one , get one free. Another similar experience was happened in Namdaemun market, I bought 2 packs of stainless steel chopsticks at W5,000 each, at the next shop ( just 3 steps away), it costed W10,000 for 3 packs. This experience told me that I need to compare prices in different shops before I make final decision to buy.","Written November 5, 2019"
191,KH NG,5.0,A great place to have anything in affordable and reasonable price. You will love this place and to me is better than others country with such place. Trust me you won't regret as the variety of food and goods to buy is pretty awesome...,"Written November 4, 2019"
192,Toshi1192,5.0,"So many shops and nice restaurants,cafe,etc... Start 4pm street foods. One day can spend this site. If with little kids bit hard area I think,coz so many peoples here.","Written November 3, 2019"
193,meperez,5.0,"Shop and dine in Myeongdong whenever you find yourself in Seoul. They have everything and more! So many great restaurants, street food could be a bit pricey but the ambience and the fun vibe covers for it all. You will also find hundreds of cosmetics and souvenir shops. Cafes and bingsu shops are tops too!","Written November 3, 2019"
194,Budin NJ,4.0,"The night market is a must to visitors here... an excellent variety of local el fresco food available to cater for all and some even sell Halal food. There are also retail outlets adjacent mostly selling cosmetics, sport shoes, etc !","Written November 2, 2019"
195,Paul,3.0,This place is too crowded and I only went there for shopping. Didn't try any restaurants there but luckily the snack along the side of the street was pretty good.,"Written November 2, 2019"
196,Evelyn Chandra,3.0,Mostly sell cosmetic product and almost all are selling the same type of food just with a bit different taste/ price... the food is pricey and some were tasteless.,"Written November 1, 2019"
197,MsLigs,5.0,"Very alive and vibrant area, for me a good place to explore when in Seoul and it’s best to go there late in the afternoon and in the evening when food stalls are lining in the streets with different varieties of street food. One of the special thing to visit in this area is the dog cafe and cat cafe. It is also a good place to shop for cosmetics and souvenirs, etc.","Written November 1, 2019"
198,Robert J,4.0,"This area is a must for travellers to visit. If you are into Labels you will find them all here. Also street food, cafes and coffee shops. Also a pretty impressive cathedral for those interested in such.","Written November 1, 2019"
199,sirwilsonqatar,4.0,"A must go in Seoul. Opens till 11-12am. Tows of street food and shopping. Grab s ok me facial masks for your girlfriends and wives. Go for the bbq pork skewers, cheese lobsters and boba tea. Skip the fried chicken cutlet and red bean porridge.","Written October 31, 2019"
200,Pissed Off Reviewer,5.0,Great place to shop. All of them are smaller shops on both sides of the street and there is no traffic in the street so everybody goes there.,"Written October 31, 2019"
201,melaniej239,5.0,"The Myeongdong Market was easy to get to and the street food was the best. You Can sample fried chicken, octopus, escargot, squid, coffee and shop for clothing. There are so many vendors we loved it.","Written October 30, 2019"
202,kristianess,5.0,"When I think of Korea, I think of 2 main things: face products and yummy food! The Myeongdong Night Market helped to kill 2 birds with 1 stone. First off, this market is crowded and very lively. There booths set up on the streets selling food, clothes, and souvenirs. The food was amazing! The 2 main things I would recommend are the Roast Lobster with Cheese and the egg bread. Both were really great. The streets are also lined with some of the most popular Korean skincare brands, including my personal favorite “Holika Holika”. Overall, if you’re wanting to eat some yummy food while sfocking up on face products, I would highly recommend shopping!","Written October 30, 2019"
203,Radfopa,5.0,"If you want to shop, eat, drink or just watch the hectic Seoul world stroll by then this is the place for you. There is so much activity, lights, people but it is all safe and interesting. A highlight was the Korean Fried Chicken and beer - I am not a shopper.","Written October 29, 2019"
204,Patrick L,4.0,"A lot of different types and sizes of shops selling a wild range of products. Is a must-go place for first-timer. There are also a LOT of restaurants. You could spend a whole day here. Moreover, there are also numerous fx shops here.","Written October 29, 2019"
