,STAR,CONTENT
82,3, The view itself is mediocre It has only a symbolic meaning of visiting the mountain behind the neighborhood where Namsan Tower is located on a trip to Seoul 
83,3, I honestly expected much more The views are nothing to write home about during the day or at night the climb is quite shabby in the elevator expensive and you have to wait If you have nothing else to do in Seoul 
84,5,Beautiful place to visit with friends or couple
85,4, Well I think this is great I hope you dont neglect the management of the surrounding facilities so that more foreigners can come and see them and it would be nice to have more variety of events such as events by 
86,5, First visit to Namsan Seoul Tower Watching and eating tonkatsu It was a really fun day riding the cable car too 
87,5,I hiked up to the tower from a few miles away with a backpack onthe hike is paved and has steps but its a lot of steps I was pretty sweaty and winded by the time I made it to the tower 
88,5,Amazing place Night view of the city is amazing Better to visit during evening time as you get the view of day and night together Gets little crowded with night Seating arrangements are not too good Dont buy ticket in advance
89,3, The entrance fee was too expensive but the facilities were not good It felt dirty and strange smells like toilet smell and the souvenirs were also 
90,5,Loved the view even though it was raining Will definitely go back to experience more of the attractions
91,5,Wow Breath taking
92,5,Lovely view great shops
93,5,Excellent views up top and food
94,5, Sometimes its good to go so its convenient to take the direct bus 
95,4, It is nice to be able to see the night view of Seoul at a glance and to enjoy a walk The cable car is highly recommended for those seeking comfort 
96,5,so beautiful
97,5, I visited Namsan Tower for the first time in decades Youve been transformed really nicely The closer you live the less likely you are to visit Be sure to go back to them 
98,5,What a view
99,5,Very nice view of Seoul
100,5,A nice place to visit in Seoul city
101,5, very nice place to visit Improve a spacious area easy to walk beautiful photography very good nature 
102,4,Nice view but some of the cafes are still close due to the pandemic
103,4,Cool views Small congestion getting down from the tower
104,5, It is a blessing from heaven to have Namsan in the middle of downtown Seoul 
105,5, A place where you can enjoy beautiful Seoul both during the day and at night 
106,4, N Seoul Tower is a remarkable landmark where people can overlook Seoul City in Korea Visitors can get there by tram or walking Taking trams needs to pay the tickets but it also saves lots of time and physical 
107,5,This is truly the heart of Seoul I made my pilgrimage today walking to the top and meditating on the beauty
108,1, Bad No interest  
109,5, I believe in God that all my dreams will come true Putting your hope in God is the beginning of everything 
110,4,Good
111,5,Very nice and worth a visit
112,4, like There are many lovers There are many families 
113,3,The view is nice but the way is a bus ticket
114,5, I have been to Korea several times but I visited for the first time 
115,5, Its a bit disappointing to come up with my own money but it was nice to see a view that you cant see anywhere else Its fun to find a building or neighborhood you know 
116,5,You have to visit  you dont need to go on a top of a tower there are beautiful viewes from observation podiums just up the hill   and you can lock your love up there  there are thousands  thousands of them there 
117,5,It is a must in Seoul Enjoy the view
118,5,Great view of the city It takes a while to get to the top the elevator than the cable car than some stairs and than the lift so plan your time Try and get to the top at sunset 
119,3, Night view is good The cable car is soso Parking in public parking lot After confirmation you must park 
120,5, The night view of Namsan is wonderful and the view in the daytime is also wonderful Its also a great place to watch the sunset The outdoor observatory in front of Namsan was well maintained so many people were 
121,5,You must come with your couple
122,4,Took cablecar up to the tower Little to no wait to get to the top and travel to the viewing  area Amazing view of Seoul second only to Namhansansong at night
123,5,Cool sights Took the bus up and the cable car down Great experience with a nice gift shop
124,4,A cool place to visit and see all of Seoul
125,5,Amazing views No need to go past observation deck Buy a lock and share your love its kitschy but fun
126,5,Hhh
127,3, It is for family tour Its good to see the parts that can be seen for free art museum traditional martial arts demonstration etc 
128,5,Took a night time hike up to the tower Beautiful city views You can also take the bus up and down
129,5,You can find a shuttle bus to the N Seoul Tower from Chungmuro metro station Exit 2 
130,5,N Seoul Tower is one of many attractions in Seoul but it is something I consider a MUST for tourists to visit The tower is located on top of a small mountain which you can reach by cable cars buses or even a hike from what Ive been 
131,5,One of must visit attractions in Seoul
132,5, The night view is especially beautiful Honestly better than Hong Kong the road is wide 
133,5, It was a bit cloudy but it was nice to be able to look around the city of Seoul 
134,5, Good to go at night Closes at 10pm 
135,5,Nice attraction Low price as well so took the cable car up and walked down Would not suggest walking up the stairs Went up around 1830 so i could see both day and night sites Really cloudy today so the range is limited it gets busy and 
136,5, You can see Seoul at a glance No need to go up to the observatory Easy to get on and off the bus No 1 The food tastes so good but the scenery is so good that its worth eating 
137,5, A really nice place You can go up with the cable car in a relaxed manner A lot awaits you at the top many possibilities to attach memories in the form of time capsules or locks to special devices There are many 
138,4, the night view is very nice  crowded with many people 
139,5,One of the best places to command good views on Seoul Also good for walking with mild intensity If you take a cable car its significantly discounted when you purchase a round trip ticket compared to two oneway tickets
140,5, The night view with my family on the weekend was so wonderful 
141,4,Worth to go up once
142,5, clear view colorful Seoul scenery 
143,5, At 3pm the Namsan Bongsu martial arts team performs for about 30 minutes Its cool to see them cut bamboo with real swords of different sizes 
144,5,Its good to get a time with the family Its a mandatory place to visit in Seoul
145,5,Amazing view
146,5,Whole city is visible from height awesome experience Floor has some magic music and video
147,5, The night view of Seoul is fantastic no see 
148,5,Enjoying seoul night view follow my tiktok ezatravel94
149,5,Suggest restaurants stay open later than 830pm as this is a tourist destination Would like more halaal restaurants
150,4, The cable car is expensive but it is easy to go up Strollers are helpful but there are some places with stairs Save your energy 
151,5, The night view is wonderful I wish there were more tables and chairs in A Twosome Place 
152,5,Well it could be called Seoul Observation Hill
153,5,  N Seoul Tower aka Namsan Seoul Tower has been established as a landmark and tourist attraction in Seoul for a long time 
154,4,Great view of Korea from the top A must visit for tourists
155,3,We didnt reach the opening hours of the tower but we got the cable car up there and the view was pretty amazing Its worth it to reach the top even if you dont visit the tower
156,5, Pretty day and night I stumbled upon a concert by an orchestra it was really great 
157,4, A must visit place when visiting Seoul You can see the whole view of Seoul and the night view One of the best places 
158,5, Its a weekend so the wait is over an hour But the night view of Seoul at night is so wonderful As much as the observatory is open it would be nice if the souvenir shop on the first floor was open until late You 
159,5, Namsan is always good to climb fun 
160,5, After going up for about 30 minutes from Baekbeom Square you will arrive at N Seoul Tower As with all mountains the best time to look down and enjoy the scenery 
161,5,Great views of the city Worth visiting 
162,4, The atmosphere for the top song seems to be the same everywhere 63 as well 
163,4,A one time place to visit if you are in Seoul We went on Sunday It is situated on the mountain and there are two ways to reach up there either you can take a cable car or you can hike We chose the second option Its a steep hike of 
164,4, There were a lot of people on the weekend It was a bit difficult because I had to wait in line for both the cable car and the observatory We stopped by after going to the surrounding area for a ceremony so I went 
165,5, Nice place clean and can see the icon of the city of Seoul there are also padlocks whose myth is that if you put a lock there the love will last forever very iconic transportation is also easy to get to N Seoul 
166,5,Best tourist spot in Seoul You cant go up with your own car Park your car nearby and take yellow bus to go up hill
167,5,Very calm place one of my favorite for the rest But of course rest after little hiking only
168,5,Its adventure for me I visited there 16 may 2022 from Pakistan
169,5,Great spot to look down the Seoul from here Visiting in evening is a good choice for you to enjoy the daytime view and the night view Take cable car to the peak and have a cup of coffee while waiting for the sunset Then you can enjoy the breathtaking view of Seoul
170,5, Speaking of South Korea nostalgic It was good that there were many couples 
171,5,What a beautiful view Worth the climb
172,4, If you are a foreigner visiting Korea purchase a discount ticket online in advance 
173,5,Solid hike to the top Didnt pay to go up the tower or use the cable car If your into a bit of exercise close to the myeongdong area this is worth a look And when the sky is clear its beautiful
174,3, The tower was closed and I only rode the cable car but it was good to see 
175,5,Awesome to see Seoul from the tower We didnt pay to go up to the top but still got quite the view from the free areas This is really accessible with the shuttle buses so do visit here Be sure to catch the cultural performance in the afternooncool stuff with swords and all
176,5,I recommend going when its dark So beautiful
177,4,good views
178,5, Taking the circular bus is closer and more convenient than the cable car tooth 
179,5, Incredible place I went for a run and made it to the top It is precious 
180,4,Ihan kiva torni ja hyvt nkalat sumuisellakin sll nki melko kauas Tosin kaupat ja ravintolat yms olivat turhan hintavia ja vke lauantaina paljon Plussaa tiedosta etisyydest Helsinkiin 7 11973 km
181,5, I also worked in Seoul but I have never been to Namsan Tower This time my wife and I went to Seoul and climbed the Namsan Tower cable car for the first time The facilities are good and the view is very good It 
182,5,This is my first time visiting namsan tower Its nice place to spend our weekend
183,5, I didnt go up to the tower but I got to the base the view is priceless and I say this after going up and paying at Lotte Sky Bridge The icon of the city a must if you visit Seoul 
184,5,Good view
185,5,It was great
186,5, Crazy experience For those who love and not Seoul this is the right place to see nature and modernity embrace each other 
187,3, Highspeed driving for 30 seconds is good when climbing Its a pity I can only see it from above 18000 won is a bit expensive 
188,5,555
189,5,A must if youre in Seoul Has to be a sunny day Also recommend going for sunset
190,5, You can go up to the observatory and experience the wonderful night view of Seoul 
191,5,We went there on sundays All folks of life was there including grandma with 2 sticks going up from below to the top Our journey From DDP riding train n walk for 15min up to hill to ride cable car Going back we just walking down the hill 
192,5,Best view of Seoul and it is free If you want to have a better view you can go up to the tower
193,5,Lock Dont forget to hang it the fence
194,5,The perfect place to have a complete Seoul city view The view from the observatory deck is truly amazing and the most interesting part comes when the sun sets Dont miss to visit the the place 
195,5,Wonderful
196,5,Good experience and no need to spend much money and cheapest place to travel
197,5,Was a short hike and very beautiful The busing required instead of any other entries was different for visitors Glad we had a local that knew how to get into here The love locks are cool and they had music and dancers too
198,5,Love Recommend it to everyone
199,4, Its crowded with people who came out to play as a family I see a lot of foreigners 
200,5, 
201,5,Do come in the evening to catch the clear view of Seoul city and the sunset
202,5,Excellent views of the city
203,5,Lovely at night And full of fun memories
204,5,Beautiful track to go Namsan tower you can go there by bus too and come back by walk It is recommended to you
205,5,Nice view
206,5, I came here when I was very young and I think it was my first time growing up but it was the first time I had been here in decades It was a cloudy day with occasional rain and a windy day 
207,4, A good place to visit in Seoul sunset recommended 
208,5,super view  worth your trip
209,2,Having been to many cities worldwide I have been up my fair share of observation towers And sadly this has got to be the worst one Its as if whoever designed the observation deck did not do any research into what makes a good one I 
210,5, The night view is so beautiful I went up from Hwahwa Station and although there are many stairs it is worth going up The Namsan Tower shopping mall is only open until 1000 
211,5,Nice view
212,5,fun
213,4,Observation Deck Was Seoul City view 
214,5, Bongsudae is good Samulnori and martial arts class 24 demonstrations held at 3 oclock are so wonderful Be sure to check it out 
215,4, We walked from town lots of steps but worth it in the evening You can admire the city and it is superb 
216,5,Stunning view of the city
217,5,Beautiful view over Seoul Live entertainment was going on when I went
218,5,You can see all of Seoul some Heongdae Gangnam You can huke or take a sky car up Wonderful
219,5,Honor to have the High tower
220,5, The view is good unlike Lotte World Tower you can see every corner of Seoul 
221,5,The view is amazing during all times of the day A special place for sure
222,3,Are you going to  Namsan Tower from downtown by walk Its like climbing 100 story building Not recommended for children and the elderly 
223,5,  
224,5, If you come to Korea you must visit it at least once I like the sunset and night view 
225,4, 
226,5, The view is beautiful even from the top but when you climb the tower the view is beautiful  Its worth going to see it at least once 
227,5, The weather was so nice and the surrounding scenery was beautiful 
228,5,Great views of the city
229,5,Thats a very beautiful place
230,5,Cue to cable car were long but did keep moving
231,5, It was good except for the huge line to ride the cable car But maybe its because I went late There was also a lot of garbage from people 
232,5, Convenience facilities such as food and entertainment are common The scenery is good to overlook Seoul at a glance 
233,4,It was nice
234,5, attractions in Korea good for a walk 
235,4,It is very nice place yet almost impossible to go by car as you may go untill a certain spot and then have to use bus or hike for 3040 minutes
236,4,Excellent tower and decent experience There are very nice views at the top that can you enjoy The problem is that it got really crowded on top with hundreds of students shouting Perhaps the number of people who can enter can be restricted
237,4,Good place to have a look at Seouls skyline The entry ticket is reasonably cheap but there isnt too much to do at the observation deck Unfortunately the windows were quite dirty and some viewsphotos werent as good as they should 
238,5,The best spot for the view of city
239,5,The place of my dreams  Where I want to go I wanna know it I wanna explore it I wanna find it out by my own
240,5,I love South Korea  
241,5,Great views of the city for a fair price we booked through Klook for nearly half price Make sure you use the restroom at the top insane views for a bathroom
242,4, Namsan Uejeoppine Cable No kidding waiting for one hour 
243,4,Another iconic tourist attractions in Seoul
244,5,worth a visit
245,5, Great place for sports and relax While looking at the city of seoul from a heightwaow 
246,5, There seems to be a lot more to see and play than before 
247,5, Seouls famous Namsan Tower I went up the stairs for the first time on a weekday The stairs are about 848 revisions 
248,5, It is a very cool place  not the highest in Seoul but you can see all the city from here There is a 12000 won ticket for a man I used to spend a lot of time at the light show downstairs Then comes the fun 
249,5, Its a very hot day so its foggy and the night view is a bit disappointing  After viewing only one elevator is operated and many people are inconvenient 
250,4, Everyone who has been there admits it what do I need to say 
251,4,I have been here a few time over the span of five years Over time the locks outside have gotten disgusting I cant remember if the light room was always there but its a nice addition either way The periscopes are amazing The coin machines seem to always be empty or put of service
252,5,Must visit
253,3, Ill try to enter After all even today the observation tower is Pasu 
254,3, Night view is okay After Corona people just flocked to ride the cable car  Its hard for Jin to run out 
255,2, There are too many people so it is difficult to see the night view the waiting time is long and the inside of the tower is cramped I recommend just going up to the octagonal pavilion 
256,4, Even if the number of ticket booths is reduced one person at the sales counter should be awakened 
257,5, I saw the key to love Does their love last Today someone grabs the key 
258,4, I think it would have been okay if I didnt go up to the observatory with the kids They liked the light before the observatory elevator 
259,4, I think it is a place with the best conditions for a place where you can feel the full view of Seoul 
260,4, I couldnt find the lock box I left 4 years ago The road to Namsan Tower was almost flat and convenient As the corona virus was almost over the number of tourists increased and the cable car was also in operation 
261,5,Excellent panoramic view
262,3, The night view of Seoul from a high place was great but there were inconveniences due to the overall facilities and operation 
263,3, The observation deck is nothing special Rather eat delicious food at the restaurant on the second floor 
264,5, Namsan Tower that Neymar also visits It is one of the landmarks of Seoul and you can see the city at a glance and there are food 
265,3, Tower Jazz was really good As I kept watching the sunset night view I felt that it was a famous place in Seoul However the interval of the shuttle bus going to the tower is too long so it 
266,5,Come here when the end of winter i dont recommendation because the wind sooooo bad  but definitely will come here again if i visit Seoul next year
267,5, One of the places where you can see the night view of Seoul 
268,5,I liked the light show which requires paying extra 16K won to go to top of tower
269,5,beautiful experience
270,5,Like all places in South Korea it is a wonder
271,2,Every step I take I wont go again byebye
272,5, The view of Seoul Tower on the daily walking course is really good 
273,3, Tower tickets are discounted today But we couldnt go because we had to go home With the promise of the next take the cable car 
274,4,N Seoul Tower was extremely beautiful and there was a lot to see Almost all of the stores were closed so we couldnt find bottled water anywhere until we got back down off the mountain Other than that it was a lot of fun
275,5,Excellent view of the city Go early as it gets pretty busy as the day goes on  Cable car up unless your very fit
276,5, I went up on foot Good for a walk You dont have to go up to the tower to get a great view 
277,5, A must in Seoul however I advise not to go there during the first days of your trip to make the most of it It is indeed more fun and enjoyable to get to know the city a bit before seeing it from above You will 
278,5, Representative attractions in Seoul N Seoul Tower 
279,3,Well a little boring
280,3,bought via klook the queue was too long to take from the cable car station took us 2 hours to reach the top would have chosen to take bus up
281,4, Seoul lookout site to see the city in 360 You also dont miss much if you dont go up to the top of the tower which costs about 19000 won There are very good views from the free zone and you can go up by bus or 
282,5, Visited by Seoul Trekking Its convenient to take the bus 
283,5, Great place for a view of Seoul The night view is more beautiful A place where Brazils Neymar also visited recently 
284,5,One day I will visit Seoul 
285,4, It is good for a walking course and if you are tired you can take the bus 
286,5, Its worth going up once in a while You can see the whole view of Seoul It may vibrate a little and make a noise 
287,5,Amazing view
288,5, I went to Seoul Trekking hosted by the Seoul Sports Council It was a 62km trek from Jangchungdan Park to Seoul Tower and it was a very fulfilling and proud time 
289,5, The tower is great  the view over the city is great Unfortunately Corona has also left its mark here and some shops in the shopping center are empty 
290,5, I also enjoyed the performance hosted by Seoul Metropolitan Government 
291,5, Its sweeter and more accessible than Lotte World Tower But even a visit to the Brazilian national football team represented by 
292,5,It was a fun experience If your an out of town personbring your comfywalking shoes
293,5, Its good to go for a walk and visit in downtown Seoul from time to time 
294,5, Its a place I know but its a strange place Its gotten a lot better As expected the view of Seoul is Namsan 
295,5, Take circular bus No 1 and climb to the top The feeling of looking at the East Sea will come crashing down like a wave 
296,5,Beautiful placei love it
297,5,Very beautiful made a wonderful impression
298,5,Stunning views over Seoul Nice area to wander around I liked the duck statues and padlocks There were places to eat and toilets Worth noting we were offered 25 off if we paid by cash instead of card Bus went part way up the hill then there was a short walk Caught the cable car back down You have to pay extra for this
299,4,We took a train and then a bus to get here Once you hop off the bus there is still a failry decent uphill walk involved Lots of greenery and the view was worth it Seoul is an awesome city to look down on and i would recommend doing this and Seoul Sky at Lotte world tower as they both offer jawdropping vistas even if the Lotte World view point is higher
300,4,Very good experience Good views from the top however we went on a clear day so it could be different on a rainy day Lift was a bit tacky but overall would reccomend going for the views 
301,5,The Seoul Tower is really not difficult to access I just walked to it and it was not even a hike but a nice walk
302,4,Such a nice place for a walk and has a beautiful view My husband and I went up by walking since I love hiking but you can also decide to go up there using the cable car They were also filming some kind of a Kdrama at the top so we had to be quiet Also we used an app called Dealightme to get a discount for the tower entrance fee Im sure it would be a great experience where you can see beautiful sights of the whole city Lastly dont forget to leave your Lock of love if youre going there with your significant other xD
303,5,The visit at the seoul tower is an experience unforgettable  well the are in that place made me remember the scenes of my dramas and the think that my favorite artists were recording in the place i am filled emotion i enjoyed a lot the route well it was how to be in a dream made reality  is a place beautiful because from above can you see all seoul and the view is great  you feel in the Paradisethough a disadvantage of place is that the lights of the business are very talls and hinder the vision from outside This visit it was the best and definitely i recommend let them go a visit the tower
304,5,With these view things they are always hit and miss  This was a hit and I would highly recommend coming  Use the Cable Car to come  We arrived just before sunset the day views were nice but slightly cloudy  As day turned into night the views were spectacular  Before getting your ticket and going to the top of the tower or after get a drink or bite to eat or browse the shops and soak up the atmosphere on the lower ground section  Lovely with the lights  Such a great vibe  Can get chilly so take a light throw  Purchase a ticket and then head up  Pretty quick  When you get to the top it is all enclosed but the night views were stunning  There are seats if your lucky enough to get one plus a place where you can purchase drinks sweets souvenirs and other things  Very busy  Strangely there were a lot of children  Clean  There are toilets as well Waiting for the lift to go back down took a bit longer but was still quick  Nice  I would have liked it to be less busier so you could really soak it up and enjoy the views but it was a weekend and I still enjoyed it  Would recommend for sure  Staff are not the friendliest  For those scared of heights this was not that bad at all
305,4,The tower is one the most amazing place in korea From there you have a beautiful view of seulyou can leave your love lock and take beautiful photos with an amazing background I recommend goin in the afternom or eveningyou can enjoy the view of the city more and there are few people It has affordable prices and the costs are around 9500 W for adults or 6500 W for children The tower has an abservatory this is a unique and extraordinary experience  It really is a very beutiful place people from many countries visit the tower this has to be one of the first place you will have to visit in Korea
306,3,Nice view of you can see if though the filthy windows We went at sunset and it was packed and stuffy I wanted to avoid covid so we got the heck out working 10 mins Better off going to the Lotte World Tower
307,5,I hiked up the stairs path and down the road path I think next time Id stick to the road side because the stairs are SO HARD to climbat least for me Still I was proud to get to the top Once there the view of Seoul just cant be beat Its amazing I went in the Fall so seeing the colorful trees just added to the beauty of the journey
308,5,I have visited couple of times Both experiences were amazingly great Highly recommended if you like walk and enjoy the opportunity to see greater Seoul
309,4,We visited Seoul Tower during the summer of 2020 It was pleasantly even more enjoyable than I thought it would be Be sure to wear walking comfortable shoes The trolley up gives a lovely night time view Theres a love locket bridge You and your special one can either bring a lock or purchase a lock at a little store and attache to a bridge or any of the rails in a certain area you can also sign the benches and novelty items there Youll know the spot when you see it The elevator up the tower is super fast and all the little rooms you go through to get to the viewing spot at the top of the tower are delightful and offer opportunities for selfies and pics We enjoyed the great view of Seoul from the observation tower and the portions of the glass floor Actually found some really great gifts to bring home to the kids who didnt travel with us Overall an enjoyable experience Plenty of taxis outside but beware they dont want to travel too far out of their radius so you might have to check with a few before finding one to get you back to your hotel depending on where you are staying Also know in general traffic in Seoul is horrible It can take way too long to get from one spot to another Plan for that as you make your plans
310,5,The SkyRail Cable Car saves you the time  energy of climbing up to Seoul Tower on foot so youll have more timeenergy to explore while you are up there Worth the 12 per person I suggest bringing a lock from home w your initials on it; that way youll have a unique lock thatll stick out from the sea of locks sold up there Breathtaking views too
311,5,The views are amazing but I also really recommend walking up and down the hill instead of the cable car if you can  Its a long climb but so worth it especially if you go at sunset Youll also skip the long cable car queues this way
312,2,I walked from my hotel a nice 3 km walk through Seoul Last bit through a forest The tower plaza decks and viewing deck at the top is covered in American kids Halloween music like monster mash Cute at first but after about 10 minutes Im dying to get away  The music and the gift shop feel of the whole place was a big minus for me There are some restaurants were you can escape the music It is a great view from the top of the tower though
313,5,Namsan Seoul tower or Seoul tower or the radio tower is a popular tourist spot in the heart of Seoul close to Myeongdong It is located on top of a mountain and is accessible by roadcable cara hike Prefer going in the evening to catch a glimpse of sunset  night time of Seoul However it gets crowded  boarding a cable car would be a long wait A whole lot of love padlocks are put up in the rails  it was mind blowing to see them locked for years together You can see a lot of people struggling to pose and snap the whole tower in the picture This was fun to watch  View point for photoopusual convenience storessnack barsrestroomssouvenir shop are available at the top
314,5,Great view after a power walk through Namsan Park Loved the views of the city in all directions Gorged myself on gummy candies from the candy store
315,5,this place had 360 degree vies of seoulbest time to visit is afternoon until night to see the lights at night
316,4,I went to Namsan on my first day at Seoul I went there at golden hour to catch winter sun set Seeing Seoul from top bathed in golden sun rays it was really worthy went all the way to Namsan Tower against breezing wind winter A cup of hot chocolate was enough to keep me warm during my visit
317,5,If your in Seoul you should visit the N Tower The view is very fantastic you can see the city lights on the top its nice to visit during evening They also have restaurant there in case your hungry and you want to enjoy the view while eating
