,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,6,29,"Very nice place. My family loves these old theme parks - nostalgic, not that crowded, not much queue and traditional rides.  Have been going to these old parks in Japan and continue to do so in Seoul.  There's a zoo in the same area if time permits too.",10,old,아주 좋은 곳. 우리 가족은 향수를 불러일으키고 붐비지 않고 대기열이 많지 않고 전통적인 놀이기구가 있는 이 오래된 테마파크를 좋아합니다. 일본의 오래된 공원에 가본 적이 있고 서울에서도 계속 그렇게 하고 있습니다. 시간이 허락한다면 같은 지역에 동물원도 있습니다.
11,11,7,30,Although the facilities seems to be a lil old - it's still great. The rollercoasters are not that bad. Love the viking - felt more thrilling than the rollercoaster rides actually.  The view walking from the subway to Seoul Land is amazing and breathtaking - especially during sunset.,11,old,시설은 약간 오래된 것 같지만 여전히 훌륭합니다. 롤러코스터는 그렇게 나쁘지 않습니다. 바이킹을 사랑하십시오 - 실제로 롤러코스터를 타는 것보다 더 스릴을 느꼈습니다. 지하철에서 서울랜드까지 걸어가는 풍경은 특히 일몰 시간에 놀랍고 아슬아슬합니다.
12,12,8,32,"Because of cold weather and small number of visitor, some rides are not operated. Parade and events were not lively compare to other season",12,old,추운 날씨와 적은 인원으로 인해 일부 놀이기구는 운영되지 않습니다. 퍼레이드와 이벤트는 다른 시즌에 비해 활기가 없었습니다.
13,13,9,38,"we visited Tokyo Disneyland, Seoul Land, and Lotte World on the same vacation (right, two countries) and my 6 year old son loved Seoul Land the most by far. the rides were great, versions of lots of classics for kids at every age (his problem with Disney, which is better for 10 year olds that are really into those characters). the cost wasn't high either, for entry or food, and lines weren't so bad (main rides lines could be long at times). they even had a kids play area so that we could get out of the rides and lines mode for awhile (a playground theme place, there was also a day-care indoor version we didn't use). it reminded me of the classic parks I visited as a child, kind of out of fashion in the US now since ever-bigger rides and commercial themes have taken over.",13,old,"같은 휴가에 도쿄디즈니랜드, 서울랜드, 롯데월드를 방문했는데(오른쪽, 두 나라) 6살 아들이 서울랜드를 가장 좋아했다. 놀이기구는 모든 연령대의 어린이를위한 많은 고전 버전의 버전이었습니다 (디즈니에 대한 그의 문제는 실제로 그 캐릭터에 빠져있는 10 세 어린이에게 더 좋습니다). 입장료나 음식에 대한 비용도 높지 않았으며 줄이 그렇게 나쁘지도 않았습니다(주요 놀이기구 줄은 때때로 길 수 있음). 그들은 우리가 잠시 동안 놀이기구와 줄 모드에서 벗어날 수 있도록 어린이 놀이 공간을 가지고있었습니다 (놀이터 테마 장소, 우리가 사용하지 않은 탁아소 실내 버전도있었습니다). 그것은 내가 어렸을 때 방문했던 고전적인 공원을 상기시켰습니다. 그 어느 때보다 더 큰 놀이기구와 상업 테마가 자리를 잡은 이후로 이제는 미국에서 유행에 뒤떨어진 것입니다."
14,14,10,40,"We went on a Monday morning to avoid the crowd but surprised to find that the amusement park was quite deserted. My 2 kids have fun but some of the rides were not opened, don't know if it's due to the winter season. I find that most of the rides are more suitable for children of age 3-10 years old. We missed the snow sledding timing, a real pity as it looked fun!",14,old,우리는 군중을 피하기 위해 월요일 아침에 갔지만 놀이 공원이 꽤 황량하다는 것을 알고 놀랐습니다. 내 2 명의 아이들은 재미 있지만 일부 놀이기구는 열리지 않았습니다. 겨울 시즌 때문인지 모르겠습니다. 나는 대부분의 놀이기구가 3-10세의 어린이에게 더 적합하다는 것을 알았습니다. 우리는 눈썰매 타이밍을 놓쳤습니다. 재미있어 보여서 정말 안타까운 일이었습니다!
15,15,11,41,This park looks older than Lotte World but it has a zoo there and less crowded. There are the usual roller coaster rides but some of them might be closed during the low peak season. There is a science museum opposite the park which can be an place to go after the park,15,old,이 공원은 롯데월드보다 오래되어 보이지만 동물원이 있고 덜 붐빕니다. 일반적인 롤러 코스터 타기가 있지만 일부는 비수기 동안 폐쇄될 수 있습니다. 공원 맞은편에 과학관이 있어 공원 뒤를 돌아볼 수 있습니다.
16,16,12,43,"I came here on a date the day after Chuseok and there were a ton of people there! This is the oldest amusement park in South Korea, but it doesn't feel dated. I had more fun here than at Everland. There are more attractions and the energy in the place was more potent than I experienced at Everland and Lotte World. There is very little shade though...so go prepared with tons of water. The food options are traditional Korean food. For some reason I was expecting theme-park food.  After you have enjoyed your day here you can head over to Seoul Grand Park, which is another great location.  There is accommodation available if you want to stay in the area as well.",16,old,저는 추석 다음날 데이트 하러 왔는데 사람이 정말 많았어요! 한국에서 가장 오래된 놀이공원이지만 오래된 느낌은 들지 않습니다. 에버랜드보다 여기가 더 재밌었어요. 에버랜드와 롯데월드에서 경험했던 것보다 더 많은 볼거리와 에너지가 넘치는 현장이었습니다. 그늘이 거의 없습니다. .. 그래서 많은 물을 준비하십시오. 음식 옵션은 한국 전통 음식입니다. 왠지 테마파크 음식을 기대하고 있었다. 이곳에서 즐거운 시간을 보낸 후에는 또 다른 훌륭한 위치인 서울대공원으로 향할 수 있습니다. 이 지역에 머물고 싶다면 숙박 시설도 이용할 수 있습니다.
17,17,13,46,"We are a military family with a 9yr old and a 3yr old. First tip - take the subway.....if you don't read anything else in this review, remember this....take the subway. It's easy, inexpensive, drops you off right at the Seoul Grand Park entrance, and you do not deal with any traffic at all. So, we took the subway, exited the station and walked about 1/2 mile to the tram station. 2,700 won later, we boarded the tram and the 2nd stop is Seoul Land (1st stop is the zoo). The tram ride is one way, it will cost you another 2,700 won to take it back. TIp #2 - pay the won and take the tram or 1/2 your day will be walking to and from the entrance. I have no idea why, and the website said we would have to pay close to 120,000 won, but they charged us 45,000 and we could ride all of the rides until the park closed. The park is dated, but for $40 for the entire family, how can you beat it? There are 3 big roller coasters, a bungey jump, Free Fall (for anyone who has ever been to a 6 flags), and a few other rides intense enough to make you want to throw your breakfast up. Tip #3 - This is very important.....If you littlest one is over 100cm, I would seriously pass on this amusement park. Our littlest one is 101cm and they measured him off prior to every single ride. Thank God he busted 100cm or else it would have been a very long, disappointing trip. We went expecting Seoul Land, not Disney, and not Busch Gardens. If you go there wanting to have a really cool afternoon with your kids, there is more than enough rides for every age group. No, it's not huge. No it's not Busch Gardens. Yes, we had a great day with our kids, spent about 7 hours at the park, with absolutely no lines, no hassle, and a very friendly staff willing to go out of their way to make it a special day. Tip #4 - If you are a Westerner, you may want to stick to the burger restaurants, but there is fried chicken, and a Turkish booth selling Kebabs and Gyros. With the subway, the tickets, the tram, lunch, snacks, drinks, and even a few toys, we paid around 100,000 total for our family of 4, no kidding. Last and final tip - Go!",17,old,"저희는 9세, 3세 아이가 있는 군인 가족입니다. 첫 번째 팁 - 지하철을 타세요....이 리뷰에서 다른 내용을 읽지 않았다면, 이것을 기억하세요....지하철을 타세요. 쉽고 저렴하며 서울대공원 입구에서 바로 내려주고 교통체증이 전혀 없습니다. 그래서 우리는 지하철을 타고 역에서 나와 트램 역까지 약 1/2마일을 걸어갔습니다. 2,700원 후에 트램을 탔는데 2번째 정류장은 서울랜드(1번째 정류장은 동물원)입니다. 트램은 편도이며 왕복 2,700원을 더 내야 합니다. 팁 #2 - 원화를 지불하고 트램을 타거나 하루의 1/2을 걸어서 입구까지 가십시오. 이유는 모르겠지만 웹사이트에서는 12만원 가까이 내야 한다고 했는데 45,000원을 청구했고 공원이 닫힐 때까지 모든 놀이기구를 탈 수 있었습니다. 공원은 오래되었지만 온 가족이 40달러에 어떻게 그것을 이길 수 있습니까? 3개의 큰 롤러코스터, 번지 점프, 자유 낙하(6개의 깃발에 가본 적이 있는 사람을 위한 것) 및 아침 식사를 포기하고 싶을 만큼 강렬한 몇 가지 놀이기구가 있습니다. 팁 #3 - 이것은 매우 중요합니다. ........막내딸이 100cm가 넘으면 이 놀이동산을 심각하게 지나칠 것입니다. 우리의 가장 작은 것은 101cm이고 모든 단일 타기 전에 그를 측정했습니다. 그가 100cm를 터트린 신에게 감사합니다. 그렇지 않으면 매우 길고 실망스러운 여행이 되었을 것입니다. 우리는 디즈니가 아니라 부시 가든이 아닌 서울 랜드를 기대하고 갔다. 아이들과 함께 정말 시원한 오후를 보내고 싶다면 모든 연령대를 위한 놀이기구가 충분합니다. 아니요, 크지 않습니다. 아니오, 부시 가든이 아닙니다. 예, 우리는 아이들과 함께 멋진 하루를 보냈고 공원에서 약 7시간을 보냈습니다. 줄도 서지 않고 번거로움도 없었고 매우 친절한 직원들이 특별한 날을 만들기 위해 기꺼이 나섰습니다. 팁 #4 - 서양인이라면 버거 레스토랑을 고수하고 싶을 수도 있지만 프라이드 치킨과 케밥과 자이로를 판매하는 터키식 부스가 있습니다. 지하철, 표, 트램, 점심, 간식, 음료수, 장난감 몇 개까지 포함해서 4인 가족 총 10만 달러 정도를 지불했습니다. 마지막이자 마지막 팁 - Go!"
18,18,14,53,"Seoul Land is an old style theme park with somewhat antiquated rides and games. Very few activities available but for a day out of school on a field trip, it fits the bill. Have accompanied my children there on several occasions and have never been impressed. Tight parking spaces and no pre determined traffic flow caused unnecessary traffinc jams when it came time to go home. Not really recommended.",18,old,서울랜드는 다소 구식 놀이기구와 게임이 있는 구식 테마파크입니다. 사용할 수 있는 활동은 거의 없지만 학교 밖 견학으로 하루를 보내기에는 적합합니다. 여러 차례 내 아이들을 동반했지만 결코 감동을 받은 적이 없습니다. 협소한 주차 공간과 사전 결정된 교통 흐름이 없기 때문에 집에 가야 할 시간에 불필요한 교통 체증이 발생했습니다. 별로 추천하지 않습니다.
19,19,15,54,"Disclaimer: I have not been to Everland or Lotte World. However, as parks go, this was a great experience. First, mind the audience, which is for young people or families. Second, it is inexpensive. Third, it is an older park. Finally, the rides are more intense than their equivalent in the USA.  We went on a Tuesday when it was cool and school is in. There were a number of young kids there on school trips and they were the only ""crowd"" to be had. It was very sparsely populated. The temperatures and short lines were great.  We only paid 28,000 won for two people all day & all rides, though it was shown to be 32,000 per person for that ticket. That was a super deal and we got it at the counter. I don't know why. Additionally, the park food is very reasonably priced, just a smidge above street fair price.  The park was built prior to the Olympics in Seoul and most of the rides are meant for younger people; however, they are more intense than their equivalent in the states. The flying carpet, pirate ship, ""frontal spinning ride"", two roller coasters, etc., are all worth it. If you go on a cool day when most the crowds will be minimal, you will have a blast!",19,old,"면책 조항 : 나는 에버랜드 나 롯데 월드에 가본 적이 없습니다. 그러나 공원이 가면서 이것은 좋은 경험이었습니다. 먼저 청소년이나 가족을 위한 청중을 염두에 두십시오. 둘째, 저렴합니다. 셋째, 오래된 공원이다. 마지막으로, 놀이기구는 미국에서 동등한 놀이기구보다 더 강렬합니다. 우리는 날씨가 선선하고 학교가 개학한 화요일에 갔습니다. 수학여행을 온 어린 아이들이 많이 있었고 그들만이 있을 수 있는 유일한 ""군중""이었습니다. 인구가 매우 적었습니다. 온도와 짧은 줄은 훌륭했습니다. 우리는 하루 종일 및 모든 놀이기구에 대해 28,000원만 지불했지만 해당 티켓의 경우 1인당 32,000원인 것으로 나타났습니다. 그것은 슈퍼 거래였고 우리는 그것을 카운터에서 받았습니다. 이유를 모르겠습니다. 또한 공원 음식은 매우 합리적인 가격으로 거리 공정 가격보다 약간 높습니다. 공원은 서울 올림픽 이전에 지어졌으며 대부분의 놀이기구는 젊은 사람들을 위한 것입니다. 그러나 그들은 주에서 동등한 것보다 더 강렬합니다. 날으는 양탄자, 해적선, ""정면 회전 타기"", 두 개의 롤러 코스터 등은 모두 그만한 가치가 있습니다. 대부분의 군중이 최소화되는 시원한 날에 가면 폭발이 일어날 것입니다!"
20,20,16,55,"My wife and I visited Seoul Land on Oct. 17, 2011. Having already been to Lotte World we were expecting something similar, but were disappointed. The park looks like a 40-year old Disney prototype that's been left to the elements for 5 years; there only seemed to be three rides intended for anyone over 6-7 years old. If in the area stick to the zoo, or if looking for an amusement park go to Everland or Lotte World.",20,old,아내와 나는 2011년 10월 17일에 서울랜드를 방문했습니다. 이미 롯데월드에 갔기 때문에 비슷한 것을 기대했지만 실망했습니다. 공원은 5년 동안 요소에 남겨진 40년 된 디즈니 프로토타입처럼 보입니다. 6-7세 이상을 위한 놀이기구가 3개뿐인 것 같았습니다. 그 지역에 있다면 동물원에 가거나 놀이동산을 찾는다면 에버랜드나 롯데월드로 가십시오.
