,Unnamed: 0.1,index,Unnamed: 0,서울대공원부정단어리뷰,index.1,단어,번역
10,10,10,137,"A much often overlooked attraction compared to its more renowned 'sister' palace, the Gyeongbokgong.  The palace grounds are larger and the palace was used as a residence for the royal family back in the old days. Recommend to visit during the autumn due to sights of the structures complemented by the bright colors of the autumn foliage",10,much,더 유명한 '자매' 궁인 경복궁에 비해 많이 간과되는 명소입니다. 궁궐은 규모가 더 크고 궁궐은 옛날에 왕실의 거처로 사용되었던 곳입니다. 알록달록 단풍이 물들인 건축물들과 어우러져 가을철에 방문하는 것을 추천합니다.
11,11,11,144,This tour includes a guided tour of the palace grounds at night plus a performance at the end if the tour. We were served hot Korean tea in a disposable cup and given a goodie bag containing a purse and a bar of soap. It would have been nice if we were given some traditional Korean sweets instead of the soap. Try the moonlight tour if you want a different experience but do note the price is much higher than the day ticket.,11,much,이 투어에는 야간 가이드 투어와 투어가 끝나면 마지막 공연이 포함됩니다. 우리는 일회용 컵에 뜨거운 한국 차를 제공 받았고 지갑과 비누 한 개가 들어있는 과자 가방을 받았습니다. 비누 대신 한국 전통 과자를 줬다면 좋았을 텐데. 색다른 경험을 원하신다면 달빛 투어를 시도해 보세요. 그러나 가격은 당일 티켓보다 훨씬 비싸다는 점에 유의하세요.
12,12,12,152,I went to Changdeokgung Palace on a Sunday afternoon. It has less much people than Gyeongbokgung Palace. But I was not disappointed. I had opportunity to take many beautiful photos with interruption from other tourists. Don't expect grand buildings here as well as other palaces in Seoul. It offers a different kind of beauty and experience comparing to palaces in Beijing.,12,much,일요일 오후 창덕궁에 다녀왔습니다. 경복궁보다 사람이 적습니다. 그러나 나는 실망하지 않았다. 다른 관광객들의 방해를 받으며 아름다운 사진을 많이 찍을 수 있는 기회가 있었습니다. 서울의 다른 궁전과 마찬가지로 이곳의 웅장한 건물을 기대하지 마십시오. 베이징의 궁궐과는 또 다른 아름다움과 경험을 선사합니다.
13,13,13,170,I hired the traditional “hanbok” dress to wear to the palace and get nice photos. This place is perfect for photos and the architecture and history is beautiful. Wearing the traditional dress made it more surreal and it really felt like you were there. It is a huge place so bring water and get as much photos as you can.,13,much,"나는 궁전에 입고 멋진 사진을 찍기 위해 전통적인 ""한복""드레스를 고용했습니다. 이곳은 사진을 찍기에 완벽하고 건축물과 역사가 아름답습니다. 전통의상을 입으니 더욱 초현실적이고 마치 그곳에 있는 것 같은 기분이 들었습니다. 그것은 거대한 장소이므로 물을 가져 와서 가능한 한 많은 사진을 찍으십시오."
14,14,14,176,Very much enjoyed wandering around this UNESCO site. Now regret that we didn’t do the Secret Gardens but we were tiring.,14,much,이 유네스코 사이트를 돌아 다니는 것을 매우 즐겼습니다. 지금은 시크릿가든을 안 해서 아쉬웠는데 피곤했다.
15,15,15,192,"The palaces are beautiful and the grounds are well-landscaped. The original buildings were burned by the Japanese during their occupation of Korea, so these are recreations, but feel ancient. The guides at the library are very kind and helpful providing very interesting information. Take your time, there is a lot to see. It is also common to see people dressed in the garb of that time period which really adds to the atmosphere as you wander the grounds. There is so much history here. And if you are there in the summer, bring the sun umbrellas. It is hot and rain is frequent at that time of year. The little cafe has limited offerings, so you may want to bring food. Note of caution: If you take the Hop On Hop Off bus, they drop you off a quite a ways from the entrance. It is better to get off at the stop prior; it is much closer to the entrance.",15,much,궁전은 아름답고 경내는 조경이 잘 되어 있습니다. 원래 건물은 일제에 의해 한국에 의해 불탔기 때문에 레크리에이션이지만 고대 느낌이납니다. 도서관의 가이드는 매우 친절하고 매우 흥미로운 정보를 제공하는 데 도움이 됩니다. 시간을 내어 보세요. 볼거리가 많습니다. 또한 그 시대의 복장을 한 사람들을 흔히 볼 수 있어 경내를 돌아다닐 때 분위기를 더해줍니다. 여기에는 많은 역사가 있습니다. 그리고 여름에 거기에 있다면 우산을 가져 오십시오. 덥고 비가 자주 내리는 시기입니다. 작은 카페에는 제한된 상품이 있으므로 음식을 가져오는 것이 좋습니다. 주의 사항: Hop On Hop Off 버스를 타면 입구에서 꽤 멀리 내려줍니다. 미리 정류장에서 내리는 것이 좋습니다. 입구에서 훨씬 가깝습니다.
16,16,16,193,Lovely place filled with history. There is so much to see. We did t have time to do the secret gardens. It was a very good visit.,16,much,역사가 가득한 아름다운 곳. 볼 것이 너무 많습니다. 우리는 비밀 정원을 할 시간이 없었습니다. 아주 좋은 방문이었습니다.
17,17,17,210,"This is the most special of all the palaces and probably the one to visit in case you plan on doing one only. The palace is spacious with large open places. Tourists are not allowed inside much of the covered areas and most of the time you are out in the open. So it can be harsh during summers. But still if you are touring seoul this is one of the must do activities. Just be prepared for the walk and the sun. The secret garden tour is amazing and can only be taken as a guided tour of roughly 70 min duration in summers and 90 during other times. Most of cultural heritage sites including this palace in seoul are free to enter from Aug 10 -25, due to National Liberation Day celebrations...however secret garden tour is paid and needs to be booked atleast a day prior. There is a souvenir and refreshment shop inside for the tourists. From the inside one can also tour the Changgyeonggung palace since the two are connected. The entire tour including the palaces and secret garden can take from 2-3 hours.",17,much,"이것은 모든 궁전 중에서 가장 특별하며 아마도 하나만 할 계획이라면 방문해야 할 궁전입니다. 궁전은 넓고 개방된 장소가 있습니다. 관광객은 지붕이 있는 대부분의 지역 내부에 들어갈 수 없으며 대부분의 시간은 야외에 있습니다. 따라서 여름에는 가혹할 수 있습니다. 그러나 여전히 서울을 여행한다면 이것은 꼭해야 할 활동 중 하나입니다. 산책과 태양을 위한 준비만 하면 됩니다. 비밀 정원 투어는 놀랍고 여름에는 약 70분, 다른 시간에는 90분의 가이드 투어로만 진행할 수 있습니다. 서울에 있는 이 궁전을 포함한 대부분의 문화 유산은 광복절 기념으로 8월 10일부터 25일까지 무료로 입장할 수 있습니다. 그러나 비밀 정원 투어는 유료이며 최소 하루 전에 예약해야 합니다. 내부에는 관광객들을 위한 기념품과 다과 가게가 있습니다. 창경궁과 궁궐이 연결되어 있기 때문에 내부에서도 창경궁을 견학할 수 있습니다. 궁전과 비밀 정원을 포함한 전체 투어는 2-3시간이 소요됩니다."
18,18,18,227,"Absolutely magnificent palace complex. I spent about 5 hours wandering around the inner and outer court before exploring the palace itself and the secret gardens. I was mesmerised by it to be honest. I intended to spend a couple of hours, a half day at most, but ended up spending pretty much a whole day here. The gardens are extra, 5000 won, but are well worth it. The place is stunning obviously but don't rush through the inner and outer courtyards as they are just as enchanting. One of the best days I've had on tour in a long, longt ime and definitely the best and most beautiful attraction in Seoul. An absolute must-do in my opinion.",18,much,"절대적으로 웅장한 궁전 단지. 나는 궁전 자체와 비밀 정원을 탐험하기 전에 약 5 시간을 안뜰과 바깥뜰을 돌아 다니며 보냈습니다. 나는 그것에 매료되어 정직했다. 나는 기껏해야 반나절, 두 시간을 보낼 생각이었지만 결국 여기에서 거의 하루 종일을 보냈다. 정원은 추가 5000원이지만 그만한 가치가 있습니다. 장소는 분명히 놀랍지만 매혹적인 것처럼 내부 및 외부 안뜰을 서두르지 마십시오. 길고 긴 시간 동안 내가 서울에서 가장 아름답고 가장 아름다운 명소로 여행을 다녀온 최고의 날 중 하나입니다. 제 생각에는 절대적으로 해야 할 일입니다."
19,19,19,236,"I’d premise this with the fact it was an exceptionally hot and humid day we visited Changdeokgung palace which definitely impacted our enjoyment. The gardens are the main reason to visit and they are lovely (no flowers, all trees and greenery when we went in June - well maintained) but I would say beyond walking around the gardens, there wasn’t much to do. The entry price was only 1,000 won which is cheap but for that you can’t get inside any of the buildings and when it is hot, it’s a bit relentless.  So in short I’d recommend a short visit but not on a hot day.",19,much,"나는 우리가 창덕궁을 방문한 매우 덥고 습한 날이라는 사실을 전제로 하여 우리의 즐거움에 확실히 영향을 미쳤습니다. 정원은 방문해야 하는 주된 이유이며 아름답습니다(6월에 갔을 때 꽃이 없고 모든 나무와 녹지가 잘 관리됨). 하지만 정원을 산책하는 것 외에는 할 일이별로 없었습니다. 입장료는 1,000원으로 저렴하지만 건물 안으로 들어갈 수 없고 더울 땐 조금 가차다. 그래서 간단히 말해서 짧은 방문을 추천하지만 더운 날은 아닙니다."
20,20,20,244,"Following the Japanese Invasion both the first and main Gyeongbokgung Palace and this secondary palace were destroyed, but Changdeokgung Palace was rebuilt quickly and then became the main palace. This unique Korean palace was built in harmony with the landscape and is a true beauty. I did not go to the Secret Gardens though. It is a UNESCO World Heritage Site. Walking thru both Palaces and the Bukchon Hanbok Village will take up much of your day so it's best to get an early start and then head to Insadong Street to browse and eat. These are some of the best sites to see in this section of Seoul.",20,much,임진왜란 이후 제1경복궁과 본궁이 모두 소실되었으나 창덕궁이 재건되어 본궁이 되었다. 이 독특한 한국의 궁궐은 풍경과 조화를 이루며 지어졌으며 진정한 아름다움입니다. 그래도 시크릿 가든은 안 가봤다. 유네스코 세계문화유산입니다. 궁전과 북촌 한복 마을을 모두 걷는 것은 하루의 많은 부분을 차지하므로 일찍 시작하고 인사동 거리로 향하여 둘러보고 식사하는 것이 가장 좋습니다. 다음은 서울의 이 섹션에서 볼 수 있는 최고의 사이트 중 일부입니다.
21,21,21,251,I think my expectation was way too high and the day I visited was a cold day without much sun. That's why I was little disappointed and it would have been so much better if the day was warmer and brighter.,21,much,내 기대가 너무 컸던 것 같아 내가 방문한 날은 해가 별로 없는 추운 날이었다. 그래서 조금 실망했고 날이 더 따뜻하고 화창했다면 훨씬 좋았을 텐데.
22,22,22,253,"The palace is very nice, but the garden is so much nicer. Lots of trees, so a nice place to visit on a hot day. Entering the garden is kinda weird. You have to buy a ticket for a specific time and only at that time you can enter the garden, even though the sign at the garden entrance says you can just go in on your own. You can choose to do a guided tour or walk around on your own.",22,much,"궁전은 매우 아름답지만 정원은 훨씬 더 멋집니다. 나무가 많아서 더운 날 방문하기 좋은 곳입니다. 정원에 들어서면 좀 이상하다. 정해진 시간에 입장권을 사야 하고, 그 시간에만 정원에 들어갈 수 있다. 정원 입구에 있는 안내판에는 혼자 들어갈 수 있다고 되어 있지만 말이다. 가이드 투어를 선택하거나 혼자 걸어 다닐 수 있습니다."
23,23,23,258,Glad that we sign up for this moonlight tour. The atmosphere at night was so different from the day where it was much more peaceful except that it can be quite scary if you're walking alone. It's so beautiful at night walking around with a lantern on hand.  Get to see more of it and understand better from the guided tour despite having tour this place in the last trip.,23,much,이 달빛 투어에 등록하게 되어 기쁩니다. 밤의 분위기는 혼자 걷는다면 꽤 무서울 수 있다는 점을 제외하고는 훨씬 더 평화로운 낮과 너무 다릅니다. 손에 랜턴을 들고 걷는 밤이 너무 아름답습니다. 마지막 여행에서 이곳을 여행했음에도 불구하고 가이드 투어를 통해 더 많이 보고 더 잘 이해할 수 있습니다.
24,24,24,293,This palace is one of the Joseon Dynasty king's favorite and it is much beautiful and calmer than Gyeongbokgung since it is near the secret garden. It is the only palace in Seoul that has granted UNESCO World Heritage.,24,much,이 궁은 조선왕조의 왕이 애용하는 궁궐 중 하나로 비밀정원과 인접해 있어 경복궁보다 훨씬 아름답고 차분하다. 서울에서 유일하게 유네스코 세계문화유산에 등재된 궁궐입니다.
25,25,25,320,"今年秋天終於排上日程，剛好可以參加古宮的夜間導覽。 ＊注意!外國人只有周日場次。我提前一個月上網買票，因為聽說很熱門，有時可能搶不到票。 前些年已經去過兩次昌德宮，但這是第一次夜間參觀，氣氛格外不同，安靜、神秘、美好。英文導覽員的英文很好，說得不多，但很清楚。記得一定要早點報到，因為是所有隊伍一齊在門外集合，等門開了才會魚貫進入。(自己腦補: 等待的時候有點像古代朝臣在宮門外等候上朝的那種感覺^^) 其實夜間能看到的古蹟特色比較少，畢竟天色已暗。但另有一股韻味(不透露太多，才能好好體會)。雖然收費較高，但包含一場很不錯的國樂與舞蹈等表演，還有小小點心盒。 *注意: 入秋後首爾日夜溫差大，整場tour都在戶外，若當天剛好遇上低溫冷鋒之類的，建議帽子、圍巾、手套都戴上。 *景福宮也有夜間參訪，買票時記得看清楚是景福宮(星光紀行)還是昌德宮(月光紀行)。兩者內容稍有不同，票價與時間長短也有差異。 I visited this palace twice before during daytime. This was my first Moonlight Tour to this ancient palace. It provided a different feel when walking in the quiet night. Open your ears and eyes, for there's music and performance. * This tour is only offered in a limited period ever spring and autumn. For foreigners, only Sunday nights are available, so plan your tour ahead if you're interested. * If you want to really see the beauty of architecture, visit during daytime -- it's really dark during this Moonlight Tour so you won't be able to see much palace features. * They would give you an earphone guide-set and a lantern to light your way. The English guide spoke good English. Note: The more famous palace -Gyeongbokgung- has a nighttime tour too, called Starlight Tour. There's some difference in the content of these two tours. In sum, this Tour is totally worthwhile, and it provides a unique experience. Keep warm, though, for temperatures could drop suddenly in spring/autumn nights in Seoul. Arrive early to check-in -- all visitors would lineup and wait for the gate to open and enter all-together. You can purchase online beforehand. The tickets could sometimes be sold out since this is a popular tour.",25,much,"이 가을은 마침내 고대 궁전의 야간 가이드 투어에 맞춰 일정에 포함되었습니다. ＊주의!외국인은 일요일만 가능합니다. 한 달 전부터 온라인으로 표를 샀는데 인기가 많다고 해서 가끔은 표를 구하지 못할 때도 있었다. 나는 지난 몇 년 동안 창덕궁에 두 번 갔지만 밤에 방문하는 것은 이번이 처음입니다. 분위기는 매우 다르고 조용하고 신비롭고 아름답습니다. 영어 투어 가이드의 영어는 매우 훌륭하지만 많지는 않지만 매우 명확합니다. 모든 팀이 문 밖에 함께 모여 있고 문이 열리면 접수할 것이기 때문에 일찍 보고하는 것을 잊지 마십시오. (직접 정한다 : 기다리면 약간 고대 신하들이 궁궐 문밖에서 궁정에 가려고 기다리는 느낌이었다^^) 사실 밤에 볼 수 있는 역사적 특징은 상대적으로 적고, 결국, 하늘은 어둡습니다. 그러나 또 다른 매력이 있습니다(완전히 감상하기 위해 너무 많이 공개하지 마십시오). 요금은 더 높지만, 중국 음악과 춤 등 아주 좋은 공연과 작은 간식 상자가 포함되어 있습니다. *참고: 가을 이후 서울은 낮과 밤의 기온차가 커서 전체 투어는 야외로 진행되며, 낮에 기온이 낮고 한파가 발생하는 경우 모자, 스카프, 장갑 착용을 권장합니다. *경복궁은 밤에도 방문하므로 티켓 구매 시 경복궁(별빛여행)인지 창덕궁(달빛여행)인지 꼭 확인하세요. 둘의 내용은 조금 다르고, 운임과 소요시간도 다릅니다. 예전에 낮에 두 번 방문한 궁궐 달빛투어는 처음 가보는 고궁 월광투어 고요한 밤에 걸을 때 느낌이 또 달랐어요 음악과 공연이 있으니 눈과 귀를 열어보세요 * 봄, 가을의 기간 한정.외국인의 경우 일요일 밤만 가능하니 관심 있는 분들은 미리 계획하세요. * 건축물의 아름다움을 제대로 보고 싶다면 낮에 방문하세요. 이 달빛투어는 궁궐의 모습을 많이 볼 수 없기 때문에 *이어폰 가이드 세트와 길을 밝혀줄 랜턴을 제공합니다. Starlight Tour라는 야간 투어도 있습니다. 이 두 투어의 내용에는 약간의 차이가 있습니다. 요약하자면 이 투어는 완전히 가치 있고 독특한 경험을 제공합니다. 그러나 봄/여름에는 기온이 갑자기 떨어질 수 있으므로 따뜻하게 지내십시오. 가을 밤 서울. 일찍 도착하여 체크인 -- 모든 방문객이 줄을 서서 게이트가 열리기를 기다리고 일제히 입장합니다. 사전에 온라인으로 구매할 수 있습니다. 인기있는 투어이기 때문에 티켓이 매진 될 수 있습니다."
26,26,26,325,"Seoul has a few royal palaces. Changdeokgung was in use far into the 20th century. The thing with these palaces is; once you have seen one, you have pretty much seen them all. When you visit Seoul for the first time I certainly wouldn’t recommend to go see all palaces. One, two max, is more than enough. Changdeokgung is perfect for a quiet stroll on a lazy Sunday afternoon. From the back gate you can walk straight into Changgyeonggung palace. These two palaces are a haven of peace in busy Seoul. Enjoy.",26,much,"서울에는 몇 개의 왕궁이 있습니다. 창덕궁은 20세기까지 사용되었습니다. 이 궁전의 문제는 다음과 같습니다. 한 번 봤다면 거의 다 본 것입니다. 서울을 처음 방문할 때 모든 궁궐을 둘러보는 것은 절대 추천하지 않습니다. 최대 하나, 둘이면 충분합니다. 창덕궁은 나른한 일요일 오후에 한적한 산책을 즐기기에 제격이다. 후문에서 창경궁으로 직진할 수 있습니다. 이 두 궁전은 바쁜 서울의 평화로운 안식처입니다. 즐기다."
